date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2021-04-01,10047,567434,168,168,205,0,0,0,1,1,1
2021-04-02,10047,567434,161,161,196,0,0,0,1,1,1
2021-04-03,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-04,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-05,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-06,10047,567434,172,172,210,0,0,0,1,1,1
2021-04-07,10047,567434,176,176,215,0,0,0,1,1,1
2021-04-08,10047,567434,168,168,205,0,0,0,1,1,1
2021-04-09,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-10,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-11,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-12,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-13,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-14,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-15,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-16,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-17,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-18,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-19,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-20,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-21,10047,567434,176,176,215,0,0,0,1,1,1
2021-04-22,10047,567434,168,168,205,0,0,0,1,1,1
2021-04-23,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-24,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-25,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-26,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-27,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-28,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-29,10047,567434,168,168,205,0,0,0,1,1,1
2021-04-30,10047,567434,182,182,222,0,0,0,1,1,1
2021-04-01,10130,206440,38737,38681,41713,12,12,15,335,335,384
2021-04-02,10130,206440,35577,35525,38310,12,12,15,331,331,379
2021-04-03,10130,206440,36035,35983,38804,12,12,15,339,339,388
2021-04-04,10130,206440,37049,36995,39895,12,12,15,343,343,393
2021-04-05,10130,206440,41039,40979,44192,14,14,17,344,344,394
2021-04-06,10130,206440,35006,34955,37695,11,11,14,332,332,380
2021-04-07,10130,206440,38051,37996,40974,12,12,15,334,334,383
2021-04-08,10130,206440,38737,38681,41713,12,12,15,335,335,384
2021-04-09,10130,206440,41039,40979,44192,14,14,17,350,350,401
2021-04-10,10130,206440,41039,40979,44192,14,14,17,360,360,412
2021-04-11,10130,206440,41039,40979,44192,14,14,17,363,363,416
2021-04-12,10130,206440,41039,40979,44192,14,14,17,348,348,399
2021-04-13,10130,206440,41039,40979,44192,14,14,17,351,351,402
