date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2019-02-01,10047,567434,108,108,132,1,1,1,0,0,0
2019-02-02,10047,567434,108,108,132,1,1,1,0,0,0
2019-02-03,10047,567434,111,111,135,1,1,1,0,0,0
2019-02-04,10047,567434,108,108,132,1,1,1,0,0,0
2019-02-05,10047,567434,130,130,159,1,1,1,0,0,0
2019-02-06,10047,567434,108,108,132,1,1,1,1,1,1
2019-02-07,10047,567434,108,108,132,1,1,1,1,1,1
2019-02-08,10047,567434,117,117,143,1,1,1,1,1,1
2019-02-09,10047,567434,131,131,160,1,1,1,1,1,1
2019-02-10,10047,567434,164,164,200,1,1,1,1,1,1
2019-02-11,10047,567434,129,129,157,1,1,1,1,1,1
2019-02-12,10047,567434,122,122,149,1,1,1,1,1,1
2019-02-13,10047,567434,124,124,151,1,1,1,1,1,1
2019-02-14,10047,567434,120,120,146,1,1,1,1,1,1
2019-02-15,10047,567434,133,133,162,1,1,1,1,1,1
2019-02-16,10047,567434,136,136,166,1,1,1,1,1,1
2019-02-17,10047,567434,111,111,135,1,1,1,1,1,1
2019-02-18,10047,567434,108,108,132,1,1,1,1,1,1
2019-02-19,10047,567434,108,108,132,1,1,1,1,1,1
2019-02-20,10047,567434,132,132,161,1,1,1,1,1,1
2019-02-21,10047,567434,108,108,132,1,1,1,1,1,1
2019-02-22,10047,567434,108,108,132,1,1,1,1,1,1
2019-02-23,10047,567434,108,108,132,1,1,1,1,1,1
2019-02-24,10047,567434,139,139,170,1,1,1,1,1,1
2019-02-25,10047,567434,138,138,168,1,1,1,1,1,1
2019-02-26,10047,567434,108,108,132,1,1,1,1,1,1
2019-02-27,10047,567434,108,108,132,1,1,1,1,1,1
2019-02-28,10047,567434,108,108,132,1,1,1,1,1,1
2019-02-01,10130,206440,5884,5875,6336,4,4,5,167,167,191
2019-02-02,10130,206440,5402,5394,5817,4,4,5,166,166,190
2019-02-03,10130,206440,5861,5852,6311,4,4,5,171,171,196
2019-02-04,10130,206440,5432,5424,5849,4,4,5,169,169,194
2019-02-05,10130,206440,9683,9669,10427,6,6,7,181,181,207
2019-02-06,10130,206440,6398,6389,6890,5,5,6,183,183,210
2019-02-07,10130,206440,7203,7193,7756,5,5,6,180,180,206
2019-02-08,10130,206440,8424,8412,9071,6,6,7,180,180,206
2019-02-09,10130,206440,8979,8966,9669,6,6,7,185,185,212
2019-02-10,10130,206440,11303,11287,12171,7,7,9,186,186,213
2019-02-11,10130,206440,8147,8135,8773,5,5,6,178,178,204
2019-02-12,10130,206440,8695,8682,9363,5,5,6,180,180,206
2019-02-13,10130,206440,9572,9558,10307,6,6,7,179,179,205
2019-02-14,10130,206440,9535,9521,10268,6,6,7,180,180,206
2019-02-15,10130,206440,10860,10844,11694,7,7,9,177,177,203
2019-02-16,10130,206440,10738,10722,11563,7,7,9,188,188,215
2019-02-17,10130,206440,7069,7059,7612,5,5,6,181,181,207
2019-02-18,10130,206440,6184,6175,6659,5,5,6,175,175,200
2019-02-19,10130,206440,6511,6502,7011,5,5,6,170,170,195
2019-02-20,10130,206440,11150,11134,12007,7,7,9,177,177,203
2019-02-21,10130,206440,7156,7146,7706,5,5,6,175,175,200
2019-02-22,10130,206440,6991,6981,7528,5,5,6,181,181,207
2019-02-23,10130,206440,6821,6811,7345,5,5,6,187,187,214
2019-02-24,10130,206440,11254,11238,12119,8,8,10,210,210,241
2019-02-25,10130,206440,12928,12909,13921,9,9,11,226,226,259
2019-02-26,10130,206440,9114,9101,9814,7,7,9,234,234,268
2019-02-27,10130,206440,9952,9938,10717,8,8,10,240,240,275
2019-02-28,10130,206440,11646,11629,12541,8,8,10,249,249,285
2019-02-01,10130,206471,59,59,64,1,1,1,10,10,11
2019-02-02,10130,206471,58,58,62,1,1,1,10,10,11
2019-02-03,10130,206471,58,58,62,1,1,1,10,10,11
2019-02-04,10130,206471,57,57,61,1,1,1,10,10,11
2019-02-05,10130,206471,60,60,65,1,1,1,10,10,11
2019-02-06,10130,206471,56,56,60,1,1,1,9,9,10
2019-02-07,10130,206471,56,56,60,1,1,1,9,9,10
2019-02-08,10130,206471,57,57,61,1,1,1,10,10,11
2019-02-09,10130,206471,58,58,62,1,1,1,10,10,11
2019-02-10,10130,206471,61,61,66,1,1,1,10,10,11
2019-02-11,10130,206471,207,207,223,1,1,1,12,12,13
2019-02-12,10130,206471,208,208,224,1,1,1,12,12,13
2019-02-13,10130,206471,168,168,181,1,1,1,12,12,13
2019-02-14,10130,206471,168,168,181,1,1,1,12,12,13
2019-02-15,10130,206471,172,172,185,1,1,1,12,12,13
2019-02-16,10130,206471,167,167,180,1,1,1,13,13,15
2019-02-17,10130,206471,159,159,171,1,1,1,13,13,15
2019-02-18,10130,206471,33,33,36,1,1,1,13,13,15
2019-02-19,10130,206471,33,33,36,1,1,1,12,12,13
2019-02-20,10130,206471,35,35,38,1,1,1,13,13,15
2019-02-21,10130,206471,33,33,36,1,1,1,13,13,15
2019-02-22,10130,206471,33,33,36,1,1,1,13,13,15
2019-02-23,10130,206471,32,32,34,1,1,1,13,13,15
2019-02-24,10130,206471,34,34,37,1,1,1,13,13,15
2019-02-25,10130,206471,33,33,36,1,1,1,12,12,13
2019-02-26,10130,206471,31,31,33,1,1,1,11,11,12
2019-02-27,10130,206471,31,31,33,1,1,1,11,11,12
2019-02-28,10130,206471,100,100,108,1,1,1,11,11,12
2019-02-22,10130,408789,166,166,179,1,1,1,2,2,2
2019-02-23,10130,408789,168,167,181,1,1,1,1,1,1
2019-02-24,10130,408789,286,285,308,1,1,1,1,1,1
2019-02-25,10130,408789,304,303,327,1,1,1,1,1,1
2019-02-26,10130,408789,191,190,206,1,1,1,1,1,1
2019-02-27,10130,408789,172,171,185,1,1,1,1,1,1
2019-02-28,10130,408789,168,167,181,1,1,1,1,1,1
2019-02-01,10299,216158,112,112,121,1,1,1,0,0,0
2019-02-02,10299,216158,112,112,121,1,1,1,0,0,0
2019-02-03,10299,216158,114,114,123,1,1,1,0,0,0
2019-02-04,10299,216158,112,112,121,1,1,1,0,0,0
2019-02-05,10299,216158,121,121,130,1,1,1,1,1,1
2019-02-06,10299,216158,113,113,122,1,1,1,1,1,1
2019-02-07,10299,216158,113,113,122,1,1,1,1,1,1
2019-02-08,10299,216158,118,118,127,1,1,1,1,1,1
2019-02-09,10299,216158,116,116,125,1,1,1,1,1,1
2019-02-10,10299,216158,129,129,139,1,1,1,1,1,1
2019-02-11,10299,216158,116,116,125,1,1,1,1,1,1
2019-02-12,10299,216158,116,116,125,1,1,1,0,0,0
2019-02-13,10299,216158,118,118,127,1,1,1,0,0,0
2019-02-14,10299,216158,118,118,127,1,1,1,0,0,0
2019-02-15,10299,216158,125,125,135,1,1,1,0,0,0
2019-02-16,10299,216158,119,119,128,1,1,1,0,0,0
2019-02-17,10299,216158,114,114,123,1,1,1,0,0,0
2019-02-18,10299,216158,112,112,121,1,1,1,0,0,0
2019-02-19,10299,216158,112,112,121,1,1,1,0,0,0
2019-02-20,10299,216158,124,124,134,1,1,1,0,0,0
2019-02-21,10299,216158,113,113,122,1,1,1,0,0,0
2019-02-22,10299,216158,112,112,121,1,1,1,0,0,0
2019-02-23,10299,216158,112,112,121,1,1,1,0,0,0
2019-02-24,10299,216158,120,120,129,1,1,1,0,0,0
2019-02-25,10299,216158,121,121,130,1,1,1,0,0,0
2019-02-26,10299,216158,112,112,121,1,1,1,0,0,0
2019-02-27,10299,216158,113,113,122,1,1,1,0,0,0
2019-02-28,10299,216158,113,113,122,1,1,1,0,0,0
2019-02-01,10486,551228,157,157,169,1,1,1,4,4,5
2019-02-02,10486,551228,179,179,193,1,1,1,4,4,5
2019-02-03,10486,551228,104,104,112,1,1,1,4,4,5
2019-02-04,10486,551228,43,43,46,1,1,1,4,4,5
2019-02-05,10486,551228,71,71,76,1,1,1,4,4,5
2019-02-06,10486,551228,44,44,47,1,1,1,4,4,5
2019-02-07,10486,551228,42,42,45,1,1,1,4,4,5
2019-02-08,10486,551228,53,53,57,1,1,1,4,4,5
2019-02-09,10486,551228,58,58,62,1,1,1,5,5,6
2019-02-10,10486,551228,93,93,100,1,1,1,5,5,6
2019-02-11,10486,551228,57,57,61,1,1,1,4,4,5
2019-02-12,10486,551228,59,59,64,1,1,1,4,4,5
2019-02-13,10486,551228,58,58,62,1,1,1,4,4,5
2019-02-14,10486,551228,49,49,53,1,1,1,4,4,5
2019-02-15,10486,551228,60,60,65,1,1,1,4,4,5
2019-02-16,10486,551228,59,59,64,1,1,1,4,4,5
2019-02-17,10486,551228,45,45,48,1,1,1,4,4,5
2019-02-18,10486,551228,38,38,41,1,1,1,4,4,5
2019-02-19,10486,551228,39,39,42,1,1,1,4,4,5
2019-02-20,10486,551228,61,61,66,1,1,1,5,5,6
2019-02-21,10486,551228,37,37,40,1,1,1,5,5,6
2019-02-22,10486,551228,34,34,37,1,1,1,6,6,7
2019-02-23,10486,551228,39,39,42,1,1,1,7,7,8
2019-02-24,10486,551228,701,700,755,1,1,1,8,8,9
2019-02-25,10486,551228,638,637,687,1,1,1,9,9,10
2019-02-26,10486,551228,420,419,452,1,1,1,8,8,9
2019-02-27,10486,551228,535,534,576,1,1,1,9,9,10
2019-02-28,10486,551228,505,504,544,1,1,1,9,9,10
2019-02-01,1050,201632,53,53,57,1,1,1,1,1,1
2019-02-02,1050,201632,57,57,61,1,1,1,1,1,1
2019-02-03,1050,201632,63,63,68,1,1,1,1,1,1
2019-02-04,1050,201632,61,61,66,1,1,1,1,1,1
2019-02-05,1050,201632,92,92,99,1,1,1,1,1,1
2019-02-06,1050,201632,61,61,66,1,1,1,1,1,1
2019-02-07,1050,201632,56,56,60,1,1,1,2,2,2
2019-02-08,1050,201632,67,67,72,1,1,1,2,2,2
2019-02-09,1050,201632,57,57,61,1,1,1,2,2,2
2019-02-10,1050,201632,100,100,108,1,1,1,2,2,2
2019-02-11,1050,201632,43,43,46,1,1,1,2,2,2
2019-02-12,1050,201632,41,41,44,1,1,1,2,2,2
2019-02-13,1050,201632,43,43,46,1,1,1,2,2,2
2019-02-14,1050,201632,41,41,44,1,1,1,1,1,1
2019-02-15,1050,201632,57,57,61,1,1,1,1,1,1
2019-02-16,1050,201632,48,48,52,1,1,1,1,1,1
2019-02-17,1050,201632,36,36,39,1,1,1,1,1,1
2019-02-18,1050,201632,21,21,23,1,1,1,1,1,1
2019-02-19,1050,201632,21,21,23,1,1,1,1,1,1
2019-02-20,1050,201632,33,33,36,1,1,1,1,1,1
2019-02-21,1050,201632,31,31,33,1,1,1,1,1,1
2019-02-22,1050,201632,28,28,30,1,1,1,1,1,1
2019-02-23,1050,201632,29,29,31,1,1,1,1,1,1
2019-02-24,1050,201632,34,34,37,1,1,1,1,1,1
2019-02-25,1050,201632,31,31,33,1,1,1,1,1,1
2019-02-26,1050,201632,20,20,22,1,1,1,1,1,1
2019-02-27,1050,201632,21,21,23,1,1,1,1,1,1
2019-02-28,1050,201632,20,20,22,1,1,1,0,0,0
2019-02-01,1050,214099,114,114,132,1,1,1,2,2,2
2019-02-02,1050,214099,114,114,132,1,1,1,2,2,2
2019-02-03,1050,214099,121,121,140,1,1,1,2,2,2
2019-02-04,1050,214099,114,114,132,1,1,1,2,2,2
2019-02-05,1050,214099,142,142,165,1,1,1,2,2,2
2019-02-06,1050,214099,114,114,132,1,1,1,2,2,2
2019-02-07,1050,214099,114,114,132,1,1,1,2,2,2
2019-02-08,1050,214099,118,118,137,1,1,1,2,2,2
2019-02-09,1050,214099,117,117,136,1,1,1,1,1,1
2019-02-10,1050,214099,185,185,215,1,1,1,2,2,2
2019-02-11,1050,214099,114,114,132,1,1,1,2,2,2
2019-02-12,1050,214099,114,114,132,1,1,1,2,2,2
2019-02-13,1050,214099,114,114,132,1,1,1,2,2,2
2019-02-14,1050,214099,114,114,132,1,1,1,2,2,2
2019-02-15,1050,214099,132,132,153,1,1,1,2,2,2
2019-02-16,1050,214099,69,69,80,1,1,1,2,2,2
2019-02-17,1050,214099,57,57,66,1,1,1,2,2,2
2019-02-18,1050,214099,53,53,61,1,1,1,2,2,2
2019-02-19,1050,214099,53,53,61,1,1,1,2,2,2
2019-02-20,1050,214099,65,65,75,1,1,1,2,2,2
2019-02-21,1050,214099,55,55,64,1,1,1,2,2,2
2019-02-22,1050,214099,60,60,70,1,1,1,2,2,2
2019-02-23,1050,214099,34,34,39,1,1,1,2,2,2
2019-02-24,1050,214099,45,45,52,1,1,1,2,2,2
2019-02-25,1050,214099,42,42,49,1,1,1,2,2,2
2019-02-26,1050,214099,33,33,38,1,1,1,2,2,2
2019-02-27,1050,214099,92,92,107,1,1,1,2,2,2
2019-02-28,1050,214099,91,91,106,1,1,1,2,2,2
2019-02-01,1050,402279,348,347,375,1,1,1,10,10,11
2019-02-02,1050,402279,209,209,225,1,1,1,10,10,11
2019-02-03,1050,402279,239,239,257,1,1,1,9,9,10
2019-02-04,1050,402279,233,233,251,1,1,1,10,10,11
2019-02-05,1050,402279,316,315,340,1,1,1,12,12,14
2019-02-06,1050,402279,231,231,249,1,1,1,14,14,16
2019-02-07,1050,402279,227,227,244,1,1,1,13,13,15
2019-02-08,1050,402279,250,250,269,1,1,1,13,13,15
2019-02-09,1050,402279,245,245,264,1,1,1,14,14,16
2019-02-10,1050,402279,633,632,682,1,1,1,16,16,18
2019-02-11,1050,402279,477,476,514,1,1,1,15,15,17
2019-02-12,1050,402279,469,468,505,1,1,1,14,14,16
2019-02-13,1050,402279,472,471,508,1,1,1,12,12,14
2019-02-14,1050,402279,463,462,499,1,1,1,12,12,14
2019-02-15,1050,402279,544,543,586,1,1,1,13,13,15
2019-02-16,1050,402279,706,705,760,1,1,1,13,13,15
