date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2020-12-01,10047,567434,108,108,132,1,1,1,1,1,1
2020-12-02,10047,567434,108,108,132,1,1,1,1,1,1
2020-12-03,10047,567434,108,108,132,1,1,1,1,1,1
2020-12-04,10047,567434,116,116,141,1,1,1,1,1,1
2020-12-05,10047,567434,156,156,190,1,1,1,1,1,1
2020-12-06,10047,567434,137,137,167,1,1,1,1,1,1
2020-12-07,10047,567434,128,128,156,1,1,1,1,1,1
2020-12-08,10047,567434,121,121,148,1,1,1,1,1,1
2020-12-09,10047,567434,123,123,150,1,1,1,1,1,1
2020-12-10,10047,567434,140,140,171,1,1,1,1,1,1
2020-12-11,10047,567434,127,127,155,1,1,1,1,1,1
2020-12-12,10047,567434,108,108,132,1,1,1,1,1,1
2020-12-13,10047,567434,110,110,134,1,1,1,1,1,1
2020-12-14,10047,567434,108,108,132,1,1,1,1,1,1
2020-12-15,10047,567434,132,132,161,1,1,1,1,1,1
2020-12-16,10047,567434,108,108,132,1,1,1,1,1,1
2020-12-17,10047,567434,108,108,132,1,1,1,1,1,1
2020-12-18,10047,567434,116,116,141,1,1,1,1,1,1
2020-12-19,10047,567434,108,108,132,1,1,1,1,1,1
2020-12-20,10047,567434,165,165,201,1,1,1,1,1,1
2020-12-21,10047,567434,108,108,132,1,1,1,1,1,1
2020-12-22,10047,567434,108,108,132,1,1,1,1,1,1
2020-12-23,10047,567434,108,108,132,1,1,1,1,1,1
2020-12-24,10047,567434,108,108,132,1,1,1,1,1,1
2020-12-25,10047,567434,134,134,163,1,1,1,1,1,1
2020-12-26,10047,567434,136,136,166,1,1,1,1,1,1
2020-12-27,10047,567434,110,110,134,1,1,1,1,1,1
2020-12-28,10047,567434,108,108,132,1,1,1,1,1,1
2020-12-29,10047,567434,108,108,132,1,1,1,1,1,1
2020-12-30,10047,567434,130,130,159,1,1,1,1,1,1
2020-12-31,10047,567434,108,108,132,1,1,1,1,1,1
2020-12-01,10130,206440,17133,17108,18449,7,7,9,306,306,351
2020-12-02,10130,206440,18339,18312,19748,7,7,9,307,307,352
2020-12-03,10130,206440,18611,18584,20041,7,7,9,307,307,352
2020-12-04,10130,206440,37329,37275,40197,13,13,16,333,333,382
2020-12-05,10130,206440,37813,37758,40718,13,13,16,340,340,390
2020-12-06,10130,206440,38886,38830,41874,14,14,17,344,344,394
2020-12-07,10130,206440,33663,33614,36249,12,12,15,331,331,379
