date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2023-04-01,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-02,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-03,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-04,10047,567434,172,172,210,0,0,0,1,1,1
2023-04-05,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-06,10047,567434,168,168,205,0,0,0,1,1,1
2023-04-07,10047,567434,161,161,196,0,0,0,1,1,1
2023-04-08,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-09,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-10,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-11,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-12,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-13,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-14,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-15,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-16,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-17,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-18,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-19,10047,567434,176,176,215,0,0,0,1,1,1
2023-04-20,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-21,10047,567434,161,161,196,0,0,0,1,1,1
2023-04-22,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-23,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-24,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-25,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-26,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-27,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-28,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-29,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-30,10047,567434,182,182,222,0,0,0,1,1,1
2023-04-01,10130,205611,69,69,74,0,0,0,5,5,5
2023-04-02,10130,205611,65,65,70,0,0,0,4,4,4
2023-04-03,10130,205611,33,33,36,0,0,0,3,3,3
2023-04-04,10130,205611,33,33,36,0,0,0,3,3,3
2023-04-05,10130,205611,38,38,41,0,0,0,3,3,3
2023-04-06,10130,205611,22,22,24,0,0,0,2,2,2
2023-04-07,10130,205611,22,22,24,0,0,0,3,3,3
2023-04-08,10130,205611,11,11,12,0,0,0,2,2,2
2023-04-09,10130,205611,11,11,12,0,0,0,2,2,2
2023-04-10,10130,205611,14,14,15,0,0,0,2,2,2
2023-04-11,10130,205611,283,283,305,0,0,0,3,3,3
2023-04-12,10130,205611,283,283,305,0,0,0,3,3,3
2023-04-13,10130,205611,282,282,304,0,0,0,3,3,3
2023-04-14,10130,205611,248,248,267,0,0,0,3,3,3
2023-04-15,10130,205611,301,301,324,0,0,0,3,3,3
2023-04-16,10130,205611,295,295,318,0,0,0,3,3,3
2023-04-17,10130,205611,248,248,267,0,0,0,4,4,4
2023-04-18,10130,205611,47,47,51,0,0,0,3,3,3
2023-04-19,10130,205611,43,43,46,0,0,0,4,4,4
2023-04-20,10130,205611,50,50,54,0,0,0,4,4,4
2023-04-21,10130,205611,43,43,46,0,0,0,4,4,4
2023-04-22,10130,205611,43,43,46,0,0,0,4,4,4
2023-04-23,10130,205611,43,43,46,0,0,0,4,4,4
