date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2019-12-01,10047,567434,110,110,134,0,0,0,1,1,1
2019-12-02,10047,567434,108,108,132,0,0,0,1,1,1
2019-12-03,10047,567434,108,108,132,0,0,0,1,1,1
2019-12-04,10047,567434,123,123,150,0,0,0,1,1,1
2019-12-05,10047,567434,140,140,171,0,0,0,1,1,1
2019-12-06,10047,567434,116,116,141,0,0,0,1,1,1
2019-12-07,10047,567434,129,129,157,0,0,0,1,1,1
2019-12-08,10047,567434,137,137,167,0,0,0,1,1,1
2019-12-09,10047,567434,128,128,156,0,0,0,1,1,1
2019-12-10,10047,567434,143,143,174,0,0,0,1,1,1
2019-12-11,10047,567434,135,135,165,0,0,0,1,1,1
2019-12-12,10047,567434,108,108,132,0,0,0,1,1,1
2019-12-13,10047,567434,108,108,132,0,0,0,1,1,1
2019-12-14,10047,567434,108,108,132,0,0,0,1,1,1
2019-12-15,10047,567434,152,152,185,0,0,0,1,1,1
2019-12-16,10047,567434,108,108,132,0,0,0,1,1,1
2019-12-17,10047,567434,108,108,132,0,0,0,1,1,1
2019-12-18,10047,567434,122,122,149,0,0,0,1,1,1
2019-12-19,10047,567434,108,108,132,0,0,0,1,1,1
2019-12-20,10047,567434,123,123,150,0,0,0,1,1,1
2019-12-21,10047,567434,108,108,132,0,0,0,1,1,1
2019-12-22,10047,567434,110,110,134,0,0,0,1,1,1
2019-12-23,10047,567434,108,108,132,0,0,0,1,1,1
2019-12-24,10047,567434,108,108,132,0,0,0,1,1,1
2019-12-25,10047,567434,131,131,160,0,0,0,1,1,1
2019-12-26,10047,567434,117,117,143,0,0,0,1,1,1
2019-12-27,10047,567434,108,108,132,0,0,0,1,1,1
2019-12-28,10047,567434,108,108,132,0,0,0,1,1,1
2019-12-29,10047,567434,110,110,134,0,0,0,1,1,1
2019-12-30,10047,567434,136,136,166,0,0,0,1,1,1
2019-12-31,10047,567434,108,108,132,0,0,0,1,1,1
2019-12-01,10130,206440,6734,6724,7251,4,4,4,188,188,188
2019-12-02,10130,206440,5768,5760,6211,4,4,4,178,178,178
2019-12-03,10130,206440,5379,5371,5792,4,4,4,170,170,170
2019-12-04,10130,206440,13263,13244,14282,8,8,9,182,182,182
2019-12-05,10130,206440,15647,15624,16849,9,9,10,191,191,191
2019-12-06,10130,206440,14510,14489,15625,9,9,10,194,194,194
2019-12-07,10130,206440,14460,14439,15571,9,9,10,193,193,193
2019-12-08,10130,206440,14968,14946,16118,9,9,10,191,191,191
2019-12-09,10130,206440,11488,11471,12371,7,7,8,185,185,185
2019-12-10,10130,206440,12640,12622,13611,7,7,8,188,188,188
2019-12-11,10130,206440,14014,13994,15091,8,8,9,198,198,198
2019-12-12,10130,206440,5848,5840,6297,3,3,3,178,178,178
2019-12-13,10130,206440,5163,5156,5560,3,3,3,172,172,172
2019-12-14,10130,206440,5411,5403,5827,3,3,3,174,174,174
2019-12-15,10130,206440,8115,8103,8738,4,4,4,172,172,172
2019-12-16,10130,206440,4627,4620,4982,3,3,3,163,163,163
2019-12-17,10130,206440,5665,5657,6100,3,3,3,166,166,166
2019-12-18,10130,206440,7544,7533,8124,4,4,4,157,157,157
2019-12-19,10130,206440,5604,5596,6035,3,3,3,151,151,151
2019-12-20,10130,206440,8671,8658,9337,5,5,5,150,150,150
2019-12-21,10130,206440,5573,5565,6001,3,3,3,149,149,149
2019-12-22,10130,206440,5534,5526,5959,3,3,3,146,146,146
2019-12-23,10130,206440,5333,5325,5743,3,3,3,141,141,141
2019-12-24,10130,206440,5427,5419,5844,3,3,3,136,136,136
2019-12-25,10130,206440,9087,9074,9785,5,5,5,138,138,138
2019-12-26,10130,206440,8083,8071,8704,4,4,4,134,134,134
2019-12-27,10130,206440,5364,5356,5776,3,3,3,127,127,127
2019-12-28,10130,206440,4917,4910,5295,3,3,3,123,123,123
2019-12-29,10130,206440,4990,4983,5373,3,3,3,118,118,118
2019-12-30,10130,206440,5985,5976,6445,3,3,3,107,107,107
2019-12-31,10130,206440,3574,3569,3849,2,2,2,98,98,98
2019-12-01,10130,206471,273,273,294,0,0,0,20,20,20
2019-12-02,10130,206471,199,199,214,0,0,0,19,19,19
2019-12-03,10130,206471,196,196,211,0,0,0,18,18,18
2019-12-04,10130,206471,167,167,180,0,0,0,19,19,19
2019-12-05,10130,206471,455,454,490,0,0,0,21,21,21
2019-12-06,10130,206471,436,435,469,0,0,0,22,22,22
2019-12-07,10130,206471,436,435,469,0,0,0,23,23,23
2019-12-08,10130,206471,560,559,603,0,0,0,23,23,23
2019-12-09,10130,206471,679,678,731,0,0,0,24,24,24
