date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2020-08-01,10047,567434,108,108,132,1,1,1,1,1,1
2020-08-02,10047,567434,110,110,134,1,1,1,1,1,1
2020-08-03,10047,567434,108,108,132,1,1,1,1,1,1
2020-08-04,10047,567434,120,120,146,1,1,1,1,1,1
2020-08-05,10047,567434,140,140,171,1,1,1,1,1,1
2020-08-06,10047,567434,119,119,145,1,1,1,1,1,1
2020-08-07,10047,567434,116,116,141,1,1,1,1,1,1
2020-08-08,10047,567434,129,129,157,1,1,1,1,1,1
2020-08-09,10047,567434,136,136,166,1,1,1,1,1,1
2020-08-10,10047,567434,147,147,179,1,1,1,1,1,1
2020-08-11,10047,567434,124,124,151,1,1,1,1,1,1
2020-08-12,10047,567434,108,108,132,1,1,1,1,1,1
2020-08-13,10047,567434,108,108,132,1,1,1,1,1,1
2020-08-14,10047,567434,108,108,132,1,1,1,1,1,1
2020-08-15,10047,567434,138,138,168,1,1,1,1,1,1
2020-08-16,10047,567434,110,110,134,1,1,1,1,1,1
2020-08-17,10047,567434,108,108,132,1,1,1,1,1,1
2020-08-18,10047,567434,119,119,145,1,1,1,1,1,1
2020-08-19,10047,567434,122,122,149,1,1,1,1,1,1
2020-08-20,10047,567434,135,135,165,1,1,1,1,1,1
2020-08-21,10047,567434,116,116,141,1,1,1,1,1,1
2020-08-22,10047,567434,129,129,157,1,1,1,1,1,1
2020-08-23,10047,567434,136,136,166,1,1,1,1,1,1
2020-08-24,10047,567434,127,127,155,1,1,1,1,1,1
2020-08-25,10047,567434,138,138,168,1,1,1,1,1,1
2020-08-26,10047,567434,126,126,154,1,1,1,1,1,1
2020-08-27,10047,567434,108,108,132,1,1,1,1,1,1
2020-08-28,10047,567434,108,108,132,1,1,1,1,1,1
2020-08-29,10047,567434,108,108,132,1,1,1,1,1,1
2020-08-30,10047,567434,148,148,180,1,1,1,1,1,1
