date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2022-08-01,10047,567434,125,125,152,0,0,0,1,1,1
2022-08-02,10047,567434,108,108,132,0,0,0,1,1,1
2022-08-03,10047,567434,108,108,132,0,0,0,1,1,1
2022-08-04,10047,567434,119,119,145,0,0,0,1,1,1
2022-08-05,10047,567434,131,131,160,0,0,0,1,1,1
2022-08-06,10047,567434,129,129,157,0,0,0,1,1,1
2022-08-07,10047,567434,136,136,166,0,0,0,1,1,1
2022-08-08,10047,567434,127,127,155,0,0,0,1,1,1
2022-08-09,10047,567434,120,120,146,0,0,0,1,1,1
2022-08-10,10047,567434,140,140,171,0,0,0,1,1,1
2022-08-11,10047,567434,123,123,150,0,0,0,1,1,1
2022-08-12,10047,567434,108,108,132,0,0,0,1,1,1
2022-08-13,10047,567434,108,108,132,0,0,0,1,1,1
2022-08-14,10047,567434,110,110,134,0,0,0,1,1,1
2022-08-15,10047,567434,136,136,166,0,0,0,1,1,1
2022-08-16,10047,567434,108,108,132,0,0,0,1,1,1
2022-08-17,10047,567434,108,108,132,0,0,0,1,1,1
2022-08-18,10047,567434,118,118,144,0,0,0,1,1,1
2022-08-19,10047,567434,108,108,132,0,0,0,1,1,1
2022-08-20,10047,567434,141,141,172,0,0,0,1,1,1
2022-08-21,10047,567434,110,110,134,0,0,0,1,1,1
2022-08-22,10047,567434,108,108,132,0,0,0,1,1,1
2022-08-23,10047,567434,120,120,146,0,0,0,1,1,1
2022-08-24,10047,567434,108,108,132,0,0,0,1,1,1
2022-08-25,10047,567434,126,126,154,0,0,0,1,1,1
2022-08-26,10047,567434,108,108,132,0,0,0,1,1,1
2022-08-27,10047,567434,108,108,132,0,0,0,1,1,1
2022-08-28,10047,567434,110,110,134,0,0,0,1,1,1
2022-08-29,10047,567434,108,108,132,0,0,0,1,1,1
2022-08-30,10047,567434,129,129,157,0,0,0,1,1,1
2022-08-31,10047,567434,108,108,132,0,0,0,1,1,1
2022-08-01,10130,206440,19987,19958,21523,8,8,10,316,316,362
2022-08-02,10130,206440,16323,16299,17577,7,7,9,312,312,357
2022-08-03,10130,206440,17446,17421,18786,7,7,9,313,313,359
2022-08-04,10130,206440,25642,25605,27612,10,10,12,326,326,373
2022-08-05,10130,206440,29424,29381,31685,12,12,15,325,325,372
2022-08-06,10130,206440,24001,23966,25845,10,10,12,330,330,378
2022-08-07,10130,206440,24617,24581,26508,10,10,12,333,333,382
2022-08-08,10130,206440,21620,21589,23281,9,9,11,322,322,369
2022-08-09,10130,206440,23376,23342,25172,9,9,11,324,324,371
2022-08-10,10130,206440,31392,31346,33804,12,12,15,327,327,375
2022-08-11,10130,206440,25758,25721,27737,10,10,12,326,326,373
2022-08-12,10130,206440,16533,16509,17803,7,7,9,311,311,356
2022-08-13,10130,206440,16702,16678,17985,7,7,9,316,316,362
2022-08-14,10130,206440,17076,17051,18388,7,7,9,320,320,367
