date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2021-12-01,10047,567434,120,120,146,0,0,0,1,1,1
2021-12-02,10047,567434,108,108,132,0,0,0,1,1,1
2021-12-03,10047,567434,108,108,132,0,0,0,1,1,1
2021-12-04,10047,567434,129,129,157,0,0,0,1,1,1
2021-12-05,10047,567434,169,169,206,0,0,0,1,1,1
2021-12-06,10047,567434,128,128,156,0,0,0,1,1,1
2021-12-07,10047,567434,121,121,148,0,0,0,1,1,1
2021-12-08,10047,567434,123,123,150,0,0,0,1,1,1
2021-12-09,10047,567434,119,119,145,0,0,0,1,1,1
2021-12-10,10047,567434,136,136,166,0,0,0,1,1,1
2021-12-11,10047,567434,144,144,176,0,0,0,1,1,1
2021-12-12,10047,567434,110,110,134,0,0,0,1,1,1
2021-12-13,10047,567434,108,108,132,0,0,0,1,1,1
2021-12-14,10047,567434,108,108,132,0,0,0,1,1,1
2021-12-15,10047,567434,134,134,163,0,0,0,1,1,1
2021-12-16,10047,567434,108,108,132,0,0,0,1,1,1
2021-12-17,10047,567434,116,116,141,0,0,0,1,1,1
2021-12-18,10047,567434,127,127,155,0,0,0,1,1,1
2021-12-19,10047,567434,111,111,135,0,0,0,1,1,1
2021-12-20,10047,567434,151,151,184,0,0,0,1,1,1
2021-12-21,10047,567434,108,108,132,0,0,0,1,1,1
2021-12-22,10047,567434,108,108,132,0,0,0,1,1,1
2021-12-23,10047,567434,108,108,132,0,0,0,1,1,1
2021-12-24,10047,567434,108,108,132,0,0,0,1,1,1
2021-12-25,10047,567434,153,153,187,0,0,0,1,1,1
2021-12-26,10047,567434,145,145,177,0,0,0,1,1,1
2021-12-27,10047,567434,108,108,132,0,0,0,1,1,1
2021-12-28,10047,567434,108,108,132,0,0,0,1,1,1
2021-12-29,10047,567434,108,108,132,0,0,0,1,1,1
2021-12-30,10047,567434,126,126,154,0,0,0,1,1,1
2021-12-31,10047,567434,108,108,132,0,0,0,1,1,1
2021-12-01,10130,206440,24552,24516,26438,9,9,10,337,337,337
2021-12-02,10130,206440,18611,18584,20041,7,7,8,334,334,334
2021-12-03,10130,206440,17359,17334,18693,7,7,8,333,333,333
2021-12-04,10130,206440,37813,37758,40718,14,14,15,363,363,363
2021-12-05,10130,206440,38886,38830,41874,15,15,16,364,364,364
2021-12-06,10130,206440,33663,33614,36249,13,13,14,356,356,356
