date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2019-08-01,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-02,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-03,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-04,10047,567434,136,136,166,0,0,0,1,1,1
2019-08-05,10047,567434,147,147,179,0,0,0,1,1,1
2019-08-06,10047,567434,120,120,146,0,0,0,1,1,1
2019-08-07,10047,567434,122,122,149,0,0,0,1,1,1
2019-08-08,10047,567434,119,119,145,0,0,0,1,1,1
2019-08-09,10047,567434,119,119,145,0,0,0,1,1,1
2019-08-10,10047,567434,138,138,168,0,0,0,1,1,1
2019-08-11,10047,567434,110,110,134,0,0,0,1,1,1
2019-08-12,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-13,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-14,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-15,10047,567434,126,126,154,0,0,0,1,1,1
2019-08-16,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-17,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-18,10047,567434,134,134,163,0,0,0,1,1,1
2019-08-19,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-20,10047,567434,128,128,156,0,0,0,1,1,1
2019-08-21,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-22,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-23,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-24,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-25,10047,567434,148,148,180,0,0,0,1,1,1
2019-08-26,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-27,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-28,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-29,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-30,10047,567434,123,123,150,0,0,0,1,1,1
2019-08-31,10047,567434,108,108,132,0,0,0,1,1,1
2019-08-01,10130,206440,5930,5921,6386,4,4,5,104,104,119
2019-08-02,10130,206440,4892,4885,5268,3,3,4,96,96,110
2019-08-03,10130,206440,5285,5277,5691,4,4,5,98,98,112
2019-08-04,10130,206440,7901,7890,8508,5,5,6,98,98,112
2019-08-05,10130,206440,7891,7880,8497,5,5,6,98,98,112
2019-08-06,10130,206440,7428,7417,7999,5,5,6,100,100,115
2019-08-07,10130,206440,8278,8266,8914,5,5,6,103,103,118
2019-08-08,10130,206440,7301,7290,7862,5,5,6,100,100,115
2019-08-09,10130,206440,7595,7584,8179,5,5,6,99,99,113
2019-08-10,10130,206440,7787,7776,8385,5,5,6,96,96,110
2019-08-11,10130,206440,4643,4636,5000,3,3,4,92,92,105
2019-08-12,10130,206440,3973,3967,4278,3,3,4,81,81,93
2019-08-13,10130,206440,3731,3726,4018,3,3,4,74,74,85
2019-08-14,10130,206440,3361,3356,3619,2,2,2,66,66,76
2019-08-15,10130,206440,5391,5383,5805,3,3,4,66,66,76
2019-08-16,10130,206440,3252,3247,3502,2,2,2,62,62,71
2019-08-17,10130,206440,3435,3430,3699,2,2,2,63,63,72
2019-08-18,10130,206440,4332,4326,4665,3,3,4,63,63,72
2019-08-19,10130,206440,2829,2825,3046,2,2,2,61,61,70
2019-08-20,10130,206440,5128,5121,5522,3,3,4,62,62,71
2019-08-21,10130,206440,4256,4250,4583,3,3,4,64,64,73
2019-08-22,10130,206440,4269,4263,4597,3,3,4,65,65,74
2019-08-23,10130,206440,3702,3697,3986,2,2,2,66,66,76
2019-08-24,10130,206440,3371,3366,3630,2,2,2,68,68,78
2019-08-25,10130,206440,5688,5680,6125,4,4,5,71,71,81
2019-08-26,10130,206440,3681,3676,3964,3,3,4,70,70,80
2019-08-27,10130,206440,3857,3851,4153,3,3,4,73,73,84
2019-08-28,10130,206440,3673,3668,3955,3,3,4,73,73,84
2019-08-29,10130,206440,3674,3669,3956,3,3,4,73,73,84
2019-08-30,10130,206440,4990,4983,5373,3,3,4,73,73,84
2019-08-31,10130,206440,3262,3257,3513,2,2,2,72,72,82
2019-08-01,10130,206471,1430,1428,1540,1,1,1,58,58,65
2019-08-02,10130,206471,1164,1162,1253,1,1,1,53,53,59
2019-08-03,10130,206471,1060,1058,1141,1,1,1,51,51,57
2019-08-04,10130,206471,1081,1079,1164,1,1,1,51,51,57
2019-08-05,10130,206471,1094,1092,1178,1,1,1,50,50,56
2019-08-06,10130,206471,873,872,940,1,1,1,49,49,55
2019-08-07,10130,206471,886,885,954,1,1,1,49,49,55
