date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2023-03-01,10047,567434,176,176,215,1,1,1,1,1,1
2023-03-02,10047,567434,127,127,155,1,1,1,1,1,1
2023-03-03,10047,567434,124,124,151,1,1,1,1,1,1
2023-03-04,10047,567434,182,182,222,1,1,1,1,1,1
2023-03-05,10047,567434,182,182,222,1,1,1,1,1,1
2023-03-06,10047,567434,182,182,222,1,1,1,1,1,1
2023-03-07,10047,567434,177,177,216,1,1,1,1,1,1
2023-03-08,10047,567434,181,181,221,1,1,1,1,1,1
2023-03-09,10047,567434,173,173,211,1,1,1,1,1,1
2023-03-10,10047,567434,182,182,222,1,1,1,1,1,1
2023-03-11,10047,567434,182,182,222,1,1,1,1,1,1
2023-03-12,10047,567434,149,149,182,1,1,1,1,1,1
2023-03-13,10047,567434,138,138,168,1,1,1,1,1,1
2023-03-14,10047,567434,130,130,159,1,1,1,1,1,1
2023-03-15,10047,567434,182,182,222,1,1,1,1,1,1
2023-03-16,10047,567434,127,127,155,1,1,1,1,1,1
2023-03-17,10047,567434,124,124,151,1,1,1,1,1,1
2023-03-18,10047,567434,182,182,222,1,1,1,1,1,1
2023-03-19,10047,567434,149,149,182,1,1,1,1,1,1
2023-03-20,10047,567434,182,182,222,1,1,1,1,1,1
2023-03-21,10047,567434,176,176,215,1,1,1,1,1,1
2023-03-22,10047,567434,179,179,218,1,1,1,1,1,1
2023-03-23,10047,567434,171,171,209,1,1,1,1,1,1
2023-03-24,10047,567434,164,164,200,1,1,1,1,1,1
2023-03-25,10047,567434,182,182,222,1,1,1,1,1,1
2023-03-26,10047,567434,182,182,222,1,1,1,1,1,1
2023-03-27,10047,567434,182,182,222,1,1,1,1,1,1
2023-03-28,10047,567434,182,182,222,1,1,1,1,1,1
2023-03-29,10047,567434,131,131,160,1,1,1,1,1,1
2023-03-30,10047,567434,182,182,222,1,1,1,1,1,1
2023-03-31,10047,567434,124,124,151,1,1,1,1,1,1
2023-03-01,10130,205611,101,101,109,1,1,1,7,7,8
2023-03-02,10130,205611,83,83,89,1,1,1,6,6,7
2023-03-03,10130,205611,79,79,85,1,1,1,6,6,7
2023-03-04,10130,205611,140,140,151,1,1,1,6,6,7
2023-03-05,10130,205611,139,139,150,1,1,1,6,6,7
2023-03-06,10130,205611,596,595,642,1,1,1,7,7,8
2023-03-07,10130,205611,595,594,641,1,1,1,7,7,8
2023-03-08,10130,205611,594,593,640,1,1,1,8,8,9
2023-03-09,10130,205611,755,754,813,1,1,1,8,8,9
2023-03-10,10130,205611,744,743,801,1,1,1,8,8,9
2023-03-11,10130,205611,915,914,985,1,1,1,8,8,9
2023-03-12,10130,205611,560,559,603,1,1,1,7,7,8
2023-03-13,10130,205611,295,295,318,1,1,1,5,5,6
2023-03-14,10130,205611,287,287,309,1,1,1,5,5,6
2023-03-15,10130,205611,385,384,415,1,1,1,4,4,4
2023-03-16,10130,205611,210,210,226,1,1,1,4,4,4
2023-03-17,10130,205611,200,200,215,1,1,1,3,3,3
2023-03-18,10130,205611,151,151,163,1,1,1,3,3,3
2023-03-19,10130,205611,134,134,144,1,1,1,3,3,3
2023-03-20,10130,205611,126,126,136,1,1,1,3,3,3
2023-03-21,10130,205611,94,94,101,1,1,1,3,3,3
2023-03-22,10130,205611,78,78,84,1,1,1,3,3,3
2023-03-23,10130,205611,78,78,84,1,1,1,3,3,3
