date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2019-07-01,10047,567434,108,108,132,0,0,0,1,1,1
2019-07-02,10047,567434,108,108,132,0,0,0,1,1,1
2019-07-03,10047,567434,108,108,132,0,0,0,1,1,1
2019-07-04,10047,567434,119,119,145,0,0,0,1,1,1
2019-07-05,10047,567434,131,131,160,0,0,0,1,1,1
2019-07-06,10047,567434,129,129,157,0,0,0,1,1,1
2019-07-07,10047,567434,136,136,166,0,0,0,1,1,1
2019-07-08,10047,567434,127,127,155,0,0,0,1,1,1
2019-07-09,10047,567434,121,121,148,0,0,0,1,1,1
2019-07-10,10047,567434,140,140,171,0,0,0,1,1,1
2019-07-11,10047,567434,123,123,150,0,0,0,1,1,1
2019-07-12,10047,567434,108,108,132,0,0,0,1,1,1
2019-07-13,10047,567434,108,108,132,0,0,0,1,1,1
2019-07-14,10047,567434,110,110,134,0,0,0,1,1,1
2019-07-15,10047,567434,136,136,166,0,0,0,1,1,1
2019-07-16,10047,567434,108,108,132,0,0,0,1,1,1
2019-07-17,10047,567434,108,108,132,0,0,0,1,1,1
2019-07-18,10047,567434,108,108,132,0,0,0,1,1,1
2019-07-19,10047,567434,108,108,132,0,0,0,1,1,1
2019-07-20,10047,567434,138,138,168,0,0,0,1,1,1
2019-07-21,10047,567434,136,136,166,0,0,0,1,1,1
2019-07-22,10047,567434,127,127,155,0,0,0,1,1,1
2019-07-23,10047,567434,121,121,148,0,0,0,1,1,1
2019-07-24,10047,567434,122,122,149,0,0,0,1,1,1
2019-07-25,10047,567434,135,135,165,0,0,0,1,1,1
2019-07-26,10047,567434,119,119,145,0,0,0,1,1,1
2019-07-27,10047,567434,108,108,132,0,0,0,1,1,1
2019-07-28,10047,567434,110,110,134,0,0,0,1,1,1
2019-07-29,10047,567434,108,108,132,0,0,0,1,1,1
2019-07-30,10047,567434,129,129,157,0,0,0,1,1,1
2019-07-31,10047,567434,108,108,132,0,0,0,1,1,1
2019-07-01,10130,206440,8719,8706,9389,6,6,7,154,154,176
2019-07-02,10130,206440,9937,9923,10700,6,6,7,158,158,181
2019-07-03,10130,206440,9755,9741,10504,6,6,7,155,155,178
2019-07-04,10130,206440,13560,13540,14602,8,8,10,166,166,190
2019-07-05,10130,206440,14141,14120,15227,8,8,10,165,165,189
2019-07-06,10130,206440,13339,13320,14364,9,9,11,170,170,195
2019-07-07,10130,206440,15323,15301,16500,10,10,12,170,170,195
2019-07-08,10130,206440,13522,13502,14561,8,8,10,167,167,191
2019-07-09,10130,206440,14148,14127,15235,9,9,11,164,164,188
2019-07-10,10130,206440,17656,17630,19012,10,10,12,168,168,192
2019-07-11,10130,206440,19061,19033,20525,12,12,15,169,169,194
2019-07-12,10130,206440,12535,12517,13498,9,9,11,160,160,183
2019-07-13,10130,206440,11999,11982,12921,8,8,10,160,160,183
2019-07-14,10130,206440,10896,10880,11733,7,7,9,159,159,182
2019-07-15,10130,206440,14134,14113,15220,9,9,11,153,153,175
2019-07-16,10130,206440,10631,10616,11448,7,7,9,159,159,182
2019-07-17,10130,206440,13053,13034,14056,8,8,10,161,161,184
2019-07-18,10130,206440,11700,11683,12599,7,7,9,157,157,180
2019-07-19,10130,206440,10377,10362,11174,6,6,7,154,154,176
2019-07-20,10130,206440,17695,17669,19054,9,9,11,165,165,189
2019-07-21,10130,206440,17885,17859,19259,10,10,12,172,172,197
2019-07-22,10130,206440,14703,14682,15833,8,8,10,161,161,184
2019-07-23,10130,206440,14238,14217,15332,8,8,10,149,149,171
2019-07-24,10130,206440,11769,11752,12673,7,7,9,141,141,162
2019-07-25,10130,206440,13823,13803,14885,8,8,10,142,142,163
2019-07-26,10130,206440,13204,13185,14218,8,8,10,139,139,159
2019-07-27,10130,206440,8248,8236,8882,6,6,7,129,129,148
2019-07-28,10130,206440,7862,7851,8466,5,5,6,124,124,142
2019-07-29,10130,206440,7416,7405,7986,5,5,6,115,115,132
2019-07-30,10130,206440,12669,12651,13642,8,8,10,116,116,133
2019-07-31,10130,206440,8429,8417,9077,5,5,6,111,111,127
2019-07-01,10130,206471,1513,1511,1629,1,1,1,57,57,64
2019-07-02,10130,206471,1481,1479,1595,1,1,1,54,54,60
2019-07-03,10130,206471,982,981,1057,1,1,1,50,50,56
2019-07-04,10130,206471,945,944,1018,1,1,1,47,47,52
2019-07-05,10130,206471,1049,1047,1130,1,1,1,46,46,51
2019-07-06,10130,206471,1003,1002,1080,1,1,1,47,47,52
2019-07-07,10130,206471,1773,1770,1909,1,1,1,51,51,57
2019-07-08,10130,206471,1607,1605,1730,1,1,1,51,51,57
2019-07-09,10130,206471,1633,1631,1758,1,1,1,52,52,58
2019-07-10,10130,206471,1843,1840,1985,1,1,1,55,55,61
2019-07-11,10130,206471,2081,2078,2241,1,1,1,59,59,66
2019-07-12,10130,206471,1811,1808,1950,1,1,1,60,60,67
2019-07-13,10130,206471,1840,1837,1981,1,1,1,59,59,66
2019-07-14,10130,206471,1218,1216,1312,1,1,1,56,56,62
2019-07-15,10130,206471,1349,1347,1453,1,1,1,54,54,60
2019-07-16,10130,206471,1582,1580,1704,1,1,1,55,55,61
2019-07-17,10130,206471,1510,1508,1626,1,1,1,57,57,64
2019-07-18,10130,206471,1264,1262,1361,1,1,1,57,57,64
2019-07-19,10130,206471,1395,1393,1502,1,1,1,56,56,62
2019-07-20,10130,206471,1565,1563,1685,1,1,1,59,59,66
2019-07-21,10130,206471,1602,1600,1725,1,1,1,63,63,70
2019-07-22,10130,206471,1394,1392,1501,1,1,1,64,64,71
2019-07-23,10130,206471,1096,1094,1180,1,1,1,62,62,69
2019-07-24,10130,206471,1068,1066,1150,1,1,1,60,60,67
