date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2022-03-01,10047,567434,172,172,210,0,0,0,1,1,1
2022-03-02,10047,567434,131,131,160,0,0,0,1,1,1
2022-03-03,10047,567434,127,127,155,0,0,0,1,1,1
2022-03-04,10047,567434,165,165,201,0,0,0,1,1,1
2022-03-05,10047,567434,182,182,222,0,0,0,1,1,1
2022-03-06,10047,567434,182,182,222,0,0,0,1,1,1
2022-03-07,10047,567434,182,182,222,0,0,0,1,1,1
2022-03-08,10047,567434,177,177,216,0,0,0,1,1,1
2022-03-09,10047,567434,181,181,221,0,0,0,1,1,1
2022-03-10,10047,567434,182,182,222,0,0,0,1,1,1
2022-03-11,10047,567434,182,182,222,0,0,0,1,1,1
2022-03-12,10047,567434,140,140,171,0,0,0,1,1,1
2022-03-13,10047,567434,149,149,182,0,0,0,1,1,1
2022-03-14,10047,567434,138,138,168,0,0,0,1,1,1
2022-03-15,10047,567434,182,182,222,0,0,0,1,1,1
2022-03-16,10047,567434,131,131,160,0,0,0,1,1,1
2022-03-17,10047,567434,127,127,155,0,0,0,1,1,1
2022-03-18,10047,567434,161,161,196,0,0,0,1,1,1
2022-03-19,10047,567434,140,140,171,0,0,0,1,1,1
2022-03-20,10047,567434,182,182,222,0,0,0,1,1,1
2022-03-21,10047,567434,182,182,222,0,0,0,1,1,1
2022-03-22,10047,567434,176,176,215,0,0,0,1,1,1
2022-03-23,10047,567434,179,179,218,0,0,0,1,1,1
2022-03-24,10047,567434,171,171,209,0,0,0,1,1,1
2022-03-25,10047,567434,182,182,222,0,0,0,1,1,1
2022-03-26,10047,567434,182,182,222,0,0,0,1,1,1
2022-03-27,10047,567434,182,182,222,0,0,0,1,1,1
2022-03-28,10047,567434,182,182,222,0,0,0,1,1,1
2022-03-29,10047,567434,130,130,159,0,0,0,1,1,1
2022-03-30,10047,567434,182,182,222,0,0,0,1,1,1
