date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2020-03-01,10047,567434,149,149,182,0,0,0,1,1,1
2020-03-02,10047,567434,138,138,168,0,0,0,1,1,1
2020-03-03,10047,567434,130,130,159,0,0,0,1,1,1
2020-03-04,10047,567434,181,181,221,0,0,0,1,1,1
2020-03-05,10047,567434,182,182,222,0,0,0,1,1,1
2020-03-06,10047,567434,165,165,201,0,0,0,1,1,1
2020-03-07,10047,567434,182,182,222,0,0,0,1,1,1
2020-03-08,10047,567434,182,182,222,0,0,0,1,1,1
2020-03-09,10047,567434,182,182,222,0,0,0,1,1,1
2020-03-10,10047,567434,182,182,222,0,0,0,1,1,1
2020-03-11,10047,567434,182,182,222,0,0,0,1,1,1
2020-03-12,10047,567434,127,127,155,0,0,0,1,1,1
2020-03-13,10047,567434,124,124,151,0,0,0,1,1,1
2020-03-14,10047,567434,140,140,171,0,0,0,1,1,1
2020-03-15,10047,567434,182,182,222,0,0,0,1,1,1
2020-03-16,10047,567434,138,138,168,0,0,0,1,1,1
2020-03-17,10047,567434,130,130,159,0,0,0,1,1,1
2020-03-18,10047,567434,176,176,215,0,0,0,1,1,1
2020-03-19,10047,567434,127,127,155,0,0,0,1,1,1
2020-03-20,10047,567434,181,181,221,0,0,0,1,1,1
2020-03-21,10047,567434,182,182,222,0,0,0,1,1,1
2020-03-22,10047,567434,182,182,222,0,0,0,1,1,1
2020-03-23,10047,567434,182,182,222,0,0,0,1,1,1
2020-03-24,10047,567434,176,176,215,0,0,0,1,1,1
2020-03-25,10047,567434,182,182,222,0,0,0,1,1,1
2020-03-26,10047,567434,181,181,221,0,0,0,1,1,1
2020-03-27,10047,567434,124,124,151,0,0,0,1,1,1
2020-03-28,10047,567434,140,140,171,0,0,0,1,1,1
2020-03-29,10047,567434,149,149,182,0,0,0,1,1,1
2020-03-30,10047,567434,182,182,222,0,0,0,1,1,1
2020-03-31,10047,567434,130,130,159,0,0,0,1,1,1
2020-03-01,10130,206440,582,581,627,0,0,0,5,5,6
2020-03-02,10130,206440,521,520,561,0,0,0,5,5,6
2020-03-03,10130,206440,559,558,602,0,0,0,5,5,6
2020-03-04,10130,206440,1055,1053,1136,1,1,1,6,6,7
2020-03-05,10130,206440,1064,1062,1146,1,1,1,6,6,7
2020-03-06,10130,206440,1047,1045,1127,1,1,1,6,6,7
2020-03-07,10130,206440,1019,1018,1097,1,1,1,6,6,7
2020-03-08,10130,206440,1027,1026,1106,1,1,1,6,6,7
2020-03-09,10130,206440,1036,1034,1116,1,1,1,5,5,6
2020-03-10,10130,206440,1014,1013,1092,1,1,1,5,5,6
2020-03-11,10130,206440,1000,999,1077,1,1,1,5,5,6
2020-03-12,10130,206440,571,570,615,0,0,0,5,5,6
2020-03-13,10130,206440,517,516,557,0,0,0,5,5,6
2020-03-14,10130,206440,535,534,576,0,0,0,5,5,6
2020-03-15,10130,206440,883,882,951,0,0,0,5,5,6
2020-03-16,10130,206440,434,433,467,0,0,0,4,4,5
2020-03-17,10130,206440,479,478,516,0,0,0,4,4,5
2020-03-18,10130,206440,700,699,754,0,0,0,4,4,5
2020-03-19,10130,206440,514,513,553,0,0,0,4,4,5
2020-03-20,10130,206440,749,748,807,0,0,0,4,4,5
2020-03-21,10130,206440,730,729,786,0,0,0,4,4,5
2020-03-22,10130,206440,617,616,664,0,0,0,4,4,5
2020-03-23,10130,206440,450,449,485,0,0,0,3,3,3
2020-03-24,10130,206440,493,492,531,0,0,0,3,3,3
2020-03-25,10130,206440,464,463,500,0,0,0,3,3,3
2020-03-26,10130,206440,388,387,418,0,0,0,3,3,3
2020-03-27,10130,206440,285,285,307,0,0,0,3,3,3
2020-03-28,10130,206440,325,325,350,0,0,0,3,3,3
2020-03-29,10130,206440,222,222,239,0,0,0,3,3,3
2020-03-30,10130,206440,30605,30561,32956,11,11,14,322,322,369
2020-03-31,10130,206440,20529,20499,22106,8,8,10,314,314,360
2020-03-01,10130,206471,48,48,52,0,0,0,2,2,2
2020-03-02,10130,206471,48,48,52,0,0,0,2,2,2
2020-03-03,10130,206471,50,50,54,0,0,0,2,2,2
2020-03-04,10130,206471,45,45,48,0,0,0,2,2,2
2020-03-05,10130,206471,47,47,51,0,0,0,2,2,2
2020-03-06,10130,206471,49,49,53,0,0,0,2,2,2
2020-03-07,10130,206471,45,45,48,0,0,0,2,2,2
2020-03-08,10130,206471,40,40,43,0,0,0,2,2,2
2020-03-09,10130,206471,42,42,45,0,0,0,2,2,2
2020-03-10,10130,206471,44,44,47,0,0,0,2,2,2
2020-03-11,10130,206471,47,47,51,0,0,0,2,2,2
2020-03-12,10130,206471,43,43,46,0,0,0,1,1,1
2020-03-13,10130,206471,46,46,50,0,0,0,1,1,1
2020-03-14,10130,206471,22,22,24,0,0,0,2,2,2
2020-03-15,10130,206471,25,25,27,0,0,0,1,1,1
2020-03-16,10130,206471,25,25,27,0,0,0,1,1,1
2020-03-17,10130,206471,5,5,5,0,0,0,1,1,1
2020-03-18,10130,206471,5,5,5,0,0,0,1,1,1
2020-03-19,10130,206471,6,6,6,0,0,0,1,1,1
2020-03-20,10130,206471,6,6,6,0,0,0,1,1,1
2020-03-21,10130,206471,7,7,8,0,0,0,1,1,1
2020-03-22,10130,206471,8,8,9,0,0,0,1,1,1
2020-03-23,10130,206471,9,9,10,0,0,0,1,1,1
2020-03-24,10130,206471,11,11,12,0,0,0,1,1,1
2020-03-25,10130,206471,3095,3091,3333,1,1,1,1,1,1
2020-03-26,10130,206471,3095,3091,3333,1,1,1,1,1,1
2020-03-27,10130,206471,2930,2926,3155,1,1,1,1,1,1
2020-03-28,10130,206471,2942,2938,3168,1,1,1,1,1,1
2020-03-29,10130,206471,2981,2977,3210,1,1,1,1,1,1
2020-03-30,10130,206471,3095,3091,3333,1,1,1,95,95,106
2020-03-31,10130,206471,2919,2915,3143,1,1,1,94,94,105
2020-03-01,10130,216173,70,70,75,0,0,0,0,0,0
2020-03-02,10130,216173,67,67,72,0,0,0,0,0,0
2020-03-03,10130,216173,54,54,58,0,0,0,0,0,0
2020-03-04,10130,216173,79,79,85,0,0,0,0,0,0
2020-03-05,10130,216173,29,29,31,0,0,0,0,0,0
2020-03-06,10130,216173,31,31,33,0,0,0,0,0,0
2020-03-07,10130,216173,32,32,34,0,0,0,0,0,0
2020-03-08,10130,216173,34,34,37,0,0,0,0,0,0
2020-03-09,10130,216173,36,36,39,0,0,0,0,0,0
2020-03-10,10130,216173,915,914,985,1,1,1,0,0,0
2020-03-11,10130,216173,915,914,985,1,1,1,0,0,0
2020-03-12,10130,216173,466,465,502,0,0,0,0,0,0
2020-03-13,10130,216173,431,430,464,0,0,0,0,0,0
2020-03-14,10130,216173,469,468,505,0,0,0,0,0,0
2020-03-15,10130,216173,915,914,985,1,1,1,0,0,0
2020-03-16,10130,216173,488,487,525,0,0,0,0,0,0
2020-03-17,10130,216173,481,480,518,0,0,0,0,0,0
2020-03-18,10130,216173,714,713,769,1,1,1,0,0,0
2020-03-19,10130,216173,466,465,502,0,0,0,0,0,0
2020-03-20,10130,216173,726,725,782,1,1,1,0,0,0
2020-03-21,10130,216173,629,628,677,0,0,0,0,0,0
2020-03-22,10130,216173,720,719,775,1,1,1,0,0,0
2020-03-23,10130,216173,658,657,709,0,0,0,0,0,0
2020-03-24,10130,216173,647,646,697,0,0,0,0,0,0
2020-03-25,10130,216173,915,914,985,1,1,1,0,0,0
2020-03-26,10130,216173,734,733,790,1,1,1,0,0,0
2020-03-27,10130,216173,431,430,464,0,0,0,0,0,0
2020-03-28,10130,216173,469,468,505,0,0,0,0,0,0
2020-03-29,10130,216173,531,530,572,0,0,0,0,0,0
2020-03-30,10130,216173,837,836,901,1,1,1,8,8,9
2020-03-31,10130,216173,481,480,518,0,0,0,7,7,8
2020-03-01,10130,408789,30,30,32,0,0,0,0,0,0
2020-03-02,10130,408789,30,30,32,0,0,0,0,0,0
2020-03-03,10130,408789,30,30,32,0,0,0,0,0,0
2020-03-04,10130,408789,37,37,40,0,0,0,0,0,0
2020-03-05,10130,408789,39,39,42,0,0,0,0,0,0
2020-03-06,10130,408789,39,39,42,0,0,0,0,0,0
2020-03-07,10130,408789,41,41,44,0,0,0,0,0,0
2020-03-08,10130,408789,44,44,47,0,0,0,0,0,0
2020-03-09,10130,408789,47,47,51,0,0,0,0,0,0
2020-03-10,10130,408789,51,51,55,0,0,0,0,0,0
2020-03-11,10130,408789,55,55,59,0,0,0,0,0,0
2020-03-12,10130,408789,42,42,45,0,0,0,0,0,0
2020-03-13,10130,408789,46,46,50,0,0,0,0,0,0
2020-03-14,10130,408789,46,46,50,0,0,0,0,0,0
2020-03-15,10130,408789,74,74,80,0,0,0,0,0,0
2020-03-16,10130,408789,67,67,72,0,0,0,0,0,0
2020-03-17,10130,408789,77,77,83,0,0,0,0,0,0
2020-03-18,10130,408789,110,110,118,0,0,0,0,0,0
2020-03-19,10130,408789,296,295,319,0,0,0,0,0,0
2020-03-20,10130,408789,423,422,455,0,0,0,0,0,0
2020-03-21,10130,408789,322,321,347,0,0,0,0,0,0
2020-03-22,10130,408789,403,402,434,0,0,0,0,0,0
2020-03-23,10130,408789,375,374,404,0,0,0,0,0,0
2020-03-24,10130,408789,376,375,405,0,0,0,0,0,0
2020-03-25,10130,408789,423,422,455,0,0,0,0,0,0
2020-03-26,10130,408789,423,422,455,0,0,0,0,0,0
2020-03-27,10130,408789,291,290,313,0,0,0,0,0,0
2020-03-28,10130,408789,296,295,319,0,0,0,0,0,0
2020-03-29,10130,408789,370,369,398,0,0,0,2,2,2
2020-03-30,10130,408789,423,422,455,0,0,0,2,2,2
2020-03-31,10130,408789,345,344,372,0,0,0,2,2,2
