date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2019-04-01,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-02,10047,567434,172,172,210,1,1,1,1,1,1
2019-04-03,10047,567434,176,176,215,1,1,1,1,1,1
2019-04-04,10047,567434,168,168,205,1,1,1,1,1,1
2019-04-05,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-06,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-07,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-08,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-09,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-10,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-11,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-12,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-13,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-14,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-15,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-16,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-17,10047,567434,176,176,215,1,1,1,1,1,1
2019-04-18,10047,567434,168,168,205,1,1,1,1,1,1
2019-04-19,10047,567434,161,161,196,1,1,1,1,1,1
2019-04-20,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-21,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-22,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-23,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-24,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-25,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-26,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-27,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-28,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-29,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-30,10047,567434,182,182,222,1,1,1,1,1,1
2019-04-01,10130,206440,22124,22092,23824,11,11,14,199,199,228
2019-04-02,10130,206440,22685,22652,24428,12,12,15,206,206,236
2019-04-03,10130,206440,24964,24928,26882,12,12,15,206,206,236
2019-04-04,10130,206440,24044,24009,25891,12,12,15,206,206,236
2019-04-05,10130,206440,24712,24676,26611,14,14,17,206,206,236
2019-04-06,10130,206440,20103,20074,21647,11,11,14,194,194,222
2019-04-07,10130,206440,17422,17397,18761,9,9,11,174,174,199
2019-04-08,10130,206440,11435,11418,12314,6,6,7,145,145,166
2019-04-09,10130,206440,11804,11787,12711,6,6,7,139,139,159
2019-04-10,10130,206440,11370,11353,12244,6,6,7,143,143,164
2019-04-11,10130,206440,15454,15432,16641,9,9,11,158,158,181
2019-04-12,10130,206440,16843,16819,18137,10,10,12,165,165,189
2019-04-13,10130,206440,19406,19378,20897,12,12,15,178,178,204
2019-04-14,10130,206440,20514,20484,22090,12,12,15,191,191,219
2019-04-15,10130,206440,21977,21945,23665,13,13,16,196,196,225
2019-04-16,10130,206440,33721,33672,36312,17,17,21,219,219,251
2019-04-17,10130,206440,33067,33019,35608,15,15,19,214,214,245
2019-04-18,10130,206440,31527,31481,33949,14,14,17,214,214,245
2019-04-19,10130,206440,28262,28221,30433,13,13,16,223,223,255
2019-04-20,10130,206440,31140,31095,33532,15,15,19,244,244,280
