date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2018-10-01,10047,567434,108,108,132,1,1,1,1,1,1
2018-10-02,10047,567434,108,108,132,1,1,1,1,1,1
2018-10-03,10047,567434,120,120,146,1,1,1,1,1,1
2018-10-04,10047,567434,108,108,132,1,1,1,1,1,1
2018-10-05,10047,567434,131,131,160,1,1,1,1,1,1
2018-10-06,10047,567434,129,129,157,1,1,1,1,1,1
2018-10-07,10047,567434,136,136,166,1,1,1,1,1,1
2018-10-08,10047,567434,127,127,155,1,1,1,1,1,1
2018-10-09,10047,567434,120,120,146,1,1,1,1,1,1
2018-10-10,10047,567434,140,140,171,1,1,1,1,1,1
2018-10-11,10047,567434,123,123,150,1,1,1,1,1,1
2018-10-12,10047,567434,108,108,132,1,1,1,1,1,1
2018-10-13,10047,567434,108,108,132,1,1,1,1,1,1
2018-10-14,10047,567434,135,135,165,1,1,1,1,1,1
2018-10-15,10047,567434,136,136,166,1,1,1,1,1,1
2018-10-16,10047,567434,108,108,132,1,1,1,1,1,1
2018-10-17,10047,567434,120,120,146,1,1,1,1,1,1
2018-10-18,10047,567434,108,108,132,1,1,1,1,1,1
2018-10-19,10047,567434,108,108,132,1,1,1,1,1,1
2018-10-20,10047,567434,139,139,170,1,1,1,1,1,1
2018-10-21,10047,567434,110,110,134,1,1,1,1,1,1
2018-10-22,10047,567434,108,108,132,1,1,1,1,1,1
2018-10-23,10047,567434,119,119,145,1,1,1,1,1,1
2018-10-24,10047,567434,120,120,146,1,1,1,1,1,1
2018-10-25,10047,567434,126,126,154,1,1,1,1,1,1
2018-10-26,10047,567434,108,108,132,1,1,1,1,1,1
2018-10-27,10047,567434,108,108,132,1,1,1,1,1,1
2018-10-28,10047,567434,110,110,134,1,1,1,2,2,2
2018-10-29,10047,567434,108,108,132,1,1,1,1,1,1
2018-10-30,10047,567434,128,128,156,1,1,1,1,1,1
2018-10-31,10047,567434,120,120,146,1,1,1,1,1,1
2018-10-05,10299,216158,114,114,123,1,1,1,1,1,1
2018-10-06,10299,216158,109,109,117,1,1,1,1,1,1
2018-10-07,10299,216158,110,110,118,1,1,1,1,1,1
2018-10-08,10299,216158,109,109,117,1,1,1,1,1,1
2018-10-09,10299,216158,109,109,117,1,1,1,1,1,1
2018-10-10,10299,216158,115,115,124,1,1,1,1,1,1
2018-10-11,10299,216158,111,111,120,1,1,1,1,1,1
2018-10-12,10299,216158,108,108,116,1,1,1,1,1,1
2018-10-13,10299,216158,108,108,116,1,1,1,0,0,0
2018-10-14,10299,216158,111,111,120,1,1,1,0,0,0
2018-10-15,10299,216158,112,112,121,1,1,1,0,0,0
2018-10-16,10299,216158,108,108,116,1,1,1,0,0,0
2018-10-17,10299,216158,110,110,118,1,1,1,0,0,0
2018-10-18,10299,216158,108,108,116,1,1,1,0,0,0
2018-10-19,10299,216158,108,108,116,1,1,1,0,0,0
2018-10-20,10299,216158,112,112,121,1,1,1,0,0,0
2018-10-21,10299,216158,108,108,116,1,1,1,0,0,0
2018-10-22,10299,216158,108,108,116,1,1,1,0,0,0
2018-10-23,10299,216158,109,109,117,1,1,1,0,0,0
2018-10-24,10299,216158,110,110,118,1,1,1,0,0,0
2018-10-25,10299,216158,113,113,122,1,1,1,1,1,1
2018-10-26,10299,216158,108,108,116,1,1,1,1,1,1
2018-10-27,10299,216158,108,108,116,1,1,1,1,1,1
2018-10-28,10299,216158,108,108,116,1,1,1,1,1,1
2018-10-29,10299,216158,108,108,116,1,1,1,1,1,1
2018-10-30,10299,216158,112,112,121,1,1,1,1,1,1
2018-10-31,10299,216158,110,110,118,1,1,1,1,1,1
2018-10-01,10486,551228,486,485,523,1,1,1,21,21,24
2018-10-02,10486,551228,507,506,546,1,1,1,2,2,2
2018-10-03,10486,551228,676,675,728,1,1,1,3,3,3
2018-10-04,10486,551228,475,474,511,1,1,1,3,3,3
2018-10-05,10486,551228,763,762,822,1,1,1,3,3,3
2018-10-06,10486,551228,520,519,560,1,1,1,3,3,3
2018-10-07,10486,551228,511,510,550,1,1,1,3,3,3
2018-10-08,10486,551228,363,362,391,1,1,1,3,3,3
2018-10-09,10486,551228,688,687,741,1,1,1,3,3,3
2018-10-10,10486,551228,834,833,898,1,1,1,4,4,5
2018-10-11,10486,551228,622,621,670,1,1,1,4,4,5
2018-10-12,10486,551228,362,361,390,1,1,1,4,4,5
2018-10-13,10486,551228,319,318,344,1,1,1,4,4,5
2018-10-14,10486,551228,489,488,527,1,1,1,4,4,5
2018-10-15,10486,551228,432,431,465,1,1,1,5,5,6
2018-10-16,10486,551228,201,201,216,1,1,1,4,4,5
2018-10-17,10486,551228,251,251,270,1,1,1,4,4,5
2018-10-18,10486,551228,166,166,179,1,1,1,4,4,5
2018-10-19,10486,551228,146,146,157,1,1,1,4,4,5
2018-10-20,10486,551228,246,246,265,1,1,1,4,4,5
2018-10-21,10486,551228,173,173,186,1,1,1,4,4,5
