date,shop,genre,predicted_sales,predicted_sales_low,predicted_sales_high,predicted_units,predicted_units_low,predicted_units_high,predicted_page_views,predicted_page_views_low,predicted_page_views_high
2018-11-01,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-02,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-03,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-04,10047,567434,136,136,166,1,1,1,1,1,1
2018-11-05,10047,567434,147,147,179,1,1,1,1,1,1
2018-11-06,10047,567434,120,120,146,1,1,1,1,1,1
2018-11-07,10047,567434,122,122,149,1,1,1,1,1,1
2018-11-08,10047,567434,119,119,145,1,1,1,1,1,1
2018-11-09,10047,567434,116,116,141,1,1,1,1,1,1
2018-11-10,10047,567434,149,149,182,1,1,1,1,1,1
2018-11-11,10047,567434,139,139,170,1,1,1,1,1,1
2018-11-12,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-13,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-14,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-15,10047,567434,126,126,154,1,1,1,1,1,1
2018-11-16,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-17,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-18,10047,567434,110,110,134,1,1,1,1,1,1
2018-11-19,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-20,10047,567434,128,128,156,1,1,1,1,1,1
2018-11-21,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-22,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-23,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-24,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-25,10047,567434,168,168,205,1,1,1,1,1,1
2018-11-26,10047,567434,138,138,168,1,1,1,1,1,1
2018-11-27,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-28,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-29,10047,567434,108,108,132,1,1,1,1,1,1
2018-11-30,10047,567434,123,123,150,1,1,1,1,1,1
2018-11-01,10299,216158,108,108,116,1,1,1,1,1,1
2018-11-02,10299,216158,108,108,116,1,1,1,1,1,1
2018-11-03,10299,216158,108,108,116,1,1,1,1,1,1
2018-11-04,10299,216158,110,110,118,1,1,1,1,1,1
2018-11-05,10299,216158,114,114,123,1,1,1,1,1,1
2018-11-06,10299,216158,109,109,117,1,1,1,1,1,1
2018-11-07,10299,216158,110,110,118,1,1,1,1,1,1
2018-11-08,10299,216158,110,110,118,1,1,1,1,1,1
2018-11-09,10299,216158,109,109,117,1,1,1,1,1,1
2018-11-10,10299,216158,114,114,123,1,1,1,1,1,1
2018-11-11,10299,216158,112,112,121,1,1,1,1,1,1
2018-11-12,10299,216158,108,108,116,1,1,1,1,1,1
2018-11-13,10299,216158,108,108,116,1,1,1,1,1,1
2018-11-14,10299,216158,108,108,116,1,1,1,1,1,1
2018-11-15,10299,216158,113,113,122,1,1,1,1,1,1
2018-11-16,10299,216158,108,108,116,1,1,1,1,1,1
2018-11-17,10299,216158,108,108,116,1,1,1,1,1,1
2018-11-18,10299,216158,108,108,116,1,1,1,0,0,0
2018-11-19,10299,216158,108,108,116,1,1,1,0,0,0
2018-11-20,10299,216158,112,112,121,1,1,1,0,0,0
2018-11-21,10299,216158,108,108,116,1,1,1,0,0,0
2018-11-22,10299,216158,108,108,116,1,1,1,0,0,0
2018-11-23,10299,216158,108,108,116,1,1,1,0,0,0
2018-11-24,10299,216158,108,108,116,1,1,1,0,0,0
2018-11-25,10299,216158,118,118,127,1,1,1,0,0,0
2018-11-26,10299,216158,112,112,121,1,1,1,0,0,0
2018-11-27,10299,216158,108,108,116,1,1,1,0,0,0
2018-11-28,10299,216158,108,108,116,1,1,1,0,0,0
2018-11-29,10299,216158,108,108,116,1,1,1,0,0,0
2018-11-30,10299,216158,112,112,121,1,1,1,0,0,0
2018-11-01,10486,551228,153,153,165,1,1,1,5,5,6
2018-11-02,10486,551228,141,141,152,1,1,1,5,5,6
2018-11-03,10486,551228,118,118,127,1,1,1,5,5,6
2018-11-04,10486,551228,183,183,197,1,1,1,6,6,7
2018-11-05,10486,551228,203,203,219,1,1,1,6,6,7
2018-11-06,10486,551228,101,101,109,1,1,1,6,6,7
2018-11-07,10486,551228,97,97,104,1,1,1,6,6,7
2018-11-08,10486,551228,91,91,98,1,1,1,6,6,7
2018-11-09,10486,551228,83,83,89,1,1,1,6,6,7
2018-11-10,10486,551228,128,128,138,1,1,1,6,6,7
2018-11-11,10486,551228,121,121,130,1,1,1,7,7,8
2018-11-12,10486,551228,68,68,73,1,1,1,6,6,7
2018-11-13,10486,551228,70,70,75,1,1,1,5,5,6
2018-11-14,10486,551228,68,68,73,1,1,1,5,5,6
2018-11-15,10486,551228,101,101,109,1,1,1,5,5,6
2018-11-16,10486,551228,167,167,180,1,1,1,5,5,6
2018-11-17,10486,551228,189,189,204,1,1,1,5,5,6
2018-11-18,10486,551228,219,219,236,1,1,1,5,5,6
2018-11-19,10486,551228,144,144,155,1,1,1,5,5,6
2018-11-20,10486,551228,237,237,255,1,1,1,5,5,6
2018-11-21,10486,551228,145,145,156,1,1,1,5,5,6
2018-11-22,10486,551228,139,139,150,1,1,1,5,5,6
2018-11-23,10486,551228,102,102,110,1,1,1,5,5,6
2018-11-24,10486,551228,117,117,126,1,1,1,5,5,6
2018-11-25,10486,551228,155,155,167,1,1,1,5,5,6
2018-11-26,10486,551228,113,113,122,1,1,1,5,5,6
2018-11-27,10486,551228,73,73,79,1,1,1,4,4,5
2018-11-28,10486,551228,70,70,75,1,1,1,4,4,5
2018-11-29,10486,551228,67,67,72,1,1,1,3,3,3
2018-11-30,10486,551228,95,95,102,1,1,1,3,3,3
2018-11-01,11018,206440,15211,15189,16380,6,6,7,221,221,253
2018-11-02,11018,206440,13365,13346,14392,5,5,6,222,222,254
2018-11-03,11018,206440,13586,13566,14630,6,6,7,225,225,258
2018-11-04,11018,206440,22280,22248,23992,8,8,10,233,233,267
2018-11-05,11018,206440,26245,26207,28261,9,9,11,241,241,276
2018-11-06,11018,206440,23926,23891,25764,9,9,11,242,242,277
2018-11-07,11018,206440,26038,26000,28038,9,9,11,238,238,273
2018-11-08,11018,206440,27719,27679,29849,10,10,12,242,242,277
2018-11-09,11018,206440,29489,29446,31755,10,10,12,243,243,278
2018-11-10,11018,206440,38747,38691,41724,13,13,16,251,251,288
2018-11-11,11018,206440,31664,31618,34097,11,11,14,258,258,296
2018-11-12,11018,206440,20344,20314,21907,8,8,10,236,236,270
2018-11-13,11018,206440,21557,21526,23213,9,9,11,231,231,265
2018-11-14,11018,206440,23433,23399,25233,9,9,11,237,237,272
2018-11-15,11018,206440,37867,37812,40776,13,13,16,243,243,278
2018-11-16,11018,206440,19965,19936,21499,8,8,10,233,233,267
2018-11-17,11018,206440,19338,19310,20824,8,8,10,237,237,272
2018-11-18,11018,206440,18438,18411,19855,7,7,9,226,226,259
2018-11-19,11018,206440,16321,16297,17575,7,7,9,219,219,251
2018-11-20,11018,206440,27638,27598,29761,10,10,12,228,228,261
2018-11-21,11018,206440,18126,18100,19519,7,7,9,225,225,258
2018-11-22,11018,206440,17488,17463,18832,7,7,9,227,227,260
2018-11-23,11018,206440,24513,24477,26396,8,8,10,226,226,259
2018-11-24,11018,206440,26841,26802,28903,9,9,11,247,247,283
2018-11-25,11018,206440,40120,40062,43202,15,15,19,269,269,308
2018-11-26,11018,206440,29306,29263,31558,12,12,15,276,276,316
2018-11-27,11018,206440,19723,19694,21238,8,8,10,267,267,306
2018-11-28,11018,206440,20692,20662,22282,9,9,11,267,267,306
2018-11-29,11018,206440,20519,20489,22095,8,8,10,264,264,302
2018-11-30,11018,206440,27650,27610,29774,10,10,12,270,270,309
2018-11-01,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-02,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-03,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-04,11018,206471,1109,1107,1194,1,1,1,2,2,2
2018-11-05,11018,206471,1111,1109,1196,1,1,1,2,2,2
2018-11-06,11018,206471,1097,1095,1181,1,1,1,2,2,2
2018-11-07,11018,206471,1103,1101,1188,1,1,1,2,2,2
2018-11-08,11018,206471,1102,1100,1187,1,1,1,2,2,2
2018-11-09,11018,206471,1099,1097,1183,1,1,1,2,2,2
2018-11-10,11018,206471,1124,1122,1210,1,1,1,2,2,2
2018-11-11,11018,206471,1101,1099,1186,1,1,1,2,2,2
2018-11-12,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-13,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-14,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-15,11018,206471,1110,1108,1195,1,1,1,2,2,2
2018-11-16,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-17,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-18,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-19,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-20,11018,206471,1104,1102,1189,1,1,1,2,2,2
2018-11-21,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-22,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-23,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-24,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-25,11018,206471,1150,1148,1238,1,1,1,2,2,2
2018-11-26,11018,206471,1095,1093,1179,1,1,1,2,2,2
2018-11-27,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-28,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-29,11018,206471,1075,1073,1158,1,1,1,2,2,2
2018-11-30,11018,206471,1106,1104,1191,1,1,1,3,3,3
2018-11-01,11018,216158,84,84,90,1,1,1,1,1,1
2018-11-02,11018,216158,84,84,90,1,1,1,1,1,1
2018-11-03,11018,216158,84,84,90,1,1,1,1,1,1
2018-11-04,11018,216158,86,86,93,1,1,1,1,1,1
2018-11-05,11018,216158,88,88,95,1,1,1,1,1,1
2018-11-06,11018,216158,84,84,90,1,1,1,1,1,1
2018-11-07,11018,216158,85,85,92,1,1,1,1,1,1
2018-11-08,11018,216158,85,85,92,1,1,1,1,1,1
2018-11-09,11018,216158,84,84,90,1,1,1,1,1,1
2018-11-10,11018,216158,88,88,95,1,1,1,0,0,0
2018-11-11,11018,216158,87,87,94,1,1,1,0,0,0
2018-11-12,11018,216158,84,84,90,1,1,1,0,0,0
2018-11-13,11018,216158,84,84,90,1,1,1,1,1,1
2018-11-14,11018,216158,84,84,90,1,1,1,1,1,1
2018-11-15,11018,216158,87,87,94,1,1,1,1,1,1
2018-11-16,11018,216158,84,84,90,1,1,1,1,1,1
2018-11-17,11018,216158,84,84,90,1,1,1,1,1,1
2018-11-18,11018,216158,84,84,90,1,1,1,1,1,1
2018-11-19,11018,216158,84,84,90,1,1,1,1,1,1
2018-11-20,11018,216158,87,87,94,1,1,1,0,0,0
2018-11-21,11018,216158,84,84,90,1,1,1,0,0,0
2018-11-22,11018,216158,84,84,90,1,1,1,0,0,0
2018-11-23,11018,216158,84,84,90,1,1,1,0,0,0
2018-11-24,11018,216158,84,84,90,1,1,1,0,0,0
2018-11-25,11018,216158,92,92,99,1,1,1,0,0,0
2018-11-26,11018,216158,86,86,93,1,1,1,0,0,0
2018-11-27,11018,216158,84,84,90,1,1,1,0,0,0
2018-11-28,11018,216158,84,84,90,1,1,1,0,0,0
2018-11-29,11018,216158,84,84,90,1,1,1,0,0,0
2018-11-30,11018,216158,87,87,94,1,1,1,0,0,0
2018-11-01,11503,206440,51849,51774,55833,26,26,32,2996,2996,3432
2018-11-02,11503,206440,42526,42464,45793,21,21,26,2726,2726,3123
2018-11-03,11503,206440,38741,38685,41717,19,19,23,2629,2629,3012
2018-11-04,11503,206440,55810,55729,60098,23,23,28,2668,2668,3057
2018-11-05,11503,206440,62950,62859,67786,26,26,32,2715,2715,3111
2018-11-06,11503,206440,63428,63336,68301,27,27,33,2813,2813,3223
2018-11-07,11503,206440,71486,71382,76978,30,30,37,2706,2706,3100
2018-11-08,11503,206440,78251,78137,84263,32,32,40,2806,2806,3215
2018-11-09,11503,206440,72552,72447,78126,31,31,38,2924,2924,3350
2018-11-10,11503,206440,97073,96932,104531,40,40,49,3119,3119,3573
2018-11-11,11503,206440,89074,88945,95917,39,39,48,3313,3313,3796
2018-11-12,11503,206440,54360,54281,58536,27,27,33,3045,3045,3489
2018-11-13,11503,206440,52425,52349,56453,25,25,31,2894,2894,3316
2018-11-14,11503,206440,51698,51623,55670,24,24,30,2739,2739,3138
2018-11-15,11503,206440,75220,75111,80999,32,32,40,2605,2605,2984
2018-11-16,11503,206440,44979,44914,48435,21,21,26,2551,2551,2923
2018-11-17,11503,206440,43714,43651,47073,21,21,26,2530,2530,2899
2018-11-18,11503,206440,37556,37501,40441,18,18,22,2374,2374,2720
2018-11-19,11503,206440,34481,34431,37130,17,17,21,2371,2371,2716
2018-11-20,11503,206440,58247,58162,62722,25,25,31,2458,2458,2816
2018-11-21,11503,206440,46401,46334,49966,21,21,26,2615,2615,2996
2018-11-22,11503,206440,47992,47922,51679,22,22,27,2730,2730,3128
2018-11-23,11503,206440,62063,61973,66831,23,23,28,2599,2599,2978
2018-11-24,11503,206440,65015,64921,70010,24,24,30,2666,2666,3054
2018-11-25,11503,206440,88949,88820,95783,35,35,43,2731,2731,3129
2018-11-26,11503,206440,62059,61969,66827,26,26,32,2603,2603,2982
2018-11-27,11503,206440,43259,43196,46583,20,20,25,2488,2488,2850
2018-11-28,11503,206440,39235,39178,42249,18,18,22,2265,2265,2595
2018-11-29,11503,206440,36757,36704,39581,17,17,21,2173,2173,2490
2018-11-30,11503,206440,51472,51397,55427,22,22,27,2187,2187,2506
2018-11-01,11503,206471,14315,14294,15415,7,7,9,945,945,1054
2018-11-02,11503,206471,12957,12938,13952,6,6,7,877,877,978
2018-11-03,11503,206471,11851,11834,12762,6,6,7,864,864,964
2018-11-04,11503,206471,11679,11662,12576,6,6,7,857,857,956
2018-11-05,11503,206471,12248,12230,13189,6,6,7,856,856,955
2018-11-06,11503,206471,11542,11525,12429,6,6,7,867,867,967
2018-11-07,11503,206471,11282,11266,12149,6,6,7,854,854,953
2018-11-08,11503,206471,10708,10692,11531,6,6,7,853,853,952
2018-11-09,11503,206471,10636,10621,11453,6,6,7,850,850,948
2018-11-10,11503,206471,11406,11389,12282,7,7,9,866,866,966
2018-11-11,11503,206471,11957,11940,12876,7,7,9,889,889,992
2018-11-12,11503,206471,11034,11018,11882,7,7,9,820,820,915
2018-11-13,11503,206471,9394,9380,10116,6,6,7,767,767,856
2018-11-14,11503,206471,9221,9208,9929,5,5,6,750,750,837
2018-11-15,11503,206471,9442,9428,10167,5,5,6,736,736,821
2018-11-16,11503,206471,9465,9451,10192,5,5,6,717,717,800
2018-11-17,11503,206471,8891,8878,9574,5,5,6,700,700,781
2018-11-18,11503,206471,8014,8002,8630,5,5,6,662,662,739
2018-11-19,11503,206471,8515,8503,9169,5,5,6,651,651,726
2018-11-20,11503,206471,8771,8758,9445,5,5,6,653,653,729
2018-11-21,11503,206471,8745,8732,9417,5,5,6,641,641,715
