date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2023-05-01,101535,31,31841.17,30,33,33174.0,29334.0
2023-05-01,101535,32,30561.89,30,33,33174.0,29334.0
2023-05-01,201925,38,50837.78,37,40,39597.0,83798.0
2023-05-01,201925,39,65269.51,37,40,39597.0,83798.0
2023-05-01,207288,29,13359.52,28,37,11550.0,42800.0
2023-05-01,207288,30,15452.51,28,37,11550.0,42800.0
2023-05-01,207288,31,17873.38,28,37,11550.0,42800.0
2023-05-01,207288,32,20673.49,28,37,11550.0,42800.0
2023-05-01,207288,33,23912.25,28,37,11550.0,42800.0
2023-05-01,207288,34,27658.38,28,37,11550.0,42800.0
2023-05-01,207288,35,31991.36,28,37,11550.0,42800.0
2023-05-01,207288,36,37003.12,28,37,11550.0,42800.0
2023-05-01,207288,38,39446.03,37,53,42800.0,11598.0
2023-05-01,207288,39,36354.89,37,53,42800.0,11598.0
2023-05-01,207288,40,33505.97,37,53,42800.0,11598.0
2023-05-01,207288,41,30880.3,37,53,42800.0,11598.0
2023-05-01,207288,42,28460.38,37,53,42800.0,11598.0
2023-05-01,207288,43,26230.09,37,53,42800.0,11598.0
2023-05-01,207288,44,24174.58,37,53,42800.0,11598.0
2023-05-01,207288,45,22280.13,37,53,42800.0,11598.0
2023-05-01,207288,46,20534.14,37,53,42800.0,11598.0
2023-05-01,207288,47,18924.97,37,53,42800.0,11598.0
2023-05-01,207288,48,17441.89,37,53,42800.0,11598.0
2023-05-01,207288,49,16075.03,37,53,42800.0,11598.0
2023-05-01,207288,50,14815.28,37,53,42800.0,11598.0
2023-05-01,207288,51,13654.25,37,53,42800.0,11598.0
2023-05-01,207288,52,12584.2,37,53,42800.0,11598.0
2023-05-01,207288,54,10095.86,53,56,11598.0,7650.0
2023-05-01,207288,55,8788.26,53,56,11598.0,7650.0
2023-05-01,207802,59,7826.19,58,65,8800.0,3872.0
2023-05-01,207802,60,6960.12,58,65,8800.0,3872.0
2023-05-01,207802,61,6189.89,58,65,8800.0,3872.0
2023-05-01,207802,62,5504.88,58,65,8800.0,3872.0
2023-05-01,207802,63,4895.66,58,65,8800.0,3872.0
2023-05-01,207802,64,4353.86,58,65,8800.0,3872.0
2023-05-01,215913,18,32629.56,17,24,37398.0,14394.0
2023-05-01,215913,19,28469.1,17,24,37398.0,14394.0
2023-05-01,215913,20,24839.11,17,24,37398.0,14394.0
2023-05-01,215913,21,21671.95,17,24,37398.0,14394.0
2023-05-01,215913,22,18908.61,17,24,37398.0,14394.0
2023-05-01,215913,23,16497.6,17,24,37398.0,14394.0
2023-05-01,215913,25,15372.84,24,36,14394.0,31699.0
2023-05-01,215913,26,16418.24,24,36,14394.0,31699.0
2023-05-01,215913,27,17534.72,24,36,14394.0,31699.0
2023-05-01,215913,28,18727.12,24,36,14394.0,31699.0
2023-05-01,215913,29,20000.6,24,36,14394.0,31699.0
2023-05-01,215913,30,21360.68,24,36,14394.0,31699.0
2023-05-01,215913,31,22813.24,24,36,14394.0,31699.0
2023-05-01,215913,32,24364.58,24,36,14394.0,31699.0
2023-05-01,215913,33,26021.4,24,36,14394.0,31699.0
2023-05-01,215913,34,27790.88,24,36,14394.0,31699.0
2023-05-01,215913,35,29680.69,24,36,14394.0,31699.0
2023-05-01,215913,37,30746.99,36,42,31699.0,26399.0
2023-05-01,215913,38,29823.57,36,42,31699.0,26399.0
2023-05-01,215913,39,28927.88,36,42,31699.0,26399.0
2023-05-01,215913,40,28059.09,36,42,31699.0,26399.0
2023-05-01,215913,41,27216.39,36,42,31699.0,26399.0
2023-05-01,215913,43,25910.26,42,48,26399.0,23599.0
2023-05-01,215913,44,25430.58,42,48,26399.0,23599.0
2023-05-01,215913,45,24959.77,42,48,26399.0,23599.0
2023-05-01,215913,46,24497.68,42,48,26399.0,23599.0
2023-05-01,215913,47,24044.14,42,48,26399.0,23599.0
2023-05-01,216173,8,24068.2,7,27,25160.0,10360.0
2023-05-01,216173,9,23023.77,7,27,25160.0,10360.0
2023-05-01,216173,10,22024.66,7,27,25160.0,10360.0
2023-05-01,216173,11,21068.91,7,27,25160.0,10360.0
2023-05-01,216173,12,20154.63,7,27,25160.0,10360.0
2023-05-01,216173,13,19280.02,7,27,25160.0,10360.0
2023-05-01,216173,14,18443.37,7,27,25160.0,10360.0
2023-05-01,216173,15,17643.01,7,27,25160.0,10360.0
2023-05-01,216173,16,16877.39,7,27,25160.0,10360.0
2023-05-01,216173,17,16144.99,7,27,25160.0,10360.0
2023-05-01,216173,18,15444.38,7,27,25160.0,10360.0
2023-05-01,216173,19,14774.16,7,27,25160.0,10360.0
2023-05-01,216173,20,14133.02,7,27,25160.0,10360.0
2023-05-01,216173,21,13519.71,7,27,25160.0,10360.0
2023-05-01,216173,22,12933.01,7,27,25160.0,10360.0
2023-05-01,216173,23,12371.77,7,27,25160.0,10360.0
2023-05-01,216173,24,11834.88,7,27,25160.0,10360.0
2023-05-01,216173,25,11321.29,7,27,25160.0,10360.0
2023-05-01,216173,26,10829.99,7,27,25160.0,10360.0
2023-05-01,304763,2,48763.8,1,3,71280.0,33360.0
2023-05-01,304763,4,28786.45,3,8,33360.0,15960.0
2023-05-01,304763,5,24839.91,3,8,33360.0,15960.0
2023-05-01,304763,6,21434.4,3,8,33360.0,15960.0
2023-05-01,304763,7,18495.77,3,8,33360.0,15960.0
