date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2026-04-01,100992,2,748467.04,1,7,1090573.0,113962.0
2026-04-01,100992,3,513677.49,1,7,1090573.0,113962.0
2026-04-01,100992,4,352539.9,1,7,1090573.0,113962.0
2026-04-01,100992,5,241950.12,1,7,1090573.0,113962.0
2026-04-01,100992,6,166051.63,1,7,1090573.0,113962.0
2026-04-01,100992,8,111168.18,7,25,113962.0,72900.0
2026-04-01,100992,9,108442.85,7,25,113962.0,72900.0
2026-04-01,100992,10,105784.34,7,25,113962.0,72900.0
2026-04-01,100992,11,103191.0,7,25,113962.0,72900.0
2026-04-01,100992,12,100661.23,7,25,113962.0,72900.0
2026-04-01,100992,13,98193.48,7,25,113962.0,72900.0
2026-04-01,100992,14,95786.23,7,25,113962.0,72900.0
2026-04-01,100992,15,93437.99,7,25,113962.0,72900.0
2026-04-01,100992,16,91147.32,7,25,113962.0,72900.0
2026-04-01,100992,17,88912.81,7,25,113962.0,72900.0
2026-04-01,100992,18,86733.07,7,25,113962.0,72900.0
2026-04-01,100992,19,84606.78,7,25,113962.0,72900.0
2026-04-01,100992,20,82532.61,7,25,113962.0,72900.0
2026-04-01,100992,21,80509.28,7,25,113962.0,72900.0
2026-04-01,100992,22,78535.56,7,25,113962.0,72900.0
2026-04-01,100992,23,76610.23,7,25,113962.0,72900.0
2026-04-01,100992,24,74732.09,7,25,113962.0,72900.0
2026-04-01,100992,74,4424.71,73,80,3700.0,12940.0
2026-04-01,100992,75,5291.33,73,80,3700.0,12940.0
2026-04-01,100992,76,6327.65,73,80,3700.0,12940.0
2026-04-01,100992,77,7566.9,73,80,3700.0,12940.0
2026-04-01,100992,78,9048.81,73,80,3700.0,12940.0
2026-04-01,100992,79,10820.91,73,80,3700.0,12940.0
2026-04-01,101535,18,21580.08,17,34,22188.0,13836.0
2026-04-01,101535,19,20988.82,17,34,22188.0,13836.0
2026-04-01,101535,20,20413.76,17,34,22188.0,13836.0
2026-04-01,101535,21,19854.46,17,34,22188.0,13836.0
2026-04-01,101535,22,19310.47,17,34,22188.0,13836.0
2026-04-01,101535,23,18781.4,17,34,22188.0,13836.0
2026-04-01,101535,24,18266.81,17,34,22188.0,13836.0
2026-04-01,101535,25,17766.33,17,34,22188.0,13836.0
2026-04-01,101535,26,17279.55,17,34,22188.0,13836.0
2026-04-01,101535,27,16806.11,17,34,22188.0,13836.0
2026-04-01,101535,28,16345.65,17,34,22188.0,13836.0
2026-04-01,101535,29,15897.8,17,34,22188.0,13836.0
2026-04-01,101535,30,15462.21,17,34,22188.0,13836.0
2026-04-01,101535,31,15038.57,17,34,22188.0,13836.0
2026-04-01,101535,32,14626.53,17,34,22188.0,13836.0
2026-04-01,101535,33,14225.77,17,34,22188.0,13836.0
2026-04-01,110365,73,4606.08,72,74,4420.0,4800.0
2026-04-01,110632,13,149630.23,12,17,167928.0,94320.0
2026-04-01,110632,14,133326.21,12,17,167928.0,94320.0
2026-04-01,110632,15,118798.69,12,17,167928.0,94320.0
2026-04-01,110632,16,105854.12,12,17,167928.0,94320.0
2026-04-01,110632,20,68600.25,19,26,71040.0,55624.0
2026-04-01,110632,21,66244.3,19,26,71040.0,55624.0
2026-04-01,110632,22,63969.25,19,26,71040.0,55624.0
2026-04-01,110632,23,61772.33,19,26,71040.0,55624.0
2026-04-01,110632,24,59650.87,19,26,71040.0,55624.0
2026-04-01,110632,25,57602.26,19,26,71040.0,55624.0
2026-04-01,110632,27,53584.83,26,29,55624.0,49728.0
2026-04-01,110632,28,51620.41,26,29,55624.0,49728.0
2026-04-01,110632,30,50167.06,29,31,49728.0,50610.0
2026-04-01,110632,32,54798.67,31,33,50610.0,59334.0
2026-04-01,110632,34,56465.63,33,43,59334.0,36150.0
2026-04-01,110632,35,53735.93,33,43,59334.0,36150.0
2026-04-01,110632,36,51138.18,33,43,59334.0,36150.0
2026-04-01,110632,37,48666.01,33,43,59334.0,36150.0
2026-04-01,110632,38,46313.36,33,43,59334.0,36150.0
2026-04-01,110632,39,44074.43,33,43,59334.0,36150.0
2026-04-01,110632,40,41943.74,33,43,59334.0,36150.0
2026-04-01,110632,41,39916.05,33,43,59334.0,36150.0
2026-04-01,110632,42,37986.38,33,43,59334.0,36150.0
2026-04-01,110632,44,37513.41,43,47,36150.0,41920.0
2026-04-01,110632,45,38928.24,43,47,36150.0,41920.0
2026-04-01,110632,46,40396.44,43,47,36150.0,41920.0
2026-04-01,110632,48,40019.21,47,55,41920.0,28920.0
2026-04-01,110632,49,38204.6,47,55,41920.0,28920.0
2026-04-01,110632,50,36472.27,47,55,41920.0,28920.0
2026-04-01,110632,51,34818.5,47,55,41920.0,28920.0
2026-04-01,110632,52,33239.7,47,55,41920.0,28920.0
2026-04-01,110632,53,31732.49,47,55,41920.0,28920.0
2026-04-01,110632,54,30293.63,47,55,41920.0,28920.0
2026-04-01,110632,56,28147.9,55,58,28920.0,26665.0
2026-04-01,110632,57,27396.42,55,58,28920.0,26665.0
2026-04-01,110632,63,31221.87,62,74,31440.0,28920.0
2026-04-01,110632,64,31005.25,62,74,31440.0,28920.0
2026-04-01,110632,65,30790.13,62,74,31440.0,28920.0
2026-04-01,110632,66,30576.5,62,74,31440.0,28920.0
2026-04-01,110632,67,30364.36,62,74,31440.0,28920.0
2026-04-01,110632,68,30153.69,62,74,31440.0,28920.0
2026-04-01,110632,69,29944.48,62,74,31440.0,28920.0
2026-04-01,110632,70,29736.72,62,74,31440.0,28920.0
2026-04-01,110632,71,29530.4,62,74,31440.0,28920.0
2026-04-01,110632,72,29325.52,62,74,31440.0,28920.0
2026-04-01,110632,73,29122.05,62,74,31440.0,28920.0
2026-04-01,200181,63,11991.85,62,72,12250.0,9900.0
2026-04-01,200181,64,11739.13,62,72,12250.0,9900.0
2026-04-01,200181,65,11491.75,62,72,12250.0,9900.0
2026-04-01,200181,66,11249.57,62,72,12250.0,9900.0
2026-04-01,200181,67,11012.5,62,72,12250.0,9900.0
2026-04-01,200181,68,10780.42,62,72,12250.0,9900.0
2026-04-01,200181,69,10553.24,62,72,12250.0,9900.0
2026-04-01,200181,70,10330.84,62,72,12250.0,9900.0
2026-04-01,200181,71,10113.12,62,72,12250.0,9900.0
2026-04-01,201486,2,462755.67,1,12,613561.0,27560.0
2026-04-01,201486,3,349016.27,1,12,613561.0,27560.0
2026-04-01,201486,4,263232.49,1,12,613561.0,27560.0
2026-04-01,201486,5,198533.22,1,12,613561.0,27560.0
2026-04-01,201486,6,149736.16,1,12,613561.0,27560.0
2026-04-01,201486,7,112932.77,1,12,613561.0,27560.0
2026-04-01,201486,8,85175.16,1,12,613561.0,27560.0
2026-04-01,201486,9,64240.0,1,12,613561.0,27560.0
2026-04-01,201486,10,48450.42,1,12,613561.0,27560.0
2026-04-01,201486,11,36541.71,1,12,613561.0,27560.0
2026-04-01,201486,13,26377.12,12,24,27560.0,16280.0
2026-04-01,201486,14,25245.0,12,24,27560.0,16280.0
2026-04-01,201486,15,24161.48,12,24,27560.0,16280.0
2026-04-01,201486,16,23124.46,12,24,27560.0,16280.0
2026-04-01,201486,17,22131.94,12,24,27560.0,16280.0
2026-04-01,201486,18,21182.03,12,24,27560.0,16280.0
2026-04-01,201486,19,20272.88,12,24,27560.0,16280.0
2026-04-01,201486,20,19402.75,12,24,27560.0,16280.0
2026-04-01,201486,21,18569.97,12,24,27560.0,16280.0
2026-04-01,201486,22,17772.93,12,24,27560.0,16280.0
2026-04-01,201486,23,17010.09,12,24,27560.0,16280.0
2026-04-01,201486,25,17589.86,24,30,16280.0,25900.0
2026-04-01,201486,26,19005.09,24,30,16280.0,25900.0
2026-04-01,201486,27,20534.19,24,30,16280.0,25900.0
2026-04-01,201486,28,22186.31,24,30,16280.0,25900.0
2026-04-01,201486,29,23971.35,24,30,16280.0,25900.0
2026-04-01,201632,74,19971.31,73,80,20000.0,19800.0
2026-04-01,201632,75,19942.65,73,80,20000.0,19800.0
2026-04-01,201632,76,19914.04,73,80,20000.0,19800.0
2026-04-01,201632,77,19885.47,73,80,20000.0,19800.0
2026-04-01,201632,78,19856.94,73,80,20000.0,19800.0
2026-04-01,201632,79,19828.45,73,80,20000.0,19800.0
2026-04-01,201925,52,19184.85,51,67,17998.0,49999.0
2026-04-01,201925,53,20449.95,51,67,17998.0,49999.0
2026-04-01,201925,54,21798.48,51,67,17998.0,49999.0
2026-04-01,201925,55,23235.93,51,67,17998.0,49999.0
2026-04-01,201925,56,24768.17,51,67,17998.0,49999.0
2026-04-01,201925,57,26401.44,51,67,17998.0,49999.0
2026-04-01,201925,58,28142.4,51,67,17998.0,49999.0
2026-04-01,201925,59,29998.17,51,67,17998.0,49999.0
2026-04-01,201925,60,31976.3,51,67,17998.0,49999.0
2026-04-01,201925,61,34084.87,51,67,17998.0,49999.0
2026-04-01,201925,62,36332.48,51,67,17998.0,49999.0
2026-04-01,201925,63,38728.3,51,67,17998.0,49999.0
2026-04-01,201925,64,41282.09,51,67,17998.0,49999.0
2026-04-01,201925,65,44004.28,51,67,17998.0,49999.0
2026-04-01,201925,66,46905.97,51,67,17998.0,49999.0
2026-04-01,204934,46,37741.72,45,53,39000.0,30000.0
2026-04-01,204934,47,36524.04,45,53,39000.0,30000.0
2026-04-01,204934,48,35345.65,45,53,39000.0,30000.0
2026-04-01,204934,49,34205.27,45,53,39000.0,30000.0
2026-04-01,204934,50,33101.69,45,53,39000.0,30000.0
2026-04-01,204934,51,32033.71,45,53,39000.0,30000.0
2026-04-01,204934,52,31000.18,45,53,39000.0,30000.0
2026-04-01,205582,55,57640.03,54,72,61000.0,22000.0
2026-04-01,205582,56,54465.12,54,72,61000.0,22000.0
2026-04-01,205582,57,51465.09,54,72,61000.0,22000.0
2026-04-01,205582,58,48630.31,54,72,61000.0,22000.0
2026-04-01,205582,59,45951.66,54,72,61000.0,22000.0
2026-04-01,205582,60,43420.56,54,72,61000.0,22000.0
2026-04-01,205582,61,41028.87,54,72,61000.0,22000.0
2026-04-01,205582,62,38768.92,54,72,61000.0,22000.0
2026-04-01,205582,63,36633.45,54,72,61000.0,22000.0
2026-04-01,205582,64,34615.6,54,72,61000.0,22000.0
2026-04-01,205582,65,32708.9,54,72,61000.0,22000.0
2026-04-01,205582,66,30907.22,54,72,61000.0,22000.0
2026-04-01,205582,67,29204.77,54,72,61000.0,22000.0
2026-04-01,205582,68,27596.1,54,72,61000.0,22000.0
2026-04-01,205582,69,26076.03,54,72,61000.0,22000.0
2026-04-01,205582,70,24639.69,54,72,61000.0,22000.0
2026-04-01,205582,71,23282.47,54,72,61000.0,22000.0
2026-04-01,205582,73,20808.76,72,79,22000.0,14900.0
2026-04-01,205582,74,19682.03,72,79,22000.0,14900.0
2026-04-01,205582,75,18616.29,72,79,22000.0,14900.0
2026-04-01,205582,76,17608.27,72,79,22000.0,14900.0
2026-04-01,205582,77,16654.82,72,79,22000.0,14900.0
2026-04-01,205582,78,15752.99,72,79,22000.0,14900.0
2026-04-01,205611,7,155071.56,6,25,168992.0,33000.0
2026-04-01,205611,8,142297.78,6,25,168992.0,33000.0
2026-04-01,205611,9,130576.22,6,25,168992.0,33000.0
2026-04-01,205611,10,119820.19,6,25,168992.0,33000.0
2026-04-01,205611,11,109950.17,6,25,168992.0,33000.0
2026-04-01,205611,12,100893.18,6,25,168992.0,33000.0
2026-04-01,205611,13,92582.23,6,25,168992.0,33000.0
2026-04-01,205611,14,84955.88,6,25,168992.0,33000.0
2026-04-01,205611,15,77957.74,6,25,168992.0,33000.0
2026-04-01,205611,16,71536.05,6,25,168992.0,33000.0
2026-04-01,205611,17,65643.34,6,25,168992.0,33000.0
2026-04-01,205611,18,60236.02,6,25,168992.0,33000.0
2026-04-01,205611,19,55274.12,6,25,168992.0,33000.0
2026-04-01,205611,20,50720.95,6,25,168992.0,33000.0
2026-04-01,205611,21,46542.84,6,25,168992.0,33000.0
2026-04-01,205611,22,42708.89,6,25,168992.0,33000.0
2026-04-01,205611,23,39190.75,6,25,168992.0,33000.0
2026-04-01,205611,24,35962.41,6,25,168992.0,33000.0
2026-04-01,205611,26,31597.98,25,37,33000.0,19600.0
2026-04-01,205611,27,30255.52,25,37,33000.0,19600.0
2026-04-01,205611,28,28970.09,25,37,33000.0,19600.0
2026-04-01,205611,29,27739.28,25,37,33000.0,19600.0
2026-04-01,205611,30,26560.75,25,37,33000.0,19600.0
2026-04-01,205611,31,25432.3,25,37,33000.0,19600.0
2026-04-01,205611,32,24351.78,25,37,33000.0,19600.0
2026-04-01,205611,33,23317.17,25,37,33000.0,19600.0
2026-04-01,205611,34,22326.52,25,37,33000.0,19600.0
2026-04-01,205611,35,21377.95,25,37,33000.0,19600.0
2026-04-01,205611,36,20469.68,25,37,33000.0,19600.0
2026-04-01,205611,59,14495.1,58,64,12998.0,25000.0
2026-04-01,205611,60,16164.62,58,64,12998.0,25000.0
2026-04-01,205611,61,18026.42,58,64,12998.0,25000.0
2026-04-01,205611,62,20102.65,58,64,12998.0,25000.0
2026-04-01,205611,63,22418.0,58,64,12998.0,25000.0
2026-04-01,205611,65,24654.8,64,70,25000.0,22999.0
2026-04-01,205611,66,24314.37,64,70,25000.0,22999.0
2026-04-01,205611,67,23978.64,64,70,25000.0,22999.0
2026-04-01,205611,68,23647.54,64,70,25000.0,22999.0
2026-04-01,205611,69,23321.02,64,70,25000.0,22999.0
2026-04-01,205611,71,20332.12,70,78,22999.0,8580.0
2026-04-01,205611,72,17974.47,70,78,22999.0,8580.0
2026-04-01,205611,73,15890.2,70,78,22999.0,8580.0
2026-04-01,205611,74,14047.59,70,78,22999.0,8580.0
2026-04-01,205611,75,12418.64,70,78,22999.0,8580.0
2026-04-01,205611,76,10978.57,70,78,22999.0,8580.0
2026-04-01,205611,77,9705.48,70,78,22999.0,8580.0
2026-04-01,206361,2,230421.71,1,10,269460.0,65880.0
2026-04-01,206361,3,197039.11,1,10,269460.0,65880.0
2026-04-01,206361,4,168492.83,1,10,269460.0,65880.0
2026-04-01,206361,5,144082.21,1,10,269460.0,65880.0
2026-04-01,206361,6,123208.08,1,10,269460.0,65880.0
2026-04-01,206361,7,105358.11,1,10,269460.0,65880.0
2026-04-01,206361,8,90094.16,1,10,269460.0,65880.0
2026-04-01,206361,9,77041.58,1,10,269460.0,65880.0
2026-04-01,206361,12,77481.69,11,20,81600.0,51200.0
2026-04-01,206361,13,73571.23,11,20,81600.0,51200.0
2026-04-01,206361,14,69858.12,11,20,81600.0,51200.0
2026-04-01,206361,15,66332.41,11,20,81600.0,51200.0
2026-04-01,206361,16,62984.64,11,20,81600.0,51200.0
2026-04-01,206361,17,59805.83,11,20,81600.0,51200.0
2026-04-01,206361,18,56787.45,11,20,81600.0,51200.0
2026-04-01,206361,19,53921.4,11,20,81600.0,51200.0
2026-04-01,206361,22,47420.5,21,23,51200.0,43920.0
2026-04-01,206361,24,34563.36,23,25,43920.0,27200.0
2026-04-01,206361,26,27728.34,25,35,27200.0,32970.0
2026-04-01,206361,27,28266.95,25,35,27200.0,32970.0
2026-04-01,206361,28,28816.02,25,35,27200.0,32970.0
2026-04-01,206361,29,29375.75,25,35,27200.0,32970.0
2026-04-01,206361,30,29946.36,25,35,27200.0,32970.0
2026-04-01,206361,31,30528.05,25,35,27200.0,32970.0
2026-04-01,206361,32,31121.03,25,35,27200.0,32970.0
2026-04-01,206361,33,31725.54,25,35,27200.0,32970.0
2026-04-01,206361,34,32341.78,25,35,27200.0,32970.0
2026-04-01,206361,36,29968.37,35,37,32970.0,27240.0
2026-04-01,206361,38,24378.55,37,45,27240.0,11210.0
2026-04-01,206361,39,21817.67,37,45,27240.0,11210.0
2026-04-01,206361,40,19525.8,37,45,27240.0,11210.0
2026-04-01,206361,41,17474.66,37,45,27240.0,11210.0
2026-04-01,206361,42,15638.99,37,45,27240.0,11210.0
2026-04-01,206361,43,13996.13,37,45,27240.0,11210.0
2026-04-01,206361,44,12525.84,37,45,27240.0,11210.0
2026-04-01,206361,46,12390.39,45,54,11210.0,27600.0
2026-04-01,206361,47,13695.06,45,54,11210.0,27600.0
2026-04-01,206361,48,15137.09,45,54,11210.0,27600.0
2026-04-01,206361,49,16730.96,45,54,11210.0,27600.0
2026-04-01,206361,50,18492.64,45,54,11210.0,27600.0
2026-04-01,206361,51,20439.81,45,54,11210.0,27600.0
2026-04-01,206361,52,22591.98,45,54,11210.0,27600.0
2026-04-01,206361,53,24970.76,45,54,11210.0,27600.0
2026-04-01,206361,55,26066.94,54,58,27600.0,21960.0
2026-04-01,206361,56,24619.02,54,58,27600.0,21960.0
2026-04-01,206361,57,23251.53,54,58,27600.0,21960.0
2026-04-01,206361,59,21429.54,58,71,21960.0,15980.0
2026-04-01,206361,60,20911.88,58,71,21960.0,15980.0
2026-04-01,206361,61,20406.74,58,71,21960.0,15980.0
2026-04-01,206361,62,19913.79,58,71,21960.0,15980.0
2026-04-01,206361,63,19432.75,58,71,21960.0,15980.0
2026-04-01,206361,64,18963.33,58,71,21960.0,15980.0
2026-04-01,206361,65,18505.25,58,71,21960.0,15980.0
2026-04-01,206361,66,18058.24,58,71,21960.0,15980.0
2026-04-01,206361,67,17622.02,58,71,21960.0,15980.0
2026-04-01,206361,68,17196.34,58,71,21960.0,15980.0
2026-04-01,206361,69,16780.94,58,71,21960.0,15980.0
2026-04-01,206361,70,16375.57,58,71,21960.0,15980.0
2026-04-01,206440,30,250698.64,29,46,264160.0,108570.0
2026-04-01,206440,31,237923.25,29,46,264160.0,108570.0
2026-04-01,206440,32,225798.89,29,46,264160.0,108570.0
2026-04-01,206440,33,214292.37,29,46,264160.0,108570.0
2026-04-01,206440,34,203372.21,29,46,264160.0,108570.0
2026-04-01,206440,35,193008.53,29,46,264160.0,108570.0
2026-04-01,206440,36,183172.97,29,46,264160.0,108570.0
2026-04-01,206440,37,173838.62,29,46,264160.0,108570.0
2026-04-01,206440,38,164979.94,29,46,264160.0,108570.0
2026-04-01,206440,39,156572.69,29,46,264160.0,108570.0
2026-04-01,206440,40,148593.86,29,46,264160.0,108570.0
2026-04-01,206440,41,141021.63,29,46,264160.0,108570.0
2026-04-01,206440,42,133835.26,29,46,264160.0,108570.0
2026-04-01,206440,43,127015.11,29,46,264160.0,108570.0
2026-04-01,206440,44,120542.51,29,46,264160.0,108570.0
2026-04-01,206440,45,114399.74,29,46,264160.0,108570.0
2026-04-01,206471,43,86043.6,42,49,86850.0,81360.0
2026-04-01,206471,44,85244.68,42,49,86850.0,81360.0
2026-04-01,206471,45,84453.18,42,49,86850.0,81360.0
2026-04-01,206471,46,83669.03,42,49,86850.0,81360.0
2026-04-01,206471,47,82892.16,42,49,86850.0,81360.0
2026-04-01,206471,48,82122.51,42,49,86850.0,81360.0
2026-04-01,206471,50,78688.81,49,53,81360.0,71190.0
2026-04-01,206471,51,76105.31,49,53,81360.0,71190.0
