date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2025-11-01,100992,2,425891.2,1,5,740657.0,80973.0
2025-11-01,100992,3,244894.98,1,5,740657.0,80973.0
2025-11-01,100992,4,140818.77,1,5,740657.0,80973.0
2025-11-01,101020,4,218425.32,3,15,261866.0,29700.0
2025-11-01,101020,5,182190.94,3,15,261866.0,29700.0
2025-11-01,101020,6,151967.42,3,15,261866.0,29700.0
2025-11-01,101020,7,126757.63,3,15,261866.0,29700.0
2025-11-01,101020,8,105729.85,3,15,261866.0,29700.0
2025-11-01,101020,9,88190.34,3,15,261866.0,29700.0
2025-11-01,101020,10,73560.42,3,15,261866.0,29700.0
2025-11-01,101020,11,61357.44,3,15,261866.0,29700.0
2025-11-01,101020,12,51178.79,3,15,261866.0,29700.0
2025-11-01,101020,13,42688.66,3,15,261866.0,29700.0
2025-11-01,101020,14,35606.94,3,15,261866.0,29700.0
2025-11-01,101020,16,28251.03,15,21,29700.0,22000.0
2025-11-01,101020,17,26872.74,15,21,29700.0,22000.0
2025-11-01,101020,18,25561.7,15,21,29700.0,22000.0
2025-11-01,101020,19,24314.62,15,21,29700.0,22000.0
2025-11-01,101020,20,23128.37,15,21,29700.0,22000.0
2025-11-01,101535,12,29140.37,11,14,27672.0,32315.0
2025-11-01,101535,13,30686.66,11,14,27672.0,32315.0
2025-11-01,101535,51,11060.4,50,65,11058.0,11094.0
2025-11-01,101535,52,11062.79,50,65,11058.0,11094.0
2025-11-01,101535,53,11065.19,50,65,11058.0,11094.0
2025-11-01,101535,54,11067.59,50,65,11058.0,11094.0
2025-11-01,101535,55,11069.99,50,65,11058.0,11094.0
2025-11-01,101535,56,11072.39,50,65,11058.0,11094.0
2025-11-01,101535,57,11074.79,50,65,11058.0,11094.0
2025-11-01,101535,58,11077.19,50,65,11058.0,11094.0
2025-11-01,101535,59,11079.59,50,65,11058.0,11094.0
2025-11-01,101535,60,11081.99,50,65,11058.0,11094.0
2025-11-01,101535,61,11084.39,50,65,11058.0,11094.0
2025-11-01,101535,62,11086.79,50,65,11058.0,11094.0
2025-11-01,101535,63,11089.19,50,65,11058.0,11094.0
2025-11-01,101535,64,11091.6,50,65,11058.0,11094.0
2025-11-01,110365,30,16478.33,29,47,16680.0,13400.0
2025-11-01,110365,31,16279.1,29,47,16680.0,13400.0
2025-11-01,110365,32,16082.28,29,47,16680.0,13400.0
2025-11-01,110365,33,15887.84,29,47,16680.0,13400.0
2025-11-01,110365,34,15695.75,29,47,16680.0,13400.0
2025-11-01,110365,35,15505.98,29,47,16680.0,13400.0
2025-11-01,110365,36,15318.5,29,47,16680.0,13400.0
2025-11-01,110365,37,15133.29,29,47,16680.0,13400.0
2025-11-01,110365,38,14950.32,29,47,16680.0,13400.0
2025-11-01,110365,39,14769.57,29,47,16680.0,13400.0
2025-11-01,110365,40,14590.99,29,47,16680.0,13400.0
2025-11-01,110365,41,14414.58,29,47,16680.0,13400.0
2025-11-01,110365,42,14240.3,29,47,16680.0,13400.0
2025-11-01,110365,43,14068.13,29,47,16680.0,13400.0
2025-11-01,110365,44,13898.04,29,47,16680.0,13400.0
2025-11-01,110365,45,13730.0,29,47,16680.0,13400.0
2025-11-01,110365,46,13564.0,29,47,16680.0,13400.0
2025-11-01,110365,48,12599.34,47,63,13400.0,5000.0
2025-11-01,110365,49,11846.51,47,63,13400.0,5000.0
2025-11-01,110365,50,11138.67,47,63,13400.0,5000.0
2025-11-01,110365,51,10473.11,47,63,13400.0,5000.0
2025-11-01,110365,52,9847.32,47,63,13400.0,5000.0
2025-11-01,110365,53,9258.92,47,63,13400.0,5000.0
2025-11-01,110365,54,8705.67,47,63,13400.0,5000.0
2025-11-01,110365,55,8185.48,47,63,13400.0,5000.0
2025-11-01,110365,56,7696.36,47,63,13400.0,5000.0
2025-11-01,110365,57,7236.47,47,63,13400.0,5000.0
2025-11-01,110365,58,6804.06,47,63,13400.0,5000.0
2025-11-01,110365,59,6397.48,47,63,13400.0,5000.0
2025-11-01,110365,60,6015.2,47,63,13400.0,5000.0
2025-11-01,110365,61,5655.75,47,63,13400.0,5000.0
2025-11-01,110365,62,5317.78,47,63,13400.0,5000.0
2025-11-01,110365,64,6664.52,63,66,5000.0,11840.0
2025-11-01,110365,65,8883.05,63,66,5000.0,11840.0
2025-11-01,110365,67,9408.04,66,69,11840.0,5940.0
2025-11-01,110365,68,7475.57,66,69,11840.0,5940.0
2025-11-01,110365,70,5830.72,69,77,5940.0,5120.0
2025-11-01,110365,71,5723.44,69,77,5940.0,5120.0
2025-11-01,110365,72,5618.15,69,77,5940.0,5120.0
2025-11-01,110365,73,5514.78,69,77,5940.0,5120.0
2025-11-01,110365,74,5413.32,69,77,5940.0,5120.0
2025-11-01,110365,75,5313.73,69,77,5940.0,5120.0
2025-11-01,110365,76,5215.96,69,77,5940.0,5120.0
2025-11-01,110409,64,13895.67,63,78,14300.0,9300.0
2025-11-01,110409,65,13502.76,63,78,14300.0,9300.0
2025-11-01,110409,66,13120.97,63,78,14300.0,9300.0
2025-11-01,110409,67,12749.97,63,78,14300.0,9300.0
2025-11-01,110409,68,12389.46,63,78,14300.0,9300.0
2025-11-01,110409,69,12039.14,63,78,14300.0,9300.0
2025-11-01,110409,70,11698.73,63,78,14300.0,9300.0
2025-11-01,110409,71,11367.94,63,78,14300.0,9300.0
2025-11-01,110409,72,11046.51,63,78,14300.0,9300.0
2025-11-01,110409,73,10734.16,63,78,14300.0,9300.0
2025-11-01,110409,74,10430.64,63,78,14300.0,9300.0
2025-11-01,110409,75,10135.71,63,78,14300.0,9300.0
2025-11-01,110409,76,9849.11,63,78,14300.0,9300.0
2025-11-01,110409,77,9570.62,63,78,14300.0,9300.0
2025-11-01,110435,60,4846.97,59,78,4997.0,2800.0
2025-11-01,110435,61,4701.45,59,78,4997.0,2800.0
2025-11-01,110435,62,4560.3,59,78,4997.0,2800.0
2025-11-01,110435,63,4423.38,59,78,4997.0,2800.0
2025-11-01,110435,64,4290.57,59,78,4997.0,2800.0
2025-11-01,110435,65,4161.75,59,78,4997.0,2800.0
2025-11-01,110435,66,4036.8,59,78,4997.0,2800.0
2025-11-01,110435,67,3915.59,59,78,4997.0,2800.0
2025-11-01,110435,68,3798.03,59,78,4997.0,2800.0
