date,genre,rank,estimated_sales,lower_rank,upper_rank,lower_sales,upper_sales
2025-12-01,100992,3,352539.31,2,4,753486.0,164945.0
2025-12-01,101020,55,6956.29,54,65,7080.0,5832.0
2025-12-01,101020,56,6834.73,54,65,7080.0,5832.0
2025-12-01,101020,57,6715.3,54,65,7080.0,5832.0
2025-12-01,101020,58,6597.96,54,65,7080.0,5832.0
2025-12-01,101020,59,6482.67,54,65,7080.0,5832.0
2025-12-01,101020,60,6369.39,54,65,7080.0,5832.0
2025-12-01,101020,61,6258.09,54,65,7080.0,5832.0
2025-12-01,101020,62,6148.73,54,65,7080.0,5832.0
2025-12-01,101020,63,6041.29,54,65,7080.0,5832.0
2025-12-01,101020,64,5935.72,54,65,7080.0,5832.0
2025-12-01,101020,66,6483.1,65,70,5832.0,9900.0
2025-12-01,101020,67,7206.87,65,70,5832.0,9900.0
2025-12-01,101020,68,8011.43,65,70,5832.0,9900.0
2025-12-01,101020,69,8905.8,65,70,5832.0,9900.0
2025-12-01,101535,26,40213.02,25,40,41508.0,25802.0
2025-12-01,101535,27,38958.44,25,40,41508.0,25802.0
2025-12-01,101535,28,37742.99,25,40,41508.0,25802.0
2025-12-01,101535,29,36565.47,25,40,41508.0,25802.0
2025-12-01,101535,30,35424.68,25,40,41508.0,25802.0
2025-12-01,101535,31,34319.49,25,40,41508.0,25802.0
2025-12-01,101535,32,33248.77,25,40,41508.0,25802.0
2025-12-01,101535,33,32211.46,25,40,41508.0,25802.0
2025-12-01,101535,34,31206.5,25,40,41508.0,25802.0
2025-12-01,101535,35,30232.9,25,40,41508.0,25802.0
2025-12-01,101535,36,29289.68,25,40,41508.0,25802.0
2025-12-01,101535,37,28375.88,25,40,41508.0,25802.0
2025-12-01,101535,38,27490.59,25,40,41508.0,25802.0
2025-12-01,101535,39,26632.91,25,40,41508.0,25802.0
2025-12-01,101535,41,26177.51,40,45,25802.0,27735.0
2025-12-01,101535,42,26558.49,40,45,25802.0,27735.0
2025-12-01,101535,43,26945.0,40,45,25802.0,27735.0
2025-12-01,101535,44,27337.15,40,45,25802.0,27735.0
2025-12-01,101535,46,27291.15,45,63,27735.0,20745.0
2025-12-01,101535,47,26854.4,45,63,27735.0,20745.0
2025-12-01,101535,48,26424.64,45,63,27735.0,20745.0
2025-12-01,101535,49,26001.76,45,63,27735.0,20745.0
2025-12-01,101535,50,25585.65,45,63,27735.0,20745.0
2025-12-01,101535,51,25176.2,45,63,27735.0,20745.0
2025-12-01,101535,52,24773.29,45,63,27735.0,20745.0
2025-12-01,101535,53,24376.84,45,63,27735.0,20745.0
2025-12-01,101535,54,23986.73,45,63,27735.0,20745.0
2025-12-01,101535,55,23602.86,45,63,27735.0,20745.0
2025-12-01,101535,56,23225.13,45,63,27735.0,20745.0
2025-12-01,101535,57,22853.45,45,63,27735.0,20745.0
2025-12-01,101535,58,22487.72,45,63,27735.0,20745.0
2025-12-01,101535,59,22127.84,45,63,27735.0,20745.0
2025-12-01,101535,60,21773.72,45,63,27735.0,20745.0
2025-12-01,101535,61,21425.27,45,63,27735.0,20745.0
2025-12-01,101535,62,21082.39,45,63,27735.0,20745.0
2025-12-01,101535,64,20838.77,63,78,20745.0,22197.0
2025-12-01,101535,65,20932.97,63,78,20745.0,22197.0
2025-12-01,101535,66,21027.6,63,78,20745.0,22197.0
2025-12-01,101535,67,21122.65,63,78,20745.0,22197.0
2025-12-01,101535,68,21218.13,63,78,20745.0,22197.0
2025-12-01,101535,69,21314.04,63,78,20745.0,22197.0
2025-12-01,101535,70,21410.39,63,78,20745.0,22197.0
2025-12-01,101535,71,21507.17,63,78,20745.0,22197.0
2025-12-01,101535,72,21604.39,63,78,20745.0,22197.0
2025-12-01,101535,73,21702.05,63,78,20745.0,22197.0
2025-12-01,101535,74,21800.15,63,78,20745.0,22197.0
2025-12-01,101535,75,21898.69,63,78,20745.0,22197.0
2025-12-01,101535,76,21997.68,63,78,20745.0,22197.0
2025-12-01,101535,77,22097.11,63,78,20745.0,22197.0
2025-12-01,110632,17,90822.11,16,18,106426.0,77506.0
2025-12-01,110632,20,78058.85,19,29,81696.0,51810.0
2025-12-01,110632,21,74583.62,19,29,81696.0,51810.0
2025-12-01,110632,22,71263.11,19,29,81696.0,51810.0
2025-12-01,110632,23,68090.43,19,29,81696.0,51810.0
2025-12-01,110632,24,65059.0,19,29,81696.0,51810.0
2025-12-01,110632,25,62162.52,19,29,81696.0,51810.0
2025-12-01,110632,26,59395.0,19,29,81696.0,51810.0
2025-12-01,110632,27,56750.69,19,29,81696.0,51810.0
2025-12-01,110632,28,54224.1,19,29,81696.0,51810.0
2025-12-01,110632,31,36376.52,30,34,35520.0,39072.0
2025-12-01,110632,32,37253.69,30,34,35520.0,39072.0
2025-12-01,110632,33,38152.02,30,34,35520.0,39072.0
2025-12-01,110632,35,37589.89,34,36,39072.0,36164.0
2025-12-01,110632,38,38371.04,37,42,41448.0,28184.0
2025-12-01,110632,39,35522.49,37,42,41448.0,28184.0
2025-12-01,110632,40,32885.41,37,42,41448.0,28184.0
2025-12-01,110632,41,30444.09,37,42,41448.0,28184.0
2025-12-01,110632,43,29599.46,42,44,28184.0,31086.0
2025-12-01,110632,45,23849.52,44,47,31086.0,14038.0
2025-12-01,110632,46,18297.57,44,47,31086.0,14038.0
2025-12-01,110632,48,16229.7,47,50,14038.0,21693.0
2025-12-01,110632,49,18763.56,47,50,14038.0,21693.0
2025-12-01,110632,51,23670.3,50,53,21693.0,28182.0
2025-12-01,110632,52,25827.83,50,53,21693.0,28182.0
2025-12-01,110632,54,22972.32,53,56,28182.0,15264.0
2025-12-01,110632,55,18725.66,53,56,28182.0,15264.0
2025-12-01,110632,57,13875.21,56,60,15264.0,10422.0
2025-12-01,110632,58,12612.77,56,60,15264.0,10422.0
2025-12-01,110632,59,11465.18,56,60,15264.0,10422.0
2025-12-01,110632,61,10969.27,60,66,10422.0,14168.0
2025-12-01,110632,62,11545.27,60,66,10422.0,14168.0
2025-12-01,110632,63,12151.51,60,66,10422.0,14168.0
2025-12-01,110632,64,12789.58,60,66,10422.0,14168.0
2025-12-01,110632,65,13461.16,60,66,10422.0,14168.0
2025-12-01,110632,67,13567.4,66,71,14168.0,11409.0
2025-12-01,110632,68,12992.25,66,71,14168.0,11409.0
2025-12-01,110632,69,12441.48,66,71,14168.0,11409.0
2025-12-01,110632,70,11914.06,66,71,14168.0,11409.0
2025-12-01,110632,72,12241.17,71,74,11409.0,14092.0
2025-12-01,110632,73,13134.02,71,74,11409.0,14092.0
2025-12-01,110632,75,13401.39,74,80,14092.0,10424.0
2025-12-01,110632,76,12744.62,74,80,14092.0,10424.0
2025-12-01,110632,77,12120.04,74,80,14092.0,10424.0
2025-12-01,110632,78,11526.06,74,80,14092.0,10424.0
