date,genre_id,sales,predicted_sales,absolute_error
2025-12-17,506536,204700,301049.7729135877,96349.77291358769
2025-12-17,506539,58752,75924.19750198917,17172.19750198917
2025-12-17,507515,283580,209176.01387908097,74403.98612091903
2025-12-17,507843,743009,951586.7403449106,208577.74034491065
2025-12-17,508456,97677,128820.33401239805,31143.334012398045
2025-12-17,508599,0,0.0,0.0
2025-12-17,509417,264306,211178.4779099392,53127.52209006081
2025-12-17,509434,78193,247388.08075508793,169195.08075508793
2025-12-17,510003,162871,330197.96077098907,167326.96077098907
2025-12-17,511293,412737,679238.320286638,266501.320286638
2025-12-17,551180,156948,245133.19354211385,88185.19354211385
2025-12-17,551228,549024,661675.5396408587,112651.53964085865
2025-12-17,551732,123958,189953.80207689974,65995.80207689974
2025-12-17,551736,195321,165541.746007996,29779.253992004
2025-12-17,554973,233400,250981.63603355517,17581.636033555173
2025-12-17,555003,70100,43915.29026233311,26184.70973766689
2025-12-17,555421,17597,19415.408456607252,1818.4084566072524
2025-12-17,558754,531585,489155.74007463886,42429.25992536114
2025-12-17,558846,471692,464616.1773559588,7075.822644041211
2025-12-17,558873,2298460,1522553.8022767913,775906.1977232087
2025-12-17,560271,584346,563801.1594326334,20544.84056736657
2025-12-17,562641,24340,480968.30922775326,456628.30922775326
2025-12-17,563339,1108293,1178313.3451495087,70020.34514950868
2025-12-17,563342,4449409,2561397.8318427308,1888011.1681572692
2025-12-17,563689,145727,266962.75386847433,121235.75386847433
2025-12-17,564286,680699,92861.54347007362,587837.4565299264
2025-12-17,564647,109803,173029.73467509617,63226.73467509617
2025-12-17,564895,0,151602.46018035448,151602.46018035448
2025-12-17,565724,735096,729822.5439965276,5273.456003472442
2025-12-17,566061,268234,269040.5061348165,806.5061348165036
2025-12-17,566403,636893,344042.35265928187,292850.64734071813
2025-12-17,566647,43439,35224.13870690178,8214.86129309822
2025-12-17,567251,291862,334860.0318817519,42998.0318817519
2025-12-17,567434,8545,7231.482073158024,1313.517926841976
2025-12-17,567538,157398,207771.02250294332,50373.02250294332
2025-12-17,567554,0,7653.644406639206,7653.644406639206
2025-12-17,567623,36009,55835.242864427906,19826.242864427906
2025-12-17,567645,144975,187930.3824149551,42955.38241495509
2025-12-17,567662,562534,386188.21907524794,176345.78092475206
2025-12-17,567664,967680,680104.0462321871,287575.9537678129
2025-12-17,567665,646563,393633.26927267923,252929.73072732077
2025-12-18,100181,2080,764.6565703602718,1315.3434296397281
2025-12-18,100487,558593,123074.5254159219,435518.47458407807
2025-12-18,100992,732101,675542.3541506063,56558.64584939368
2025-12-18,101020,271648,124864.86921860963,146783.13078139035
2025-12-18,101535,131857,159503.9126020258,27646.91260202581
2025-12-18,101954,4420,7826.696382581613,3406.696382581613
2025-12-18,110365,113353,90523.55953501591,22829.440464984087
2025-12-18,110409,27923,44545.50721343096,16622.50721343096
2025-12-18,110435,20831,20525.827055539165,305.1729444608354
2025-12-18,110632,1532141,633265.125760613,898875.874239387
2025-12-18,200181,247095,118311.99972702963,128783.00027297037
2025-12-18,201184,28644,34889.75491447681,6245.754914476813
2025-12-18,201351,448459,243944.62625546657,204514.37374453343
2025-12-18,201486,492304,429504.51325497054,62799.486745029455
2025-12-18,201632,771362,577592.5793845215,193769.42061547854
2025-12-18,201925,51039,64072.53438394916,13033.534383949162
2025-12-18,202502,0,183.72164589373602,183.72164589373602
2025-12-18,204586,13980,127.8824753913623,13852.117524608637
2025-12-18,204934,52056,112027.70897702084,59971.70897702084
2025-12-18,204964,120039,131197.78459432308,11158.784594323079
2025-12-18,205272,912793,825987.2044315034,86805.79556849657
2025-12-18,205582,92555,65544.69029891139,27010.309701088612
2025-12-18,205611,857491,906972.8498042286,49481.84980422864
2025-12-18,205761,228167,158103.55473442652,70063.44526557348
2025-12-18,206361,373290,357127.0863239766,16162.913676023425
2025-12-18,206363,2930,5622.665413713352,2692.665413713352
2025-12-18,206440,1051119,824610.5067320404,226508.49326795957
2025-12-18,206471,218150,167805.23319791746,50344.76680208254
2025-12-18,207288,158839,147917.75193436883,10921.248065631167
2025-12-18,207774,271928,330094.1878837865,58166.18788378651
2025-12-18,207802,385864,329927.57755142316,55936.422448576835
2025-12-18,207966,0,15943.010875011749,15943.010875011749
2025-12-18,208532,0,15914.020465868607,15914.020465868607
2025-12-18,210022,476553,400124.49370245193,76428.50629754807
2025-12-18,210413,68550,3737.4219318938094,64812.57806810619
2025-12-18,212377,24048,9.951583449845556,24038.048416550155
2025-12-18,214099,384348,82015.4692906584,302332.53070934163
2025-12-18,214104,107129,97407.74684689814,9721.253153101861
2025-12-18,214781,88328,150354.99485155477,62026.99485155477
2025-12-18,215430,443132,418276.93335417693,24855.06664582307
2025-12-18,215913,342606,426800.43910577573,84194.43910577573
2025-12-18,216158,11000,4885.89277686197,6114.10722313803
2025-12-18,216173,375754,273559.0573070886,102194.94269291143
2025-12-18,216424,208892,266546.2279665093,57654.227966509294
2025-12-18,301577,845078,470940.6726346998,374137.3273653002
2025-12-18,304080,141919,146115.31136082057,4196.311360820575
2025-12-18,304763,105664,96163.71768968506,9500.282310314942
2025-12-18,401131,370501,407482.0071086641,36981.00710866408
2025-12-18,401534,76907,91448.51989628724,14541.519896287238
2025-12-18,402018,1273740,1024842.4732629125,248897.52673708752
2025-12-18,402279,220702,167256.64432890987,53445.35567109013
2025-12-18,407120,137490,134993.16439639722,2496.8356036027835
2025-12-18,408789,101769,92563.48199621092,9205.518003789082
2025-12-18,501098,105729,40409.76257354648,65319.23742645352
2025-12-18,502221,45160,112832.67124389048,67672.67124389048
2025-12-18,502280,375631,302195.3845268598,73435.6154731402
2025-12-18,502835,540013,655953.7885072829,115940.78850728285
2025-12-18,506012,49750,65489.63086525522,15739.630865255218
2025-12-18,506536,497062,292120.9417247938,204941.0582752062
2025-12-18,506539,141192,72941.63532669489,68250.36467330511
2025-12-18,507515,206740,230889.50845435355,24149.50845435355
2025-12-18,507843,1557695,980686.7418714258,577008.2581285742
2025-12-18,508456,106330,91521.6300041481,14808.3699958519
2025-12-18,508599,0,0.039989659411709635,0.039989659411709635
2025-12-18,509417,361108,225404.08296278268,135703.91703721732
2025-12-18,509434,216296,150579.23790483762,65716.76209516238
2025-12-18,510003,295482,217244.34996247874,78237.65003752126
2025-12-18,511293,1354553,701675.3355847199,652877.6644152801
2025-12-18,551180,234679,197478.82275831827,37200.177241681726
2025-12-18,551228,466058,739523.2725534872,273465.2725534872
2025-12-18,551732,199400,130829.64136080453,68570.35863919547
2025-12-18,551736,150987,153486.7073368657,2499.7073368656856
2025-12-18,554973,99700,232556.3142418213,132856.3142418213
2025-12-18,555003,34960,42764.23603123732,7804.23603123732
2025-12-18,555421,32730,17249.60220663065,15480.39779336935
2025-12-18,558754,930582,590749.7481310035,339832.25186899654
2025-12-18,558846,527240,560378.0146367206,33138.01463672065
2025-12-18,558873,1506335,1997425.5468498557,491090.5468498557
2025-12-18,560271,665516,660647.5316531446,4868.46834685537
2025-12-18,562641,734540,274112.47536372003,460427.52463627997
2025-12-18,563339,2077338,1315512.954468953,761825.045531047
2025-12-18,563342,6480909,3538916.8702730266,2941992.1297269734
2025-12-18,563689,96507,237007.03090947575,140500.03090947575
2025-12-18,564286,201400,180676.09850130885,20723.90149869115
2025-12-18,564647,249074,158385.12655550407,90688.87344449593
2025-12-18,564895,66992,99135.48526031162,32143.485260311616
2025-12-18,565724,1027398,758342.8321861927,269055.16781380726
2025-12-18,566061,353874,336140.71264681267,17733.287353187334
2025-12-18,566403,434315,405735.1781326118,28579.821867388207
2025-12-18,566647,0,29674.72914032419,29674.72914032419
2025-12-18,567251,441819,391895.51277072274,49923.48722927726
2025-12-18,567434,11544,7949.523954887594,3594.4760451124057
2025-12-18,567538,232070,174668.1518408572,57401.8481591428
2025-12-18,567554,23999,3476.2380622930987,20522.761937706902
2025-12-18,567623,108619,50841.69115353806,57777.30884646194
2025-12-18,567645,231405,157054.01039157397,74350.98960842603
2025-12-18,567662,978041,632212.3723949273,345828.6276050727
2025-12-18,567664,1807367,1139498.107644909,667868.8923550909
2025-12-18,567665,1083930,588369.0474710284,495560.9525289716
2025-12-19,100181,0,377.59235949461817,377.59235949461817
2025-12-19,100487,331096,192320.64103066848,138775.35896933152
2025-12-19,100992,665562,638723.6584767381,26838.341523261857
2025-12-19,101020,178729,149449.8925188541,29279.10748114591
2025-12-19,101535,46586,130897.67119761003,84311.67119761003
2025-12-19,101954,3900,6483.199100037051,2583.199100037051
2025-12-19,110365,78907,92289.48116092142,13382.481160921423
2025-12-19,110409,64543,43225.157890526076,21317.842109473924
2025-12-19,110435,75657,17183.038911699314,58473.96108830068
2025-12-19,110632,676346,760318.6201982277,83972.6201982277
2025-12-19,200181,141424,129501.13279856043,11922.86720143957
2025-12-19,201184,4798,36962.165702630715,32164.165702630715
2025-12-19,201351,346018,294683.7127567979,51334.287243202096
2025-12-19,201486,322801,468390.95434242766,145589.95434242766
2025-12-19,201632,495063,535641.0991080787,40578.09910807875
2025-12-19,201925,10090,61548.55900435994,51458.55900435994
2025-12-19,202502,5680,61.419874486776536,5618.580125513224
2025-12-19,204586,0,1498.42250231153,1498.42250231153
2025-12-19,204934,174500,109370.81460603827,65129.18539396173
2025-12-19,204964,136580,138032.80458208147,1452.8045820814732
2025-12-19,205272,671625,652512.029492766,19112.970507233986
2025-12-19,205582,112881,72480.09751694021,40400.90248305979
2025-12-19,205611,835159,720111.8466947055,115047.15330529446
2025-12-19,205761,199994,168730.49166494416,31263.50833505584
2025-12-19,206361,277190,346028.9224949979,68838.92249499791
2025-12-19,206363,0,3948.777767486537,3948.777767486537
2025-12-19,206440,1854862,744888.5300339123,1109973.4699660877
2025-12-19,206471,351030,158907.72084695788,192122.27915304212
2025-12-19,207288,161615,152932.6524217897,8682.34757821029
2025-12-19,207774,333228,351981.00893562695,18753.008935626945
2025-12-19,207802,494689,303333.21045557613,191355.78954442387
2025-12-19,207966,22546,28022.764858331604,5476.764858331604
2025-12-19,208532,13579,14445.242620951061,866.2426209510613
2025-12-19,210022,499730,391564.5395653885,108165.46043461148
2025-12-19,210413,0,19277.394443948393,19277.394443948393
2025-12-19,212377,0,49.88462432290223,49.88462432290223
2025-12-19,214099,92264,132680.67253349375,40416.67253349375
2025-12-19,214104,192161,114986.53876746535,77174.46123253465
2025-12-19,214781,119842,118526.01946934046,1315.9805306595372
2025-12-19,215430,327174,453426.9130444118,126252.9130444118
2025-12-19,215913,524565,309099.5381552051,215465.46184479492
2025-12-19,216158,0,8846.87854369338,8846.87854369338
2025-12-19,216173,221786,290590.59647781815,68804.59647781815
2025-12-19,216424,342457,213617.51875102922,128839.48124897078
2025-12-19,301577,684865,708340.8479174613,23475.847917461302
2025-12-19,304080,161310,135554.55893719388,25755.441062806116
2025-12-19,304763,142288,95813.29040450757,46474.70959549243
2025-12-19,401131,776498,295381.5236549843,481116.4763450157
2025-12-19,401534,101772,89687.73616832185,12084.263831678152
2025-12-19,402018,1075280,932181.9791144268,143098.02088557323
2025-12-19,402279,114436,155669.30569826637,41233.30569826637
2025-12-19,407120,120787,125302.16787687274,4515.167876872743
2025-12-19,408789,98243,103347.5738205083,5104.5738205083035
2025-12-19,501098,50389,56869.23046706875,6480.230467068752
2025-12-19,502221,60240,116864.30376555787,56624.30376555787
2025-12-19,502280,336808,288562.05920311244,48245.94079688756
2025-12-19,502835,633137,548381.1749316904,84755.82506830955
2025-12-19,506012,54000,73965.75728251523,19965.75728251523
2025-12-19,506536,302618,329139.96708124224,26521.96708124224
2025-12-19,506539,105671,84544.0912755763,21126.9087244237
2025-12-19,507515,154000,201940.79554972553,47940.79554972553
2025-12-19,507843,944019,1072759.0973030839,128740.09730308386
2025-12-19,508456,67988,95094.62848517072,27106.628485170717
2025-12-19,508599,0,0.0,0.0
2025-12-19,509417,253526,220642.3982751369,32883.60172486311
2025-12-19,509434,132234,208860.55842082843,76626.55842082843
2025-12-19,510003,254970,253750.19660503493,1219.8033949650708
2025-12-19,511293,609340,760961.6133447,151621.61334469996
2025-12-19,551180,218444,195733.55459634762,22710.445403652382
2025-12-19,551228,486857,628284.9768752147,141427.97687521472
2025-12-19,551732,140808,140859.7087855293,51.708785529306624
2025-12-19,551736,68492,133195.58003705984,64703.580037059844
2025-12-19,554973,272120,186671.98209650372,85448.01790349628
2025-12-19,555003,45980,43061.83912136644,2918.1608786335564
2025-12-19,555421,20517,16895.086893806812,3621.9131061931876
2025-12-19,558754,670491,717796.3556206364,47305.35562063637
2025-12-19,558846,435220,514906.71381768264,79686.71381768264
2025-12-19,558873,1190236,1635133.856667867,444897.85666786693
2025-12-19,560271,711087,642587.2514824539,68499.7485175461
2025-12-19,562641,499980,469271.84644753527,30708.153552464733
2025-12-19,563339,1226785,1509779.5366650196,282994.5366650196
2025-12-19,563342,4688454,3535174.173197766,1153279.8268022342
2025-12-19,563689,264978,154658.95955426528,110319.04044573472
2025-12-19,564286,284000,267628.50691105414,16371.493088945863
2025-12-19,564647,113178,160026.2235945224,46848.223594522395
2025-12-19,564895,110600,119441.49554160374,8841.495541603741
2025-12-19,565724,838469,813992.2561414776,24476.743858522386
2025-12-19,566061,211008,297629.1829266333,86621.18292663328
2025-12-19,566403,590233,378141.3324098039,212091.66759019613
2025-12-19,566647,27688,19547.905080177854,8140.094919822146
2025-12-19,567251,645636,362861.6200078439,282774.3799921561
2025-12-19,567434,0,4638.612413068616,4638.612413068616
2025-12-19,567538,167299,179969.75368511837,12670.753685118369
2025-12-19,567554,91440,9046.62523638834,82393.37476361166
2025-12-19,567623,21358,68459.43856269411,47101.43856269411
2025-12-19,567645,271122,170723.20897523963,100398.79102476037
2025-12-19,567662,442966,681088.1187624312,238122.1187624312
2025-12-19,567664,1118270,1127318.9130410135,9048.913041013526
2025-12-19,567665,403349,533294.0573223007,129945.05732230074
2025-12-20,100181,10450,5347.878826467558,5102.121173532442
2025-12-20,100487,396007,464950.61541247455,68943.61541247455
2025-12-20,100992,2211452,1975064.7957158578,236387.20428414224
2025-12-20,101020,475057,484589.44942113495,9532.449421134952
2025-12-20,101535,374288,322459.13538933627,51828.86461066373
2025-12-20,101954,7040,24727.9874196909,17687.9874196909
2025-12-20,110365,245506,189971.7094278229,55534.290572177095
2025-12-20,110409,33153,150518.67835958503,117365.67835958503
2025-12-20,110435,51593,98959.54219211647,47366.54219211647
2025-12-20,110632,3589554,2866377.935730002,723176.0642699981
2025-12-20,200181,291693,347469.3487838586,55776.348783858586
2025-12-20,201184,53649,105479.82563628985,51830.825636289854
2025-12-20,201351,1023325,1149050.0975235628,125725.09752356284
2025-12-20,201486,1352725,1080187.817769045,272537.182230955
2025-12-20,201632,1016361,1306919.5362972452,290558.5362972452
2025-12-20,201925,26992,123543.2641324511,96551.2641324511
2025-12-20,202502,9000,8934.396435909373,65.6035640906266
2025-12-20,204586,0,33267.95702673073,33267.95702673073
2025-12-20,204934,276210,316250.23147045245,40040.23147045245
2025-12-20,204964,258797,380418.52879852057,121621.52879852057
2025-12-20,205272,1601318,1863617.8242690745,262299.8242690745
2025-12-20,205582,182909,264292.72890876635,81383.72890876635
2025-12-20,205611,1286730,2168629.316132159,881899.316132159
2025-12-20,205761,312586,444357.2688789355,131771.2688789355
2025-12-20,206361,560880,747135.2457089454,186255.24570894544
2025-12-20,206363,21530,15549.050434954323,5980.949565045677
2025-12-20,206440,2297129,2870205.195057133,573076.1950571332
2025-12-20,206471,537027,469620.4878092346,67406.51219076541
2025-12-20,207288,187261,392340.067095803,205079.06709580298
2025-12-20,207774,1025430,1326213.2027551194,300783.2027551194
2025-12-20,207802,819592,1420940.06682152,601348.06682152
2025-12-20,207966,153000,83668.88184350793,69331.11815649207
2025-12-20,208532,7138,72544.96653363116,65406.96653363116
2025-12-20,210022,764949,1145495.9804650291,380546.98046502913
2025-12-20,210413,137100,72716.69178583458,64383.308214165416
2025-12-20,212377,11250,2120.4072860525725,9129.592713947428
2025-12-20,214099,313394,385646.9522605341,72252.9522605341
2025-12-20,214104,466650,490888.18498991866,24238.184989918664
2025-12-20,214781,372036,445066.6188023123,73030.6188023123
2025-12-20,215430,1030204,1551344.1310526798,521140.13105267985
2025-12-20,215913,842352,1242416.9959459917,400064.9959459917
2025-12-20,216158,7960,46956.81909889764,38996.81909889764
2025-12-20,216173,741835,725430.9244409852,16404.075559014804
2025-12-20,216424,510524,876954.5133740869,366430.51337408694
2025-12-20,301577,1936111,1814515.2886410288,121595.7113589712
2025-12-20,304080,360577,351683.96934730385,8893.03065269615
2025-12-20,304763,173216,230215.35320015266,56999.35320015266
2025-12-20,401131,740695,1083412.1054612796,342717.1054612796
2025-12-20,401534,255889,247860.55193810246,8028.448061897536
2025-12-20,402018,1563190,3136600.8696924755,1573410.8696924755
2025-12-20,402279,240679,435450.634625314,194771.63462531398
2025-12-20,407120,561836,356277.81585604075,205558.18414395925
2025-12-20,408789,268234,220907.37292139116,47326.62707860884
2025-12-20,501098,73258,166687.5498151927,93429.5498151927
2025-12-20,502221,174959,275771.6186884387,100812.61868843873
2025-12-20,502280,957817,905874.9120872465,51942.08791275346
2025-12-20,502835,1402810,1764593.3249680132,361783.3249680132
2025-12-20,506012,285900,203929.9860619181,81970.01393808189
2025-12-20,506536,1232265,1196690.906640508,35574.09335949202
2025-12-20,506539,236674,261560.4456220411,24886.445622041094
2025-12-20,507515,504000,448006.677369484,55993.32263051602
2025-12-20,507843,2186928,2615760.085963533,428832.0859635328
2025-12-20,508456,269185,262229.8983202847,6955.101679715328
2025-12-20,508599,0,7.400113517540068,7.400113517540068
2025-12-20,509417,634088,641001.8218126175,6913.821812617476
2025-12-20,509434,472233,544667.9115898274,72434.91158982739
2025-12-20,510003,614519,748991.7974191288,134472.79741912882
2025-12-20,511293,3293459,2420433.158006825,873025.841993175
2025-12-20,551180,454543,407218.3480483587,47324.65195164131
2025-12-20,551228,1221406,1831747.342776403,610341.3427764031
2025-12-20,551732,403918,383746.23470858234,20171.765291417658
2025-12-20,551736,311089,305145.13150128705,5943.868498712953
2025-12-20,554973,395800,588025.6573292059,192225.6573292059
2025-12-20,555003,47230,113571.20017659312,66341.20017659312
2025-12-20,555421,31153,45873.23335420626,14720.233354206262
2025-12-20,558754,1379834,2177421.208844242,797587.2088442422
2025-12-20,558846,1121042,1208383.7593488672,87341.75934886723
2025-12-20,558873,4040008,4560735.042325479,520727.042325479
2025-12-20,560271,1237698,1612176.7435927363,374478.7435927363
2025-12-20,562641,1681900,1723391.874059532,41491.87405953207
2025-12-20,563339,4023587,4887198.505225677,863611.505225677
2025-12-20,563342,10793319,9913973.3245993,879345.6754007004
2025-12-20,563689,592267,683121.3300632555,90854.3300632555
2025-12-20,564286,427300,886857.0363310083,459557.0363310083
2025-12-20,564647,322235,521382.5983148706,199147.59831487061
2025-12-20,564895,361842,476969.52150232374,115127.52150232374
2025-12-20,565724,3410020,2176772.332219242,1233247.6677807579
2025-12-20,566061,778919,803673.5993184565,24754.599318456487
2025-12-20,566403,1054300,1335427.054743377,281127.054743377
2025-12-20,566647,118389,94701.79534179976,23687.204658200237
2025-12-20,567251,1333888,1799507.1213403386,465619.1213403386
2025-12-20,567434,54576,56092.573731483426,1516.573731483426
2025-12-20,567538,581865,476866.00584771385,104998.99415228615
2025-12-20,567554,24800,73967.4809717627,49167.48097176271
2025-12-20,567623,112664,167657.37176881614,54993.37176881614
2025-12-20,567645,558464,710329.0243843896,151865.02438438963
2025-12-20,567662,1928242,2088225.5248182153,159983.5248182153
2025-12-20,567664,4032015,4505315.755263413,473300.7552634133
2025-12-20,567665,1763701,1815964.9497309958,52263.94973099581
2025-12-21,100181,4818,1204.3563056612497,3613.6436943387503
2025-12-21,100487,179601,213688.58443056987,34087.58443056987
2025-12-21,100992,913408,977591.3847279807,64183.38472798071
2025-12-21,101020,148050,234969.53050003218,86919.53050003218
2025-12-21,101535,78767,172305.43249270244,93538.43249270244
2025-12-21,101954,7200,5654.67044359053,1545.3295564094697
2025-12-21,110365,110736,112882.93183720706,2146.9318372070557
2025-12-21,110409,28233,41733.0681014205,13500.068101420497
2025-12-21,110435,24555,20377.131749585875,4177.868250414125
2025-12-21,110632,1138017,1287584.6670596066,149567.66705960664
2025-12-21,200181,243313,190526.43577729567,52786.56422270433
2025-12-21,201184,59544,38256.16965469573,21287.830345304268
2025-12-21,201351,450874,456628.6080201975,5754.608020197484
2025-12-21,201486,653261,615575.6390050158,37685.36099498416
2025-12-21,201632,742913,690510.3674859864,52402.63251401356
2025-12-21,201925,147361,54202.99168124226,93158.00831875774
2025-12-21,202502,0,468.51508766854516,468.51508766854516
2025-12-21,204586,0,1010.3192550852192,1010.3192550852192
2025-12-21,204934,140028,169893.648489903,29865.64848990299
2025-12-21,204964,158601,186431.54755282233,27830.547552822332
2025-12-21,205272,1027654,1060365.2451393772,32711.24513937719
2025-12-21,205582,100610,98228.04523445408,2381.9547655459173
2025-12-21,205611,650873,1016864.3136954268,365991.3136954268
2025-12-21,205761,239147,227443.7217856316,11703.278214368387
2025-12-21,206361,524420,405911.72901984217,118508.27098015783
2025-12-21,206363,2990,8329.32506866561,5339.32506866561
2025-12-21,206440,1256560,1326923.181384096,70363.18138409592
2025-12-21,206471,196990,259667.9731273227,62677.97312732271
2025-12-21,207288,177835,154674.31182363763,23160.688176362368
2025-12-21,207774,504354,540717.4525197027,36363.452519702725
2025-12-21,207802,629670,465272.8583638667,164397.1416361333
2025-12-21,207966,162819,44331.8098863335,118487.1901136665
2025-12-21,208532,91715,14732.023573089582,76982.97642691042
2025-12-21,210022,288712,446431.79121870565,157719.79121870565
2025-12-21,210413,29419,34845.71149777961,5426.711497779608
2025-12-21,212377,22880,669.0512089240201,22210.948791075978
2025-12-21,214099,91493,163234.20783354176,71741.20783354176
2025-12-21,214104,289453,193509.8976550618,95943.1023449382
2025-12-21,214781,107426,169558.68363401332,62132.683634013316
2025-12-21,215430,635097,670919.846200625,35822.84620062495
2025-12-21,215913,486033,519153.3926441545,33120.39264415449
2025-12-21,216158,15700,7293.645076248505,8406.354923751496
2025-12-21,216173,423513,427450.145511885,3937.145511884999
2025-12-21,216424,363970,317338.92203966755,46631.07796033245
2025-12-21,301577,1666513,1213620.6805369155,452892.31946308445
2025-12-21,304080,144340,173276.8285760285,28936.828576028493
2025-12-21,304763,168120,113980.23258547099,54139.76741452901
2025-12-21,401131,395035,438932.51976760384,43897.51976760384
2025-12-21,401534,91003,118024.674566065,27021.674566065005
2025-12-21,402018,1260480,1204072.3050313748,56407.694968625205
2025-12-21,402279,217790,191433.01610435906,26356.983895640937
2025-12-21,407120,246511,209366.0621682078,37144.937831792195
2025-12-21,408789,91397,126421.88253230491,35024.88253230491
2025-12-21,501098,38029,52892.04423629349,14863.044236293492
2025-12-21,502221,93598,126707.52851175086,33109.52851175086
2025-12-21,502280,415348,506434.02868531796,91086.02868531796
2025-12-21,502835,1122249,793225.1956460833,329023.80435391667
2025-12-21,506012,203000,109249.94563029199,93750.05436970801
2025-12-21,506536,620349,499510.0464563602,120838.9535436398
2025-12-21,506539,127260,102443.97356491872,24816.02643508128
2025-12-21,507515,417280,261622.11485573102,155657.88514426898
2025-12-21,507843,1375835,1351916.0608350718,23918.93916492816
2025-12-21,508456,187131,120269.25649017691,66861.74350982309
2025-12-21,508599,0,0.0,0.0
2025-12-21,509417,503672,296652.9354174646,207019.06458253541
2025-12-21,509434,295588,298167.9920565405,2579.9920565405046
2025-12-21,510003,376929,330990.945507093,45938.05449290702
2025-12-21,511293,1137274,1129815.8892413971,7458.110758602852
2025-12-21,551180,307011,259438.40287548958,47572.597124510416
2025-12-21,551228,1032301,971168.7460023435,61132.25399765652
2025-12-21,551732,173370,216901.5572992416,43531.5572992416
2025-12-21,551736,154763,181141.93971713714,26378.93971713714
2025-12-21,554973,294000,263229.5675879371,30770.432412062888
2025-12-21,555003,61360,43876.2814062901,17483.7185937099
2025-12-21,555421,28755,5238.022463811344,23516.977536188657
2025-12-21,558754,1098279,851480.6076750627,246798.39232493727
2025-12-21,558846,676892,623624.1860911113,53267.813908888726
2025-12-21,558873,1832058,2513776.2524989564,681718.2524989564
2025-12-21,560271,1078963,810800.209896569,268162.790103431
2025-12-21,562641,5960,567239.3197038044,561279.3197038044
2025-12-21,563339,2029408,2036404.6418476768,6996.64184767683
2025-12-21,563342,5514992,5253611.192696882,261380.8073031176
2025-12-21,563689,211088,318468.1282501338,107380.12825013383
2025-12-21,564286,203124,181206.95906942838,21917.040930571617
2025-12-21,564647,176986,200304.8317716605,23318.83177166051
2025-12-21,564895,53242,192565.69623966434,139323.69623966434
2025-12-21,565724,1140647,1329966.0219341589,189319.02193415887
2025-12-21,566061,389563,396492.07008264476,6929.070082644757
2025-12-21,566403,439094,502764.89261496207,63670.89261496207
2025-12-21,566647,21429,45192.301493468556,23763.301493468556
2025-12-21,567251,389741,602678.943048788,212937.943048788
2025-12-21,567434,1580,10129.69546729526,8549.69546729526
2025-12-21,567538,429571,285007.20000135666,144563.79999864334
2025-12-21,567554,7488,11535.791977180805,4047.7919771808047
2025-12-21,567623,61399,76039.57260099251,14640.572600992513
2025-12-21,567645,269739,259765.99829464292,9973.001705357077
2025-12-21,567662,875726,802020.3429817561,73705.65701824392
2025-12-21,567664,5356941,1732126.083119138,3624814.916880862
2025-12-21,567665,466117,799687.4710739384,333570.4710739384
2025-12-22,100181,0,958.1216742669292,958.1216742669292
2025-12-22,100487,166843,178719.9463446444,11876.946344644413
2025-12-22,100992,1100496,728489.6276785583,372006.37232144165
2025-12-22,101020,155703,187530.50368265313,31827.50368265313
2025-12-22,101535,153700,113649.85433644557,40050.14566355443
2025-12-22,101954,2200,6356.481477868288,4156.481477868288
2025-12-22,110365,112341,95292.46535005324,17048.534649946756
2025-12-22,110409,53249,37156.14498122845,16092.855018771552
2025-12-22,110435,23515,19216.328496889164,4298.671503110836
2025-12-22,110632,849658,944140.1790224091,94482.17902240914
2025-12-22,200181,121219,171192.42903713486,49973.42903713486
2025-12-22,201184,24561,39629.007251837254,15068.007251837254
2025-12-22,201351,302903,368252.30836606346,65349.30836606346
2025-12-22,201486,506238,511870.84885160805,5632.848851608054
2025-12-22,201632,577822,529546.9298329443,48275.0701670557
2025-12-22,201925,13254,61262.30754884115,48008.30754884115
2025-12-22,202502,0,282.635905950953,282.635905950953
2025-12-22,204586,0,392.3864502937683,392.3864502937683
2025-12-22,204934,139146,147946.06399571427,8800.06399571427
2025-12-22,204964,169961,157186.76840989452,12774.231590105483
2025-12-22,205272,654449,763788.9170497287,109339.91704972868
2025-12-22,205582,126298,88837.48964445983,37460.51035554017
2025-12-22,205611,1079328,705026.6179941212,374301.38200587884
2025-12-22,205761,195452,201293.31466870607,5841.314668706065
2025-12-22,206361,304660,350867.7955662719,46207.795566271874
2025-12-22,206363,6760,5793.845428164405,966.1545718355947
2025-12-22,206440,681720,933073.1647047139,251353.16470471385
2025-12-22,206471,112020,201329.24136100934,89309.24136100934
2025-12-22,207288,127185,135423.48392598933,8238.483925989334
2025-12-22,207774,543693,398131.4278312418,145561.5721687582
2025-12-22,207802,537839,409828.9238985926,128010.07610140741
2025-12-22,207966,191546,50377.33624141172,141168.66375858829
2025-12-22,208532,29700,25792.113398156285,3907.8866018437147
2025-12-22,210022,581385,470182.57844767085,111202.42155232915
2025-12-22,210413,54800,18437.55275401503,36362.44724598497
2025-12-22,212377,4470,627.5624319585181,3842.437568041482
2025-12-22,214099,169026,120312.22017989258,48713.77982010742
2025-12-22,214104,233879,173259.32009516115,60619.67990483885
2025-12-22,214781,131359,131916.53511372133,557.5351137213293
2025-12-22,215430,382622,528130.203392454,145508.20339245396
2025-12-22,215913,283746,384134.09698220517,100388.09698220517
2025-12-22,216158,27273,8007.778241746692,19265.22175825331
2025-12-22,216173,352093,341077.44368683145,11015.556313168549
