date,shop,genre,item,sales,units
2026-04-19,67226,562641,48865491,425800,1
2026-04-19,62308,100992,47279363,401236,53
2026-04-19,67226,562641,48865426,398000,1
2026-04-19,57942,507843,50400824,370656,33
2026-04-19,62308,201486,47279357,289077,33
2026-04-19,18032,402018,38670324,277200,14
2026-04-19,28411,563342,18070001,262031,10
2026-04-19,31671,551228,42832167,261659,12
2026-04-19,67226,562641,76155168,242600,1
2026-04-19,57942,558754,50408208,233115,20
2026-04-19,18433,206361,58561163,209580,19
2026-04-19,33579,206440,56168668,159600,24
2026-04-19,18356,558846,36524171,159471,26
2026-04-19,33579,206440,56167316,151620,19
2026-04-19,28411,563342,62945745,151362,5
2026-04-19,28411,563342,17917205,151268,5
2026-04-19,28411,563342,17895615,140400,1
2026-04-19,21060,554973,32469023,140000,10
2026-04-19,54807,566403,58668644,132300,7
2026-04-19,1610,301577,57532598,131996,3
2026-04-19,33579,206440,56168711,131340,16
2026-04-19,21649,567434,35489085,129448,8
2026-04-19,491,563342,17906277,127471,9
2026-04-19,1610,301577,60698355,126999,1
2026-04-19,13031,558873,76152195,122000,1
2026-04-19,1610,301577,60698330,116999,1
2026-04-19,34698,304763,18401803,107360,31
2026-04-19,57942,558754,39538042,102837,6
2026-04-19,35845,401131,47626709,99160,36
2026-04-19,21649,567434,35489079,97448,8
2026-04-19,1610,301577,57532602,96998,2
2026-04-19,21246,502280,60725953,95000,1
2026-04-19,30616,551228,7488397,94600,1
2026-04-19,27962,567665,23328391,91632,1
2026-04-19,9448,506536,27626565,91330,24
2026-04-19,54807,566403,58668392,90400,3
2026-04-19,18433,206361,41450875,87840,8
2026-04-19,57720,509417,14955587,87638,13
2026-04-19,525,567664,56739388,86400,8
2026-04-19,21641,206440,32562457,78960,15
2026-04-19,31671,215430,42855414,77255,2
2026-04-19,21649,567434,35489064,76360,5
2026-04-19,21649,567434,35489073,75270,6
2026-04-19,23590,502835,29765805,74998,2
2026-04-19,21060,554973,43426250,70800,4
2026-04-19,31671,551228,42832021,70685,24
2026-04-19,287,563342,11398091,70290,3
2026-04-19,11873,204934,4162651,70000,5
2026-04-19,21246,502280,60725955,69000,1
2026-04-19,9448,511293,26823664,68800,1
2026-04-19,21649,567434,35489077,67270,5
2026-04-19,29714,563342,17858723,66910,1
2026-04-19,27962,201351,27626565,65630,18
2026-04-19,28411,563342,62949644,65454,3
2026-04-19,491,567662,62959804,65448,8
2026-04-19,525,563339,38587001,65000,1
2026-04-19,9448,506536,27665556,64506,25
2026-04-19,11361,551228,14646023,63880,11
2026-04-19,2326,204964,4360569,63392,11
2026-04-19,68492,563342,17988362,62600,1
2026-04-19,21246,502280,49434253,61660,1
2026-04-19,61982,507515,52676762,60940,3
2026-04-19,525,563339,75986884,60000,1
2026-04-19,64902,408789,76123379,59000,1
2026-04-19,287,563339,10533063,58788,1
2026-04-19,491,563339,62951865,57267,7
2026-04-19,28411,563342,18070130,57200,4
2026-04-19,1610,201925,64307150,56999,1
2026-04-19,57942,567623,34621105,56880,4
2026-04-19,38147,563342,17959567,55856,1
2026-04-19,57942,510003,38667286,55760,7
2026-04-19,1610,301577,57532600,54999,1
2026-04-19,21246,216173,56791848,54890,11
2026-04-19,30616,563689,6012309,54380,1
2026-04-19,10182,558846,38216813,54000,3
2026-04-19,21060,554973,38600641,54000,2
2026-04-19,68130,214781,15567951,53844,4
2026-04-19,33579,206440,56169203,52440,6
2026-04-19,57942,558754,50408215,52368,3
2026-04-19,42134,214104,50509933,52000,4
2026-04-19,31880,567665,56215273,51920,2
2026-04-19,21246,216158,32045444,51200,4
2026-04-19,57942,101020,46467057,51120,6
2026-04-19,21060,554973,57052129,50000,2
2026-04-19,525,567662,56729173,48000,5
2026-04-19,21649,567434,35489062,48000,3
2026-04-19,62308,100992,47279361,47984,16
2026-04-19,21641,206440,32562462,47640,9
2026-04-19,525,567664,56745624,47600,5
2026-04-19,4643,551180,9715173,47520,6
2026-04-19,44078,304080,46771515,47200,3
2026-04-19,9448,201351,68925520,46928,5
2026-04-19,28411,563342,18074606,46720,2
2026-04-19,525,567664,17324911,46000,5
2026-04-19,68492,563342,17895615,45980,1
2026-04-19,18032,402018,38670326,45600,2
2026-04-19,68492,563342,73352653,45455,1
2026-04-19,6174,551180,4755111,45210,17
2026-04-19,18433,551180,41448611,44700,6
2026-04-19,64914,551228,13974297,43930,7
2026-04-19,24080,502835,69994657,43164,4
2026-04-19,30581,551228,23524654,42980,1
2026-04-19,287,563342,11459368,42900,1
2026-04-19,31880,402279,55797710,42800,10
2026-04-19,24486,560271,14256000,42300,18
2026-04-19,21246,216158,32045727,42000,2
2026-04-19,491,563342,18058793,42000,1
2026-04-19,18433,551180,41448617,41720,9
2026-04-19,70533,551228,53203981,41600,2
2026-04-19,68130,216424,6571983,41040,1
2026-04-19,21060,554973,38635252,40800,1
2026-04-19,21649,567434,35489087,40362,3
2026-04-19,21060,554973,57052153,40000,4
2026-04-19,21060,554973,57052132,40000,2
2026-04-19,1610,205611,45073442,39998,1
2026-04-19,64914,551228,24264914,39970,3
2026-04-19,33579,206471,56166987,39920,8
2026-04-19,23590,564895,65538840,39800,1
2026-04-19,63543,563689,23858880,39498,1
2026-04-19,63543,563689,76165331,38500,1
2026-04-19,4643,551180,5402259,38130,11
2026-04-19,53937,563339,3854679,37948,2
2026-04-19,24080,502835,30739151,37400,2
2026-04-19,35639,216173,51063426,37260,23
2026-04-19,525,567662,56749821,37200,6
2026-04-19,287,563342,9665099,37200,1
2026-04-19,53937,563342,3877624,35960,2
2026-04-19,44078,304080,46761068,35880,5
