date,shop,genre,item,sales,units
2019-12-29,1050,506539,51753689,167338,29
2019-12-29,1050,506539,56263786,86382,17
2019-12-29,1050,506539,56263776,51813,18
2019-12-29,1050,506539,41731298,50379,21
2019-12-29,525,567664,57803149,49800,9
2019-12-29,525,567662,63223070,39840,8
2019-12-29,15538,502221,25268021,39799,1
2019-12-29,1050,506539,36785763,39589,11
2019-12-29,1050,506539,36785432,34968,12
2019-12-29,32809,509434,53865282,34220,27
2019-12-29,1050,506539,36783423,29995,5
2019-12-29,1050,506539,55803887,28495,5
2019-12-29,525,567664,56735629,27920,4
2019-12-29,525,567662,78359451,27000,2
2019-12-29,525,567662,78359025,26940,2
2019-12-29,27841,558873,24184982,25800,1
2019-12-29,28228,502835,1638478,25670,15
2019-12-29,27841,558873,23250401,21800,1
2019-12-29,29222,301577,3744892,21480,6
2019-12-29,525,567662,78359467,19960,2
2019-12-29,26876,509417,57800817,19800,1
2019-12-29,39441,205611,45957240,17880,2
2019-12-29,1050,506539,36786172,16740,5
2019-12-29,525,563339,78353774,16700,1
2019-12-29,1050,506539,36783428,16188,6
2019-12-29,9435,558873,62707009,16002,1
2019-12-29,18832,100487,32763957,16000,1
2019-12-29,525,567664,56741839,15600,1
2019-12-29,34820,507843,49654126,15320,2
2019-12-29,22714,216158,1419512,15300,6
2019-12-29,34820,507843,49733647,15120,1
2019-12-29,525,563339,78353866,14320,2
2019-12-29,18832,100487,32786031,14200,1
2019-12-29,9435,558846,79233249,13314,2
2019-12-29,28488,558873,82905382,13000,1
2019-12-29,34820,216424,49655832,12960,2
2019-12-29,1050,506539,36778487,12952,4
2019-12-29,34820,507843,49751475,12760,1
2019-12-29,9435,558873,62706906,12180,1
2019-12-29,37621,304080,61264581,12000,1
2019-12-29,525,567662,56749821,11960,2
2019-12-29,27841,551180,57457609,11800,1
2019-12-29,525,563339,36752311,11040,2
2019-12-29,26451,508456,4146731,11000,1
2019-12-29,19199,506539,56366450,10800,5
2019-12-29,1050,506539,34861101,10800,1
2019-12-29,1050,506539,36785427,10797,3
2019-12-29,1918,207774,24791828,10500,2
2019-12-29,525,563339,78354685,10400,1
2019-12-29,34820,567623,49676288,10060,1
2019-12-29,18832,100487,27493659,10000,1
2019-12-29,34820,214781,49682742,9980,1
2019-12-29,525,567662,63222928,9980,1
2019-12-29,525,567664,78359448,9980,1
2019-12-29,147,206363,42296264,9900,2
2019-12-29,15538,207288,79930578,9799,1
2019-12-29,1050,506539,36782556,9598,2
2019-12-29,9435,558873,55517554,9532,1
2019-12-29,18832,100487,32783695,9000,1
2019-12-29,525,563339,50627588,8960,1
2019-12-29,525,563339,32530508,8940,1
2019-12-29,525,567664,56739388,8800,1
2019-12-29,525,563342,49293778,8260,1
2019-12-29,28488,558846,82907013,8000,1
2019-12-29,21016,100487,36498498,7980,1
2019-12-29,9435,558846,62706836,7903,1
2019-12-29,27985,567623,82867358,7800,1
2019-12-29,34820,567623,49762613,7620,1
2019-12-29,1918,101535,25546295,7000,1
2019-12-29,525,567664,78359441,6980,1
2019-12-29,525,563339,78349659,6840,1
2019-12-29,525,567664,78359422,6580,1
2019-12-29,1050,506539,36783509,6476,2
2019-12-29,525,563342,39517132,6400,1
2019-12-29,525,563342,78361771,6280,1
2019-12-29,21707,206440,31324391,6000,1
2019-12-29,15538,564895,30702692,5980,1
2019-12-29,10130,206440,3638658,5920,4
2019-12-29,525,563342,48765678,5880,2
2019-12-29,9435,551180,79234952,5678,1
2019-12-29,28285,100487,54369473,5495,5
2019-12-29,525,563339,50497009,5480,1
2019-12-29,1050,506539,56263787,5400,5
2019-12-29,525,563342,48765669,5400,2
2019-12-29,525,563339,78349840,5340,1
2019-12-29,28488,558873,82898635,5250,1
2019-12-29,42638,214781,7160323,5200,1
2019-12-29,1050,506539,36780196,5184,2
2019-12-29,26549,216173,3753389,5160,3
2019-12-29,28228,502835,82869016,5080,1
2019-12-29,32809,509434,7145557,5000,5
2019-12-29,26549,207288,3749319,5000,4
2019-12-29,39441,205611,45957264,4980,1
2019-12-29,525,567664,78358979,4980,1
2019-12-29,21825,567645,4232621,4900,1
2019-12-29,17904,402279,80101262,4900,1
2019-12-29,21825,201351,25546311,4800,1
2019-12-29,6817,509417,3766730,4800,1
2019-12-29,1918,101535,23426864,4621,1
2019-12-29,1918,101535,24331365,4519,1
2019-12-29,525,563342,49293788,4360,1
2019-12-29,1050,506539,36785789,4320,2
2019-12-29,1050,506539,36786171,4318,1
2019-12-29,34820,507843,49764392,4280,1
2019-12-29,34820,101020,49751530,4180,1
2019-12-29,34820,567645,83193446,4080,1
2019-12-29,9680,508599,50986051,4000,1
2019-12-29,1050,506539,36780490,3998,2
2019-12-29,39359,205582,52850311,3980,1
2019-12-29,29222,301577,3749828,3980,1
2019-12-29,28228,502835,82869045,3960,2
2019-12-29,27841,551180,42152767,3800,1
2019-12-29,1050,506539,36785657,3628,1
2019-12-29,32809,509434,22771329,3600,2
2019-12-29,29222,301577,3748459,3580,1
2019-12-29,18788,560271,80219417,3500,1
2019-12-29,20767,560271,80333375,3490,1
2019-12-29,525,563342,49293809,3280,1
2019-12-29,1050,506539,36784418,3240,1
2019-12-29,1050,506539,36786139,3238,1
2019-12-29,1050,506539,36787657,3238,1
2019-12-29,1050,506539,36785711,3238,1
2019-12-29,1050,506539,56263771,3238,1
2019-12-29,11018,206440,30218631,3200,1
2019-12-29,39441,205611,45245640,3160,2
2019-12-29,24269,502221,33467187,3040,1
2019-12-29,1050,506539,36780822,3024,2
2019-12-29,11018,206440,50932812,3000,1
2019-12-29,20767,560271,4215083,2990,1
2019-12-29,20767,560271,10235250,2990,1
2019-12-29,525,563339,78353478,2980,1
2019-12-29,1050,506539,4646162,2916,27
2019-12-29,5829,558873,78941914,2800,1
2019-12-29,18788,560271,80219359,2800,1
2019-12-29,28488,551180,82898620,2730,1
2019-12-29,28285,100487,82874769,2697,2
2019-12-29,11503,206440,79535572,2690,1
2019-12-29,11503,206440,79535571,2690,1
2019-12-29,22714,216158,57037736,2680,1
2019-12-29,24269,560271,49885281,2680,1
2019-12-29,525,563339,78362786,2680,1
2019-12-29,22714,216158,57037706,2680,1
2019-12-29,525,563339,78351684,2680,1
2019-12-29,6817,509417,53118028,2639,1
2019-12-29,24269,205611,49909577,2600,2
2019-12-29,39441,205611,45957226,2560,2
2019-12-29,525,563342,55230787,2560,1
2019-12-29,525,563342,48765827,2560,1
2019-12-29,22714,216158,57037748,2550,1
2019-12-29,22714,216158,1419407,2550,1
2019-12-29,16833,510003,15842429,2530,1
2019-12-29,20767,560271,4217365,2490,1
2019-12-29,22714,216158,57037717,2480,1
2019-12-29,22714,216158,57037753,2480,1
2019-12-29,20767,560271,4214664,2290,1
2019-12-29,9435,551180,41371184,2225,1
2019-12-29,36255,401131,54994237,2100,1
2019-12-29,20767,560271,10243020,2000,1
2019-12-29,39359,508456,57056909,1980,1
2019-12-29,9435,216173,38296521,1980,1
2019-12-29,525,563342,38585690,1980,1
2019-12-29,525,563342,38585691,1980,1
2019-12-29,525,563339,50497004,1960,2
2019-12-29,21707,401534,49537799,1880,1
2019-12-29,28228,560271,82869137,1836,3
2019-12-29,34820,567623,49640357,1780,1
2019-12-29,26549,216173,3753664,1780,1
2019-12-29,1050,506539,36781173,1620,1
