date,shop,genre,item,sales,units
2023-05-12,34698,304763,18401803,246240,76
2023-05-12,1610,301577,55169284,241999,1
2023-05-12,525,567664,56739388,193600,22
2023-05-12,61982,507515,52676761,157680,16
2023-05-12,525,567664,24190370,140800,16
2023-05-12,33794,564286,38344683,129800,1
2023-05-12,21649,567434,35489079,125450,10
2023-05-12,55035,566647,44833667,120560,22
2023-05-12,1610,301577,55169290,119999,1
2023-05-12,33794,564286,37346476,109600,2
2023-05-12,23590,566403,58668150,85898,2
2023-05-12,1610,201925,51680596,83998,2
2023-05-12,61731,216424,59596964,83200,32
2023-05-12,525,567662,56729813,76780,10
2023-05-12,33794,564286,37344493,74880,1
2023-05-12,23590,502835,29764627,70898,2
2023-05-12,525,567662,56729107,70800,6
2023-05-12,55059,110435,36161783,62560,9
2023-05-12,13031,216158,44309636,61800,1
2023-05-12,38293,214099,83313334,60000,6
2023-05-12,61731,216424,59596968,58880,16
2023-05-12,23590,564895,48695956,57799,1
2023-05-12,1610,407120,34893548,50994,6
2023-05-12,21649,567434,35489073,50180,4
2023-05-12,21649,567434,35489088,50180,4
2023-05-12,52454,201925,31136740,50160,1
2023-05-12,1610,401534,49002080,49489,11
2023-05-12,23590,502835,29765159,49048,2
2023-05-12,21649,567434,35489085,48543,3
2023-05-12,21649,567434,35489080,48000,4
2023-05-12,26549,216173,30349216,45880,25
2023-05-12,1610,401534,46701133,44880,6
2023-05-12,34698,304763,18401813,44480,8
2023-05-12,21825,201351,25546311,43200,9
2023-05-12,23590,566403,58668128,42788,1
2023-05-12,525,563342,50497035,42000,1
2023-05-12,23590,566403,58668120,41779,1
2023-05-12,1918,101535,65253459,40546,11
2023-05-12,525,567662,63222928,39920,4
2023-05-12,525,563339,78353870,39800,1
2023-05-12,23590,564895,48692784,39499,1
2023-05-12,1610,558846,55124294,38392,7
2023-05-12,4643,558873,9628450,38000,1
2023-05-12,1610,502221,57532557,37999,1
2023-05-12,1610,215913,46580643,37398,2
2023-05-12,18788,206471,12504881,36000,2
2023-05-12,525,567662,56749821,35880,6
2023-05-12,30626,407120,47189868,35700,1
2023-05-12,23590,502835,29764628,35449,1
2023-05-12,32809,509434,53865282,35340,24
2023-05-12,60832,502280,60558600,35000,4
2023-05-12,54668,567554,52642162,34910,1
2023-05-12,525,567664,57803149,34860,7
2023-05-12,20017,402279,6741532,34650,2
2023-05-12,21833,563689,19641798,34650,1
2023-05-12,54108,204586,45977679,32670,1
2023-05-12,21649,567434,35489064,32362,2
2023-05-12,21649,567434,35489089,32181,3
2023-05-12,22966,206471,1568490,32064,7
2023-05-12,36477,566647,3791071,31960,2
2023-05-12,1610,502280,57532561,31398,2
2023-05-12,525,567664,56744928,30000,4
2023-05-12,525,567662,56745589,29940,3
2023-05-12,1610,502280,32385133,29899,1
2023-05-12,21462,205582,19642040,29700,1
2023-05-12,32809,509434,34615044,28254,6
2023-05-12,38864,567538,2115178,28000,4
2023-05-12,38864,567538,2115146,28000,4
2023-05-12,525,563339,44310805,28000,1
2023-05-12,39374,201184,10347061,27960,2
2023-05-12,32809,509434,34615036,27856,8
2023-05-12,1610,215913,58336103,27599,1
2023-05-12,23582,507843,38949429,26800,4
2023-05-12,36477,566647,3757525,26400,3
2023-05-12,23590,502835,29765155,26196,1
2023-05-12,525,567664,56729629,26000,2
2023-05-12,1610,205272,35676144,25599,1
2023-05-12,525,567662,56729173,25500,3
2023-05-12,44078,304080,46759580,24900,4
2023-05-12,43304,506539,3757200,24895,4
2023-05-12,29191,558846,3888617,24000,1
2023-05-12,61430,206440,56595179,23920,4
2023-05-12,1610,200181,53612525,23697,3
2023-05-12,525,563342,38585496,23250,2
2023-05-12,525,567664,56735629,23184,3
2023-05-12,1610,551180,47024481,23089,9
2023-05-12,55035,566647,44812930,22000,2
2023-05-12,24867,205582,48975424,22000,1
2023-05-12,37747,201632,61781378,21945,4
2023-05-12,1610,402279,55525519,21495,5
2023-05-12,61982,507515,4648583,20940,3
2023-05-12,6174,551180,5221286,20720,7
