date,shop,genre,item,sales,units
2021-10-24,1918,101535,65253459,427576,112
2021-10-24,37991,205582,83306692,360000,7
2021-10-24,39441,205611,45957237,249480,91
2021-10-24,37991,205582,83306721,192000,3
2021-10-24,5829,558873,14428648,175000,1
2021-10-24,39441,205611,45957240,149000,35
2021-10-24,42258,100487,48865275,146951,49
2021-10-24,23590,566403,50379654,107850,1
2021-10-24,29191,558873,4168467,96800,1
2021-10-24,525,567664,56739388,96000,12
2021-10-24,525,567662,56744744,79840,7
2021-10-24,23590,566403,50379650,79580,1
2021-10-24,52256,564286,43848981,78314,1
2021-10-24,32809,509434,53865282,73036,53
2021-10-24,39441,205582,45957260,66640,23
2021-10-24,5829,558873,52821357,62000,1
2021-10-24,29222,301577,3728369,54780,11
2021-10-24,147,206363,41486031,53400,6
2021-10-24,147,206363,42296264,52800,10
2021-10-24,47281,208532,59228921,52450,1
2021-10-24,29222,301577,3743876,45360,12
2021-10-24,525,567662,63223070,44820,9
2021-10-24,525,567662,56744746,44422,6
2021-10-24,147,206363,47377546,42500,5
2021-10-24,57998,510003,57403344,41860,7
2021-10-24,26881,508456,31034964,41720,9
2021-10-24,37991,207802,83305707,40000,2
2021-10-24,37991,207802,83305705,40000,2
2021-10-24,21603,558873,8568015,40000,1
2021-10-24,47281,555421,59229506,39800,4
2021-10-24,23590,566403,50379651,38790,1
2021-10-24,44222,564895,16861661,38490,1
2021-10-24,39701,558873,12022492,36800,1
2021-10-24,39441,205611,45957238,35640,10
2021-10-24,37991,560271,83305911,34000,1
2021-10-24,42258,100487,53889257,33000,3
2021-10-24,525,563342,38585496,31000,4
2021-10-24,525,567662,56749821,29900,5
2021-10-24,525,567664,57803149,29880,6
2021-10-24,34820,507843,49733647,29520,2
2021-10-24,23774,201184,59245703,29280,6
2021-10-24,23590,502835,29764541,27400,1
2021-10-24,27841,558846,44054502,26700,3
2021-10-24,525,567664,56729580,26400,3
2021-10-24,34820,507843,59719029,25740,1
2021-10-24,21825,201351,25546311,24000,5
2021-10-24,29222,301577,3732992,23920,4
2021-10-24,525,567662,56729107,23600,2
2021-10-24,525,563342,38585553,22690,1
2021-10-24,525,563339,32530515,22680,1
2021-10-24,147,558873,7016067,21890,1
2021-10-24,34820,507843,49733648,21840,1
2021-10-24,525,563342,39517132,21760,2
2021-10-24,23590,566403,58668261,21670,1
2021-10-24,32138,558873,30584548,21000,1
2021-10-24,34820,567623,49763637,20940,1
2021-10-24,34820,567623,49676289,20520,1
2021-10-24,525,567662,56743540,19960,2
2021-10-24,39441,205582,43960372,19900,4
2021-10-24,55035,566647,44812916,19880,1
2021-10-24,16833,507843,15841007,19800,2
2021-10-24,13261,560271,79753884,19800,1
2021-10-24,55425,205582,54471221,19600,1
2021-10-24,27985,567623,41069821,19460,3
2021-10-24,26876,509417,45167512,18000,1
2021-10-24,525,563339,38586304,18000,1
2021-10-24,27316,563689,1418896,17940,2
2021-10-24,39441,205611,45245641,17880,5
2021-10-24,22714,216158,1419512,17850,7
2021-10-24,49388,558873,30582147,17800,1
2021-10-24,32138,558873,30584498,17700,1
2021-10-24,23590,502835,29764550,17500,1
2021-10-24,34820,567538,48570349,17360,1
2021-10-24,6174,558873,4787328,17160,4
2021-10-24,48461,408789,2126135,17000,1
2021-10-24,39441,205611,45957229,16920,8
2021-10-24,27841,558873,23098402,16800,1
2021-10-24,29191,551180,4089944,16800,1
2021-10-24,29222,301577,3744013,16740,5
2021-10-24,37719,563689,19476830,16500,1
2021-10-24,28488,558873,26999213,16000,1
2021-10-24,525,567662,56744728,15960,2
2021-10-24,525,567662,56729173,15960,2
2021-10-24,39441,205611,43960474,15920,4
2021-10-24,12234,214781,39695179,15800,1
2021-10-24,9435,558873,41208662,15400,1
2021-10-24,27985,567623,45262660,15200,2
2021-10-24,39441,205611,45957262,15120,9
2021-10-24,525,567664,56744686,15000,1
2021-10-24,147,206361,41679385,15000,1
2021-10-24,34820,507843,49654126,14960,2
2021-10-24,23590,564895,48828686,14800,1
2021-10-24,14293,506539,51183262,14000,1
2021-10-24,525,567664,56744710,13960,2
2021-10-24,525,567662,56729813,13960,2
2021-10-24,525,567664,56735629,13960,2
2021-10-24,44222,560271,83544585,13200,2
2021-10-24,33112,206361,49118156,13040,1
2021-10-24,27841,551180,44066073,13000,2
2021-10-24,14564,558873,62707119,13000,1
2021-10-24,6174,558873,6143368,12900,1
2021-10-24,24119,509434,51915163,12586,7
2021-10-24,37719,563689,19476842,12100,1
2021-10-24,12080,205582,51905358,12000,2
2021-10-24,18788,205611,80221368,12000,1
2021-10-24,27841,558846,48125996,11800,2
2021-10-24,36255,201632,54994332,11800,2
2021-10-24,9435,558873,62707123,11800,1
2021-10-24,15538,207288,27214786,11799,1
2021-10-24,147,206471,34571702,11700,3
2021-10-24,34820,214781,49676314,11520,1
2021-10-24,27841,551180,48132616,11400,3
2021-10-24,24269,205611,31489762,11120,7
2021-10-24,18788,205611,12102690,11000,1
2021-10-24,37991,566647,82833093,11000,1
2021-10-24,23774,201184,59245701,11000,1
2021-10-24,32138,558846,49267,11000,1
2021-10-24,47281,555421,59229500,10799,1
2021-10-24,1918,101535,65253458,10500,3
2021-10-24,525,563342,51881582,10000,1
2021-10-24,18832,100487,27493659,10000,1
2021-10-24,525,567662,63222928,9980,1
2021-10-24,12356,110435,55612804,9980,1
2021-10-24,15538,100487,65053403,9799,1
2021-10-24,44222,502835,19409045,9790,1
2021-10-24,33112,206361,49118198,9760,1
2021-10-24,11018,206440,30218649,9600,3
2021-10-24,32809,509434,34615043,9560,2
2021-10-24,35913,511293,4087078,9500,1
2021-10-24,19199,506539,56366450,9450,6
2021-10-24,27841,551180,11488300,9400,2
2021-10-24,6174,551180,4597385,9160,4
2021-10-24,525,567664,56749887,9000,2
2021-10-24,12234,214781,59116191,9000,1
2021-10-24,39441,205611,45245638,8960,7
2021-10-24,525,563339,39517143,8890,1
2021-10-24,41049,206440,12010425,8700,3
2021-10-24,13261,551180,28459553,8640,1
2021-10-24,28488,558873,24099843,8627,1
2021-10-24,26881,508456,31031868,8560,2
2021-10-24,39701,551180,12101779,8380,1
2021-10-24,27985,567623,47852339,8340,3
2021-10-24,525,563342,59770233,8280,1
2021-10-24,44222,560271,83544574,8250,1
2021-10-24,23582,507843,38949431,8100,1
2021-10-24,525,563339,56745411,8100,1
2021-10-24,525,567662,56729506,7980,1
2021-10-24,28228,564895,1641743,7920,3
2021-10-24,39701,551180,10397796,7880,1
2021-10-24,26881,205272,44725227,7700,1
2021-10-24,26881,205272,44723074,7700,1
2021-10-24,525,563339,38585847,7678,3
2021-10-24,525,567662,56729392,7200,1
2021-10-24,21707,401534,63989478,7200,1
2021-10-24,29222,301577,3744892,7160,2
2021-10-24,9435,558846,34944417,7040,1
2021-10-24,27841,551180,36977185,7000,1
2021-10-24,6174,558873,6141280,6990,1
2021-10-24,13415,100487,37337263,6960,1
2021-10-24,525,563342,46845814,6900,1
2021-10-24,12234,567645,39694575,6900,1
2021-10-24,12356,110435,56681440,6880,1
2021-10-24,525,563339,32530500,6840,3
2021-10-24,28488,558846,24100295,6809,1
2021-10-24,23582,507843,38949429,6700,1
2021-10-24,12356,110435,44233555,6700,1
2021-10-24,21825,214099,10121963,6600,2
2021-10-24,44222,560271,2043843,6600,1
2021-10-24,37747,201632,61781380,6578,2
2021-10-24,39359,205582,52850332,6560,1
2021-10-24,31880,563342,45465491,6480,1
2021-10-24,21825,201351,25554593,6000,1
2021-10-24,18788,205611,80201333,6000,1
2021-10-24,21825,201351,25552000,6000,1
2021-10-24,11018,206440,40696211,6000,1
2021-10-24,32809,509434,34615026,5980,1
2021-10-24,6174,551180,6127735,5980,1
2021-10-24,6174,551180,6134284,5940,2
2021-10-24,12356,110435,56681429,5940,1
2021-10-24,39216,206471,4848442,5940,1
2021-10-24,37747,201632,61781372,5940,1
2021-10-24,27841,551180,12258042,5900,1
2021-10-24,44222,560271,19615216,5880,1
2021-10-24,27985,567623,42703857,5800,4
2021-10-24,11018,206440,30224484,5800,2
2021-10-24,27841,558846,48125997,5700,1
2021-10-24,39213,216424,54919990,5700,1
2021-10-24,6174,558846,47599878,5680,1
2021-10-24,525,563339,36752317,5520,3
2021-10-24,147,206363,41678842,5489,1
2021-10-24,22714,216158,1419629,5450,2
2021-10-24,34820,507843,59719189,5450,1
2021-10-24,6817,509417,50049762,5409,1
2021-10-24,44222,502835,83553639,5390,1
2021-10-24,9435,558846,34944399,5390,1
2021-10-24,44222,560271,2043872,5280,1
2021-10-24,35913,110632,39741756,5280,1
2021-10-24,44222,560271,2043873,5280,1
2021-10-24,44222,560271,2043887,5280,1
2021-10-24,22966,206471,1568490,5128,1
2021-10-24,28228,401131,1642644,5120,4
2021-10-24,39441,205611,45957226,5120,3
2021-10-24,48461,207288,24325154,5000,1
2021-10-24,525,563342,50497007,5000,1
2021-10-24,525,567664,56749226,4980,1
2021-10-24,21496,201351,4109547,4980,1
2021-10-24,22714,216158,1420594,4960,2
2021-10-24,6174,408789,12308636,4950,5
2021-10-24,34820,510003,48570185,4880,1
2021-10-24,22966,206471,2327077,4830,1
2021-10-24,6817,507843,3739280,4818,1
2021-10-24,39216,206440,2648923,4800,1
2021-10-24,21825,201351,25572790,4800,1
2021-10-24,6174,551180,4989403,4780,1
2021-10-24,29222,301577,3728710,4780,1
2021-10-24,39441,205582,43960172,4760,2
2021-10-24,27841,551180,11487982,4700,1
2021-10-24,1918,101535,23426864,4621,1
2021-10-24,2625,551732,27694570,4620,1
2021-10-24,6174,408789,12659816,4580,2
2021-10-24,6817,509417,3766789,4527,1
2021-10-24,44222,560271,83553485,4510,1
2021-10-24,44222,560271,83553484,4510,1
2021-10-24,52578,201632,58388107,4480,1
2021-10-24,42777,200181,39462260,4480,1
2021-10-24,20021,206440,9299149,4480,1
2021-10-24,20021,206440,7540701,4480,1
2021-10-24,14293,205761,47463062,4416,1
2021-10-24,17914,101535,42651757,4400,2
2021-10-24,49388,558873,35356938,4400,1
2021-10-24,12234,567645,14584336,4400,1
2021-10-24,39065,401131,45917192,4396,2
2021-10-24,29222,301577,3713084,4380,1
2021-10-24,44222,560271,17925658,4378,1
2021-10-24,525,563342,48765669,4320,3
2021-10-24,44222,560271,83553684,4290,1
2021-10-24,9435,558846,34944429,4290,1
2021-10-24,6174,558873,4794120,4290,1
2021-10-24,44222,560271,83553711,4290,1
2021-10-24,11018,206440,51561150,4200,1
2021-10-24,21825,506539,12037476,4200,1
2021-10-24,14564,551180,47678817,4180,1
2021-10-24,44222,560271,83553706,4180,1
2021-10-24,23730,502835,37692062,4111,1
2021-10-24,147,206363,41679091,4104,1
2021-10-24,27985,567623,42703861,4100,1
2021-10-24,24119,560271,51914891,4000,2
2021-10-24,28488,558873,25010053,4000,1
2021-10-24,525,563339,38586098,4000,1
2021-10-24,28488,558873,25010052,4000,1
2021-10-24,15538,201632,59396288,3999,1
2021-10-24,4493,408789,4372496,3996,2
2021-10-24,6174,551180,4760316,3980,2
2021-10-24,6174,551180,5149234,3980,2
2021-10-24,39441,205582,43960374,3980,1
2021-10-24,39701,551180,12020834,3980,1
2021-10-24,55425,205582,54472439,3980,1
2021-10-24,34820,214781,49676311,3980,1
2021-10-24,24677,206440,60314532,3980,1
2021-10-24,12356,110435,51576589,3980,1
2021-10-24,39441,205611,45245639,3960,2
2021-10-24,147,558846,41682715,3900,1
2021-10-24,147,558846,41682717,3900,1
2021-10-24,147,558846,41682716,3900,1
2021-10-24,22966,206471,1457543,3819,1
2021-10-24,27841,551180,48126207,3800,1
2021-10-24,27841,551180,48126119,3800,1
2021-10-24,525,563339,59770228,3782,2
2021-10-24,29222,301577,3715339,3780,1
2021-10-24,12356,110435,44233549,3700,1
2021-10-24,12234,214781,6099778,3700,1
