date,shop,genre,item,sales,units
2023-05-08,23590,566403,58668136,503268,9
2023-05-08,1610,301577,30679477,131394,5
2023-05-08,525,567662,56729107,118000,9
2023-05-08,34698,304763,18401803,103680,31
2023-05-08,1610,301577,55169345,81999,1
2023-05-08,23590,502835,29764626,73378,2
2023-05-08,525,567664,56739388,70400,8
2023-05-08,13031,304080,52404903,64800,1
2023-05-08,1610,502221,60698351,56899,1
2023-05-08,22966,206471,1568490,53440,6
2023-05-08,13031,558873,59903490,50800,1
2023-05-08,55035,566647,44833667,49320,9
2023-05-08,525,567662,56745506,48000,3
2023-05-08,52454,201925,54923258,46364,1
2023-05-08,525,567664,57803149,44820,9
2023-05-08,23590,566403,58668120,41949,1
2023-05-08,23590,564895,48692770,38669,1
2023-05-08,21649,567434,35489073,37635,3
2023-05-08,21649,567434,35489079,37635,3
2023-05-08,1610,301577,57532598,35999,1
2023-05-08,525,567662,56749821,35880,6
2023-05-08,60832,502280,60558600,35000,4
2023-05-08,1610,402279,55525519,34392,8
2023-05-08,1610,558846,55124294,34293,7
2023-05-08,54108,204586,45977679,32670,1
2023-05-08,50839,205761,8184932,30000,5
2023-05-08,525,567662,63222928,29940,3
2023-05-08,1610,401534,46701133,29920,4
2023-05-08,43304,506539,3757200,29874,6
2023-05-08,31464,566647,46123875,29000,2
2023-05-08,61731,216424,59596964,28600,11
2023-05-08,18788,205611,12504252,26400,1
2023-05-08,525,567662,56729392,25500,3
2023-05-08,1610,407120,34893548,25497,2
2023-05-08,21649,567434,35489062,25090,2
2023-05-08,36477,566647,3756965,24950,5
2023-05-08,1610,558846,53392575,24356,3
2023-05-08,36477,566647,3753664,23960,2
2023-05-08,525,567664,56745658,23000,2
2023-05-08,38864,567538,21156113,22700,1
2023-05-08,1610,215913,46580644,21999,1
2023-05-08,31464,566647,46123877,21900,1
2023-05-08,29191,558873,4173066,21800,1
2023-05-08,525,567662,56729813,20940,3
2023-05-08,31464,566647,46123873,20800,2
2023-05-08,32809,509434,53865282,20026,15
2023-05-08,52454,402279,30822938,19981,1
2023-05-08,44078,304080,46759580,19920,4
2023-05-08,32809,509434,34615042,19920,4
2023-05-08,24867,563689,60317632,19800,1
2023-05-08,13031,408789,53498531,19800,1
2023-05-08,21825,201351,25546311,19200,4
2023-05-08,23905,502835,7872170,19000,1
2023-05-08,1610,401534,49002080,18796,2
2023-05-08,1610,215913,46580643,18699,1
2023-05-08,53386,216173,25672513,18480,10
2023-05-08,21825,201351,25554593,18000,3
2023-05-08,61430,206440,56595179,17940,3
2023-05-08,26549,216173,30349216,17760,9
2023-05-08,36477,566647,3757525,17600,1
2023-05-08,1610,200181,56504933,17596,3
2023-05-08,34698,304763,18401813,16680,3
2023-05-08,1918,101535,60180116,16641,3
2023-05-08,52454,201632,30820170,16554,1
2023-05-08,36477,566647,3758145,16500,1
2023-05-08,37719,205582,19476976,16478,1
2023-05-08,21649,567434,35489085,16181,1
2023-05-08,45954,551736,39802082,16080,6
2023-05-08,1610,200181,53612525,15798,2
2023-05-08,21649,567434,35489077,15636,1
2023-05-08,1610,551180,44205677,15499,1
2023-05-08,4643,551180,9662855,15400,2
2023-05-08,37529,560271,47967553,15240,3
2023-05-08,60705,566061,16453782,15160,2
2023-05-08,525,567662,63223070,14940,3
2023-05-08,1610,201925,30148484,14899,1
2023-05-08,1918,101535,65253459,14744,4
2023-05-08,23735,558873,27208193,14520,1
2023-05-08,37621,304080,61264439,14520,1
2023-05-08,3290,551228,51301697,14402,1
2023-05-08,45883,201184,64221257,14290,1
2023-05-08,38864,567538,2115146,14000,2
2023-05-08,36477,566647,3845139,13980,1
2023-05-08,61982,507515,4648583,13960,2
2023-05-08,1610,201925,30148093,13799,1
2023-05-08,53386,216173,25672788,13440,7
2023-05-08,58523,502280,55487351,13360,2
2023-05-08,37719,563689,19477306,13200,1
2023-05-08,7867,100487,38441155,13000,1
2023-05-08,10801,402279,33072868,12760,2
2023-05-08,1610,407120,34893547,12598,2
2023-05-08,1610,216158,29523073,12597,3
2023-05-08,21649,567434,35489088,12545,1
2023-05-08,61731,216424,42996504,12500,3
2023-05-08,18372,560271,57373007,12400,5
2023-05-08,43304,506539,3758365,12096,3
2023-05-08,52454,402279,30809715,12089,1
2023-05-08,21649,567434,35489080,12000,1
2023-05-08,525,567664,56729580,12000,1
2023-05-08,32809,509434,34615044,11980,2
2023-05-08,54587,558846,16878684,11880,1
2023-05-08,525,567662,56729134,11800,1
2023-05-08,54587,551180,15341695,11550,1
2023-05-08,54587,558846,16857918,11000,1
2023-05-08,525,563339,39517168,10800,1
2023-05-08,21649,567434,35489078,10727,1
2023-05-08,21649,567434,35489089,10727,1
2023-05-08,1918,101535,65253455,10704,2
2023-05-08,38864,567538,21156154,10600,1
2023-05-08,1610,558846,55124297,10398,2
2023-05-08,6174,551180,5323854,10360,4
2023-05-08,525,563339,38586605,10080,2
2023-05-08,38293,214099,83313334,10000,1
2023-05-08,38293,101384,83313551,10000,1
2023-05-08,38864,216424,19411633,10000,1
2023-05-08,60471,502280,41230145,9980,1
2023-05-08,525,567662,56745589,9980,1
2023-05-08,44078,304080,46771515,9970,1
2023-05-08,4643,207288,6061149,9900,1
2023-05-08,43238,555003,48895,9900,1
2023-05-08,525,567664,40762845,9840,3
2023-05-08,45954,551732,32938510,9840,2
2023-05-08,45954,551732,32937969,9840,2
2023-05-08,1610,551180,47024481,9795,4
2023-05-08,4643,558846,9751313,9790,1
2023-05-08,23582,567538,42563854,9750,1
2023-05-08,525,563342,48765669,9720,4
2023-05-08,34698,551732,40303454,9680,2
2023-05-08,21825,201351,25589540,9600,1
2023-05-08,1610,407120,34893546,9598,2
2023-05-08,35173,201925,40626383,9580,1
2023-05-08,33112,558846,53481038,9360,2
2023-05-08,202,551180,2624695,9328,2
2023-05-08,202,558846,2979007,9126,2
2023-05-08,525,567664,56745545,9000,1
2023-05-08,30626,407120,47189863,9000,1
2023-05-08,29191,551180,4191183,9000,1
2023-05-08,61982,507515,52676758,8980,1
2023-05-08,18372,560271,62650048,8900,5
2023-05-08,32798,567664,56739388,8800,1
2023-05-08,36477,566647,3856231,8800,1
2023-05-08,525,567664,17324914,8800,1
2023-05-08,33561,551180,55082982,8728,2
2023-05-08,37529,560271,47967554,8560,1
2023-05-08,50839,205761,26259001,8500,5
2023-05-08,37621,304080,61264302,8470,1
2023-05-08,54587,558846,15254378,8470,1
2023-05-08,33308,201632,58360073,8470,1
2023-05-08,12234,567645,39695926,8100,1
2023-05-08,38293,201351,83313894,8000,1
2023-05-08,36477,566647,3791071,7990,1
2023-05-08,36477,566647,3753389,7990,1
2023-05-08,34698,304763,18401805,7980,1
2023-05-08,525,563342,38585552,7960,1
2023-05-08,4643,551180,9815728,7920,3
2023-05-08,55035,566647,44865328,7880,1
2023-05-08,23582,507843,38973533,7800,2
2023-05-08,6174,551180,5086739,7770,3
2023-05-08,525,567664,56735629,7728,1
2023-05-08,9435,551180,41371050,7700,1
2023-05-08,23582,567538,42563852,7700,1
2023-05-08,1610,402279,55525517,7598,2
2023-05-08,21825,506539,12037481,7560,2
2023-05-08,45954,551736,39802074,7520,1
2023-05-08,525,567664,56744928,7500,1
2023-05-08,1918,207774,24791828,7372,1
2023-05-08,10801,402279,18195330,7370,1
2023-05-08,1918,101535,65253493,7297,1
2023-05-08,49388,558846,34417145,7180,1
2023-05-08,12234,567645,39694703,7000,1
2023-05-08,30626,407120,47189867,7000,1
2023-05-08,32395,567538,47145126,6980,1
2023-05-08,1610,558846,55124295,6899,1
2023-05-08,68636,555421,50115735,6800,5
2023-05-08,525,567664,56745624,6800,1
2023-05-08,21825,201351,25573993,6800,1
2023-05-08,53386,216173,25673082,6720,4
2023-05-08,60832,502280,60558595,6680,1
2023-05-08,12234,567645,24084075,6600,1
2023-05-08,36840,407120,14740379,6600,1
2023-05-08,22966,206471,1568500,6518,1
2023-05-08,7160,401534,64861178,6500,1
2023-05-08,28488,206440,25212998,6490,1
2023-05-08,525,563342,38586043,6400,1
2023-05-08,1610,401534,39150708,6399,1
2023-05-08,32395,567538,58832128,6380,1
2023-05-08,6174,551180,6131545,6360,3
2023-05-08,47428,401534,40624068,6280,3
2023-05-08,13031,551180,53498395,6280,1
2023-05-08,55035,566647,3762414,6280,1
2023-05-08,3290,551228,51301696,6221,1
2023-05-08,19634,214099,4201359,6210,1
2023-05-08,12234,567645,15004932,6200,1
2023-05-08,52256,502835,19393604,6080,1
2023-05-08,37747,201632,61781398,6050,1
2023-05-08,21825,201351,25552000,6000,1
2023-05-08,6174,558846,4957845,5980,2
2023-05-08,525,567662,22774550,5980,1
2023-05-08,46579,401534,30276794,5980,1
2023-05-08,32809,509434,34615026,5980,1
2023-05-08,61381,502221,39010754,5980,1
2023-05-08,45883,201184,42649563,5968,1
2023-05-08,6174,408789,12308636,5940,4
2023-05-08,45954,551736,39802016,5940,3
2023-05-08,54123,206440,64954090,5940,2
2023-05-08,36840,407120,12302052,5940,1
2023-05-08,45883,201184,39931689,5800,1
2023-05-08,1610,558846,53392576,5799,1
2023-05-08,32798,563339,39517168,5780,1
2023-05-08,32798,563339,50627584,5760,1
2023-05-08,45883,201184,43772025,5725,1
2023-05-08,59074,206471,44351531,5700,1
2023-05-08,525,563339,39540267,5640,2
2023-05-08,7160,401534,64860195,5560,1
2023-05-08,50294,502835,30773230,5500,1
2023-05-08,12234,567645,36040486,5500,1
2023-05-08,12234,567645,39695145,5500,1
2023-05-08,52214,212377,36770776,5480,1
2023-05-08,9435,558846,34944399,5390,1
2023-05-08,9435,558846,34960239,5390,1
2023-05-08,60705,566061,16453755,5280,1
2023-05-08,50839,205761,6960868,5070,2
2023-05-08,5567,510003,16829781,5029,1
2023-05-08,31867,401131,3861893,4998,2
2023-05-08,6174,558873,4787328,4990,1
2023-05-08,33561,407120,30389011,4982,1
2023-05-08,61430,206440,56595421,4980,1
2023-05-08,44078,304080,46761169,4980,1
2023-05-08,44078,304080,46759686,4980,1
2023-05-08,32798,567664,57803149,4980,1
2023-05-08,51217,558873,31809891,4980,1
2023-05-08,45954,551732,32938464,4960,2
2023-05-08,55120,216424,58345971,4950,1
2023-05-08,20017,402279,33072869,4950,1
2023-05-08,43304,506539,3756509,4940,1
2023-05-08,43304,506539,3774731,4940,1
2023-05-08,12234,214781,28362078,4900,1
2023-05-08,55035,566647,44812943,4880,1
2023-05-08,10130,206440,3638658,4800,2
2023-05-08,21825,201351,25572790,4800,1
2023-05-08,24867,551736,46509637,4752,1
2023-05-08,1610,200181,59539567,4699,1
2023-05-08,33112,558846,53481054,4680,1
2023-05-08,33112,558846,53480734,4680,1
2023-05-08,1610,215913,46580649,4598,1
2023-05-08,18372,560271,40489553,4560,2
2023-05-08,32798,563339,38586190,4500,2
2023-05-08,32798,563339,50470518,4500,1
2023-05-08,61731,216424,54926884,4490,1
2023-05-08,26549,216173,3753389,4440,3
2023-05-08,61731,216424,39938775,4440,1
2023-05-08,30779,216424,3764144,4400,1
2023-05-08,56207,564895,62875775,4380,1
2023-05-08,32809,509434,34615101,4360,2
2023-05-08,58523,502280,32855321,4299,1
2023-05-08,37621,214099,40314784,4272,1
2023-05-08,22966,206471,2957139,4224,1
2023-05-08,57784,207774,49558557,4200,1
2023-05-08,9435,551180,62707471,4180,1
2023-05-08,14564,551180,62707471,4180,1
2023-05-08,1519,216424,35485844,4160,1
2023-05-08,12234,214781,6265839,4100,1
2023-05-08,1610,207288,51269442,3999,1
2023-05-08,63580,214104,12498661,3999,1
2023-05-08,32809,509434,34615036,3980,1
2023-05-08,37529,110365,47967738,3980,1
2023-05-08,6174,551180,4993042,3980,1
2023-05-08,61381,100487,39010329,3980,1
2023-05-08,31512,560271,45569783,3980,1
2023-05-08,61457,100487,56588635,3980,1
2023-05-08,525,563339,59770248,3960,2
2023-05-08,10801,402279,33072855,3960,1
2023-05-08,51806,110365,31208499,3960,1
2023-05-08,39118,567538,563425,3950,1
2023-05-08,525,567664,40762863,3900,1
2023-05-08,525,563339,57476851,3900,1
2023-05-08,44030,558846,1438878,3885,3
2023-05-08,4643,207288,6057595,3850,1
2023-05-08,28488,551180,23548511,3850,1
2023-05-08,54587,551180,15255582,3850,1
2023-05-08,31512,560271,57300681,3785,1
2023-05-08,51217,558873,31810649,3780,1
2023-05-08,6174,551180,4750992,3780,1
2023-05-08,37747,201632,44145961,3740,1
2023-05-08,24269,502221,33467187,3680,1
2023-05-08,49388,551180,36884917,3650,1
2023-05-08,28488,558846,23534282,3635,1
2023-05-08,50839,205761,6960878,3600,2
2023-05-08,53386,509417,26008639,3550,1
2023-05-08,37747,201632,53126765,3520,1
2023-05-08,63580,214104,12498565,3499,1
2023-05-08,32809,509434,34615034,3480,1
2023-05-08,51217,558873,31813036,3480,1
2023-05-08,67593,560271,56528824,3480,1
2023-05-08,52578,201632,58388107,3480,1
2023-05-08,52578,201632,58388108,3480,1
2023-05-08,33561,502835,42000209,3436,2
2023-05-08,18372,560271,55252916,3360,2
2023-05-08,45883,201184,44685675,3348,1
2023-05-08,27711,560271,50506584,3300,2
2023-05-08,21825,214099,10121963,3300,1
2023-05-08,24867,551736,29755988,3300,1
2023-05-08,56207,502835,62906910,3290,1
2023-05-08,38994,207802,31916438,3256,1
2023-05-08,525,563342,57476802,3240,2
2023-05-08,21825,205761,25594342,3200,1
2023-05-08,53386,216173,25973561,3199,1
2023-05-08,53386,216173,25973475,3199,1
2023-05-08,37747,560271,34525670,3168,1
2023-05-08,37747,560271,83302639,3168,1
2023-05-08,26549,216173,30349426,3160,1
2023-05-08,43304,506539,3759321,3024,1
2023-05-08,10801,402279,33072885,3010,1
2023-05-08,24341,205272,38054157,3000,1
2023-05-08,42115,551736,25537693,3000,1
2023-05-08,10801,402279,33072874,3000,1
2023-05-08,43304,506539,3776807,2999,1
2023-05-08,6174,551180,5318940,2990,1
2023-05-08,24766,555003,53011685,2980,1
2023-05-08,18372,560271,46647274,2980,1
2023-05-08,45883,201184,39925344,2928,1
2023-05-08,12234,567645,2709031,2900,1
2023-05-08,59074,206440,44349946,2900,1
2023-05-08,40454,210413,32924219,2899,1
2023-05-08,6817,507843,3739317,2818,1
2023-05-08,57784,207774,49559065,2800,2
2023-05-08,57784,207774,49558536,2800,1
2023-05-08,7160,401534,64861164,2780,1
2023-05-08,59074,206471,44351519,2700,1
2023-05-08,60705,566061,16454013,2698,1
2023-05-08,525,563339,49293843,2680,1
2023-05-08,50839,205761,6960885,2600,2
2023-05-08,57784,207774,49558531,2600,1
2023-05-08,6174,551180,4989403,2590,1
2023-05-08,6174,551180,5159102,2590,1
2023-05-08,6174,551180,5324683,2590,1
2023-05-08,6174,551180,5272787,2590,1
2023-05-08,6174,551180,5361546,2590,1
2023-05-08,6174,551180,5261682,2590,1
2023-05-08,6174,551180,5142444,2590,1
2023-05-08,525,563339,38586055,2560,2
2023-05-08,4643,551180,9815893,2530,1
2023-05-08,6174,551180,5355016,2490,1
2023-05-08,26549,207288,3758599,2480,1
2023-05-08,26549,408789,41895296,2480,1
2023-05-08,50839,205761,26187287,2446,2
2023-05-08,50839,205761,6960853,2400,2
2023-05-08,50839,205761,6960877,2400,1
2023-05-08,10130,216173,39749816,2400,1
2023-05-08,3915,567645,37422646,2400,1
2023-05-08,32809,509434,34615059,2380,1
2023-05-08,1610,551180,47024477,2299,1
2023-05-08,28488,551180,23549528,2272,1
2023-05-08,42595,206440,62675588,2210,1
2023-05-08,37747,201632,61781384,2200,2
2023-05-08,34698,551732,40303452,2200,1
2023-05-08,7078,206471,60695443,2200,1
2023-05-08,31867,201632,10599909,2199,1
2023-05-08,37747,201632,53126759,2189,1
2023-05-08,37747,201632,61781382,2189,1
2023-05-08,525,563339,51881564,2160,1
2023-05-08,52578,201632,55285998,2148,1
2023-05-08,525,563339,38585847,2094,2
2023-05-08,37747,201632,60630448,2090,1
2023-05-08,30779,205761,3787646,2090,1
2023-05-08,24269,401534,27076072,2080,1
2023-05-08,33561,407120,42905924,2072,1
2023-05-08,27711,560271,41239758,2000,2
2023-05-08,12234,567645,5301707,2000,1
2023-05-08,48461,207288,12568414,2000,1
2023-05-08,31867,401131,3872010,2000,1
2023-05-08,37185,560271,27303135,1999,1
2023-05-08,31867,401131,3867045,1999,1
2023-05-08,6174,551180,5367724,1990,1
2023-05-08,6174,551180,5251077,1990,1
2023-05-08,6174,551180,5281971,1990,1
2023-05-08,6174,551180,4755111,1990,1
2023-05-08,6174,551180,5258311,1990,1
2023-05-08,6174,551180,4696801,1990,1
2023-05-08,6174,551180,5119467,1990,1
2023-05-08,525,563342,38585690,1980,1
2023-05-08,26549,216173,3767739,1980,1
2023-05-08,37747,201632,60630438,1980,1
2023-05-08,37185,560271,25178679,1900,1
2023-05-08,525,563339,38586635,1880,1
2023-05-08,525,563339,48538892,1800,1
2023-05-08,31512,560271,33176687,1780,1
2023-05-08,525,563339,36752323,1728,1
2023-05-08,525,563339,39672831,1700,1
2023-05-08,42595,206471,62675618,1680,1
2023-05-08,50294,502835,64249439,1680,1
2023-05-08,57784,207774,49558553,1680,1
2023-05-08,525,563339,44310780,1580,1
2023-05-08,61457,207288,56589105,1530,1
2023-05-08,6174,408789,12626200,1490,1
2023-05-08,27711,560271,63702218,1480,1
2023-05-08,525,563342,46902603,1480,1
2023-05-08,18372,560271,57129497,1480,1
2023-05-08,18372,560271,41176524,1480,1
2023-05-08,38864,567538,25891382,1455,1
2023-05-08,18372,560271,1507818,1380,1
2023-05-08,18372,560271,1443255,1380,1
