date,shop,genre,item,sales,units
2021-01-01,23590,566403,50379626,2345760,53
2021-01-01,23590,566403,50379654,588640,12
2021-01-01,23590,502835,29764541,394650,14
2021-01-01,37991,205582,83306692,270000,5
2021-01-01,147,206363,41486031,192000,22
2021-01-01,47281,555421,59229509,140640,2
2021-01-01,11503,206440,8379454,118976,58
2021-01-01,23590,566403,50379637,107820,3
2021-01-01,39701,558873,10460125,107560,2
2021-01-01,32809,509434,53865282,102660,87
2021-01-01,525,567664,56739388,96000,12
2021-01-01,28488,558873,24095405,92400,21
2021-01-01,28488,558873,24016961,84860,14
2021-01-01,5829,558873,52820956,84000,1
2021-01-01,147,206363,47377546,80000,9
2021-01-01,31464,566647,46123875,78400,8
2021-01-01,29191,558873,4153021,78000,1
2021-01-01,9435,558873,55517555,77994,6
2021-01-01,27985,567623,41069845,74000,5
2021-01-01,23590,566403,50379669,71340,2
2021-01-01,39441,205611,45957237,71280,31
2021-01-01,47281,555421,59229506,69993,6
2021-01-01,23590,566403,50379645,69940,2
2021-01-01,147,206363,42296264,66000,10
2021-01-01,39701,558873,9757949,64750,1
2021-01-01,37991,205582,83306721,64000,1
2021-01-01,32809,509434,34615027,63840,8
2021-01-01,28488,558873,24088556,61600,7
2021-01-01,147,206361,56257273,60480,8
2021-01-01,34820,507843,49654126,59840,8
2021-01-01,39441,205611,45957240,56620,13
2021-01-01,11503,206471,14477205,55445,79
2021-01-01,28488,558873,24007615,50400,4
2021-01-01,27841,558873,24184315,46000,2
2021-01-01,28488,558873,24095404,44000,10
2021-01-01,28488,558873,24095403,44000,10
2021-01-01,27841,551180,43939482,43200,4
2021-01-01,525,567662,63222928,39920,4
2021-01-01,11503,206440,1647377,39754,22
2021-01-01,19199,506539,56366450,37800,27
2021-01-01,28488,558873,23973868,36000,9
2021-01-01,12356,110435,55612804,35760,2
2021-01-01,27841,558873,23842083,35600,2
2021-01-01,28488,558873,24088557,35200,4
2021-01-01,11503,206440,2734313,35000,28
2021-01-01,525,567662,63223070,29880,6
2021-01-01,525,567664,57803149,29880,6
2021-01-01,12356,110435,51576558,29800,5
2021-01-01,37719,563689,19476833,28000,1
2021-01-01,28488,551180,27701856,27300,3
2021-01-01,17904,402279,48755555,27000,10
2021-01-01,32138,207288,51133,26820,1
2021-01-01,11503,206440,1647358,26631,9
2021-01-01,34820,507843,49723247,25920,4
2021-01-01,27841,558873,24184314,25800,1
2021-01-01,44222,502835,19409049,25534,2
2021-01-01,28488,558873,24007616,25200,2
2021-01-01,28488,558873,82917600,25000,5
2021-01-01,525,563342,48765670,24620,2
2021-01-01,23774,201184,59245703,24400,5
2021-01-01,26451,508456,4146731,24200,2
2021-01-01,28488,551180,26124660,24000,4
2021-01-01,147,206363,41679464,23100,6
2021-01-01,5829,551180,78941548,23100,1
2021-01-01,23590,566403,58668294,22360,1
2021-01-01,27841,558873,23264199,22300,1
2021-01-01,525,563342,56749539,22000,2
2021-01-01,23590,566403,58668243,21960,1
2021-01-01,34820,507843,49733648,21840,1
2021-01-01,28488,558873,24006768,21000,2
2021-01-01,21016,100487,55013615,20860,7
2021-01-01,42258,100487,53889257,20580,3
2021-01-01,9435,558873,62706906,19998,2
2021-01-01,11503,206440,8379848,19980,35
2021-01-01,525,567662,78359748,19960,2
2021-01-01,16833,507843,15842578,19800,2
2021-01-01,27841,558873,23099662,19800,1
2021-01-01,27841,558873,23268651,19600,1
2021-01-01,28488,551180,26124656,19200,4
2021-01-01,27985,567623,41069821,19040,4
2021-01-01,29191,558873,82945446,19000,1
2021-01-01,18832,100487,32780755,18600,2
2021-01-01,11503,206440,79536531,18315,33
2021-01-01,49153,555421,2689585,17980,1
2021-01-01,28488,558873,24016963,17970,3
2021-01-01,32138,558846,52161,17820,1
2021-01-01,27841,558846,43949439,17800,2
2021-01-01,23590,564895,82637533,17800,1
2021-01-01,11503,206440,8379873,17754,6
2021-01-01,525,567664,56729580,17600,2
2021-01-01,28488,558873,24101722,17500,1
2021-01-01,20767,509434,10245952,17400,2
2021-01-01,28488,558873,24108165,17150,1
2021-01-01,28488,206440,23973832,16800,7
2021-01-01,6817,510003,38668336,16200,1
2021-01-01,3759,565724,19633080,16016,4
2021-01-01,44222,502835,19409043,16000,2
2021-01-01,9435,551180,55517550,15996,4
2021-01-01,525,567662,56743010,15960,2
2021-01-01,525,567662,56729173,15960,2
2021-01-01,525,563342,38585496,15500,2
2021-01-01,22714,216158,1419512,15300,6
2021-01-01,27841,551180,48132616,15200,3
2021-01-01,11503,206471,8379504,15104,7
2021-01-01,27841,558873,23098409,15100,1
2021-01-01,26549,207288,3749319,15000,13
2021-01-01,34820,567623,49676288,14990,1
2021-01-01,14564,558873,79231014,14890,1
2021-01-01,11503,206440,1647467,14872,6
2021-01-01,21016,100487,55013631,14800,1
2021-01-01,11503,206440,1647294,14795,5
2021-01-01,9435,558873,79236440,14445,1
2021-01-01,21825,201351,25546311,14400,3
2021-01-01,14564,558873,62707123,14089,1
2021-01-01,39441,205611,45245638,14080,10
2021-01-01,52214,558873,3763589,14080,1
2021-01-01,28488,558873,24988228,14000,1
2021-01-01,525,567664,56735629,13960,2
2021-01-01,12356,110435,51576574,13920,2
2021-01-01,11503,206440,1647403,13875,25
2021-01-01,39441,205611,45245639,13860,6
2021-01-01,32798,563342,64467989,13800,10
2021-01-01,525,567662,56742940,13760,2
2021-01-01,18832,100487,32777184,13600,1
2021-01-01,49153,555421,2689588,13480,1
2021-01-01,12356,110435,56681440,13440,3
2021-01-01,28488,558873,25009999,13200,2
2021-01-01,11503,206471,8379903,13134,6
2021-01-01,33112,206361,49118156,13040,1
2021-01-01,11503,206440,14477230,13013,5
2021-01-01,14564,551180,55518096,13000,2
2021-01-01,38368,564895,41276646,12800,1
2021-01-01,34820,507843,49662807,12760,1
2021-01-01,11503,206440,1647371,12727,13
2021-01-01,42258,100487,48865260,12600,3
2021-01-01,18832,100487,32777183,12600,1
2021-01-01,28488,206440,24107349,12000,5
2021-01-01,28488,558846,27848900,12000,2
2021-01-01,18832,100487,32763226,12000,1
2021-01-01,525,567662,56743004,12000,1
2021-01-01,18832,100487,32779144,12000,1
2021-01-01,9435,558873,62707119,11999,1
2021-01-01,28488,558873,24016962,11980,2
2021-01-01,525,567662,56749821,11960,2
2021-01-01,26549,216173,3753389,11840,6
2021-01-01,28488,558846,24108339,11700,3
2021-01-01,27841,558846,43953053,11700,3
2021-01-01,20767,565724,4133595,11550,1
2021-01-01,28488,551180,26126082,11250,4
2021-01-01,4493,207288,4371762,11000,10
2021-01-01,28488,558873,24099895,11000,1
2021-01-01,147,206361,41679268,11000,1
2021-01-01,23774,201184,59245701,11000,1
2021-01-01,11503,206471,8379902,10945,5
2021-01-01,15538,207288,27660103,10799,1
2021-01-01,11503,206440,8379879,10769,11
2021-01-01,47942,206440,32687309,10720,3
2021-01-01,32809,509434,15629096,10696,5
2021-01-01,42149,206471,3763775,10600,1
2021-01-01,28488,558873,23389460,10500,3
2021-01-01,22714,216158,57037748,10200,4
2021-01-01,28488,558873,27039873,10000,2
2021-01-01,18832,100487,32786066,10000,1
2021-01-01,42149,206440,83492671,10000,1
2021-01-01,525,567664,56749787,10000,1
2021-01-01,28228,502835,1638559,9960,2
2021-01-01,147,206363,41679066,9900,3
2021-01-01,147,206361,41679288,9900,1
2021-01-01,147,206361,41680210,9900,1
2021-01-01,27841,558846,43949445,9800,1
2021-01-01,28488,551180,27701844,9800,1
2021-01-01,147,558846,41679441,9790,1
2021-01-01,28488,206440,23973833,9600,4
2021-01-01,21825,201351,25572790,9600,2
2021-01-01,28488,558873,24006045,9600,1
2021-01-01,27985,567623,47852339,9520,2
2021-01-01,11503,206440,14477226,9295,5
2021-01-01,16833,510003,15842806,9240,2
2021-01-01,36840,407120,14740377,9240,1
2021-01-01,28488,558846,27849667,9100,1
2021-01-01,23774,201184,59245699,9100,1
2021-01-01,28488,551180,27701841,9100,1
2021-01-01,28488,558846,24005518,9000,3
2021-01-01,28488,558873,24092400,9000,1
2021-01-01,3759,565724,3077983,8982,1
2021-01-01,525,563339,50470503,8960,1
2021-01-01,27841,558846,43949447,8900,1
2021-01-01,23774,201184,10577744,8860,1
2021-01-01,28488,558873,23390298,8760,2
2021-01-01,11503,206440,1647352,8756,4
2021-01-01,27985,567623,42703857,8700,4
2021-01-01,17435,101020,4367984,8600,1
2021-01-01,17435,101020,4368917,8600,1
2021-01-01,17435,101020,4368086,8600,1
