date,shop,genre,item,sales,units
2024-03-08,38066,101384,83093605,1000000,1
2024-03-08,193,560271,17674074,931200,276
2024-03-08,402,101020,54659196,455221,230
2024-03-08,70972,101384,82834210,400000,2
2024-03-08,57626,204586,29814472,350000,1
2024-03-08,193,560271,17674112,330000,104
2024-03-08,60430,101384,55437373,300000,2
2024-03-08,38293,214099,83313328,300000,1
2024-03-08,57626,204586,29815216,270000,1
2024-03-08,58880,100992,44053698,264000,3
2024-03-08,20354,201351,53551881,248640,84
2024-03-08,63877,101384,82943043,200000,1
2024-03-08,193,560271,17674170,187600,61
2024-03-08,60052,215913,31957051,184000,2
2024-03-08,23590,502835,29764651,178650,5
2024-03-08,525,567664,56739388,172520,18
2024-03-08,23590,566403,58668136,167700,4
2024-03-08,287,563339,11388901,161928,6
2024-03-08,287,563339,11423155,159996,3
2024-03-08,70972,101384,82834209,150000,3
2024-03-08,27548,506012,82833665,134000,1
2024-03-08,57626,204586,29812866,110000,1
2024-03-08,3005,202502,45408255,108570,29
2024-03-08,193,560271,17674094,108000,31
2024-03-08,24080,502835,30739143,106920,12
2024-03-08,53937,563339,3764738,105380,21
2024-03-08,1610,205272,45917626,103998,2
2024-03-08,20354,201351,39568825,102340,35
2024-03-08,61982,507515,52676762,101880,6
2024-03-08,70972,101384,55437341,100000,5
2024-03-08,60430,101384,82834209,100000,2
2024-03-08,38293,202502,83313385,100000,1
2024-03-08,37331,101384,55437364,100000,1
2024-03-08,63877,101384,55437364,100000,1
2024-03-08,38066,101384,55437364,100000,1
2024-03-08,64134,101384,55437364,100000,1
2024-03-08,60052,508456,45530031,100000,1
2024-03-08,70972,101384,55437364,100000,1
2024-03-08,37497,101384,83281950,100000,1
2024-03-08,37991,205582,83306692,98000,2
2024-03-08,4643,558873,9608878,96000,1
2024-03-08,6168,567251,4185446,94816,8
2024-03-08,193,560271,17674312,94500,27
2024-03-08,193,560271,17674013,93600,29
2024-03-08,54118,201351,57167446,92560,44
2024-03-08,1610,205611,45073442,87196,1
2024-03-08,32809,509434,34615074,85800,21
2024-03-08,6954,502835,60770495,85140,33
2024-03-08,29864,501098,82974877,85000,4
2024-03-08,34698,304763,18401803,83500,23
2024-03-08,18357,304080,35479404,80999,1
2024-03-08,50867,567554,83800713,80000,2
2024-03-08,193,560271,17674286,79800,20
2024-03-08,1610,215913,58335667,77997,3
2024-03-08,50867,100181,83799646,77000,1
2024-03-08,6168,567251,4103204,76395,12
2024-03-08,60052,215913,31956847,74000,1
2024-03-08,38293,214099,83313334,70000,7
2024-03-08,6168,567251,48697032,68520,5
2024-03-08,402,101020,54659183,67598,61
2024-03-08,31649,560271,47118268,67438,23
2024-03-08,287,563342,6768340,66960,1
