date,shop,genre,item,sales,units
2024-12-06,28239,207774,82872133,11688000,789
2024-12-06,28239,110409,82872293,5964000,482
2024-12-06,28239,110409,82872316,4304000,270
2024-12-06,57626,204586,29814472,2220000,6
2024-12-06,57086,101384,82950720,1800000,18
2024-12-06,34840,110409,59268119,1692836,254
2024-12-06,55704,101384,82834204,1400000,2
2024-12-06,28239,207774,82872134,1230000,24
2024-12-06,58880,206363,32422202,1200000,10
2024-12-06,52239,101384,44125529,1200000,1
2024-12-06,57626,204586,29812866,1100000,10
2024-12-06,28239,101535,82872274,1051000,35
2024-12-06,28239,207774,4086393,924000,82
2024-12-06,32603,508599,45392566,868115,5
2024-12-06,37991,205582,83306692,845000,13
2024-12-06,37331,101384,82834204,800000,1
2024-12-06,28239,101535,82872310,793000,24
2024-12-06,59219,216424,57238183,728000,6
2024-12-06,57626,212377,29814961,700000,10
2024-12-06,29201,101384,82950720,700000,7
2024-12-06,38293,214099,83313334,690000,64
2024-12-06,57626,204586,29807696,680000,4
2024-12-06,28239,207774,4116755,661000,51
2024-12-06,47745,201184,34101207,660000,18
2024-12-06,58880,206363,32419034,660000,9
2024-12-06,47745,201184,83667854,658000,6
2024-12-06,57626,204586,29807506,640000,8
2024-12-06,52239,101384,55437373,600000,4
2024-12-06,58880,206363,32422386,600000,2
2024-12-06,62113,101384,30800904,600000,1
2024-12-06,28239,207774,4033375,570000,19
2024-12-06,47745,201184,83667855,564000,3
2024-12-06,57626,204586,29815216,560000,2
2024-12-06,57626,204586,29807784,550000,5
2024-12-06,42336,208532,34816924,548000,4
2024-12-06,58070,501098,40027534,531000,53
2024-12-06,60430,101384,82834204,530000,4
2024-12-06,28239,207774,4092168,522000,32
2024-12-06,57626,204586,29807687,510000,3
2024-12-06,60430,101384,55437364,500000,5
2024-12-06,29201,101384,82949626,500000,1
2024-12-06,37331,101954,35830984,500000,1
2024-12-06,67226,562641,48865431,471800,1
2024-12-06,47745,201184,83227580,470000,5
2024-12-06,18032,402018,38670324,462800,24
2024-12-06,38293,207802,31446368,460000,19
2024-12-06,60430,101384,55437373,450000,3
2024-12-06,58880,201486,44059065,404000,1
2024-12-06,28239,101535,82871922,400000,8
2024-12-06,64134,101384,82950727,400000,1
2024-12-06,62308,100992,47279361,398867,84
2024-12-06,55758,101954,17033441,397000,1
2024-12-06,37991,205582,83306721,388000,4
2024-12-06,23590,566403,58668120,367011,9
2024-12-06,52239,101384,29657571,360000,1
2024-12-06,47745,201184,83667851,354000,3
2024-12-06,32603,508599,45392556,352352,2
2024-12-06,70972,210413,84771695,350000,2
2024-12-06,47745,201184,83667582,342000,2
2024-12-06,47745,201184,39392483,336000,2
2024-12-06,47745,201184,83667583,336000,1
2024-12-06,29201,408789,82949899,330000,3
2024-12-06,47745,201184,83672630,324000,1
2024-12-06,47745,201184,83670750,324000,1
2024-12-06,35669,201184,40047546,321000,3
2024-12-06,28239,207774,82872148,312000,25
2024-12-06,47745,201184,41159176,308000,2
2024-12-06,47745,201184,41159058,308000,1
2024-12-06,37497,201184,83281960,304000,17
2024-12-06,28239,110409,82871908,300000,20
2024-12-06,58880,206363,32421802,300000,10
2024-12-06,52239,101384,3759831,300000,3
2024-12-06,29201,101384,82949625,300000,1
2024-12-06,57086,101384,44125529,300000,1
2024-12-06,37331,101954,35830971,300000,1
2024-12-06,47745,201184,83667740,294000,2
2024-12-06,47745,201184,40556806,288000,1
2024-12-06,58070,210413,40585671,285000,3
2024-12-06,47745,201184,83668744,280000,2
2024-12-06,42336,208532,34818578,274000,1
2024-12-06,72790,558873,9949615,263000,1
2024-12-06,47745,201184,82833463,260000,5
2024-12-06,18032,402018,38670325,253500,15
2024-12-06,70972,210413,84771692,250000,1
2024-12-06,32594,201184,83094048,240000,10
2024-12-06,46926,101384,83592243,240000,8
2024-12-06,57086,101384,54789901,240000,3
2024-12-06,47745,201184,35752396,240000,1
2024-12-06,47745,201184,39243893,238000,1
2024-12-06,47745,201184,29780498,236000,1
2024-12-06,38293,214099,33495310,231000,6
2024-12-06,33579,206440,56168709,220520,34
2024-12-06,57626,204586,29808209,220000,2
2024-12-06,47745,201184,83670739,218000,3
2024-12-06,47745,201184,39984191,216000,1
2024-12-06,47745,201184,83669725,216000,1
2024-12-06,42336,208532,34818901,212000,2
2024-12-06,29201,408789,82949197,210000,3
2024-12-06,58880,201486,44058246,204000,2
2024-12-06,287,567665,9787908,203983,14
2024-12-06,57086,101384,54789898,200000,5
2024-12-06,60430,101384,82834209,200000,4
2024-12-06,70972,101384,82834209,200000,4
2024-12-06,55691,101384,74822713,200000,4
2024-12-06,60430,101384,84266265,200000,2
2024-12-06,70972,101384,55437364,200000,2
2024-12-06,64134,101384,55437364,200000,2
2024-12-06,57626,204586,29808141,200000,1
2024-12-06,47745,201184,40722771,200000,1
2024-12-06,18032,402018,38670326,195300,8
2024-12-06,57626,212377,29808122,195000,3
2024-12-06,58880,100992,44052421,192000,6
2024-12-06,47745,201184,38944398,192000,1
2024-12-06,24080,502835,30739160,190080,12
2024-12-06,70972,101384,84771560,190000,1
2024-12-06,29201,101384,82950406,190000,1
2024-12-06,47745,201184,31522866,188000,1
2024-12-06,47745,201184,83667594,188000,1
2024-12-06,47745,201184,29782017,188000,1
2024-12-06,47745,201184,83667631,174000,1
2024-12-06,29201,101954,82948935,170000,1
2024-12-06,29201,101954,82948705,170000,1
2024-12-06,38066,101384,83308369,170000,1
2024-12-06,61982,507515,52676762,168840,8
2024-12-06,57626,212377,29814878,168000,3
2024-12-06,287,567665,11364387,160425,26
2024-12-06,55704,101384,55437352,160000,2
2024-12-06,47745,201184,30599466,160000,1
2024-12-06,46926,110435,83592221,159500,10
2024-12-06,47745,201184,29391326,158000,2
2024-12-06,28239,207774,82872190,156000,12
2024-12-06,28239,110409,82872046,155000,7
2024-12-06,50867,567554,83799617,155000,5
2024-12-06,63543,205611,24322052,151064,21
2024-12-06,57086,101384,54789897,150000,5
2024-12-06,57086,101384,74822713,150000,3
2024-12-06,29201,101384,74822713,150000,3
2024-12-06,58070,502835,36236515,150000,3
2024-12-06,58880,101384,55437373,150000,1
2024-12-06,27548,554973,82833676,148000,1
2024-12-06,6168,567251,4032879,147784,2
2024-12-06,47745,201184,83227579,146000,2
2024-12-06,37497,201184,31955701,144000,2
2024-12-06,28239,110409,4076356,144000,2
2024-12-06,41480,201184,83452828,144000,1
2024-12-06,57086,101384,54789895,140000,7
2024-12-06,47745,201184,83668895,140000,6
2024-12-06,57086,101384,54789900,140000,2
2024-12-06,47745,201184,29393994,140000,1
2024-12-06,37586,101384,83231624,140000,1
2024-12-06,60430,101384,68699400,134000,2
2024-12-06,27548,506012,82833665,134000,1
2024-12-06,37497,201184,33073997,133000,2
2024-12-06,32603,508599,53494734,132627,2
2024-12-06,47745,201184,83667628,132000,1
2024-12-06,62308,201486,47279356,130910,27
2024-12-06,31671,215430,42855396,130866,5
2024-12-06,54108,204586,45977679,130680,4
2024-12-06,47745,201184,83667633,130000,1
2024-12-06,37991,205582,58973269,129000,1
2024-12-06,59219,216424,57238143,126000,2
2024-12-06,33794,564286,38344675,120020,1
2024-12-06,29400,205761,82956909,120000,12
2024-12-06,29398,551732,3921112,120000,8
2024-12-06,58070,502835,84223582,120000,6
2024-12-06,47745,201184,83668784,120000,4
2024-12-06,57086,101384,54789899,120000,2
2024-12-06,47745,201184,83668737,120000,1
2024-12-06,34698,304763,18401803,119808,33
2024-12-06,18433,206361,41450874,119800,10
2024-12-06,6168,567251,8028157,116025,27
2024-12-06,28239,101535,82871967,116000,6
2024-12-06,6168,567251,4195979,114361,13
2024-12-06,47745,201184,83668631,114000,1
2024-12-06,47745,201184,83668629,114000,1
2024-12-06,6168,567251,4103204,113336,4
2024-12-06,68194,215430,51912262,113000,2
2024-12-06,47745,201184,83668897,112000,8
2024-12-06,46926,110435,83592320,111000,2
2024-12-06,57086,101954,31989695,110000,1
2024-12-06,33794,564286,43348201,109800,1
2024-12-06,6168,567251,4163940,109208,39
2024-12-06,47745,201184,83667864,108000,1
2024-12-06,47745,201184,83672626,108000,1
2024-12-06,47745,201184,83671135,108000,1
2024-12-06,47745,201184,39983969,108000,1
