date,shop,genre,item,sales,units
2022-03-29,52256,564286,43939493,152999,1
2022-03-29,39441,205582,45957260,87720,29
2022-03-29,55035,566647,44833667,71240,10
2022-03-29,52256,564286,43931158,56999,1
2022-03-29,32809,509434,53865282,56544,42
2022-03-29,13261,502280,28459998,55000,1
2022-03-29,34820,507843,49654126,52360,7
2022-03-29,22714,216158,1419512,43350,17
2022-03-29,39441,205611,45957240,41720,14
2022-03-29,22714,216158,57037748,40800,13
2022-03-29,12356,110435,44233526,40000,2
2022-03-29,31464,566647,46123875,39200,4
2022-03-29,18788,205611,41682478,32000,1
2022-03-29,39441,551228,43960194,20860,7
2022-03-29,37719,563689,19477282,19250,1
2022-03-29,18788,206471,80221178,19000,1
2022-03-29,33112,206361,49118082,16800,1
2022-03-29,12234,214781,6265839,16400,3
2022-03-29,39441,551228,43960190,15920,4
2022-03-29,39441,205611,45957237,15840,8
2022-03-29,21825,201351,25546311,14400,3
2022-03-29,34820,507843,49689257,13760,1
2022-03-29,14293,201184,46988078,13600,1
2022-03-29,39441,551228,43960201,11960,2
2022-03-29,32138,502280,51878,11900,1
2022-03-29,22966,206471,1457543,11457,2
2022-03-29,6817,509417,35971649,10704,2
2022-03-29,21707,551732,37805525,10600,1
2022-03-29,55035,566647,3736481,10480,1
2022-03-29,32809,509434,34615043,9960,2
2022-03-29,16833,507843,15841007,9900,1
2022-03-29,21825,201351,25589540,9600,1
2022-03-29,33112,558846,53481038,9360,2
2022-03-29,16833,510003,15842806,9240,2
2022-03-29,21500,551736,65184393,9130,1
2022-03-29,6817,509417,3766730,9054,2
2022-03-29,41049,206440,12486633,8820,2
2022-03-29,34820,507843,59719026,8780,1
2022-03-29,39441,205582,43960372,8560,2
2022-03-29,22714,216158,1419629,8175,3
2022-03-29,1918,101535,65253459,7960,2
2022-03-29,22966,206471,1568490,7692,3
2022-03-29,34820,214781,49638522,7620,1
2022-03-29,4643,558846,9669311,7590,1
2022-03-29,28228,216173,1642238,7520,4
2022-03-29,39441,551228,43960200,7440,3
2022-03-29,9159,551736,60749788,7200,1
2022-03-29,9435,558873,34952544,7040,1
2022-03-29,1918,101535,56140249,6990,1
2022-03-29,31464,566647,46123873,6989,1
2022-03-29,22714,216158,57037632,6980,1
2022-03-29,12356,110435,56681440,6880,1
2022-03-29,9435,558846,34944412,6820,1
2022-03-29,39441,205611,45957262,6720,4
2022-03-29,10801,402279,33072855,6600,2
2022-03-29,12234,567645,24084075,6600,1
2022-03-29,9435,558846,34944415,6490,1
2022-03-29,19199,566061,29678282,6300,1
2022-03-29,1918,101535,23426867,6297,1
2022-03-29,34820,507843,49669305,6280,1
2022-03-29,21825,201351,25554593,6000,1
2022-03-29,32809,509434,34615101,5940,3
2022-03-29,10801,508456,40459126,5900,1
2022-03-29,34820,567623,49762614,5619,1
