date,shop,genre,item,sales,units
2020-10-08,23590,566403,50379654,242940,6
2020-10-08,44222,564895,25430844,161400,5
2020-10-08,37991,205582,83306721,128000,2
2020-10-08,34820,507843,49654126,111720,14
2020-10-08,147,206363,47377546,110500,13
2020-10-08,5829,558873,49244708,110000,1
2020-10-08,147,206363,42296264,105600,21
2020-10-08,37991,205582,83306692,90000,2
2020-10-08,32809,509434,53865282,77880,62
2020-10-08,39441,205611,45957240,77480,26
2020-10-08,525,567662,56729392,72000,10
2020-10-08,525,563339,57913132,60280,1
2020-10-08,22714,216158,1419512,56100,22
2020-10-08,525,567664,56735629,55840,5
2020-10-08,11503,206471,8379786,53911,26
2020-10-08,23590,566403,58668276,51600,2
2020-10-08,23590,566403,50379626,50970,1
2020-10-08,525,567662,63222928,49900,5
2020-10-08,23590,566403,58668294,49280,2
2020-10-08,147,206361,56257270,47040,7
2020-10-08,525,567664,57803149,44820,8
2020-10-08,27841,558873,23250401,43600,2
2020-10-08,47281,555421,59229499,42992,2
2020-10-08,39441,205611,45245638,42240,25
2020-10-08,525,567664,56739388,40000,5
2020-10-08,17904,402279,48755555,37800,14
2020-10-08,44222,564895,25430848,36880,1
2020-10-08,525,567662,56749821,35880,6
2020-10-08,29191,558873,4139688,34800,1
2020-10-08,39441,205611,45957237,32550,15
2020-10-08,32798,567664,56739388,32000,4
2020-10-08,525,567662,56729506,31920,4
2020-10-08,525,563339,36752311,30360,10
2020-10-08,12356,560271,48303456,30000,1
2020-10-08,23774,201184,59245703,29280,6
2020-10-08,49388,558873,35356938,28800,6
2020-10-08,21825,201351,25546311,28800,5
2020-10-08,147,206363,41486031,28500,3
2020-10-08,525,567662,56729468,27000,2
2020-10-08,525,563339,38585899,26820,5
2020-10-08,525,567664,56729580,26400,2
2020-10-08,525,567664,56729222,26400,2
2020-10-08,19199,506539,56366450,25650,12
2020-10-08,525,567662,56729107,23600,2
2020-10-08,47281,555421,59229509,22989,1
2020-10-08,525,563342,38585550,22690,1
2020-10-08,11503,206471,14477191,20713,7
2020-10-08,21825,201351,25573993,20400,2
2020-10-08,525,567662,63223070,19920,4
2020-10-08,39441,205611,45245641,19900,5
2020-10-08,16833,507843,15841007,19800,2
2020-10-08,31464,566647,46123875,19600,2
2020-10-08,11503,206440,79537397,18403,7
2020-10-08,525,567664,56742813,18000,1
2020-10-08,39441,205611,45245640,17820,8
2020-10-08,16833,567538,16715730,17820,1
2020-10-08,27841,551180,12258042,17700,1
2020-10-08,525,567664,56742705,17600,1
2020-10-08,17435,101020,4368945,17200,2
2020-10-08,525,563342,38585547,16990,1
2020-10-08,525,563339,38585847,16752,3
2020-10-08,34820,507843,49669309,16360,1
2020-10-08,26549,216173,3753389,16280,10
2020-10-08,6817,510003,38668336,16200,1
2020-10-08,32809,509434,7145557,16000,11
2020-10-08,525,567662,56729173,15960,2
2020-10-08,35367,206471,14417342,15840,2
2020-10-08,29191,558873,4139689,15800,1
2020-10-08,34820,507843,49733647,15760,1
2020-10-08,525,563342,38585496,15500,2
2020-10-08,525,563339,38585890,15360,1
2020-10-08,525,563342,57476802,15120,3
2020-10-08,525,563342,38585497,15096,5
2020-10-08,32798,567664,57803149,14940,3
2020-10-08,525,567664,56749226,14940,2
2020-10-08,27985,567623,41069845,14800,1
2020-10-08,11018,206440,30218649,14500,5
2020-10-08,21825,201351,25572790,14400,3
2020-10-08,1918,101535,23426864,13863,3
2020-10-08,27985,567623,45262660,13600,2
2020-10-08,1918,101535,24331365,13557,3
2020-10-08,525,563339,39540224,13440,1
2020-10-08,525,563339,50627586,13400,2
2020-10-08,11503,206471,8379804,13134,6
2020-10-08,11503,206471,8379504,13134,6
2020-10-08,27985,567623,42703857,13050,5
2020-10-08,11503,206471,8379546,13013,7
2020-10-08,28488,558846,24108338,13000,2
2020-10-08,34820,507843,49723247,12960,2
2020-10-08,47281,555421,59229501,12779,1
2020-10-08,34820,507843,49662807,12760,1
2020-10-08,28488,558873,24100406,12600,1
2020-10-08,22714,216158,1420509,12400,4
2020-10-08,525,563342,48765670,12310,1
2020-10-08,33112,206361,49118118,12300,1
2020-10-08,27316,563689,1418896,11960,2
2020-10-08,28228,564895,1641705,11880,6
2020-10-08,525,563339,59770219,11880,5
2020-10-08,34820,214781,49655847,11640,2
2020-10-08,40454,210413,29573984,11596,3
2020-10-08,28228,502835,1638485,11400,4
2020-10-08,29222,301577,3743876,11340,3
2020-10-08,525,563339,38585715,11200,2
2020-10-08,525,563339,50497005,11170,1
2020-10-08,11503,206440,8379454,11154,6
2020-10-08,29222,301577,3744892,11040,3
2020-10-08,23774,201184,59245701,11000,1
2020-10-08,9435,558846,34944400,10780,1
2020-10-08,22714,216158,57037706,10720,4
2020-10-08,47281,555421,59229506,10557,1
2020-10-08,22966,206471,1568500,10548,3
2020-10-08,11503,206471,8379525,10516,4
2020-10-08,47281,555421,59229505,10479,1
2020-10-08,21825,506539,5659924,10000,1
2020-10-08,18832,100487,27493659,10000,1
2020-10-08,42149,206440,83492671,10000,1
2020-10-08,525,567662,78359726,9980,1
2020-10-08,26549,216173,40645495,9920,4
2020-10-08,39213,216424,54919991,9900,1
2020-10-08,525,567664,78359721,9800,1
2020-10-08,11018,206440,30218631,9600,3
2020-10-08,11503,206440,1647371,9295,5
2020-10-08,20767,560271,80333223,9288,1
2020-10-08,44222,502835,19409042,9243,1
2020-10-08,1918,207774,56136858,9224,2
2020-10-08,23774,201184,59245699,9200,1
2020-10-08,525,563342,48538801,9200,1
2020-10-08,147,206361,78306210,9000,1
2020-10-08,147,206361,41680205,9000,1
2020-10-08,9435,558846,55518048,9000,1
2020-10-08,525,567662,56742715,8980,1
2020-10-08,525,563339,50470503,8960,1
2020-10-08,525,563342,38585546,8940,1
2020-10-08,12356,110435,51576589,8760,2
2020-10-08,11503,206440,1647352,8756,4
2020-10-08,23582,567538,38973545,8700,3
2020-10-08,147,558846,41682712,8690,1
2020-10-08,17435,101020,4367984,8600,1
2020-10-08,18832,100487,59507936,8500,1
2020-10-08,22966,206471,2327070,8364,1
2020-10-08,525,563339,50627592,8340,1
2020-10-08,525,563342,64467989,8280,1
2020-10-08,34820,101020,49751530,8256,2
2020-10-08,11018,206440,53036849,8100,2
2020-10-08,44222,560271,83544552,8085,1
2020-10-08,39701,551180,83399933,7990,1
2020-10-08,525,563339,56745411,7980,1
2020-10-08,525,567662,78359692,7980,1
2020-10-08,22966,206471,2327050,7856,2
2020-10-08,23590,502835,82636650,7800,1
2020-10-08,11503,206440,1647366,7645,5
2020-10-08,27841,551180,48132616,7600,2
2020-10-08,27841,551180,48126056,7600,1
2020-10-08,525,563339,56433020,7560,1
2020-10-08,11503,206440,79536523,7436,4
2020-10-08,4493,408789,4372496,7268,4
2020-10-08,22966,206471,1457543,7238,2
2020-10-08,23582,507843,38949429,7000,1
2020-10-08,38368,564895,83315202,6980,1
2020-10-08,525,567662,56742670,6980,1
2020-10-08,525,567664,56742726,6980,1
2020-10-08,39065,401131,45917192,6957,3
2020-10-08,11018,206440,30218651,6900,3
2020-10-08,24269,205611,31489762,6900,2
2020-10-08,35913,511293,4089120,6650,1
2020-10-08,11503,206440,8379534,6578,2
2020-10-08,11503,206471,8379829,6567,3
2020-10-08,27985,567623,42703862,6500,1
2020-10-08,37621,206363,61267367,6498,1
2020-10-08,525,563342,48765669,6480,5
2020-10-08,34820,507843,49779538,6480,1
2020-10-08,37621,551180,40264886,6384,2
2020-10-08,28228,502835,1638478,6320,4
2020-10-08,34820,101020,49674090,6260,1
2020-10-08,26549,207288,3749319,6000,6
2020-10-08,32798,567662,56749821,5980,1
2020-10-08,34820,216424,49779563,5980,1
