date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2022-04-01,100181,1,,estimated,25852.13,12424.04,57977.64,,,,
2022-04-01,100181,2,,estimated,25852.13,12424.04,57977.64,,,,
2022-04-01,100181,3,,estimated,25852.13,12424.04,57977.64,,,,
2022-04-01,100181,4,,estimated,25852.13,12424.04,57977.64,,,,
2022-04-01,100181,5,,estimated,23185.29,11142.41,51996.81,,,,
2022-04-01,100181,6,,estimated,23185.29,11142.41,51996.81,,,,
2022-04-01,100181,7,,estimated,23185.29,11142.41,51996.81,,,,
2022-04-01,100181,8,,estimated,20287.17,9749.63,45497.31,,,,
2022-04-01,100181,9,,estimated,18876.18,9071.53,42332.92,,,,
2022-04-01,100181,10,,estimated,15797.23,7591.84,35427.87,,,,
2022-04-01,100181,11,,estimated,14038.57,6746.67,31483.79,,,,
2022-04-01,100181,12,,estimated,14038.57,6746.67,31483.79,,,,
2022-04-01,100181,13,,estimated,14038.57,6746.67,31483.79,,,,
2022-04-01,100181,14,,estimated,14038.57,6746.67,31483.79,,,,
2022-04-01,100181,15,,estimated,14038.57,6746.67,31483.79,,,,
2022-04-01,100181,16,,estimated,13268.46,6376.57,29756.7,,,,
2022-04-01,100181,17,,estimated,13268.46,6376.57,29756.7,,,,
2022-04-01,100181,18,,estimated,13268.46,6376.57,29756.7,,,,
2022-04-01,100181,19,,estimated,13268.46,6376.57,29756.7,,,,
2022-04-01,100181,20,,estimated,13268.46,6376.57,29756.7,,,,
2022-04-01,100487,1,,estimated,130488.71,62710.37,292642.32,,,,
2022-04-01,100487,2,,estimated,84054.64,40395.05,188506.3,,,,
2022-04-01,100487,3,,estimated,65886.64,31663.85,147761.59,,,,
2022-04-01,100487,4,,estimated,53279.2,25604.96,119487.33,,,,
2022-04-01,100487,5,,estimated,53279.2,25604.96,119487.33,,,,
2022-04-01,100487,6,,estimated,42801.49,20569.58,95989.36,,,,
2022-04-01,100487,7,,estimated,42801.49,20569.58,95989.36,,,,
2022-04-01,100487,8,,estimated,42801.49,20569.58,95989.36,,,,
2022-04-01,100487,9,,estimated,41920.71,20146.29,94014.06,,,,
2022-04-01,100487,10,,estimated,32541.14,15638.65,72978.83,,,,
2022-04-01,100487,11,,estimated,32541.14,15638.65,72978.83,,,,
2022-04-01,100487,12,,estimated,31679.87,15224.74,71047.3,,,,
2022-04-01,100487,13,,estimated,31679.87,15224.74,71047.3,,,,
2022-04-01,100487,14,,estimated,26947.29,12950.35,60433.7,,,,
2022-04-01,100487,15,,estimated,26947.29,12950.35,60433.7,,,,
2022-04-01,100487,16,,estimated,26947.29,12950.35,60433.7,,,,
2022-04-01,100487,17,,estimated,25478.68,12244.57,57140.13,,,,
2022-04-01,100487,18,,estimated,25478.68,12244.57,57140.13,,,,
2022-04-01,100487,19,,estimated,25478.68,12244.57,57140.13,,,,
2022-04-01,100487,20,,estimated,25478.68,12244.57,57140.13,,,,
2022-04-01,100992,1,,estimated,478882.7,248513.58,877145.67,,,,
2022-04-01,100992,2,,estimated,303938.6,157727.29,556709.24,,,,
2022-04-01,100992,3,,estimated,198743.69,103136.96,364028.96,,,,
2022-04-01,100992,4,,estimated,175822.08,91241.92,322044.58,,,,
2022-04-01,100992,5,,estimated,149967.25,77824.69,274687.56,,,,
2022-04-01,100992,6,,estimated,135030.97,70073.59,247329.52,,,,
2022-04-01,100992,7,,estimated,109871.7,57017.32,201246.55,,,,
2022-04-01,100992,8,,estimated,109871.7,57017.32,201246.55,,,,
2022-04-01,100992,9,,estimated,77490.08,40213.06,141934.73,,,,
2022-04-01,100992,10,,estimated,61985.93,32167.26,113536.55,,,,
2022-04-01,100992,11,,estimated,55008.38,28546.3,100756.12,,,,
2022-04-01,100992,12,,estimated,52706.08,27351.54,96539.12,,,,
