date,genre,rank,shop,source,sales,lower_rank,upper_rank,lower_sales,upper_sales
2021-09-01,100181,1,,estimated,58524.37,,,,
2021-09-01,100181,2,,estimated,36532.63,,,,
2021-09-01,100181,3,,estimated,30669.02,,,,
2021-09-01,100181,4,,estimated,25011.04,,,,
2021-09-01,100181,5,,estimated,22148.27,,,,
2021-09-01,100181,6,,estimated,19483.61,,,,
2021-09-01,100181,7,,estimated,17861.33,,,,
2021-09-01,100181,8,,estimated,16519.77,,,,
2021-09-01,100181,9,,estimated,14327.47,,,,
2021-09-01,100181,10,,estimated,14327.47,,,,
2021-09-01,100181,11,,estimated,13836.83,,,,
2021-09-01,100181,12,,estimated,13836.83,,,,
2021-09-01,100181,13,,estimated,13836.83,,,,
2021-09-01,100181,14,,estimated,13836.83,,,,
2021-09-01,100181,15,,estimated,13836.83,,,,
2021-09-01,100181,16,,estimated,13836.83,,,,
2021-09-01,100181,17,,estimated,13836.83,,,,
2021-09-01,100181,18,,estimated,13836.83,,,,
2021-09-01,100181,19,,estimated,13836.83,,,,
2021-09-01,100181,20,,estimated,13836.83,,,,
2021-09-01,100487,1,,estimated,79518.08,,,,
2021-09-01,100487,2,,estimated,49082.41,,,,
2021-09-01,100487,3,,estimated,41204.57,,,,
2021-09-01,100487,4,,estimated,33603.0,,,,
2021-09-01,100487,5,,estimated,29756.83,,,,
2021-09-01,100487,6,,estimated,26176.83,,,,
2021-09-01,100487,7,,estimated,23997.27,,,,
2021-09-01,100487,8,,estimated,23011.81,,,,
2021-09-01,100487,9,,estimated,19958.01,,,,
2021-09-01,100487,10,,estimated,19958.01,,,,
2021-09-01,100487,11,,estimated,19274.57,,,,
2021-09-01,100487,12,,estimated,19274.57,,,,
2021-09-01,100487,13,,estimated,19274.57,,,,
2021-09-01,100487,14,,estimated,19274.57,,,,
2021-09-01,100487,15,,estimated,19274.57,,,,
2021-09-01,100487,16,,estimated,19024.42,,,,
2021-09-01,100487,17,,estimated,18954.2,,,,
2021-09-01,100487,18,,estimated,18954.2,,,,
2021-09-01,100487,19,,estimated,18954.2,,,,
2021-09-01,100487,20,,estimated,18954.2,,,,
2021-09-01,100992,1,,estimated,159437.12,,,,
2021-09-01,100992,2,,estimated,100494.21,,,,
2021-09-01,100992,3,,estimated,74913.14,,,,
2021-09-01,100992,4,,estimated,61093.04,,,,
2021-09-01,100992,5,,estimated,54100.48,,,,
2021-09-01,100992,6,,estimated,47591.82,,,,
2021-09-01,100992,7,,estimated,43629.27,,,,
2021-09-01,100992,8,,estimated,41837.63,,,,
2021-09-01,100992,9,,estimated,36285.65,,,,
2021-09-01,100992,10,,estimated,32607.07,,,,
2021-09-01,100992,11,,estimated,28787.76,,,,
2021-09-01,100992,12,,estimated,27917.45,,,,
2021-09-01,100992,13,,estimated,26254.18,,,,
2021-09-01,100992,14,,estimated,23979.11,,,,
2021-09-01,100992,15,,estimated,22894.87,,,,
2021-09-01,100992,16,,estimated,21700.45,,,,
2021-09-01,100992,17,,estimated,21620.35,,,,
2021-09-01,100992,18,,estimated,20992.08,,,,
2021-09-01,100992,19,,estimated,19816.77,,,,
2021-09-01,100992,20,,estimated,19666.31,,,,
2021-09-01,101020,1,,estimated,114837.78,,,,
2021-09-01,101020,2,,estimated,76759.12,,,,
2021-09-01,101020,3,,estimated,60232.2,,,,
2021-09-01,101020,4,,estimated,49120.43,,,,
2021-09-01,101020,5,,estimated,37667.46,,,,
2021-09-01,101020,6,,estimated,33135.77,,,,
2021-09-01,101020,7,,estimated,30376.82,,,,
2021-09-01,101020,8,,estimated,29129.38,,,,
2021-09-01,101020,9,,estimated,24922.55,,,,
2021-09-01,101020,10,,estimated,23806.35,,,,
2021-09-01,101020,11,,estimated,21612.94,,,,
2021-09-01,101020,12,,estimated,21612.94,,,,
2021-09-01,101020,13,,estimated,20914.96,,,,
2021-09-01,101020,14,,estimated,19755.09,,,,
2021-09-01,101020,15,,estimated,18803.61,,,,
2021-09-01,101020,16,,estimated,18107.18,,,,
2021-09-01,101020,17,,estimated,18040.34,,,,
2021-09-01,101020,18,,estimated,18040.34,,,,
2021-09-01,101020,19,,estimated,17890.33,,,,
2021-09-01,101020,20,,estimated,17890.33,,,,
2021-09-01,101535,1,,estimated,95988.48,,,,
2021-09-01,101535,2,,estimated,69210.94,,,,
2021-09-01,101535,3,,estimated,59928.5,,,,
2021-09-01,101535,4,,estimated,48872.75,,,,
2021-09-01,101535,5,,estimated,43278.87,,,,
2021-09-01,101535,6,,estimated,38072.1,,,,
2021-09-01,101535,7,,estimated,34902.16,,,,
2021-09-01,101535,8,,estimated,34287.62,,,,
2021-09-01,101535,9,,estimated,30081.79,,,,
2021-09-01,101535,10,,estimated,28734.54,,,,
2021-09-01,101535,11,,estimated,26087.08,,,,
2021-09-01,101535,12,,estimated,26087.08,,,,
2021-09-01,101535,13,,estimated,25784.37,,,,
2021-09-01,101535,14,,estimated,24354.47,,,,
2021-09-01,101535,15,,estimated,23846.79,,,,
2021-09-01,101535,16,,estimated,22963.59,,,,
2021-09-01,101535,17,,estimated,22878.83,,,,
2021-09-01,101535,18,,estimated,22793.99,,,,
2021-09-01,101535,19,,estimated,22002.22,,,,
2021-09-01,101535,20,,estimated,21375.46,,,,
2021-09-01,110365,1,,estimated,88748.18,,,,
2021-09-01,110365,2,,estimated,65357.41,,,,
2021-09-01,110365,3,,estimated,56591.79,,,,
2021-09-01,110365,4,,estimated,46151.6,,,,
2021-09-01,110365,5,,estimated,39912.7,,,,
2021-09-01,110365,6,,estimated,34523.35,,,,
2021-09-01,110365,7,,estimated,31648.87,,,,
2021-09-01,110365,8,,estimated,29945.87,,,,
2021-09-01,110365,9,,estimated,26690.84,,,,
2021-09-01,110365,10,,estimated,26103.51,,,,
2021-09-01,110365,11,,estimated,23884.47,,,,
2021-09-01,110365,12,,estimated,23132.09,,,,
2021-09-01,110365,13,,estimated,21932.45,,,,
2021-09-01,110365,14,,estimated,21234.48,,,,
2021-09-01,110365,15,,estimated,20389.57,,,,
2021-09-01,110365,16,,estimated,19634.41,,,,
2021-09-01,110365,17,,estimated,19561.93,,,,
2021-09-01,110365,18,,estimated,19561.93,,,,
2021-09-01,110365,19,,estimated,19257.57,,,,
2021-09-01,110365,20,,estimated,18962.06,,,,
2021-09-01,110409,1,,estimated,106912.34,,,,
2021-09-01,110409,2,,estimated,78734.22,,,,
2021-09-01,110409,3,,estimated,68174.55,,,,
2021-09-01,110409,4,,estimated,55597.58,,,,
2021-09-01,110409,5,,estimated,52763.45,,,,
2021-09-01,110409,6,,estimated,49475.63,,,,
2021-09-01,110409,7,,estimated,47863.5,,,,
2021-09-01,110409,8,,estimated,47198.53,,,,
2021-09-01,110409,9,,estimated,42811.65,,,,
2021-09-01,110409,10,,estimated,42811.65,,,,
2021-09-01,110409,11,,estimated,38614.49,,,,
2021-09-01,110409,12,,estimated,37398.13,,,,
2021-09-01,110409,13,,estimated,36189.04,,,,
2021-09-01,110409,14,,estimated,35037.4,,,,
2021-09-01,110409,15,,estimated,32859.83,,,,
2021-09-01,110409,16,,estimated,31617.63,,,,
2021-09-01,110409,17,,estimated,31500.93,,,,
2021-09-01,110409,18,,estimated,30472.19,,,,
2021-09-01,110409,19,,estimated,29413.71,,,,
2021-09-01,110409,20,,estimated,28806.8,,,,
2021-09-01,110435,1,,estimated,112086.74,,,,
2021-09-01,110435,2,,estimated,85050.17,,,,
2021-09-01,110435,3,,estimated,73643.43,,,,
2021-09-01,110435,4,,estimated,60057.56,,,,
2021-09-01,110435,5,,estimated,56996.08,,,,
2021-09-01,110435,6,,estimated,53444.53,,,,
2021-09-01,110435,7,,estimated,51703.07,,,,
2021-09-01,110435,8,,estimated,50984.76,,,,
2021-09-01,110435,9,,estimated,46245.98,,,,
2021-09-01,110435,10,,estimated,44695.9,,,,
2021-09-01,110435,11,,estimated,39786.5,,,,
2021-09-01,110435,12,,estimated,38533.22,,,,
2021-09-01,110435,13,,estimated,37287.43,,,,
2021-09-01,110435,14,,estimated,36100.84,,,,
2021-09-01,110435,15,,estimated,33857.17,,,,
2021-09-01,110435,16,,estimated,32577.28,,,,
2021-09-01,110435,17,,estimated,32457.03,,,,
2021-09-01,110435,18,,estimated,31397.07,,,,
2021-09-01,110435,19,,estimated,30306.46,,,,
2021-09-01,110435,20,,estimated,29681.13,,,,
2021-09-01,110632,1,,estimated,124266.05,,,,
2021-09-01,110632,2,,estimated,93434.3,,,,
2021-09-01,110632,3,,estimated,80903.11,,,,
2021-09-01,110632,4,,estimated,65977.99,,,,
2021-09-01,110632,5,,estimated,62614.72,,,,
