date,genre,rank,shop,source,sales,lower_rank,upper_rank,lower_sales,upper_sales
2023-11-01,100181,1,,estimated,101014.52,,,,
2023-11-01,100181,2,,estimated,67992.1,,,,
2023-11-01,100181,3,,estimated,50705.75,,,,
2023-11-01,100181,4,,estimated,36834.54,,,,
2023-11-01,100181,5,,estimated,33395.08,,,,
2023-11-01,100181,6,,estimated,28567.71,,,,
2023-11-01,100181,7,,estimated,25969.65,,,,
2023-11-01,100181,8,,estimated,23639.95,,,,
2023-11-01,100181,9,,estimated,20654.31,,,,
2023-11-01,100181,10,,estimated,20386.2,,,,
2023-11-01,100181,11,,estimated,18915.85,,,,
2023-11-01,100181,12,,estimated,18915.85,,,,
2023-11-01,100181,13,,estimated,18915.85,,,,
2023-11-01,100181,14,,estimated,18659.25,,,,
2023-11-01,100181,15,,estimated,18212.89,,,,
2023-11-01,100181,16,,estimated,18002.54,,,,
2023-11-01,100181,17,,estimated,17936.09,,,,
2023-11-01,100181,18,,estimated,17936.09,,,,
2023-11-01,100181,19,,estimated,17936.09,,,,
2023-11-01,100181,20,,estimated,17936.09,,,,
2023-11-01,100487,1,,estimated,145363.68,,,,
2023-11-01,100487,2,,estimated,96748.88,,,,
2023-11-01,100487,3,,estimated,72151.5,,,,
2023-11-01,100487,4,,estimated,52413.65,,,,
2023-11-01,100487,5,,estimated,47519.52,,,,
2023-11-01,100487,6,,estimated,40650.46,,,,
2023-11-01,100487,7,,estimated,36953.59,,,,
2023-11-01,100487,8,,estimated,34876.69,,,,
2023-11-01,100487,9,,estimated,30471.96,,,,
2023-11-01,100487,10,,estimated,30076.41,,,,
2023-11-01,100487,11,,estimated,27907.19,,,,
2023-11-01,100487,12,,estimated,27907.19,,,,
2023-11-01,100487,13,,estimated,27907.19,,,,
2023-11-01,100487,14,,estimated,27507.1,,,,
2023-11-01,100487,15,,estimated,26849.1,,,,
2023-11-01,100487,16,,estimated,26430.52,,,,
2023-11-01,100487,17,,estimated,26332.96,,,,
2023-11-01,100487,18,,estimated,26332.96,,,,
2023-11-01,100487,19,,estimated,26332.96,,,,
2023-11-01,100487,20,,estimated,25421.05,,,,
2023-11-01,100992,1,,estimated,291459.52,,,,
2023-11-01,100992,2,,estimated,198088.31,,,,
2023-11-01,100992,3,,estimated,131176.46,,,,
2023-11-01,100992,4,,estimated,95291.9,,,,
2023-11-01,100992,5,,estimated,86394.08,,,,
2023-11-01,100992,6,,estimated,73905.73,,,,
2023-11-01,100992,7,,estimated,67184.61,,,,
2023-11-01,100992,8,,estimated,63408.67,,,,
2023-11-01,100992,9,,estimated,55400.62,,,,
2023-11-01,100992,10,,estimated,48392.13,,,,
2023-11-01,100992,11,,estimated,41680.88,,,,
2023-11-01,100992,12,,estimated,39832.01,,,,
2023-11-01,100992,13,,estimated,37729.9,,,,
2023-11-01,100992,14,,estimated,33581.31,,,,
2023-11-01,100992,15,,estimated,31457.09,,,,
2023-11-01,100992,16,,estimated,30148.26,,,,
2023-11-01,100992,17,,estimated,30036.98,,,,
2023-11-01,100992,18,,estimated,28301.07,,,,
2023-11-01,100992,19,,estimated,26975.85,,,,
2023-11-01,100992,20,,estimated,25958.74,,,,
2023-11-01,101020,1,,estimated,180537.59,,,,
2023-11-01,101020,2,,estimated,130119.35,,,,
2023-11-01,101020,3,,estimated,95909.53,,,,
2023-11-01,101020,4,,estimated,72837.43,,,,
2023-11-01,101020,5,,estimated,57184.46,,,,
2023-11-01,101020,6,,estimated,48918.35,,,,
2023-11-01,101020,7,,estimated,44469.59,,,,
2023-11-01,101020,8,,estimated,41970.28,,,,
2023-11-01,101020,9,,estimated,36174.41,,,,
2023-11-01,101020,10,,estimated,33588.04,,,,
2023-11-01,101020,11,,estimated,29748.95,,,,
2023-11-01,101020,12,,estimated,29678.61,,,,
2023-11-01,101020,13,,estimated,28574.11,,,,
2023-11-01,101020,14,,estimated,26300.96,,,,
2023-11-01,101020,15,,estimated,24561.21,,,,
2023-11-01,101020,16,,estimated,23884.28,,,,
2023-11-01,101020,17,,estimated,23796.12,,,,
2023-11-01,101020,18,,estimated,23723.96,,,,
2023-11-01,101020,19,,estimated,23122.14,,,,
2023-11-01,101020,20,,estimated,22438.03,,,,
2023-11-01,101535,1,,estimated,147635.94,,,,
2023-11-01,101535,2,,estimated,114782.79,,,,
2023-11-01,101535,3,,estimated,93359.01,,,,
2023-11-01,101535,4,,estimated,70900.47,,,,
2023-11-01,101535,5,,estimated,64280.16,,,,
2023-11-01,101535,6,,estimated,54988.36,,,,
2023-11-01,101535,7,,estimated,49987.6,,,,
2023-11-01,101535,8,,estimated,48332.25,,,,
2023-11-01,101535,9,,estimated,42717.06,,,,
2023-11-01,101535,10,,estimated,39662.93,,,,
2023-11-01,101535,11,,estimated,35129.5,,,,
2023-11-01,101535,12,,estimated,35046.44,,,,
2023-11-01,101535,13,,estimated,34463.6,,,,
2023-11-01,101535,14,,estimated,31721.95,,,,
2023-11-01,101535,15,,estimated,30473.82,,,,
2023-11-01,101535,16,,estimated,29633.94,,,,
2023-11-01,101535,17,,estimated,29524.56,,,,
2023-11-01,101535,18,,estimated,28544.58,,,,
2023-11-01,101535,19,,estimated,27820.48,,,,
2023-11-01,101535,20,,estimated,26788.14,,,,
2023-11-01,110365,1,,estimated,130310.85,,,,
2023-11-01,110365,2,,estimated,95127.28,,,,
2023-11-01,110365,3,,estimated,77372.1,,,,
2023-11-01,110365,4,,estimated,58759.34,,,,
2023-11-01,110365,5,,estimated,52025.95,,,,
2023-11-01,110365,6,,estimated,43760.74,,,,
2023-11-01,110365,7,,estimated,39781.02,,,,
2023-11-01,110365,8,,estimated,37046.25,,,,
2023-11-01,110365,9,,estimated,32185.33,,,,
2023-11-01,110365,10,,estimated,30596.9,,,,
2023-11-01,110365,11,,estimated,27312.38,,,,
2023-11-01,110365,12,,estimated,27312.38,,,,
2023-11-01,110365,13,,estimated,26653.36,,,,
2023-11-01,110365,14,,estimated,25146.84,,,,
2023-11-01,110365,15,,estimated,23690.02,,,,
2023-11-01,110365,16,,estimated,23037.1,,,,
2023-11-01,110365,17,,estimated,22952.06,,,,
2023-11-01,110365,18,,estimated,22715.33,,,,
2023-11-01,110365,19,,estimated,22139.1,,,,
2023-11-01,110365,20,,estimated,21137.91,,,,
2023-11-01,110409,1,,estimated,159608.79,,,,
2023-11-01,110409,2,,estimated,116514.92,,,,
2023-11-01,110409,3,,estimated,94767.85,,,,
2023-11-01,110409,4,,estimated,71970.4,,,,
2023-11-01,110409,5,,estimated,69927.75,,,,
2023-11-01,110409,6,,estimated,63763.25,,,,
2023-11-01,110409,7,,estimated,61168.71,,,,
2023-11-01,110409,8,,estimated,59366.72,,,,
2023-11-01,110409,9,,estimated,52488.58,,,,
2023-11-01,110409,10,,estimated,51697.31,,,,
2023-11-01,110409,11,,estimated,44895.39,,,,
2023-11-01,110409,12,,estimated,44895.39,,,,
2023-11-01,110409,13,,estimated,44714.54,,,,
2023-11-01,110409,14,,estimated,42187.2,,,,
2023-11-01,110409,15,,estimated,38817.7,,,,
2023-11-01,110409,16,,estimated,37717.81,,,,
2023-11-01,110409,17,,estimated,37578.58,,,,
2023-11-01,110409,18,,estimated,35275.61,,,,
2023-11-01,110409,19,,estimated,34380.76,,,,
2023-11-01,110409,20,,estimated,32649.69,,,,
2023-11-01,110435,1,,estimated,167333.6,,,,
2023-11-01,110435,2,,estimated,125861.54,,,,
2023-11-01,110435,3,,estimated,102369.98,,,,
2023-11-01,110435,4,,estimated,77743.77,,,,
2023-11-01,110435,5,,estimated,75537.27,,,,
2023-11-01,110435,6,,estimated,68878.27,,,,
2023-11-01,110435,7,,estimated,66075.6,,,,
2023-11-01,110435,8,,estimated,64129.05,,,,
2023-11-01,110435,9,,estimated,56699.16,,,,
2023-11-01,110435,10,,estimated,53266.39,,,,
2023-11-01,110435,11,,estimated,46258.02,,,,
2023-11-01,110435,12,,estimated,46258.02,,,,
2023-11-01,110435,13,,estimated,46071.68,,,,
2023-11-01,110435,14,,estimated,43467.63,,,,
2023-11-01,110435,15,,estimated,39995.87,,,,
2023-11-01,110435,16,,estimated,38862.6,,,,
2023-11-01,110435,17,,estimated,38719.15,,,,
2023-11-01,110435,18,,estimated,36346.27,,,,
2023-11-01,110435,19,,estimated,35424.27,,,,
2023-11-01,110435,20,,estimated,33640.66,,,,
2023-11-01,110632,1,,estimated,202572.77,,,,
2023-11-01,110632,2,,estimated,164234.23,,,,
2023-11-01,110632,3,,estimated,133580.62,,,,
2023-11-01,110632,4,,estimated,101446.42,,,,
2023-11-01,110632,5,,estimated,98567.21,,,,
2023-11-01,110632,6,,estimated,89878.02,,,,
2023-11-01,110632,7,,estimated,86220.88,,,,
2023-11-01,110632,8,,estimated,84973.95,,,,
2023-11-01,110632,9,,estimated,76527.32,,,,
2023-11-01,110632,10,,estimated,69979.35,,,,
2023-11-01,110632,11,,estimated,63412.3,,,,
2023-11-01,110632,12,,estimated,62334.1,,,,
2023-11-01,110632,13,,estimated,62296.16,,,,
2023-11-01,110632,14,,estimated,56956.63,,,,
2023-11-01,110632,15,,estimated,54964.32,,,,
2023-11-01,110632,16,,estimated,53406.94,,,,
2023-11-01,110632,17,,estimated,53209.8,,,,
2023-11-01,110632,18,,estimated,49948.9,,,,
2023-11-01,110632,19,,estimated,48681.84,,,,
2023-11-01,110632,20,,estimated,46230.73,,,,
2023-11-01,200181,1,,estimated,100518.69,,,,
2023-11-01,200181,2,,estimated,73661.62,,,,
2023-11-01,200181,3,,estimated,59912.89,,,,
2023-11-01,200181,4,,estimated,45500.1,,,,
2023-11-01,200181,5,,estimated,43384.37,,,,
2023-11-01,200181,6,,estimated,38590.7,,,,
2023-11-01,200181,7,,estimated,37020.42,,,,
2023-11-01,200181,8,,estimated,34344.36,,,,
2023-11-01,200181,9,,estimated,30790.46,,,,
2023-11-01,200181,10,,estimated,30790.46,,,,
2023-11-01,200181,11,,estimated,30624.8,,,,
2023-11-01,200181,12,,estimated,30624.8,,,,
2023-11-01,200181,13,,estimated,30624.8,,,,
2023-11-01,200181,14,,estimated,30624.8,,,,
2023-11-01,200181,15,,estimated,27791.53,,,,
2023-11-01,200181,16,,estimated,26584.83,,,,
2023-11-01,200181,17,,estimated,26584.83,,,,
2023-11-01,200181,18,,estimated,26506.47,,,,
2023-11-01,200181,19,,estimated,25834.07,,,,
2023-11-01,200181,20,,estimated,24976.9,,,,
2023-11-01,201184,1,,estimated,410417.05,,,,
2023-11-01,201184,2,,estimated,356704.76,,,,
2023-11-01,201184,3,,estimated,290127.56,,,,
2023-11-01,201184,4,,estimated,290127.56,,,,
2023-11-01,201184,5,,estimated,290127.56,,,,
2023-11-01,201184,6,,estimated,288768.0,,,,
