date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2024-09-01,100181,1,,estimated,135446.31,55745.7,347653.63,,,,
2024-09-01,100181,2,,estimated,89810.25,36963.24,230518.34,,,,
2024-09-01,100181,3,,estimated,67096.38,27614.88,172218.05,,,,
2024-09-01,100181,4,,estimated,46189.17,19010.1,118554.97,,,,
2024-09-01,100181,5,,estimated,39152.98,16114.21,100494.99,,,,
2024-09-01,100181,6,,estimated,33493.3,13784.85,85968.15,,,,
2024-09-01,100181,7,,estimated,30581.51,12586.44,78494.36,,,,
2024-09-01,100181,8,,estimated,27838.09,11457.34,71452.77,,,,
2024-09-01,100181,9,,estimated,24322.27,10010.33,62428.62,,,,
2024-09-01,100181,10,,estimated,24006.55,9880.39,61618.25,,,,
2024-09-01,100181,11,,estimated,22275.1,9167.77,57174.08,,,,
2024-09-01,100181,12,,estimated,22275.1,9167.77,57174.08,,,,
2024-09-01,100181,13,,estimated,22136.23,9110.62,56817.66,,,,
2024-09-01,100181,14,,estimated,21534.63,8863.02,55273.5,,,,
2024-09-01,100181,15,,estimated,20542.17,8454.55,52726.13,,,,
2024-09-01,100181,16,,estimated,20064.71,8258.04,51500.62,,,,
2024-09-01,100181,17,,estimated,19219.2,7910.05,49330.42,,,,
2024-09-01,100181,18,,estimated,19142.38,7878.44,49133.26,,,,
2024-09-01,100181,19,,estimated,19142.38,7878.44,49133.26,,,,
2024-09-01,100181,20,,estimated,19142.38,7878.44,49133.26,,,,
2024-09-01,100487,1,,estimated,200149.67,82289.33,695321.71,,,,
2024-09-01,100487,2,,estimated,131228.71,53953.24,455889.69,,,,
2024-09-01,100487,3,,estimated,98039.83,40308.0,340591.24,,,,
2024-09-01,100487,4,,estimated,67490.8,27748.1,234463.63,,,,
2024-09-01,100487,5,,estimated,57209.72,23521.15,198747.05,,,,
2024-09-01,100487,6,,estimated,48939.95,20121.12,170017.82,,,,
2024-09-01,100487,7,,estimated,44685.31,18371.87,155237.17,,,,
2024-09-01,100487,8,,estimated,42173.87,17339.32,146512.4,,,,
2024-09-01,100487,9,,estimated,36847.57,15149.47,128008.79,,,,
2024-09-01,100487,10,,estimated,36369.27,14952.83,126347.18,,,,
2024-09-01,100487,11,,estimated,33746.21,13874.38,117234.61,,,,
2024-09-01,100487,12,,estimated,33746.21,13874.38,117234.61,,,,
2024-09-01,100487,13,,estimated,33509.61,13777.11,116412.68,,,,
2024-09-01,100487,14,,estimated,32598.92,13402.69,113248.92,,,,
2024-09-01,100487,15,,estimated,31096.57,12785.01,108029.75,,,,
2024-09-01,100487,16,,estimated,30183.01,12409.41,104856.03,,,,
2024-09-01,100487,17,,estimated,28911.14,11886.5,100437.54,,,,
2024-09-01,100487,18,,estimated,28795.59,11838.99,100036.12,,,,
2024-09-01,100487,19,,estimated,28293.88,11632.72,98293.19,,,,
2024-09-01,100487,20,,estimated,27014.54,11106.73,93848.74,,,,
2024-09-01,100992,1,,estimated,340625.14,156580.81,656635.55,,,,
2024-09-01,100992,2,,estimated,228055.73,104834.16,439631.37,,,,
2024-09-01,100992,3,,estimated,151290.64,69546.28,291648.5,,,,
2024-09-01,100992,4,,estimated,104148.92,47875.86,200771.69,,,,
2024-09-01,100992,5,,estimated,88283.68,40582.82,170187.67,,,,
2024-09-01,100992,6,,estimated,75522.19,34716.54,145586.89,,,,
2024-09-01,100992,7,,estimated,68956.65,31698.45,132930.26,,,,
2024-09-01,100992,8,,estimated,65081.12,29916.92,125459.26,,,,
2024-09-01,100992,9,,estimated,56861.85,26138.63,109614.67,,,,
2024-09-01,100992,10,,estimated,49668.51,22831.95,95747.81,,,,
2024-09-01,100992,11,,estimated,42780.25,19665.51,82469.06,,,,
2024-09-01,100992,12,,estimated,41727.47,19181.56,80439.57,,,,
2024-09-01,100992,13,,estimated,38756.78,17815.97,74712.87,,,,
2024-09-01,100992,14,,estimated,35036.82,16105.96,67541.76,,,,
2024-09-01,100992,15,,estimated,33422.12,15363.7,64429.05,,,,
2024-09-01,100992,16,,estimated,31582.89,14518.23,60883.49,,,,
2024-09-01,100992,17,,estimated,30252.03,13906.45,58317.95,,,,
2024-09-01,100992,18,,estimated,29404.65,13516.92,56684.42,,,,
2024-09-01,100992,19,,estimated,28892.33,13281.42,55696.81,,,,
2024-09-01,100992,20,,estimated,27585.93,12680.88,53178.41,,,,
2024-09-01,101020,1,,estimated,210440.82,91038.27,499759.36,,,,
2024-09-01,101020,2,,estimated,149412.85,64637.11,354828.82,,,,
2024-09-01,101020,3,,estimated,110327.01,47728.29,262006.93,,,,
2024-09-01,101020,4,,estimated,83011.49,35911.39,197137.46,,,,
2024-09-01,101020,5,,estimated,62326.42,26962.88,148014.12,,,,
2024-09-01,101020,6,,estimated,53317.04,23065.35,126618.45,,,,
2024-09-01,101020,7,,estimated,48681.88,21060.15,115610.78,,,,
2024-09-01,101020,8,,estimated,45945.83,19876.51,109113.14,,,,
2024-09-01,101020,9,,estimated,39600.97,17131.68,94045.23,,,,
2024-09-01,101020,10,,estimated,36769.63,15906.81,87321.3,,,,
2024-09-01,101020,11,,estimated,32566.89,14088.68,77340.54,,,,
2024-09-01,101020,12,,estimated,32566.89,14088.68,77340.54,,,,
2024-09-01,101020,13,,estimated,30764.0,13308.73,73058.99,,,,
2024-09-01,101020,14,,estimated,28761.19,12442.3,68302.68,,,,
2024-09-01,101020,15,,estimated,26927.41,11649.0,63947.79,,,,
2024-09-01,101020,16,,estimated,25818.51,11169.28,61314.34,,,,
2024-09-01,101020,17,,estimated,24730.54,10698.62,58730.62,,,,
2024-09-01,101020,18,,estimated,24730.54,10698.62,58730.62,,,,
2024-09-01,101020,19,,estimated,24447.39,10576.12,58058.18,,,,
2024-09-01,101020,20,,estimated,23838.91,10312.89,56613.16,,,,
2024-09-01,101384,1,,estimated,135446.31,55745.7,347653.63,,,,
2024-09-01,101384,2,,estimated,89810.25,36963.24,230518.34,,,,
2024-09-01,101384,3,,estimated,67096.38,27614.88,172218.05,,,,
2024-09-01,101384,4,,estimated,46189.17,19010.1,118554.97,,,,
2024-09-01,101384,5,,estimated,39152.98,16114.21,100494.99,,,,
2024-09-01,101384,6,,estimated,33493.3,13784.85,85968.15,,,,
2024-09-01,101384,7,,estimated,30581.51,12586.44,78494.36,,,,
2024-09-01,101384,8,,estimated,27838.09,11457.34,71452.77,,,,
2024-09-01,101384,9,,estimated,24322.27,10010.33,62428.62,,,,
2024-09-01,101384,10,,estimated,24006.55,9880.39,61618.25,,,,
2024-09-01,101384,11,,estimated,22275.1,9167.77,57174.08,,,,
2024-09-01,101384,12,,estimated,22275.1,9167.77,57174.08,,,,
2024-09-01,101384,13,,estimated,22136.23,9110.62,56817.66,,,,
2024-09-01,101384,14,,estimated,21534.63,8863.02,55273.5,,,,
2024-09-01,101384,15,,estimated,20542.17,8454.55,52726.13,,,,
2024-09-01,101384,16,,estimated,20064.71,8258.04,51500.62,,,,
2024-09-01,101384,17,,estimated,19219.2,7910.05,49330.42,,,,
2024-09-01,101384,18,,estimated,19142.38,7878.44,49133.26,,,,
2024-09-01,101384,19,,estimated,19142.38,7878.44,49133.26,,,,
2024-09-01,101384,20,,estimated,19142.38,7878.44,49133.26,,,,
2024-09-01,101535,1,,estimated,175899.52,98074.37,644614.23,,,,
2024-09-01,101535,2,,estimated,134720.3,75114.52,493705.84,,,,
2024-09-01,101535,3,,estimated,109770.72,61203.66,402273.82,,,,
2024-09-01,101535,4,,estimated,82592.94,46050.44,302676.11,,,,
2024-09-01,101535,5,,estimated,71611.25,39927.5,262431.8,,,,
2024-09-01,101535,6,,estimated,61259.75,34155.93,224496.96,,,,
2024-09-01,101535,7,,estimated,55934.1,31186.57,204980.19,,,,
2024-09-01,101535,8,,estimated,54081.84,30153.82,198192.26,,,,
2024-09-01,101535,9,,estimated,47798.68,26650.59,175166.55,,,,
2024-09-01,101535,10,,estimated,44381.24,24745.16,162642.74,,,,
2024-09-01,101535,11,,estimated,39308.53,21916.83,144052.9,,,,
2024-09-01,101535,12,,estimated,39308.53,21916.83,144052.9,,,,
2024-09-01,101535,13,,estimated,37926.34,21146.18,138987.64,,,,
2024-09-01,101535,14,,estimated,35457.26,19769.52,129939.27,,,,
2024-09-01,101535,15,,estimated,34149.3,19040.25,125146.04,,,,
2024-09-01,101535,16,,estimated,32743.0,18256.16,119992.4,,,,
2024-09-01,101535,17,,estimated,31363.26,17486.87,114936.1,,,,
2024-09-01,101535,18,,estimated,30599.39,17060.96,112136.74,,,,
2024-09-01,101535,19,,estimated,30066.25,16763.71,110182.99,,,,
2024-09-01,101535,20,,estimated,28460.61,15868.47,104298.82,,,,
2024-09-01,101954,1,,estimated,135446.31,55745.7,347653.63,,,,
2024-09-01,101954,2,,estimated,89810.25,36963.24,230518.34,,,,
2024-09-01,101954,3,,estimated,67096.38,27614.88,172218.05,,,,
2024-09-01,101954,4,,estimated,46189.17,19010.1,118554.97,,,,
2024-09-01,101954,5,,estimated,39152.98,16114.21,100494.99,,,,
2024-09-01,101954,6,,estimated,33493.3,13784.85,85968.15,,,,
2024-09-01,101954,7,,estimated,30581.51,12586.44,78494.36,,,,
2024-09-01,101954,8,,estimated,27838.09,11457.34,71452.77,,,,
2024-09-01,101954,9,,estimated,24322.27,10010.33,62428.62,,,,
2024-09-01,101954,10,,estimated,24006.55,9880.39,61618.25,,,,
2024-09-01,101954,11,,estimated,22275.1,9167.77,57174.08,,,,
2024-09-01,101954,12,,estimated,22275.1,9167.77,57174.08,,,,
2024-09-01,101954,13,,estimated,22136.23,9110.62,56817.66,,,,
2024-09-01,101954,14,,estimated,21534.63,8863.02,55273.5,,,,
2024-09-01,101954,15,,estimated,20542.17,8454.55,52726.13,,,,
2024-09-01,101954,16,,estimated,20064.71,8258.04,51500.62,,,,
2024-09-01,101954,17,,estimated,19219.2,7910.05,49330.42,,,,
2024-09-01,101954,18,,estimated,19142.38,7878.44,49133.26,,,,
2024-09-01,101954,19,,estimated,19142.38,7878.44,49133.26,,,,
2024-09-01,101954,20,,estimated,19142.38,7878.44,49133.26,,,,
2024-09-01,110365,1,,estimated,149359.84,82485.27,255744.47,,,,
2024-09-01,110365,2,,estimated,107409.34,59317.74,183913.86,,,,
2024-09-01,110365,3,,estimated,87517.59,48332.35,149853.8,,,,
2024-09-01,110365,4,,estimated,65849.33,36365.87,112751.89,,,,
2024-09-01,110365,5,,estimated,55757.7,30792.68,95472.28,,,,
