date,genre,rank,shop,source,sales,lower_rank,upper_rank,lower_sales,upper_sales
2023-05-01,100181,1,,estimated,103786.41,,,,
2023-05-01,100181,2,,estimated,69857.85,,,,
2023-05-01,100181,3,,estimated,52097.16,,,,
2023-05-01,100181,4,,estimated,37845.32,,,,
2023-05-01,100181,5,,estimated,34311.48,,,,
2023-05-01,100181,6,,estimated,29351.64,,,,
2023-05-01,100181,7,,estimated,26799.89,,,,
2023-05-01,100181,8,,estimated,24395.71,,,,
2023-05-01,100181,9,,estimated,21314.63,,,,
2023-05-01,100181,10,,estimated,21037.95,,,,
2023-05-01,100181,11,,estimated,19520.6,,,,
2023-05-01,100181,12,,estimated,19520.6,,,,
2023-05-01,100181,13,,estimated,19520.6,,,,
2023-05-01,100181,14,,estimated,19255.79,,,,
2023-05-01,100181,15,,estimated,18795.17,,,,
2023-05-01,100181,16,,estimated,18578.09,,,,
2023-05-01,100181,17,,estimated,18509.51,,,,
2023-05-01,100181,18,,estimated,18509.51,,,,
2023-05-01,100181,19,,estimated,18509.51,,,,
2023-05-01,100181,20,,estimated,18509.51,,,,
2023-05-01,100487,1,,estimated,149352.53,,,,
2023-05-01,100487,2,,estimated,99403.72,,,,
2023-05-01,100487,3,,estimated,74131.38,,,,
2023-05-01,100487,4,,estimated,53851.92,,,,
2023-05-01,100487,5,,estimated,48823.49,,,,
2023-05-01,100487,6,,estimated,41765.95,,,,
2023-05-01,100487,7,,estimated,38134.98,,,,
2023-05-01,100487,8,,estimated,35991.67,,,,
2023-05-01,100487,9,,estimated,31446.13,,,,
2023-05-01,100487,10,,estimated,31037.94,,,,
2023-05-01,100487,11,,estimated,28799.38,,,,
2023-05-01,100487,12,,estimated,28799.38,,,,
2023-05-01,100487,13,,estimated,28799.38,,,,
2023-05-01,100487,14,,estimated,28386.49,,,,
2023-05-01,100487,15,,estimated,27707.46,,,,
2023-05-01,100487,16,,estimated,27275.5,,,,
2023-05-01,100487,17,,estimated,27174.82,,,,
2023-05-01,100487,18,,estimated,27174.82,,,,
2023-05-01,100487,19,,estimated,27075.55,,,,
2023-05-01,100487,20,,estimated,25844.01,,,,
2023-05-01,100992,1,,estimated,299457.28,,,,
2023-05-01,100992,2,,estimated,203523.94,,,,
2023-05-01,100992,3,,estimated,134776.01,,,,
2023-05-01,100992,4,,estimated,97906.76,,,,
2023-05-01,100992,5,,estimated,88764.78,,,,
2023-05-01,100992,6,,estimated,75933.76,,,,
2023-05-01,100992,7,,estimated,69332.43,,,,
2023-05-01,100992,8,,estimated,65435.79,,,,
2023-05-01,100992,9,,estimated,57171.72,,,,
2023-05-01,100992,10,,estimated,49939.19,,,,
2023-05-01,100992,11,,estimated,43013.39,,,,
2023-05-01,100992,12,,estimated,41105.41,,,,
2023-05-01,100992,13,,estimated,38936.1,,,,
2023-05-01,100992,14,,estimated,34654.88,,,,
2023-05-01,100992,15,,estimated,32462.76,,,,
2023-05-01,100992,16,,estimated,31112.09,,,,
2023-05-01,100992,17,,estimated,30997.25,,,,
2023-05-01,100992,18,,estimated,29205.85,,,,
2023-05-01,100992,19,,estimated,27648.24,,,,
2023-05-01,100992,20,,estimated,26390.65,,,,
2023-05-01,101020,1,,estimated,185491.61,,,,
2023-05-01,101020,2,,estimated,133689.89,,,,
2023-05-01,101020,3,,estimated,98541.34,,,,
2023-05-01,101020,4,,estimated,74836.14,,,,
2023-05-01,101020,5,,estimated,58753.65,,,,
2023-05-01,101020,6,,estimated,50260.71,,,,
2023-05-01,101020,7,,estimated,45891.25,,,,
2023-05-01,101020,8,,estimated,43312.04,,,,
2023-05-01,101020,9,,estimated,37330.88,,,,
2023-05-01,101020,10,,estimated,34661.84,,,,
2023-05-01,101020,11,,estimated,30700.01,,,,
2023-05-01,101020,12,,estimated,30627.42,,,,
2023-05-01,101020,13,,estimated,29487.61,,,,
2023-05-01,101020,14,,estimated,27141.8,,,,
2023-05-01,101020,15,,estimated,25346.42,,,,
2023-05-01,101020,16,,estimated,24647.86,,,,
2023-05-01,101020,17,,estimated,24556.87,,,,
