date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2018-12-01,100181,1,,estimated,23257.95,11177.32,52159.76,,,,
2018-12-01,100181,2,,estimated,23257.95,11177.32,52159.76,,,,
2018-12-01,100181,3,,estimated,23257.95,11177.32,52159.76,,,,
2018-12-01,100181,4,,estimated,23257.95,11177.32,52159.76,,,,
2018-12-01,100181,5,,estimated,20418.21,9812.6,45791.19,,,,
2018-12-01,100181,6,,estimated,20418.21,9812.6,45791.19,,,,
2018-12-01,100181,7,,estimated,20418.21,9812.6,45791.19,,,,
2018-12-01,100181,8,,estimated,18510.37,8895.73,41512.53,,,,
2018-12-01,100181,9,,estimated,17785.1,8547.18,39886.01,,,,
2018-12-01,100181,10,,estimated,17785.1,8547.18,39886.01,,,,
2018-12-01,100181,11,,estimated,17655.25,8484.77,39594.79,,,,
2018-12-01,100181,12,,estimated,15428.79,7414.78,34601.6,,,,
2018-12-01,100181,13,,estimated,15428.79,7414.78,34601.6,,,,
2018-12-01,100181,14,,estimated,15428.79,7414.78,34601.6,,,,
2018-12-01,100181,15,,estimated,15428.79,7414.78,34601.6,,,,
2018-12-01,100181,16,,estimated,10670.88,5128.22,23931.21,,,,
2018-12-01,100181,17,,estimated,10670.88,5128.22,23931.21,,,,
2018-12-01,100181,18,,estimated,10670.88,5128.22,23931.21,,,,
2018-12-01,100181,19,,estimated,10670.88,5128.22,23931.21,,,,
2018-12-01,100181,20,,estimated,10670.88,5128.22,23931.21,,,,
2018-12-01,100487,1,,estimated,90671.97,43575.21,203346.75,,,,
2018-12-01,100487,2,,estimated,58493.75,28110.98,131181.83,,,,
2018-12-01,100487,3,,estimated,49471.09,23774.86,110947.03,,,,
2018-12-01,100487,4,,estimated,42533.12,20440.6,95387.5,,,,
2018-12-01,100487,5,,estimated,42329.7,20342.84,94931.28,,,,
2018-12-01,100487,6,,estimated,31935.19,15347.44,71619.89,,,,
2018-12-01,100487,7,,estimated,31935.19,15347.44,71619.89,,,,
2018-12-01,100487,8,,estimated,31649.4,15210.09,70978.96,,,,
2018-12-01,100487,9,,estimated,30549.39,14681.45,68512.01,,,,
2018-12-01,100487,10,,estimated,26036.92,12512.84,58392.06,,,,
2018-12-01,100487,11,,estimated,25031.28,12029.55,56136.75,,,,
2018-12-01,100487,12,,estimated,24664.42,11853.25,55314.01,,,,
2018-12-01,100487,13,,estimated,24640.24,11841.63,55259.78,,,,
2018-12-01,100487,14,,estimated,21906.34,10527.76,49128.55,,,,
2018-12-01,100487,15,,estimated,21906.34,10527.76,49128.55,,,,
2018-12-01,100487,16,,estimated,21906.34,10527.76,49128.55,,,,
2018-12-01,100487,17,,estimated,21906.34,10527.76,49128.55,,,,
2018-12-01,100487,18,,estimated,21906.34,10527.76,49128.55,,,,
2018-12-01,100487,19,,estimated,21906.34,10527.76,49128.55,,,,
2018-12-01,100487,20,,estimated,21906.34,10527.76,49128.55,,,,
2018-12-01,100992,1,,estimated,529025.86,274535.1,968990.41,,,,
2018-12-01,100992,2,,estimated,244206.15,126729.46,447300.28,,,,
2018-12-01,100992,3,,estimated,156784.14,81362.28,287173.72,,,,
2018-12-01,100992,4,,estimated,121268.25,62931.5,222121.03,,,,
2018-12-01,100992,5,,estimated,103896.88,53916.72,190302.76,,,,
2018-12-01,100992,6,,estimated,79576.61,41295.85,145756.53,,,,
2018-12-01,100992,7,,estimated,70969.65,36829.31,129991.58,,,,
2018-12-01,100992,8,,estimated,70969.65,36829.31,129991.58,,,,
2018-12-01,100992,9,,estimated,50954.83,26442.73,93331.44,,,,
2018-12-01,100992,10,,estimated,37525.97,19473.9,68734.46,,,,
2018-12-01,100992,11,,estimated,37525.97,19473.9,68734.46,,,,
2018-12-01,100992,12,,estimated,37525.97,19473.9,68734.46,,,,
2018-12-01,100992,13,,estimated,31264.59,16224.59,57265.8,,,,
2018-12-01,100992,14,,estimated,31264.59,16224.59,57265.8,,,,
2018-12-01,100992,15,,estimated,31264.59,16224.59,57265.8,,,,
2018-12-01,100992,16,,estimated,26252.38,13623.53,48085.18,,,,
2018-12-01,100992,17,,estimated,23389.7,12137.96,42841.75,,,,
2018-12-01,100992,18,,estimated,23389.7,12137.96,42841.75,,,,
2018-12-01,100992,19,,estimated,23389.7,12137.96,42841.75,,,,
2018-12-01,100992,20,,estimated,23389.7,12137.96,42841.75,,,,
2018-12-01,101020,1,,estimated,209331.46,100600.68,469460.11,,,,
2018-12-01,101020,2,,estimated,146216.5,70268.85,327914.48,,,,
2018-12-01,101020,3,,estimated,95106.58,45706.4,213292.1,,,,
2018-12-01,101020,4,,estimated,89968.7,43237.23,201769.56,,,,
2018-12-01,101020,5,,estimated,57249.81,27513.16,128392.09,,,,
2018-12-01,101020,6,,estimated,41344.67,19869.45,92722.19,,,,
2018-12-01,101020,7,,estimated,35342.06,16984.71,79260.35,,,,
2018-12-01,101020,8,,estimated,31177.75,14983.43,69921.21,,,,
2018-12-01,101020,9,,estimated,31177.75,14983.43,69921.21,,,,
2018-12-01,101020,10,,estimated,29799.17,14320.91,66829.52,,,,
2018-12-01,101020,11,,estimated,29509.34,14181.62,66179.53,,,,
2018-12-01,101020,12,,estimated,29220.65,14042.88,65532.09,,,,
2018-12-01,101020,13,,estimated,28080.01,13494.71,62974.02,,,,
2018-12-01,101020,14,,estimated,28080.01,13494.71,62974.02,,,,
2018-12-01,101020,15,,estimated,27028.37,12989.32,60615.55,,,,
2018-12-01,101020,16,,estimated,24776.94,11907.32,55566.36,,,,
2018-12-01,101020,17,,estimated,24776.94,11907.32,55566.36,,,,
2018-12-01,101020,18,,estimated,24776.94,11907.32,55566.36,,,,
2018-12-01,101020,19,,estimated,21226.42,10201.01,47603.73,,,,
2018-12-01,101020,20,,estimated,20496.35,9850.15,45966.42,,,,
2018-12-01,101384,1,,estimated,46702.8,22444.47,104738.69,,,,
2018-12-01,101384,2,,estimated,46702.8,22444.47,104738.69,,,,
2018-12-01,101384,3,,estimated,42718.74,20529.81,95803.79,,,,
2018-12-01,101384,4,,estimated,41444.58,19917.47,92946.26,,,,
2018-12-01,101384,5,,estimated,41444.58,19917.47,92946.26,,,,
2018-12-01,101384,6,,estimated,41050.01,19727.85,92061.38,,,,
2018-12-01,101384,7,,estimated,41050.01,19727.85,92061.38,,,,
2018-12-01,101384,8,,estimated,38950.75,18718.98,87353.43,,,,
2018-12-01,101384,9,,estimated,38094.66,18307.56,85433.51,,,,
2018-12-01,101384,10,,estimated,36834.06,17701.74,82606.42,,,,
2018-12-01,101384,11,,estimated,36439.8,17512.27,81722.22,,,,
2018-12-01,101384,12,,estimated,35070.1,16854.02,78650.45,,,,
2018-12-01,101384,13,,estimated,35070.1,16854.02,78650.45,,,,
2018-12-01,101384,14,,estimated,34119.68,16397.27,76518.98,,,,
2018-12-01,101384,15,,estimated,33976.77,16328.58,76198.48,,,,
2018-12-01,101384,16,,estimated,33976.77,16328.58,76198.48,,,,
2018-12-01,101384,17,,estimated,33441.49,16071.34,74998.01,,,,
2018-12-01,101384,18,,estimated,32708.52,15719.09,73354.21,,,,
2018-12-01,101384,19,,estimated,32708.52,15719.09,73354.21,,,,
2018-12-01,101384,20,,estimated,32426.29,15583.45,72721.27,,,,
