date,genre,rank,shop,source,sales,lower_rank,upper_rank,lower_sales,upper_sales
2021-02-01,100181,1,,estimated,58696.15,,,,
2021-02-01,100181,2,,estimated,36811.86,,,,
2021-02-01,100181,3,,estimated,30506.84,,,,
2021-02-01,100181,4,,estimated,24878.78,,,,
2021-02-01,100181,5,,estimated,22031.15,,,,
2021-02-01,100181,6,,estimated,19516.79,,,,
2021-02-01,100181,7,,estimated,17891.75,,,,
2021-02-01,100181,8,,estimated,16468.45,,,,
2021-02-01,100181,9,,estimated,14575.34,,,,
2021-02-01,100181,10,,estimated,14575.34,,,,
2021-02-01,100181,11,,estimated,14076.21,,,,
2021-02-01,100181,12,,estimated,14076.21,,,,
2021-02-01,100181,13,,estimated,14076.21,,,,
2021-02-01,100181,14,,estimated,14076.21,,,,
2021-02-01,100181,15,,estimated,14076.21,,,,
2021-02-01,100181,16,,estimated,14076.21,,,,
2021-02-01,100181,17,,estimated,14076.21,,,,
2021-02-01,100181,18,,estimated,14076.21,,,,
2021-02-01,100181,19,,estimated,14076.21,,,,
2021-02-01,100181,20,,estimated,14076.21,,,,
2021-02-01,100487,1,,estimated,77230.16,,,,
2021-02-01,100487,2,,estimated,49457.57,,,,
2021-02-01,100487,3,,estimated,40986.69,,,,
2021-02-01,100487,4,,estimated,33425.31,,,,
2021-02-01,100487,5,,estimated,29599.48,,,,
2021-02-01,100487,6,,estimated,26221.41,,,,
2021-02-01,100487,7,,estimated,24038.15,,,,
2021-02-01,100487,8,,estimated,22940.31,,,,
2021-02-01,100487,9,,estimated,20303.28,,,,
2021-02-01,100487,10,,estimated,20303.28,,,,
2021-02-01,100487,11,,estimated,19608.02,,,,
2021-02-01,100487,12,,estimated,19608.02,,,,
2021-02-01,100487,13,,estimated,19608.02,,,,
2021-02-01,100487,14,,estimated,19608.02,,,,
2021-02-01,100487,15,,estimated,19608.02,,,,
2021-02-01,100487,16,,estimated,19353.54,,,,
2021-02-01,100487,17,,estimated,19353.54,,,,
2021-02-01,100487,18,,estimated,19353.54,,,,
2021-02-01,100487,19,,estimated,19353.54,,,,
2021-02-01,100487,20,,estimated,19353.54,,,,
2021-02-01,100992,1,,estimated,154849.78,,,,
2021-02-01,100992,2,,estimated,101262.32,,,,
2021-02-01,100992,3,,estimated,74517.02,,,,
2021-02-01,100992,4,,estimated,60769.99,,,,
2021-02-01,100992,5,,estimated,53814.41,,,,
2021-02-01,100992,6,,estimated,47672.88,,,,
2021-02-01,100992,7,,estimated,43703.58,,,,
2021-02-01,100992,8,,estimated,41707.64,,,,
2021-02-01,100992,9,,estimated,36913.37,,,,
2021-02-01,100992,10,,estimated,33171.16,,,,
2021-02-01,100992,11,,estimated,29285.77,,,,
2021-02-01,100992,12,,estimated,28400.4,,,,
2021-02-01,100992,13,,estimated,26708.37,,,,
2021-02-01,100992,14,,estimated,24393.94,,,,
2021-02-01,100992,15,,estimated,23290.95,,,,
2021-02-01,100992,16,,estimated,22075.87,,,,
2021-02-01,100992,17,,estimated,22075.87,,,,
