date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2021-10-01,100181,1,,estimated,18041.42,8419.43,39557.0,,,,
2021-10-01,100181,2,,estimated,18041.42,8419.43,39557.0,,,,
2021-10-01,100181,3,,estimated,18041.42,8419.43,39557.0,,,,
2021-10-01,100181,4,,estimated,18041.42,8419.43,39557.0,,,,
2021-10-01,100181,5,,estimated,18041.42,8419.43,39557.0,,,,
2021-10-01,100181,6,,estimated,18041.42,8419.43,39557.0,,,,
2021-10-01,100181,7,,estimated,18041.42,8419.43,39557.0,,,,
2021-10-01,100181,8,,estimated,16940.05,7905.45,37142.18,,,,
2021-10-01,100181,9,,estimated,15448.0,7209.15,33870.75,,,,
2021-10-01,100181,10,,estimated,13447.23,6275.45,29483.94,,,,
2021-10-01,100181,11,,estimated,11505.33,5369.22,25226.2,,,,
2021-10-01,100181,12,,estimated,11505.33,5369.22,25226.2,,,,
2021-10-01,100181,13,,estimated,11505.33,5369.22,25226.2,,,,
2021-10-01,100181,14,,estimated,11505.33,5369.22,25226.2,,,,
2021-10-01,100181,15,,estimated,11505.33,5369.22,25226.2,,,,
2021-10-01,100181,16,,estimated,9305.69,4342.7,20403.34,,,,
2021-10-01,100181,17,,estimated,9305.69,4342.7,20403.34,,,,
2021-10-01,100181,18,,estimated,9305.69,4342.7,20403.34,,,,
2021-10-01,100181,19,,estimated,9305.69,4342.7,20403.34,,,,
2021-10-01,100181,20,,estimated,9305.69,4342.7,20403.34,,,,
2021-10-01,100487,1,,estimated,80804.26,37829.33,177168.66,,,,
2021-10-01,100487,2,,estimated,51695.65,24201.84,113346.12,,,,
2021-10-01,100487,3,,estimated,37079.77,17359.27,81299.85,,,,
2021-10-01,100487,4,,estimated,28655.55,13415.38,62829.17,,,,
2021-10-01,100487,5,,estimated,28655.55,13415.38,62829.17,,,,
2021-10-01,100487,6,,estimated,23949.66,11212.28,52511.21,,,,
2021-10-01,100487,7,,estimated,23949.66,11212.28,52511.21,,,,
2021-10-01,100487,8,,estimated,23949.66,11212.28,52511.21,,,,
2021-10-01,100487,9,,estimated,23151.51,10838.61,50761.21,,,,
2021-10-01,100487,10,,estimated,19432.13,9097.35,42606.23,,,,
2021-10-01,100487,11,,estimated,19432.13,9097.35,42606.23,,,,
2021-10-01,100487,12,,estimated,17282.57,8091.01,37893.17,,,,
2021-10-01,100487,13,,estimated,17282.57,8091.01,37893.17,,,,
2021-10-01,100487,14,,estimated,15713.88,7356.61,34453.71,,,,
2021-10-01,100487,15,,estimated,15713.88,7356.61,34453.71,,,,
2021-10-01,100487,16,,estimated,15713.88,7356.61,34453.71,,,,
2021-10-01,100487,17,,estimated,15293.16,7159.64,33531.25,,,,
2021-10-01,100487,18,,estimated,15293.16,7159.64,33531.25,,,,
2021-10-01,100487,19,,estimated,15293.16,7159.64,33531.25,,,,
2021-10-01,100487,20,,estimated,15293.16,7159.64,33531.25,,,,
2021-10-01,100992,1,,estimated,524788.88,247815.37,772310.82,,,,
2021-10-01,100992,2,,estimated,223807.27,105686.08,329368.21,,,,
2021-10-01,100992,3,,estimated,139937.59,66081.21,205940.55,,,,
2021-10-01,100992,4,,estimated,109433.08,51676.4,161048.3,,,,
2021-10-01,100992,5,,estimated,96107.36,45383.74,141437.36,,,,
2021-10-01,100992,6,,estimated,75987.12,35882.58,111827.21,,,,
2021-10-01,100992,7,,estimated,65684.81,31017.63,96665.71,,,,
2021-10-01,100992,8,,estimated,65684.81,31017.63,96665.71,,,,
2021-10-01,100992,9,,estimated,45162.08,21326.4,66463.23,,,,
2021-10-01,100992,10,,estimated,34297.09,16195.74,50473.66,,,,
2021-10-01,100992,11,,estimated,34158.67,16130.38,50269.96,,,,
2021-10-01,100992,12,,estimated,32183.19,15197.52,47362.72,,,,
2021-10-01,100992,13,,estimated,26782.2,12647.07,39414.3,,,,
2021-10-01,100992,14,,estimated,26782.2,12647.07,39414.3,,,,
2021-10-01,100992,15,,estimated,26469.94,12499.61,38954.75,,,,
2021-10-01,100992,16,,estimated,19774.7,9337.99,29101.64,,,,
2021-10-01,100992,17,,estimated,16192.3,7646.31,23829.55,,,,
2021-10-01,100992,18,,estimated,16192.3,7646.31,23829.55,,,,
2021-10-01,100992,19,,estimated,16192.3,7646.31,23829.55,,,,
2021-10-01,100992,20,,estimated,16192.3,7646.31,23829.55,,,,
2021-10-01,101020,1,,estimated,174414.0,84130.92,382414.18,,,,
2021-10-01,101020,2,,estimated,116084.9,55995.1,254523.77,,,,
2021-10-01,101020,3,,estimated,71039.71,34266.95,155759.24,,,,
2021-10-01,101020,4,,estimated,64054.21,30897.4,140443.06,,,,
2021-10-01,101020,5,,estimated,44223.19,21331.64,96962.25,,,,
2021-10-01,101020,6,,estimated,33777.6,16293.08,74059.62,,,,
2021-10-01,101020,7,,estimated,26583.61,12822.96,58286.32,,,,
2021-10-01,101020,8,,estimated,26096.04,12587.77,57217.28,,,,
2021-10-01,101020,9,,estimated,26096.04,12587.77,57217.28,,,,
2021-10-01,101020,10,,estimated,24607.6,11869.81,53953.79,,,,
2021-10-01,101020,11,,estimated,22717.36,10958.02,49809.31,,,,
2021-10-01,101020,12,,estimated,21206.7,10229.34,46497.09,,,,
2021-10-01,101020,13,,estimated,18979.18,9154.86,41613.1,,,,
2021-10-01,101020,14,,estimated,18118.11,8739.51,39725.16,,,,
2021-10-01,101020,15,,estimated,17182.57,8288.24,37673.92,,,,
2021-10-01,101020,16,,estimated,15563.87,7507.44,34124.81,,,,
2021-10-01,101020,17,,estimated,15563.87,7507.44,34124.81,,,,
2021-10-01,101020,18,,estimated,15456.98,7455.88,33890.45,,,,
2021-10-01,101020,19,,estimated,13839.36,6675.6,30343.72,,,,
2021-10-01,101020,20,,estimated,13045.03,6292.45,28602.1,,,,
2021-10-01,101384,1,,estimated,34799.93,16240.15,76301.15,,,,
2021-10-01,101384,2,,estimated,34799.93,16240.15,76301.15,,,,
2021-10-01,101384,3,,estimated,33607.56,15683.71,73686.78,,,,
2021-10-01,101384,4,,estimated,31272.48,14593.99,68566.98,,,,
2021-10-01,101384,5,,estimated,31272.48,14593.99,68566.98,,,,
2021-10-01,101384,6,,estimated,31272.48,14593.99,68566.98,,,,
2021-10-01,101384,7,,estimated,31272.48,14593.99,68566.98,,,,
2021-10-01,101384,8,,estimated,31272.48,14593.99,68566.98,,,,
2021-10-01,101384,9,,estimated,31272.48,14593.99,68566.98,,,,
2021-10-01,101384,10,,estimated,31272.48,14593.99,68566.98,,,,
2021-10-01,101384,11,,estimated,30697.98,14325.89,67307.35,,,,
2021-10-01,101384,12,,estimated,29280.35,13664.32,64199.08,,,,
2021-10-01,101384,13,,estimated,29280.35,13664.32,64199.08,,,,
2021-10-01,101384,14,,estimated,28232.92,13175.51,61902.53,,,,
2021-10-01,101384,15,,estimated,28142.19,13133.17,61703.61,,,,
2021-10-01,101384,16,,estimated,28008.64,13070.85,61410.8,,,,
2021-10-01,101384,17,,estimated,27333.4,12755.73,59930.28,,,,
2021-10-01,101384,18,,estimated,27263.58,12723.15,59777.2,,,,
2021-10-01,101384,19,,estimated,27263.58,12723.15,59777.2,,,,
2021-10-01,101384,20,,estimated,27028.34,12613.37,59261.41,,,,
2021-10-01,101535,1,,estimated,194981.19,99929.17,427509.09,,,,
2021-10-01,101535,2,,estimated,93673.68,48008.39,205385.71,,,,
2021-10-01,101535,3,,estimated,82038.0,42045.03,179873.71,,,,
2021-10-01,101535,4,,estimated,57735.3,29589.73,126588.45,,,,
2021-10-01,101535,5,,estimated,44754.99,22937.23,98128.26,,,,
2021-10-01,101535,6,,estimated,42694.22,21881.08,93609.9,,,,
2021-10-01,101535,7,,estimated,38412.33,19686.58,84221.56,,,,
2021-10-01,101535,8,,estimated,37827.57,19386.88,82939.43,,,,
2021-10-01,101535,9,,estimated,37535.04,19236.96,82298.04,,,,
2021-10-01,101535,10,,estimated,37422.54,19179.31,82051.39,,,,
2021-10-01,101535,11,,estimated,25502.69,13070.3,55916.33,,,,
2021-10-01,101535,12,,estimated,25502.69,13070.3,55916.33,,,,
2021-10-01,101535,13,,estimated,25502.69,13070.3,55916.33,,,,
2021-10-01,101535,14,,estimated,25502.69,13070.3,55916.33,,,,
2021-10-01,101535,15,,estimated,25502.69,13070.3,55916.33,,,,
2021-10-01,101535,16,,estimated,21625.61,11083.27,47415.56,,,,
2021-10-01,101535,17,,estimated,20717.4,10617.81,45424.27,,,,
2021-10-01,101535,18,,estimated,20717.4,10617.81,45424.27,,,,
2021-10-01,101535,19,,estimated,20717.4,10617.81,45424.27,,,,
2021-10-01,101535,20,,estimated,19990.86,10245.45,43831.28,,,,
2021-10-01,110365,1,,estimated,127005.13,82789.98,197020.73,,,,
2021-10-01,110365,2,,estimated,70331.5,45846.53,109103.98,,,,
2021-10-01,110365,3,,estimated,57104.6,37224.39,88585.31,,,,
2021-10-01,110365,4,,estimated,37522.29,24459.4,58207.63,,,,
2021-10-01,110365,5,,estimated,32976.46,21496.15,51155.78,,,,
2021-10-01,110365,6,,estimated,26961.78,17575.4,41825.32,,,,
2021-10-01,110365,7,,estimated,26961.78,17575.4,41825.32,,,,
2021-10-01,110365,8,,estimated,24337.6,15864.79,37754.48,,,,
2021-10-01,110365,9,,estimated,21788.87,14203.37,33800.68,,,,
2021-10-01,110365,10,,estimated,19676.44,12826.35,30523.7,,,,
2021-10-01,110365,11,,estimated,18523.66,12074.89,28735.41,,,,
2021-10-01,110365,12,,estimated,17253.86,11247.16,26765.59,,,,
2021-10-01,110365,13,,estimated,17253.86,11247.16,26765.59,,,,
2021-10-01,110365,14,,estimated,16871.88,10998.16,26173.04,,,,
2021-10-01,110365,15,,estimated,16871.88,10998.16,26173.04,,,,
2021-10-01,110365,16,,estimated,14651.37,9550.69,22728.41,,,,
2021-10-01,110365,17,,estimated,14651.37,9550.69,22728.41,,,,
2021-10-01,110365,18,,estimated,14314.4,9331.03,22205.66,,,,
2021-10-01,110365,19,,estimated,13782.65,8984.4,21380.78,,,,
2021-10-01,110365,20,,estimated,13606.33,8869.46,21107.24,,,,
2021-10-01,110409,1,,estimated,642793.12,299973.54,1409366.22,,,,
2021-10-01,110409,2,,estimated,631084.25,294509.34,1383693.75,,,,
2021-10-01,110409,3,,estimated,43128.42,20126.82,94561.9,,,,
2021-10-01,110409,4,,estimated,33395.24,15584.62,73221.27,,,,
2021-10-01,110409,5,,estimated,33395.24,15584.62,73221.27,,,,
2021-10-01,110409,6,,estimated,33395.24,15584.62,73221.27,,,,
2021-10-01,110409,7,,estimated,27651.64,12904.25,60628.04,,,,
2021-10-01,110409,8,,estimated,27651.64,12904.25,60628.04,,,,
2021-10-01,110409,9,,estimated,27651.64,12904.25,60628.04,,,,
2021-10-01,110409,10,,estimated,27651.64,12904.25,60628.04,,,,
2021-10-01,110409,11,,estimated,27651.64,12904.25,60628.04,,,,
2021-10-01,110409,12,,estimated,27651.64,12904.25,60628.04,,,,
2021-10-01,110409,13,,estimated,27651.64,12904.25,60628.04,,,,
2021-10-01,110409,14,,estimated,23520.79,10976.49,51570.88,,,,
2021-10-01,110409,15,,estimated,23520.79,10976.49,51570.88,,,,
2021-10-01,110409,16,,estimated,23520.79,10976.49,51570.88,,,,
2021-10-01,110409,17,,estimated,23520.79,10976.49,51570.88,,,,
2021-10-01,110409,18,,estimated,16158.22,7540.59,35427.95,,,,
2021-10-01,110409,19,,estimated,16158.22,7540.59,35427.95,,,,
2021-10-01,110409,20,,estimated,13470.68,6286.39,29535.35,,,,
