date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2019-04-01,100181,1,,estimated,52952.31,25219.36,119026.14,,,,
2019-04-01,100181,2,,estimated,43568.73,20750.29,97933.73,,,,
2019-04-01,100181,3,,estimated,42043.82,20024.03,94506.05,,,,
2019-04-01,100181,4,,estimated,30343.8,14451.71,68206.76,,,,
2019-04-01,100181,5,,estimated,27462.01,13079.21,61729.07,,,,
2019-04-01,100181,6,,estimated,26500.84,12621.44,59568.55,,,,
2019-04-01,100181,7,,estimated,25573.31,12179.69,57483.65,,,,
2019-04-01,100181,8,,estimated,23608.57,11243.95,53067.32,,,,
2019-04-01,100181,9,,estimated,21727.45,10348.04,48838.94,,,,
2019-04-01,100181,10,,estimated,20966.99,9985.86,47129.58,,,,
2019-04-01,100181,11,,estimated,19582.4,9326.42,44017.29,,,,
2019-04-01,100181,12,,estimated,18897.01,9000.0,42476.68,,,,
2019-04-01,100181,13,,estimated,18235.62,8685.0,40990.0,,,,
2019-04-01,100181,14,,estimated,17597.37,8381.02,39555.35,,,,
2019-04-01,100181,15,,estimated,16981.46,8087.69,38170.91,,,,
2019-04-01,100181,16,,estimated,16387.11,7804.62,36834.93,,,,
2019-04-01,100181,17,,estimated,15813.56,7531.46,35545.71,,,,
2019-04-01,100181,18,,estimated,15260.09,7267.86,34301.61,,,,
2019-04-01,100181,19,,estimated,14725.99,7013.48,33101.05,,,,
2019-04-01,100181,20,,estimated,14210.58,6768.01,31942.52,,,,
2019-04-01,100487,1,,estimated,81443.99,38788.97,183069.7,,,,
2019-04-01,100487,2,,estimated,53299.27,25384.61,119806.03,,,,
2019-04-01,100487,3,,estimated,45241.13,21546.79,101692.94,,,,
2019-04-01,100487,4,,estimated,38439.77,18307.54,86404.86,,,,
2019-04-01,100487,5,,estimated,37094.37,17666.77,83380.69,,,,
2019-04-01,100487,6,,estimated,33272.2,15846.4,74789.2,,,,
2019-04-01,100487,7,,estimated,32107.67,15291.78,72171.58,,,,
2019-04-01,100487,8,,estimated,30983.9,14756.57,69645.58,,,,
