date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2021-04-01,100181,1,,estimated,28507.04,13699.93,63931.7,,,,
2021-04-01,100181,2,,estimated,28507.04,13699.93,63931.7,,,,
2021-04-01,100181,3,,estimated,28507.04,13699.93,63931.7,,,,
2021-04-01,100181,4,,estimated,28507.04,13699.93,63931.7,,,,
2021-04-01,100181,5,,estimated,26749.61,12855.35,59990.39,,,,
2021-04-01,100181,6,,estimated,26749.61,12855.35,59990.39,,,,
2021-04-01,100181,7,,estimated,26749.61,12855.35,59990.39,,,,
2021-04-01,100181,8,,estimated,22142.56,10641.29,49658.33,,,,
2021-04-01,100181,9,,estimated,20149.51,9683.47,45188.57,,,,
2021-04-01,100181,10,,estimated,16959.79,8150.55,38035.1,,,,
2021-04-01,100181,11,,estimated,13816.41,6639.9,30985.56,,,,
2021-04-01,100181,12,,estimated,13816.41,6639.9,30985.56,,,,
2021-04-01,100181,13,,estimated,13816.41,6639.9,30985.56,,,,
2021-04-01,100181,14,,estimated,13816.41,6639.9,30985.56,,,,
2021-04-01,100181,15,,estimated,13816.41,6639.9,30985.56,,,,
2021-04-01,100181,16,,estimated,13124.05,6307.17,29432.84,,,,
2021-04-01,100181,17,,estimated,13124.05,6307.17,29432.84,,,,
2021-04-01,100181,18,,estimated,13124.05,6307.17,29432.84,,,,
2021-04-01,100181,19,,estimated,13124.05,6307.17,29432.84,,,,
2021-04-01,100181,20,,estimated,13124.05,6307.17,29432.84,,,,
2021-04-01,100487,1,,estimated,90544.92,43514.15,203061.82,,,,
2021-04-01,100487,2,,estimated,59961.1,28816.15,134472.6,,,,
2021-04-01,100487,3,,estimated,52878.35,25412.32,118588.36,,,,
2021-04-01,100487,4,,estimated,37152.22,17854.64,83319.94,,,,
2021-04-01,100487,5,,estimated,37152.22,17854.64,83319.94,,,,
2021-04-01,100487,6,,estimated,29166.52,14016.87,65410.71,,,,
2021-04-01,100487,7,,estimated,29166.52,14016.87,65410.71,,,,
2021-04-01,100487,8,,estimated,29166.52,14016.87,65410.71,,,,
2021-04-01,100487,9,,estimated,28243.89,13573.47,63341.56,,,,
2021-04-01,100487,10,,estimated,23240.99,11169.18,52121.74,,,,
2021-04-01,100487,11,,estimated,23186.74,11143.1,52000.06,,,,
2021-04-01,100487,12,,estimated,22049.86,10596.74,49450.42,,,,
2021-04-01,100487,13,,estimated,22049.86,10596.74,49450.42,,,,
2021-04-01,100487,14,,estimated,20336.27,9773.22,45607.42,,,,
2021-04-01,100487,15,,estimated,20336.27,9773.22,45607.42,,,,
2021-04-01,100487,16,,estimated,20336.27,9773.22,45607.42,,,,
2021-04-01,100487,17,,estimated,20336.27,9773.22,45607.42,,,,
2021-04-01,100487,18,,estimated,20336.27,9773.22,45607.42,,,,
2021-04-01,100487,19,,estimated,20257.16,9735.2,45429.99,,,,
2021-04-01,100487,20,,estimated,20257.16,9735.2,45429.99,,,,
2021-04-01,100992,1,,estimated,479908.53,249045.92,879024.62,,,,
2021-04-01,100992,2,,estimated,249377.94,129413.33,456773.2,,,,
2021-04-01,100992,3,,estimated,160213.46,83141.9,293455.04,,,,
2021-04-01,100992,4,,estimated,151262.09,78496.64,277059.27,,,,
2021-04-01,100992,5,,estimated,131811.48,68402.85,241432.55,,,,
2021-04-01,100992,6,,estimated,97886.31,50797.57,179293.49,,,,
2021-04-01,100992,7,,estimated,85797.59,44524.19,157151.18,,,,
2021-04-01,100992,8,,estimated,85797.59,44524.19,157151.18,,,,
2021-04-01,100992,9,,estimated,55817.04,28965.95,102237.29,,,,
2021-04-01,100992,10,,estimated,45383.27,23551.4,83126.28,,,,
2021-04-01,100992,11,,estimated,40466.87,21000.06,74121.16,,,,
2021-04-01,100992,12,,estimated,39135.19,20308.99,71681.98,,,,
2021-04-01,100992,13,,estimated,36496.42,18939.62,66848.69,,,,
2021-04-01,100992,14,,estimated,36129.4,18749.16,66176.43,,,,
2021-04-01,100992,15,,estimated,34969.0,18146.97,64050.98,,,,
2021-04-01,100992,16,,estimated,27463.25,14251.9,50303.07,,,,
2021-04-01,100992,17,,estimated,24322.0,12621.77,44549.39,,,,
2021-04-01,100992,18,,estimated,23379.94,12132.89,42823.88,,,,
2021-04-01,100992,19,,estimated,23379.94,12132.89,42823.88,,,,
2021-04-01,100992,20,,estimated,23379.94,12132.89,42823.88,,,,
2021-04-01,101020,1,,estimated,275650.58,132472.38,618191.61,,,,
2021-04-01,101020,2,,estimated,112295.75,53967.19,251841.64,,,,
2021-04-01,101020,3,,estimated,70392.25,33829.16,157866.15,,,,
2021-04-01,101020,4,,estimated,55924.19,26876.09,125419.15,,,,
2021-04-01,101020,5,,estimated,40153.16,19296.84,90050.05,,,,
2021-04-01,101020,6,,estimated,35364.32,16995.41,79310.28,,,,
2021-04-01,101020,7,,estimated,33347.09,16025.97,74786.32,,,,
2021-04-01,101020,8,,estimated,30792.09,14798.09,69056.32,,,,
2021-04-01,101020,9,,estimated,30641.45,14725.69,68718.47,,,,
2021-04-01,101020,10,,estimated,27324.05,13131.41,61278.65,,,,
2021-04-01,101020,11,,estimated,26740.01,12850.74,59968.86,,,,
2021-04-01,101020,12,,estimated,24864.89,11949.59,55763.59,,,,
