date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2025-09-01,100181,1,,estimated,385031.82,158467.71,988271.35,,,,
2025-09-01,100181,2,,estimated,181260.32,74601.38,465245.64,,,,
2025-09-01,100181,3,,estimated,111215.23,45772.9,285459.06,,,,
2025-09-01,100181,4,,estimated,84539.44,34793.93,216989.61,,,,
2025-09-01,100181,5,,estimated,71030.1,29233.89,182314.83,,,,
2025-09-01,100181,6,,estimated,59232.35,24378.28,152033.25,,,,
2025-09-01,100181,7,,estimated,52176.38,21474.26,133922.5,,,,
2025-09-01,100181,8,,estimated,44310.9,18237.06,113733.97,,,,
2025-09-01,100181,9,,estimated,40701.78,16751.65,104470.32,,,,
2025-09-01,100181,10,,estimated,40173.45,16534.2,103114.25,,,,
2025-09-01,100181,11,,estimated,37276.02,15341.71,95677.34,,,,
2025-09-01,100181,12,,estimated,35602.49,14652.93,91381.86,,,,
2025-09-01,100181,13,,estimated,34121.28,14043.31,87579.99,,,,
2025-09-01,100181,14,,estimated,32680.91,13450.5,83882.96,,,,
2025-09-01,100181,15,,estimated,30613.6,12599.65,78576.73,,,,
2025-09-01,100181,16,,estimated,30128.04,12399.81,77330.44,,,,
2025-09-01,100181,17,,estimated,28287.15,11642.15,72605.37,,,,
2025-09-01,100181,18,,estimated,27964.49,11509.36,71777.19,,,,
2025-09-01,100181,19,,estimated,27234.36,11208.86,69903.15,,,,
2025-09-01,100181,20,,estimated,26840.4,11046.71,68891.96,,,,
2025-09-01,100487,1,,estimated,434202.14,178517.43,1508422.05,,,,
2025-09-01,100487,2,,estimated,202121.71,83100.12,702172.6,,,,
2025-09-01,100487,3,,estimated,124015.12,50987.45,430829.62,,,,
2025-09-01,100487,4,,estimated,94269.21,38757.75,327492.07,,,,
2025-09-01,100487,5,,estimated,79205.08,32564.3,275159.15,,,,
2025-09-01,100487,6,,estimated,66049.53,27155.54,229456.65,,,,
2025-09-01,100487,7,,estimated,58181.49,23920.68,202122.99,,,,
2025-09-01,100487,8,,estimated,51229.39,21062.4,177971.34,,,,
2025-09-01,100487,9,,estimated,47056.76,19346.87,163475.6,,,,
2025-09-01,100487,10,,estimated,46445.95,19095.74,161353.62,,,,
2025-09-01,100487,11,,estimated,43096.14,17718.5,149716.35,,,,
2025-09-01,100487,12,,estimated,41129.14,16909.79,142882.98,,,,
2025-09-01,100487,13,,estimated,39418.0,16206.28,136938.46,,,,
2025-09-01,100487,14,,estimated,37754.04,15522.16,131157.87,,,,
2025-09-01,100487,15,,estimated,35365.82,14540.27,122861.18,,,,
2025-09-01,100487,16,,estimated,34662.63,14251.16,120418.27,,,,
2025-09-01,100487,17,,estimated,32544.67,13380.38,113060.47,,,,
2025-09-01,100487,18,,estimated,32173.45,13227.76,111770.83,,,,
2025-09-01,100487,19,,estimated,31960.29,13140.12,111030.33,,,,
2025-09-01,100487,20,,estimated,30312.82,12462.78,105307.01,,,,
2025-09-01,100992,1,,estimated,870589.24,400198.2,1678266.75,,,,
2025-09-01,100992,2,,estimated,413832.59,190233.29,797760.23,,,,
2025-09-01,100992,3,,estimated,225467.56,103644.41,434642.06,,,,
2025-09-01,100992,4,,estimated,171387.76,78784.65,330390.45,,,,
2025-09-01,100992,5,,estimated,144000.29,66195.0,277594.62,,,,
2025-09-01,100992,6,,estimated,120082.73,55200.42,231487.87,,,,
2025-09-01,100992,7,,estimated,105778.16,48624.8,203912.43,,,,
2025-09-01,100992,8,,estimated,93138.84,42814.67,179547.15,,,,
2025-09-01,100992,9,,estimated,85552.76,39327.46,164923.19,,,,
2025-09-01,100992,10,,estimated,74729.93,34352.35,144059.63,,,,
2025-09-01,100992,11,,estimated,64366.11,29588.24,124080.91,,,,
2025-09-01,100992,12,,estimated,55754.16,25629.44,107479.33,,,,
2025-09-01,100992,13,,estimated,51784.9,23804.82,99827.65,,,,
2025-09-01,100992,14,,estimated,46090.94,21187.38,88851.18,,,,
2025-09-01,100992,15,,estimated,41435.44,19047.32,79876.61,,,,
2025-09-01,100992,16,,estimated,39538.26,18175.21,76219.35,,,,
2025-09-01,100992,17,,estimated,37122.4,17064.67,71562.21,,,,
2025-09-01,100992,18,,estimated,34239.57,15739.47,66004.88,,,,
2025-09-01,100992,19,,estimated,32636.29,15002.47,62914.17,,,,
2025-09-01,100992,20,,estimated,30953.98,14229.13,59671.11,,,,
2025-09-01,101020,1,,estimated,379150.35,164023.27,900414.34,,,,
2025-09-01,101020,2,,estimated,191124.41,82681.85,453886.33,,,,
2025-09-01,101020,3,,estimated,133545.31,57772.7,317146.25,,,,
2025-09-01,101020,4,,estimated,110952.72,47998.98,263492.9,,,,
2025-09-01,101020,5,,estimated,82571.47,35721.03,196092.5,,,,
2025-09-01,101020,6,,estimated,68856.79,29787.96,163522.57,,,,
2025-09-01,101020,7,,estimated,60654.34,26239.52,144043.22,,,,
2025-09-01,101020,8,,estimated,55429.95,23979.41,131636.23,,,,
2025-09-01,101020,9,,estimated,48858.45,21136.53,116030.1,,,,
2025-09-01,101020,10,,estimated,45365.25,19625.34,107734.35,,,,
2025-09-01,101020,11,,estimated,40180.06,17382.19,95420.47,,,,
2025-09-01,101020,12,,estimated,37478.78,16213.6,89005.4,,,,
2025-09-01,101020,13,,estimated,35382.36,15306.67,84026.8,,,,
2025-09-01,101020,14,,estimated,32567.63,14089.0,77342.29,,,,
2025-09-01,101020,15,,estimated,29187.67,12626.8,69315.51,,,,
2025-09-01,101020,16,,estimated,28259.44,12225.25,67111.13,,,,
2025-09-01,101020,17,,estimated,27134.24,11738.48,64438.98,,,,
2025-09-01,101020,18,,estimated,26481.6,11456.14,62889.07,,,,
2025-09-01,101020,19,,estimated,25809.83,11165.52,61293.73,,,,
2025-09-01,101020,20,,estimated,25000.55,10815.42,59371.84,,,,
2025-09-01,101384,1,,estimated,385031.82,158467.71,988271.35,,,,
2025-09-01,101384,2,,estimated,181260.32,74601.38,465245.64,,,,
2025-09-01,101384,3,,estimated,111215.23,45772.9,285459.06,,,,
2025-09-01,101384,4,,estimated,84539.44,34793.93,216989.61,,,,
2025-09-01,101384,5,,estimated,71030.1,29233.89,182314.83,,,,
2025-09-01,101384,6,,estimated,59232.35,24378.28,152033.25,,,,
2025-09-01,101384,7,,estimated,52176.38,21474.26,133922.5,,,,
2025-09-01,101384,8,,estimated,44310.9,18237.06,113733.97,,,,
2025-09-01,101384,9,,estimated,40701.78,16751.65,104470.32,,,,
2025-09-01,101384,10,,estimated,40173.45,16534.2,103114.25,,,,
2025-09-01,101384,11,,estimated,37276.02,15341.71,95677.34,,,,
2025-09-01,101384,12,,estimated,35602.49,14652.93,91381.86,,,,
2025-09-01,101384,13,,estimated,34121.28,14043.31,87579.99,,,,
2025-09-01,101384,14,,estimated,32680.91,13450.5,83882.96,,,,
