date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2025-07-01,100181,1,,estimated,331047.73,136249.45,849708.96,,,,
2025-07-01,100181,2,,estimated,158142.37,65086.72,405908.19,,,,
2025-07-01,100181,3,,estimated,94962.08,39083.58,243741.67,,,,
2025-07-01,100181,4,,estimated,79209.33,32600.22,203308.68,,,,
2025-07-01,100181,5,,estimated,62259.42,25624.14,159802.91,,,,
2025-07-01,100181,6,,estimated,51645.05,21255.58,132558.72,,,,
2025-07-01,100181,7,,estimated,46316.99,19062.7,118883.03,,,,
2025-07-01,100181,8,,estimated,39221.99,16142.61,100672.12,,,,
2025-07-01,100181,9,,estimated,38514.7,15851.51,98856.7,,,,
2025-07-01,100181,10,,estimated,35864.14,14760.62,92053.45,,,,
2025-07-01,100181,11,,estimated,35864.14,14760.62,92053.45,,,,
2025-07-01,100181,12,,estimated,35864.14,14760.62,92053.45,,,,
2025-07-01,100181,13,,estimated,34925.28,14374.21,89643.64,,,,
2025-07-01,100181,14,,estimated,34298.64,14116.31,88035.23,,,,
2025-07-01,100181,15,,estimated,33186.24,13658.48,85180.01,,,,
2025-07-01,100181,16,,estimated,33186.24,13658.48,85180.01,,,,
2025-07-01,100181,17,,estimated,31708.97,13050.48,81388.26,,,,
2025-07-01,100181,18,,estimated,31708.97,13050.48,81388.26,,,,
2025-07-01,100181,19,,estimated,31129.74,12812.08,79901.52,,,,
2025-07-01,100181,20,,estimated,31063.12,12784.66,79730.52,,,,
2025-07-01,100487,1,,estimated,380862.67,156587.5,1323120.27,,,,
2025-07-01,100487,2,,estimated,179745.3,73900.3,624436.74,,,,
2025-07-01,100487,3,,estimated,107934.36,44376.03,374964.92,,,,
2025-07-01,100487,4,,estimated,90029.73,37014.73,312764.09,,,,
2025-07-01,100487,5,,estimated,70764.41,29094.01,245836.19,,,,
2025-07-01,100487,6,,estimated,58700.08,24133.89,203924.6,,,,
2025-07-01,100487,7,,estimated,52644.18,21644.08,182886.35,,,,
2025-07-01,100487,8,,estimated,46220.81,19003.18,160571.49,,,,
2025-07-01,100487,9,,estimated,45387.31,18660.49,157675.91,,,,
2025-07-01,100487,10,,estimated,42263.8,17376.3,146824.8,,,,
2025-07-01,100487,11,,estimated,42263.8,17376.3,146824.8,,,,
2025-07-01,100487,12,,estimated,42263.8,17376.3,146824.8,,,,
2025-07-01,100487,13,,estimated,41125.22,16908.18,142869.39,,,,
2025-07-01,100487,14,,estimated,40387.35,16604.81,140306.01,,,,
2025-07-01,100487,15,,estimated,39077.48,16066.28,135755.51,,,,
2025-07-01,100487,16,,estimated,38987.06,16029.1,135441.4,,,,
2025-07-01,100487,17,,estimated,37185.35,15288.35,129182.23,,,,
2025-07-01,100487,18,,estimated,37185.35,15288.35,129182.23,,,,
2025-07-01,100487,19,,estimated,36878.5,15162.19,128116.23,,,,
2025-07-01,100487,20,,estimated,35446.24,14573.33,123140.53,,,,
2025-07-01,100992,1,,estimated,843591.83,387787.85,1626222.86,,,,
2025-07-01,100992,2,,estimated,406548.16,186884.74,783717.78,,,,
2025-07-01,100992,3,,estimated,244126.59,112221.72,470611.77,,,,
2025-07-01,100992,4,,estimated,203630.01,93605.98,392545.02,,,,
2025-07-01,100992,5,,estimated,167879.45,77171.93,323627.37,,,,
2025-07-01,100992,6,,estimated,139258.62,64015.32,268453.94,,,,
2025-07-01,100992,7,,estimated,124891.89,57411.13,240758.67,,,,
2025-07-01,100992,8,,estimated,109653.39,50406.19,211382.85,,,,
2025-07-01,100992,9,,estimated,107676.04,49497.23,207571.04,,,,
2025-07-01,100992,10,,estimated,88733.66,40789.67,171055.13,,,,
2025-07-01,100992,11,,estimated,81087.26,37274.73,156314.88,,,,
2025-07-01,100992,12,,estimated,65719.01,30210.15,126688.95,,,,
2025-07-01,100992,13,,estimated,61551.77,28294.52,118655.6,,,,
2025-07-01,100992,14,,estimated,56172.16,25821.59,108285.14,,,,
2025-07-01,100992,15,,estimated,52160.11,23977.3,100550.96,,,,
2025-07-01,100992,16,,estimated,46644.76,21441.97,89918.81,,,,
2025-07-01,100992,17,,estimated,44489.17,20451.07,85763.4,,,,
2025-07-01,100992,18,,estimated,42224.9,19410.22,81398.49,,,,
2025-07-01,100992,19,,estimated,39499.34,18157.31,76144.31,,,,
2025-07-01,100992,20,,estimated,37965.29,17452.13,73187.07,,,,
2025-07-01,101020,1,,estimated,392899.3,169971.17,933065.66,,,,
2025-07-01,101020,2,,estimated,187824.99,81254.49,446050.79,,,,
2025-07-01,101020,3,,estimated,137412.95,59445.87,326331.22,,,,
2025-07-01,101020,4,,estimated,119832.58,51840.47,284580.97,,,,
2025-07-01,101020,5,,estimated,85551.23,37010.1,203168.9,,,,
2025-07-01,101020,6,,estimated,70966.0,30700.42,168531.56,,,,
2025-07-01,101020,7,,estimated,63644.68,27533.16,151144.75,,,,
2025-07-01,101020,8,,estimated,57995.95,25089.48,137730.02,,,,
2025-07-01,101020,9,,estimated,54649.6,23641.82,129783.03,,,,
2025-07-01,101020,10,,estimated,47871.71,20709.66,113686.76,,,,
2025-07-01,101020,11,,estimated,45951.76,19879.07,109127.21,,,,
2025-07-01,101020,12,,estimated,41516.35,17960.28,98593.91,,,,
2025-07-01,101020,13,,estimated,39522.48,17097.72,93858.84,,,,
2025-07-01,101020,14,,estimated,37300.25,16136.37,88581.43,,,,
2025-07-01,101020,15,,estimated,34784.85,15048.19,82607.8,,,,
2025-07-01,101020,16,,estimated,33216.28,14369.61,78882.72,,,,
2025-07-01,101020,17,,estimated,31681.24,13705.54,75237.29,,,,
2025-07-01,101020,18,,estimated,31681.24,13705.54,75237.29,,,,
2025-07-01,101020,19,,estimated,30704.97,13283.2,72918.81,,,,
2025-07-01,101020,20,,estimated,30140.77,13039.12,71578.95,,,,
2025-07-01,101384,1,,estimated,331047.73,136249.45,849708.96,,,,
2025-07-01,101384,2,,estimated,158142.37,65086.72,405908.19,,,,
2025-07-01,101384,3,,estimated,94962.08,39083.58,243741.67,,,,
2025-07-01,101384,4,,estimated,79209.33,32600.22,203308.68,,,,
2025-07-01,101384,5,,estimated,62259.42,25624.14,159802.91,,,,
2025-07-01,101384,6,,estimated,51645.05,21255.58,132558.72,,,,
2025-07-01,101384,7,,estimated,46316.99,19062.7,118883.03,,,,
2025-07-01,101384,8,,estimated,39221.99,16142.61,100672.12,,,,
2025-07-01,101384,9,,estimated,38514.7,15851.51,98856.7,,,,
2025-07-01,101384,10,,estimated,35864.14,14760.62,92053.45,,,,
2025-07-01,101384,11,,estimated,35864.14,14760.62,92053.45,,,,
2025-07-01,101384,12,,estimated,35864.14,14760.62,92053.45,,,,
2025-07-01,101384,13,,estimated,34925.28,14374.21,89643.64,,,,
2025-07-01,101384,14,,estimated,34298.64,14116.31,88035.23,,,,
2025-07-01,101384,15,,estimated,33186.24,13658.48,85180.01,,,,
2025-07-01,101384,16,,estimated,33186.24,13658.48,85180.01,,,,
2025-07-01,101384,17,,estimated,31708.97,13050.48,81388.26,,,,
2025-07-01,101384,18,,estimated,31708.97,13050.48,81388.26,,,,
2025-07-01,101384,19,,estimated,31129.74,12812.08,79901.52,,,,
2025-07-01,101384,20,,estimated,31063.12,12784.66,79730.52,,,,
2025-07-01,101535,1,,estimated,377300.05,210367.06,1382681.32,,,,
2025-07-01,101535,2,,estimated,180719.31,100761.69,662277.17,,,,
2025-07-01,101535,3,,estimated,136349.68,76023.0,499677.01,,,,
2025-07-01,101535,4,,estimated,118905.34,66296.75,435749.21,,,,
2025-07-01,101535,5,,estimated,98029.5,54657.24,359246.09,,,,
2025-07-01,101535,6,,estimated,81316.93,45338.99,297999.96,,,,
2025-07-01,101535,7,,estimated,72927.76,40661.53,267256.4,,,,
2025-07-01,101535,8,,estimated,68080.77,37959.05,249493.77,,,,
2025-07-01,101535,9,,estimated,65783.7,36678.3,241075.74,,,,
2025-07-01,101535,10,,estimated,57624.94,32129.31,211176.55,,,,
2025-07-01,101535,11,,estimated,55313.82,30840.72,202707.08,,,,
2025-07-01,101535,12,,estimated,49974.78,27863.89,183141.22,,,,
2025-07-01,101535,13,,estimated,48591.87,27092.84,178073.3,,,,
2025-07-01,101535,14,,estimated,45859.7,25569.49,168060.8,,,,
2025-07-01,101535,15,,estimated,43994.5,24529.53,161225.45,,,,
2025-07-01,101535,16,,estimated,42010.64,23423.41,153955.26,,,,
2025-07-01,101535,17,,estimated,40069.2,22340.95,146840.53,,,,
2025-07-01,101535,18,,estimated,39371.96,21952.19,144285.37,,,,
2025-07-01,101535,19,,estimated,37659.67,20997.49,138010.39,,,,
2025-07-01,101535,20,,estimated,36665.75,20443.32,134367.99,,,,
2025-07-01,101954,1,,estimated,331047.73,136249.45,849708.96,,,,
2025-07-01,101954,2,,estimated,158142.37,65086.72,405908.19,,,,
2025-07-01,101954,3,,estimated,94962.08,39083.58,243741.67,,,,
2025-07-01,101954,4,,estimated,79209.33,32600.22,203308.68,,,,
2025-07-01,101954,5,,estimated,62259.42,25624.14,159802.91,,,,
2025-07-01,101954,6,,estimated,51645.05,21255.58,132558.72,,,,
2025-07-01,101954,7,,estimated,46316.99,19062.7,118883.03,,,,
2025-07-01,101954,8,,estimated,39221.99,16142.61,100672.12,,,,
2025-07-01,101954,9,,estimated,38514.7,15851.51,98856.7,,,,
2025-07-01,101954,10,,estimated,35864.14,14760.62,92053.45,,,,
2025-07-01,101954,11,,estimated,35864.14,14760.62,92053.45,,,,
2025-07-01,101954,12,,estimated,35864.14,14760.62,92053.45,,,,
2025-07-01,101954,13,,estimated,34925.28,14374.21,89643.64,,,,
2025-07-01,101954,14,,estimated,34298.64,14116.31,88035.23,,,,
2025-07-01,101954,15,,estimated,33186.24,13658.48,85180.01,,,,
2025-07-01,101954,16,,estimated,33186.24,13658.48,85180.01,,,,
2025-07-01,101954,17,,estimated,31708.97,13050.48,81388.26,,,,
2025-07-01,101954,18,,estimated,31708.97,13050.48,81388.26,,,,
2025-07-01,101954,19,,estimated,31129.74,12812.08,79901.52,,,,
2025-07-01,101954,20,,estimated,31063.12,12784.66,79730.52,,,,
2025-07-01,110365,1,,estimated,317566.67,175378.94,543760.09,,,,
2025-07-01,110365,2,,estimated,142821.1,78874.19,244548.39,,,,
2025-07-01,110365,3,,estimated,107756.07,59509.23,184507.57,,,,
2025-07-01,110365,4,,estimated,93969.92,51895.7,160901.94,,,,
2025-07-01,110365,5,,estimated,75658.81,41783.24,129548.37,,,,
2025-07-01,110365,6,,estimated,61709.85,34079.8,105663.97,,,,
2025-07-01,110365,7,,estimated,55343.45,30563.9,94762.97,,,,
2025-07-01,110365,8,,estimated,49761.27,27481.09,85204.76,,,,
2025-07-01,110365,9,,estimated,47264.48,26102.22,80929.59,,,,
2025-07-01,110365,10,,estimated,42389.95,23410.22,72583.07,,,,
2025-07-01,110365,11,,estimated,41009.21,22647.69,70218.88,,,,
2025-07-01,110365,12,,estimated,37950.37,20958.42,64981.3,,,,
2025-07-01,110365,13,,estimated,35835.6,19790.52,61360.25,,,,
2025-07-01,110365,14,,estimated,34666.87,19145.08,59359.06,,,,
2025-07-01,110365,15,,estimated,32613.46,18011.07,55843.07,,,,
2025-07-01,110365,16,,estimated,31142.8,17198.88,53324.9,,,,
2025-07-01,110365,17,,estimated,29703.58,16404.06,50860.58,,,,
2025-07-01,110365,18,,estimated,29703.58,16404.06,50860.58,,,,
2025-07-01,110365,19,,estimated,28577.98,15782.44,48933.24,,,,
2025-07-01,110365,20,,estimated,27988.04,15456.64,47923.11,,,,
2025-07-01,110409,1,,estimated,360950.58,148556.58,926461.39,,,,
2025-07-01,110409,2,,estimated,162332.48,66811.25,416663.06,,,,
2025-07-01,110409,3,,estimated,122477.11,50407.95,314365.23,,,,
2025-07-01,110409,4,,estimated,106807.59,43958.84,274145.85,,,,
2025-07-01,110409,5,,estimated,89878.61,36991.38,230693.79,,,,
2025-07-01,110409,6,,estimated,77084.33,31725.63,197854.4,,,,
2025-07-01,110409,7,,estimated,69131.82,28452.61,177442.47,,,,
2025-07-01,110409,8,,estimated,66168.33,27232.93,169835.99,,,,
2025-07-01,110409,9,,estimated,62848.33,25866.51,161314.46,,,,
2025-07-01,110409,10,,estimated,58398.99,24035.3,149894.24,,,,
2025-07-01,110409,11,,estimated,54292.51,22345.19,139354.01,,,,
2025-07-01,110409,12,,estimated,50242.89,20678.49,128959.76,,,,
2025-07-01,110409,13,,estimated,48420.36,19928.39,124281.81,,,,
2025-07-01,110409,14,,estimated,46841.2,19278.45,120228.55,,,,
2025-07-01,110409,15,,estimated,43040.5,17714.2,110473.18,,,,
2025-07-01,110409,16,,estimated,42068.06,17313.97,107977.21,,,,
2025-07-01,110409,17,,estimated,40123.97,16513.84,102987.26,,,,
2025-07-01,110409,18,,estimated,38280.18,15754.99,98254.74,,,,
2025-07-01,110409,19,,estimated,36615.37,15069.8,93981.63,,,,
2025-07-01,110409,20,,estimated,35510.43,14615.04,91145.55,,,,
2025-07-01,110435,1,,estimated,378419.94,155746.45,971300.46,,,,
2025-07-01,110435,2,,estimated,175354.48,72170.72,450086.97,,,,
2025-07-01,110435,3,,estimated,132302.0,54451.59,339583.05,,,,
2025-07-01,110435,4,,estimated,115375.51,47485.15,296137.37,,,,
2025-07-01,110435,5,,estimated,97088.53,39958.77,249199.7,,,,
2025-07-01,110435,6,,estimated,83267.93,34270.62,213726.0,,,,
2025-07-01,110435,7,,estimated,74677.49,30735.05,191676.68,,,,
2025-07-01,110435,8,,estimated,71476.27,29417.52,183460.03,,,,
2025-07-01,110435,9,,estimated,67889.95,27941.49,174254.92,,,,
2025-07-01,110435,10,,estimated,60171.47,24764.8,154443.7,,,,
2025-07-01,110435,11,,estimated,55940.35,23023.39,143583.56,,,,
2025-07-01,110435,12,,estimated,51767.83,21306.11,132873.85,,,,
2025-07-01,110435,13,,estimated,49889.98,20533.24,128053.92,,,,
2025-07-01,110435,14,,estimated,48262.89,19863.58,123877.64,,,,
2025-07-01,110435,15,,estimated,44346.83,18251.84,113826.19,,,,
2025-07-01,110435,16,,estimated,43344.89,17839.47,111254.46,,,,
2025-07-01,110435,17,,estimated,41341.79,17015.06,106113.06,,,,
