date,genre,rank,shop,source,sales,lower_rank,upper_rank,lower_sales,upper_sales
2020-10-01,100181,1,,estimated,60226.22,,,,
2020-10-01,100181,2,,estimated,37594.98,,,,
2020-10-01,100181,3,,estimated,31560.86,,,,
2020-10-01,100181,4,,estimated,25738.35,,,,
2020-10-01,100181,5,,estimated,22792.34,,,,
2020-10-01,100181,6,,estimated,20050.2,,,,
2020-10-01,100181,7,,estimated,18380.74,,,,
2020-10-01,100181,8,,estimated,17000.18,,,,
2020-10-01,100181,9,,estimated,14744.13,,,,
2020-10-01,100181,10,,estimated,14744.13,,,,
2020-10-01,100181,11,,estimated,14239.22,,,,
2020-10-01,100181,12,,estimated,14239.22,,,,
2020-10-01,100181,13,,estimated,14239.22,,,,
2020-10-01,100181,14,,estimated,14239.22,,,,
2020-10-01,100181,15,,estimated,14239.22,,,,
2020-10-01,100181,16,,estimated,14203.85,,,,
2020-10-01,100181,17,,estimated,14151.42,,,,
2020-10-01,100181,18,,estimated,14151.42,,,,
2020-10-01,100181,19,,estimated,14151.42,,,,
2020-10-01,100181,20,,estimated,14151.42,,,,
2020-10-01,100487,1,,estimated,81636.21,,,,
2020-10-01,100487,2,,estimated,50389.83,,,,
2020-10-01,100487,3,,estimated,42302.15,,,,
2020-10-01,100487,4,,estimated,34498.1,,,,
2020-10-01,100487,5,,estimated,30549.48,,,,
2020-10-01,100487,6,,estimated,26874.12,,,,
2020-10-01,100487,7,,estimated,24636.51,,,,
2020-10-01,100487,8,,estimated,23624.79,,,,
2020-10-01,100487,9,,estimated,20489.66,,,,
2020-10-01,100487,10,,estimated,20489.66,,,,
2020-10-01,100487,11,,estimated,19788.01,,,,
2020-10-01,100487,12,,estimated,19788.01,,,,
2020-10-01,100487,13,,estimated,19788.01,,,,
2020-10-01,100487,14,,estimated,19788.01,,,,
2020-10-01,100487,15,,estimated,19741.41,,,,
2020-10-01,100487,16,,estimated,19265.18,,,,
2020-10-01,100487,17,,estimated,19194.06,,,,
2020-10-01,100487,18,,estimated,19194.06,,,,
2020-10-01,100487,19,,estimated,19194.06,,,,
2020-10-01,100487,20,,estimated,18970.29,,,,
2020-10-01,100992,1,,estimated,151424.26,,,,
2020-10-01,100992,2,,estimated,95443.63,,,,
2020-10-01,100992,3,,estimated,71148.19,,,,
2020-10-01,100992,4,,estimated,58022.64,,,,
2020-10-01,100992,5,,estimated,51381.51,,,,
2020-10-01,100992,6,,estimated,45199.95,,,,
2020-10-01,100992,7,,estimated,41436.55,,,,
2020-10-01,100992,8,,estimated,39734.95,,,,
2020-10-01,100992,9,,estimated,34462.0,,,,
2020-10-01,100992,10,,estimated,30968.29,,,,
2020-10-01,100992,11,,estimated,27340.93,,,,
2020-10-01,100992,12,,estimated,27062.29,,,,
2020-10-01,100992,13,,estimated,25449.97,,,,
2020-10-01,100992,14,,estimated,23244.59,,,,
2020-10-01,100992,15,,estimated,22193.56,,,,
2020-10-01,100992,16,,estimated,21085.76,,,,
2020-10-01,100992,17,,estimated,21007.93,,,,
2020-10-01,100992,18,,estimated,20397.46,,,,
2020-10-01,100992,19,,estimated,19779.49,,,,
2020-10-01,100992,20,,estimated,19371.55,,,,
2020-10-01,101020,1,,estimated,108716.4,,,,
2020-10-01,101020,2,,estimated,72667.49,,,,
2020-10-01,101020,3,,estimated,57021.52,,,,
2020-10-01,101020,4,,estimated,46502.05,,,,
2020-10-01,101020,5,,estimated,35659.58,,,,
2020-10-01,101020,6,,estimated,31369.44,,,,
2020-10-01,101020,7,,estimated,28757.56,,,,
2020-10-01,101020,8,,estimated,27576.61,,,,
2020-10-01,101020,9,,estimated,23594.03,,,,
2020-10-01,101020,10,,estimated,23081.66,,,,
2020-10-01,101020,11,,estimated,21358.85,,,,
2020-10-01,101020,12,,estimated,21358.85,,,,
2020-10-01,101020,13,,estimated,20730.72,,,,
2020-10-01,101020,14,,estimated,19581.06,,,,
2020-10-01,101020,15,,estimated,18637.96,,,,
2020-10-01,101020,16,,estimated,17990.37,,,,
2020-10-01,101020,17,,estimated,17923.96,,,,
2020-10-01,101020,18,,estimated,17923.96,,,,
2020-10-01,101020,19,,estimated,17856.67,,,,
2020-10-01,101020,20,,estimated,17635.93,,,,
2020-10-01,101535,1,,estimated,88903.56,,,,
2020-10-01,101535,2,,estimated,64102.46,,,,
2020-10-01,101535,3,,estimated,55505.14,,,,
2020-10-01,101535,4,,estimated,45265.41,,,,
2020-10-01,101535,5,,estimated,40084.42,,,,
2020-10-01,101535,6,,estimated,35261.96,,,,
2020-10-01,101535,7,,estimated,32325.98,,,,
2020-10-01,101535,8,,estimated,31756.81,,,,
2020-10-01,101535,9,,estimated,27861.4,,,,
2020-10-01,101535,10,,estimated,27256.37,,,,
2020-10-01,101535,11,,estimated,25221.98,,,,
2020-10-01,101535,12,,estimated,25221.98,,,,
2020-10-01,101535,13,,estimated,25003.65,,,,
2020-10-01,101535,14,,estimated,23617.04,,,,
2020-10-01,101535,15,,estimated,23124.74,,,,
2020-10-01,101535,16,,estimated,22321.25,,,,
2020-10-01,101535,17,,estimated,22238.85,,,,
2020-10-01,101535,18,,estimated,22156.39,,,,
2020-10-01,101535,19,,estimated,21485.14,,,,
2020-10-01,101535,20,,estimated,21055.09,,,,
2020-10-01,110365,1,,estimated,87707.79,,,,
2020-10-01,110365,2,,estimated,64591.23,,,,
2020-10-01,110365,3,,estimated,55928.36,,,,
2020-10-01,110365,4,,estimated,45610.56,,,,
2020-10-01,110365,5,,estimated,39444.8,,,,
2020-10-01,110365,6,,estimated,34118.63,,,,
2020-10-01,110365,7,,estimated,31277.85,,,,
2020-10-01,110365,8,,estimated,29594.81,,,,
2020-10-01,110365,9,,estimated,26377.94,,,,
2020-10-01,110365,10,,estimated,25805.11,,,,
2020-10-01,110365,11,,estimated,23603.68,,,,
2020-10-01,110365,12,,estimated,22928.32,,,,
2020-10-01,110365,13,,estimated,21739.24,,,,
2020-10-01,110365,14,,estimated,21047.43,,,,
2020-10-01,110365,15,,estimated,20209.95,,,,
2020-10-01,110365,16,,estimated,19507.74,,,,
2020-10-01,110365,17,,estimated,19435.73,,,,
2020-10-01,110365,18,,estimated,19435.73,,,,
2020-10-01,110365,19,,estimated,19221.34,,,,
2020-10-01,110365,20,,estimated,18677.85,,,,
2020-10-01,110409,1,,estimated,103235.89,,,,
2020-10-01,110409,2,,estimated,76026.74,,,,
2020-10-01,110409,3,,estimated,65830.18,,,,
2020-10-01,110409,4,,estimated,53685.7,,,,
2020-10-01,110409,5,,estimated,50949.03,,,,
2020-10-01,110409,6,,estimated,47774.27,,,,
2020-10-01,110409,7,,estimated,46217.57,,,,
2020-10-01,110409,8,,estimated,45575.47,,,,
2020-10-01,110409,9,,estimated,41339.45,,,,
2020-10-01,110409,10,,estimated,41339.45,,,,
2020-10-01,110409,11,,estimated,38799.2,,,,
2020-10-01,110409,12,,estimated,37689.08,,,,
2020-10-01,110409,13,,estimated,36470.58,,,,
2020-10-01,110409,14,,estimated,35309.99,,,,
2020-10-01,110409,15,,estimated,33115.47,,,,
2020-10-01,110409,16,,estimated,31939.41,,,,
2020-10-01,110409,17,,estimated,31821.51,,,,
2020-10-01,110409,18,,estimated,30782.3,,,,
2020-10-01,110409,19,,estimated,29849.72,,,,
2020-10-01,110409,20,,estimated,28849.94,,,,
2020-10-01,110435,1,,estimated,103235.89,,,,
2020-10-01,110435,2,,estimated,78334.22,,,,
2020-10-01,110435,3,,estimated,67828.2,,,,
2020-10-01,110435,4,,estimated,55315.12,,,,
2020-10-01,110435,5,,estimated,52495.39,,,,
2020-10-01,110435,6,,estimated,49224.28,,,,
2020-10-01,110435,7,,estimated,47620.33,,,,
2020-10-01,110435,8,,estimated,46958.75,,,,
2020-10-01,110435,9,,estimated,42594.15,,,,
2020-10-01,110435,10,,estimated,42594.15,,,,
2020-10-01,110435,11,,estimated,39976.81,,,,
2020-10-01,110435,12,,estimated,38833.0,,,,
2020-10-01,110435,13,,estimated,37577.51,,,,
2020-10-01,110435,14,,estimated,36381.7,,,,
2020-10-01,110435,15,,estimated,34120.57,,,,
2020-10-01,110435,16,,estimated,32908.82,,,,
2020-10-01,110435,17,,estimated,32787.34,,,,
2020-10-01,110435,18,,estimated,31716.59,,,,
2020-10-01,110435,19,,estimated,30755.71,,,,
2020-10-01,110435,20,,estimated,29725.58,,,,
2020-10-01,110632,1,,estimated,116168.98,,,,
2020-10-01,110632,2,,estimated,87346.18,,,,
2020-10-01,110632,3,,estimated,75631.51,,,,
2020-10-01,110632,4,,estimated,61678.88,,,,
2020-10-01,110632,5,,estimated,58534.76,,,,
2020-10-01,110632,6,,estimated,54887.33,,,,
2020-10-01,110632,7,,estimated,53098.86,,,,
2020-10-01,110632,8,,estimated,53098.86,,,,
2020-10-01,110632,9,,estimated,47533.71,,,,
2020-10-01,110632,10,,estimated,46895.05,,,,
2020-10-01,110632,11,,estimated,44933.06,,,,
2020-10-01,110632,12,,estimated,44933.06,,,,
2020-10-01,110632,13,,estimated,44605.58,,,,
2020-10-01,110632,14,,estimated,41849.96,,,,
2020-10-01,110632,15,,estimated,41163.84,,,,
2020-10-01,110632,16,,estimated,39701.96,,,,
2020-10-01,110632,17,,estimated,39555.41,,,,
2020-10-01,110632,18,,estimated,38263.64,,,,
2020-10-01,110632,19,,estimated,37104.41,,,,
2020-10-01,110632,20,,estimated,35861.65,,,,
2020-10-01,200181,1,,estimated,65113.07,,,,
2020-10-01,200181,2,,estimated,38126.04,,,,
2020-10-01,200181,3,,estimated,33012.59,,,,
2020-10-01,200181,4,,estimated,26922.27,,,,
2020-10-01,200181,5,,estimated,25073.43,,,,
2020-10-01,200181,6,,estimated,22935.06,,,,
2020-10-01,200181,7,,estimated,22187.72,,,,
2020-10-01,200181,8,,estimated,20913.98,,,,
2020-10-01,200181,9,,estimated,18612.26,,,,
2020-10-01,200181,10,,estimated,18612.26,,,,
2020-10-01,200181,11,,estimated,18612.26,,,,
2020-10-01,200181,12,,estimated,18612.26,,,,
2020-10-01,200181,13,,estimated,18612.26,,,,
2020-10-01,200181,14,,estimated,18612.26,,,,
2020-10-01,200181,15,,estimated,18060.67,,,,
2020-10-01,200181,16,,estimated,17148.82,,,,
2020-10-01,200181,17,,estimated,17148.82,,,,
2020-10-01,200181,18,,estimated,17148.82,,,,
2020-10-01,200181,19,,estimated,17085.89,,,,
2020-10-01,200181,20,,estimated,16812.2,,,,
2020-10-01,201184,1,,estimated,171179.69,,,,
2020-10-01,201184,2,,estimated,95861.76,,,,
2020-10-01,201184,3,,estimated,83005.01,,,,
2020-10-01,201184,4,,estimated,83005.01,,,,
2020-10-01,201184,5,,estimated,83005.01,,,,
2020-10-01,201184,6,,estimated,83005.01,,,,
2020-10-01,201184,7,,estimated,83005.01,,,,
2020-10-01,201184,8,,estimated,83005.01,,,,
2020-10-01,201184,9,,estimated,83005.01,,,,
2020-10-01,201184,10,,estimated,83005.01,,,,
2020-10-01,201184,11,,estimated,83005.01,,,,
2020-10-01,201184,12,,estimated,75459.92,,,,
2020-10-01,201184,13,,estimated,72831.06,,,,
2020-10-01,201184,14,,estimated,63455.56,,,,
2020-10-01,201184,15,,estimated,63455.56,,,,
2020-10-01,201184,16,,estimated,63455.56,,,,
2020-10-01,201184,17,,estimated,62307.73,,,,
2020-10-01,201184,18,,estimated,51239.29,,,,
2020-10-01,201184,19,,estimated,49686.97,,,,
2020-10-01,201184,20,,estimated,49686.97,,,,
2020-10-01,201351,1,,estimated,171179.69,,,,
2020-10-01,201351,2,,estimated,95861.76,,,,
2020-10-01,201351,3,,estimated,83005.01,,,,
2020-10-01,201351,4,,estimated,83005.01,,,,
2020-10-01,201351,5,,estimated,83005.01,,,,
2020-10-01,201351,6,,estimated,83005.01,,,,
2020-10-01,201351,7,,estimated,83005.01,,,,
2020-10-01,201351,8,,estimated,83005.01,,,,
2020-10-01,201351,9,,estimated,83005.01,,,,
2020-10-01,201351,10,,estimated,83005.01,,,,
2020-10-01,201351,11,,estimated,83005.01,,,,
2020-10-01,201351,12,,estimated,75459.92,,,,
2020-10-01,201351,13,,estimated,72831.06,,,,
2020-10-01,201351,14,,estimated,63455.56,,,,
2020-10-01,201351,15,,estimated,63455.56,,,,
2020-10-01,201351,16,,estimated,63455.56,,,,
2020-10-01,201351,17,,estimated,62307.73,,,,
2020-10-01,201351,18,,estimated,51239.29,,,,
2020-10-01,201351,19,,estimated,49686.97,,,,
2020-10-01,201351,20,,estimated,49686.97,,,,
2020-10-01,201486,1,,estimated,67744.08,,,,
2020-10-01,201486,2,,estimated,37936.87,,,,
2020-10-01,201486,3,,estimated,32848.78,,,,
2020-10-01,201486,4,,estimated,27475.05,,,,
2020-10-01,201486,5,,estimated,25588.25,,,,
2020-10-01,201486,6,,estimated,23405.98,,,,
2020-10-01,201486,7,,estimated,22643.29,,,,
2020-10-01,201486,8,,estimated,21456.88,,,,
2020-10-01,201486,9,,estimated,17810.18,,,,
2020-10-01,201486,10,,estimated,17810.18,,,,
2020-10-01,201486,11,,estimated,17182.25,,,,
2020-10-01,201486,12,,estimated,16638.64,,,,
2020-10-01,201486,13,,estimated,16058.96,,,,
2020-10-01,201486,14,,estimated,15494.47,,,,
2020-10-01,201486,15,,estimated,13661.77,,,,
2020-10-01,201486,16,,estimated,12813.75,,,,
2020-10-01,201486,17,,estimated,12813.75,,,,
2020-10-01,201486,18,,estimated,12813.75,,,,
2020-10-01,201486,19,,estimated,12813.75,,,,
2020-10-01,201486,20,,estimated,12813.75,,,,
2020-10-01,201632,1,,estimated,77552.0,,,,
2020-10-01,201632,2,,estimated,42942.67,,,,
2020-10-01,201632,3,,estimated,37183.23,,,,
2020-10-01,201632,4,,estimated,31100.45,,,,
2020-10-01,201632,5,,estimated,28964.69,,,,
2020-10-01,201632,6,,estimated,26494.48,,,,
