date,genre,rank,shop,source,sales,lower_rank,upper_rank,lower_sales,upper_sales
2021-03-01,100181,1,,estimated,58824.85,,,,
2021-03-01,100181,2,,estimated,36892.57,,,,
2021-03-01,100181,3,,estimated,30573.73,,,,
2021-03-01,100181,4,,estimated,24933.33,,,,
2021-03-01,100181,5,,estimated,22079.45,,,,
2021-03-01,100181,6,,estimated,19423.07,,,,
2021-03-01,100181,7,,estimated,17805.83,,,,
2021-03-01,100181,8,,estimated,16468.45,,,,
2021-03-01,100181,9,,estimated,14575.34,,,,
2021-03-01,100181,10,,estimated,14575.34,,,,
2021-03-01,100181,11,,estimated,14076.21,,,,
2021-03-01,100181,12,,estimated,14076.21,,,,
2021-03-01,100181,13,,estimated,14076.21,,,,
2021-03-01,100181,14,,estimated,14076.21,,,,
2021-03-01,100181,15,,estimated,14076.21,,,,
2021-03-01,100181,16,,estimated,14076.21,,,,
2021-03-01,100181,17,,estimated,14076.21,,,,
2021-03-01,100181,18,,estimated,14076.21,,,,
2021-03-01,100181,19,,estimated,14076.21,,,,
2021-03-01,100181,20,,estimated,14076.21,,,,
2021-03-01,100487,1,,estimated,77399.49,,,,
2021-03-01,100487,2,,estimated,49566.0,,,,
2021-03-01,100487,3,,estimated,41076.55,,,,
2021-03-01,100487,4,,estimated,33498.6,,,,
2021-03-01,100487,5,,estimated,29664.38,,,,
2021-03-01,100487,6,,estimated,26095.5,,,,
2021-03-01,100487,7,,estimated,23922.72,,,,
2021-03-01,100487,8,,estimated,22940.31,,,,
2021-03-01,100487,9,,estimated,20303.28,,,,
2021-03-01,100487,10,,estimated,20303.28,,,,
2021-03-01,100487,11,,estimated,19608.02,,,,
2021-03-01,100487,12,,estimated,19608.02,,,,
2021-03-01,100487,13,,estimated,19608.02,,,,
2021-03-01,100487,14,,estimated,19608.02,,,,
2021-03-01,100487,15,,estimated,19608.02,,,,
2021-03-01,100487,16,,estimated,19353.54,,,,
2021-03-01,100487,17,,estimated,19353.54,,,,
2021-03-01,100487,18,,estimated,19353.54,,,,
2021-03-01,100487,19,,estimated,19353.54,,,,
2021-03-01,100487,20,,estimated,19353.54,,,,
2021-03-01,100992,1,,estimated,155189.28,,,,
2021-03-01,100992,2,,estimated,101484.34,,,,
2021-03-01,100992,3,,estimated,74680.4,,,,
2021-03-01,100992,4,,estimated,60903.23,,,,
2021-03-01,100992,5,,estimated,53932.4,,,,
2021-03-01,100992,6,,estimated,47443.96,,,,
2021-03-01,100992,7,,estimated,43493.72,,,,
2021-03-01,100992,8,,estimated,41707.64,,,,
2021-03-01,100992,9,,estimated,36913.37,,,,
2021-03-01,100992,10,,estimated,33171.16,,,,
2021-03-01,100992,11,,estimated,29285.77,,,,
2021-03-01,100992,12,,estimated,28400.4,,,,
2021-03-01,100992,13,,estimated,26708.37,,,,
2021-03-01,100992,14,,estimated,24393.94,,,,
2021-03-01,100992,15,,estimated,23290.95,,,,
2021-03-01,100992,16,,estimated,22075.87,,,,
2021-03-01,100992,17,,estimated,22075.87,,,,
2021-03-01,100992,18,,estimated,21891.55,,,,
2021-03-01,100992,19,,estimated,20661.74,,,,
2021-03-01,100992,20,,estimated,20275.43,,,,
2021-03-01,101020,1,,estimated,111188.65,,,,
2021-03-01,101020,2,,estimated,77106.57,,,,
2021-03-01,101020,3,,estimated,59728.38,,,,
2021-03-01,101020,4,,estimated,48709.55,,,,
2021-03-01,101020,5,,estimated,37352.38,,,,
2021-03-01,101020,6,,estimated,32858.6,,,,
2021-03-01,101020,7,,estimated,30122.72,,,,
2021-03-01,101020,8,,estimated,28885.72,,,,
2021-03-01,101020,9,,estimated,25219.98,,,,
2021-03-01,101020,10,,estimated,24090.46,,,,
2021-03-01,101020,11,,estimated,21947.41,,,,
2021-03-01,101020,12,,estimated,21947.41,,,,
2021-03-01,101020,13,,estimated,21238.63,,,,
2021-03-01,101020,14,,estimated,20060.81,,,,
2021-03-01,101020,15,,estimated,19094.61,,,,
2021-03-01,101020,16,,estimated,18420.44,,,,
2021-03-01,101020,17,,estimated,18420.44,,,,
2021-03-01,101020,18,,estimated,18420.44,,,,
2021-03-01,101020,19,,estimated,18420.44,,,,
2021-03-01,101020,20,,estimated,18420.44,,,,
2021-03-01,101535,1,,estimated,97891.36,,,,
2021-03-01,101535,2,,estimated,73229.46,,,,
2021-03-01,101535,3,,estimated,62594.35,,,,
2021-03-01,101535,4,,estimated,48480.98,,,,
2021-03-01,101535,5,,estimated,42931.94,,,,
2021-03-01,101535,6,,estimated,37766.91,,,,
2021-03-01,101535,7,,estimated,34622.37,,,,
2021-03-01,101535,8,,estimated,34012.76,,,,
2021-03-01,101535,9,,estimated,30167.07,,,,
2021-03-01,101535,10,,estimated,28815.99,,,,
2021-03-01,101535,11,,estimated,26252.58,,,,
2021-03-01,101535,12,,estimated,26252.58,,,,
2021-03-01,101535,13,,estimated,25947.95,,,,
2021-03-01,101535,14,,estimated,24508.98,,,,
2021-03-01,101535,15,,estimated,23998.08,,,,
2021-03-01,101535,16,,estimated,23150.79,,,,
2021-03-01,101535,17,,estimated,23150.79,,,,
2021-03-01,101535,18,,estimated,23150.79,,,,
2021-03-01,101535,19,,estimated,22734.09,,,,
2021-03-01,101535,20,,estimated,22100.54,,,,
2021-03-01,110365,1,,estimated,95679.33,,,,
2021-03-01,110365,2,,estimated,73103.71,,,,
2021-03-01,110365,3,,estimated,62486.87,,,,
2021-03-01,110365,4,,estimated,50959.15,,,,
2021-03-01,110365,5,,estimated,44070.37,,,,
2021-03-01,110365,6,,estimated,38119.63,,,,
2021-03-01,110365,7,,estimated,34945.73,,,,
2021-03-01,110365,8,,estimated,33065.33,,,,
2021-03-01,110365,9,,estimated,30074.51,,,,
2021-03-01,110365,10,,estimated,29412.73,,,,
2021-03-01,110365,11,,estimated,27006.56,,,,
2021-03-01,110365,12,,estimated,26155.85,,,,
2021-03-01,110365,13,,estimated,24799.39,,,,
2021-03-01,110365,14,,estimated,24010.2,,,,
2021-03-01,110365,15,,estimated,23054.84,,,,
2021-03-01,110365,16,,estimated,22240.85,,,,
2021-03-01,110365,17,,estimated,22240.85,,,,
2021-03-01,110365,18,,estimated,22240.85,,,,
2021-03-01,110365,19,,estimated,22240.85,,,,
2021-03-01,110365,20,,estimated,21040.84,,,,
2021-03-01,110409,1,,estimated,118575.6,,,,
2021-03-01,110409,2,,estimated,90597.65,,,,
2021-03-01,110409,3,,estimated,77440.19,,,,
2021-03-01,110409,4,,estimated,63153.9,,,,
2021-03-01,110409,5,,estimated,59934.59,,,,
2021-03-01,110409,6,,estimated,56199.93,,,,
2021-03-01,110409,7,,estimated,54368.69,,,,
2021-03-01,110409,8,,estimated,53613.35,,,,
2021-03-01,110409,9,,estimated,49625.71,,,,
2021-03-01,110409,10,,estimated,49625.71,,,,
2021-03-01,110409,11,,estimated,44917.17,,,,
2021-03-01,110409,12,,estimated,43502.28,,,,
2021-03-01,110409,13,,estimated,42095.84,,,,
2021-03-01,110409,14,,estimated,40756.24,,,,
2021-03-01,110409,15,,estimated,38223.25,,,,
2021-03-01,110409,16,,estimated,36844.38,,,,
2021-03-01,110409,17,,estimated,36844.38,,,,
2021-03-01,110409,18,,estimated,36401.33,,,,
2021-03-01,110409,19,,estimated,35129.88,,,,
2021-03-01,110409,20,,estimated,32428.83,,,,
2021-03-01,110435,1,,estimated,124314.48,,,,
2021-03-01,110435,2,,estimated,97865.25,,,,
2021-03-01,110435,3,,estimated,83652.33,,,,
2021-03-01,110435,4,,estimated,68220.03,,,,
2021-03-01,110435,5,,estimated,64742.48,,,,
2021-03-01,110435,6,,estimated,60708.24,,,,
2021-03-01,110435,7,,estimated,58730.1,,,,
2021-03-01,110435,8,,estimated,57914.17,,,,
2021-03-01,110435,9,,estimated,53606.64,,,,
2021-03-01,110435,10,,estimated,51809.85,,,,
2021-03-01,110435,11,,estimated,46280.46,,,,
2021-03-01,110435,12,,estimated,44822.63,,,,
2021-03-01,110435,13,,estimated,43373.5,,,,
