date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2021-01-01,100181,1,,estimated,26603.1,12276.68,60502.71,,,,
2021-01-01,100181,2,,estimated,26603.1,12276.68,60502.71,,,,
2021-01-01,100181,3,,estimated,26603.1,12276.68,60502.71,,,,
2021-01-01,100181,4,,estimated,26603.1,12276.68,60502.71,,,,
2021-01-01,100181,5,,estimated,24224.38,11178.96,55092.85,,,,
2021-01-01,100181,6,,estimated,24224.38,11178.96,55092.85,,,,
2021-01-01,100181,7,,estimated,24224.38,11178.96,55092.85,,,,
2021-01-01,100181,8,,estimated,21918.47,10114.84,49848.58,,,,
2021-01-01,100181,9,,estimated,21918.47,10114.84,49848.58,,,,
2021-01-01,100181,10,,estimated,21918.47,10114.84,49848.58,,,,
2021-01-01,100181,11,,estimated,21918.47,10114.84,49848.58,,,,
2021-01-01,100181,12,,estimated,17895.25,8258.22,40698.68,,,,
2021-01-01,100181,13,,estimated,17895.25,8258.22,40698.68,,,,
2021-01-01,100181,14,,estimated,17895.25,8258.22,40698.68,,,,
2021-01-01,100181,15,,estimated,17895.25,8258.22,40698.68,,,,
2021-01-01,100181,16,,estimated,12855.25,5932.38,29236.35,,,,
2021-01-01,100181,17,,estimated,12855.25,5932.38,29236.35,,,,
2021-01-01,100181,18,,estimated,12855.25,5932.38,29236.35,,,,
2021-01-01,100181,19,,estimated,12855.25,5932.38,29236.35,,,,
2021-01-01,100181,20,,estimated,12855.25,5932.38,29236.35,,,,
2021-01-01,100487,1,,estimated,109963.97,50745.68,250088.04,,,,
2021-01-01,100487,2,,estimated,66425.83,30653.9,151070.44,,,,
2021-01-01,100487,3,,estimated,62888.73,29021.61,143026.11,,,,
2021-01-01,100487,4,,estimated,54814.51,25295.56,124663.14,,,,
2021-01-01,100487,5,,estimated,53099.3,24504.03,120762.28,,,,
2021-01-01,100487,6,,estimated,37491.36,17301.35,85265.58,,,,
2021-01-01,100487,7,,estimated,37491.36,17301.35,85265.58,,,,
2021-01-01,100487,8,,estimated,37491.36,17301.35,85265.58,,,,
2021-01-01,100487,9,,estimated,36020.93,16622.78,81921.42,,,,
2021-01-01,100487,10,,estimated,36020.93,16622.78,81921.42,,,,
2021-01-01,100487,11,,estimated,32004.33,14769.21,72786.56,,,,
2021-01-01,100487,12,,estimated,32004.33,14769.21,72786.56,,,,
2021-01-01,100487,13,,estimated,32004.33,14769.21,72786.56,,,,
2021-01-01,100487,14,,estimated,29783.25,13744.24,67735.24,,,,
2021-01-01,100487,15,,estimated,29783.25,13744.24,67735.24,,,,
2021-01-01,100487,16,,estimated,29783.25,13744.24,67735.24,,,,
2021-01-01,100487,17,,estimated,26644.19,12295.64,60596.15,,,,
2021-01-01,100487,18,,estimated,26644.19,12295.64,60596.15,,,,
2021-01-01,100487,19,,estimated,26289.78,12132.09,59790.12,,,,
2021-01-01,100487,20,,estimated,26289.78,12132.09,59790.12,,,,
2021-01-01,100992,1,,estimated,866858.81,441634.21,1439839.55,,,,
2021-01-01,100992,2,,estimated,487774.15,248503.85,810185.58,,,,
2021-01-01,100992,3,,estimated,208110.85,106025.19,345669.02,,,,
2021-01-01,100992,4,,estimated,208110.85,106025.19,345669.02,,,,
2021-01-01,100992,5,,estimated,145743.01,74250.96,242076.96,,,,
2021-01-01,100992,6,,estimated,100783.19,51345.51,167399.38,,,,
2021-01-01,100992,7,,estimated,85036.7,43323.22,141244.68,,,,
2021-01-01,100992,8,,estimated,85036.7,43323.22,141244.68,,,,
2021-01-01,100992,9,,estimated,60508.23,30826.82,100503.27,,,,
2021-01-01,100992,10,,estimated,43323.01,22071.56,71958.87,,,,
2021-01-01,100992,11,,estimated,43323.01,22071.56,71958.87,,,,
2021-01-01,100992,12,,estimated,38016.75,19368.2,63145.26,,,,
2021-01-01,100992,13,,estimated,38016.75,19368.2,63145.26,,,,
2021-01-01,100992,14,,estimated,38016.75,19368.2,63145.26,,,,
2021-01-01,100992,15,,estimated,38016.75,19368.2,63145.26,,,,
2021-01-01,100992,16,,estimated,23117.48,11777.55,38397.79,,,,
2021-01-01,100992,17,,estimated,23117.48,11777.55,38397.79,,,,
2021-01-01,100992,18,,estimated,23117.48,11777.55,38397.79,,,,
2021-01-01,100992,19,,estimated,23117.48,11777.55,38397.79,,,,
2021-01-01,100992,20,,estimated,23117.48,11777.55,38397.79,,,,
2021-01-01,101020,1,,estimated,387589.79,191329.08,881484.79,,,,
2021-01-01,101020,2,,estimated,142066.98,70129.67,323099.03,,,,
2021-01-01,101020,3,,estimated,109638.63,54121.8,249348.12,,,,
2021-01-01,101020,4,,estimated,109638.63,54121.8,249348.12,,,,
2021-01-01,101020,5,,estimated,54922.91,27112.04,124909.66,,,,
2021-01-01,101020,6,,estimated,46676.26,23041.18,106154.54,,,,
2021-01-01,101020,7,,estimated,46676.26,23041.18,106154.54,,,,
2021-01-01,101020,8,,estimated,38110.44,18812.76,86673.52,,,,
2021-01-01,101020,9,,estimated,38110.44,18812.76,86673.52,,,,
2021-01-01,101020,10,,estimated,36798.59,18165.19,83690.03,,,,
2021-01-01,101020,11,,estimated,29669.89,14646.19,67477.41,,,,
2021-01-01,101020,12,,estimated,29669.89,14646.19,67477.41,,,,
2021-01-01,101020,13,,estimated,29669.89,14646.19,67477.41,,,,
2021-01-01,101020,14,,estimated,24327.47,12008.96,55327.29,,,,
2021-01-01,101020,15,,estimated,23459.14,11580.32,53352.47,,,,
2021-01-01,101020,16,,estimated,18763.86,9262.55,42674.13,,,,
2021-01-01,101020,17,,estimated,18763.86,9262.55,42674.13,,,,
2021-01-01,101020,18,,estimated,18763.86,9262.55,42674.13,,,,
2021-01-01,101020,19,,estimated,18763.86,9262.55,42674.13,,,,
2021-01-01,101020,20,,estimated,18763.86,9262.55,42674.13,,,,
2021-01-01,101384,1,,estimated,38774.24,17893.36,88183.19,,,,
2021-01-01,101384,2,,estimated,37120.64,17130.27,84422.46,,,,
2021-01-01,101384,3,,estimated,35512.28,16388.05,80764.59,,,,
2021-01-01,101384,4,,estimated,34285.34,15821.85,77974.21,,,,
2021-01-01,101384,5,,estimated,33762.83,15580.72,76785.88,,,,
2021-01-01,101384,6,,estimated,33762.83,15580.72,76785.88,,,,
2021-01-01,101384,7,,estimated,33762.83,15580.72,76785.88,,,,
2021-01-01,101384,8,,estimated,33245.57,15342.02,75609.49,,,,
2021-01-01,101384,9,,estimated,32732.82,15105.4,74443.36,,,,
2021-01-01,101384,10,,estimated,32338.89,14923.61,73547.45,,,,
2021-01-01,101384,11,,estimated,30237.52,13953.88,68768.37,,,,
2021-01-01,101384,12,,estimated,28847.87,13312.59,65607.92,,,,
2021-01-01,101384,13,,estimated,28847.87,13312.59,65607.92,,,,
2021-01-01,101384,14,,estimated,28847.87,13312.59,65607.92,,,,
2021-01-01,101384,15,,estimated,28847.87,13312.59,65607.92,,,,
2021-01-01,101384,16,,estimated,28326.43,13071.96,64422.03,,,,
2021-01-01,101384,17,,estimated,26178.49,12080.73,59537.03,,,,
2021-01-01,101384,18,,estimated,26024.82,12009.82,59187.54,,,,
2021-01-01,101384,19,,estimated,26024.82,12009.82,59187.54,,,,
2021-01-01,101384,20,,estimated,26024.82,12009.82,59187.54,,,,
2021-01-01,101535,1,,estimated,611247.56,321383.79,1390143.51,,,,
2021-01-01,101535,2,,estimated,176150.73,92617.12,400614.77,,,,
2021-01-01,101535,3,,estimated,128228.39,67420.35,291626.31,,,,
2021-01-01,101535,4,,estimated,119909.47,63046.4,272706.81,,,,
2021-01-01,101535,5,,estimated,71712.14,37705.05,163092.94,,,,
2021-01-01,101535,6,,estimated,60311.46,31710.76,137164.7,,,,
2021-01-01,101535,7,,estimated,55570.02,29217.79,126381.36,,,,
2021-01-01,101535,8,,estimated,55130.25,28986.57,125381.22,,,,
2021-01-01,101535,9,,estimated,55130.25,28986.57,125381.22,,,,
2021-01-01,101535,10,,estimated,55130.25,28986.57,125381.22,,,,
2021-01-01,101535,11,,estimated,55130.25,28986.57,125381.22,,,,
2021-01-01,101535,12,,estimated,52017.02,27349.68,118300.88,,,,
2021-01-01,101535,13,,estimated,52017.02,27349.68,118300.88,,,,
2021-01-01,101535,14,,estimated,43359.13,22797.51,98610.47,,,,
2021-01-01,101535,15,,estimated,43359.13,22797.51,98610.47,,,,
2021-01-01,101535,16,,estimated,33850.26,17797.9,76984.72,,,,
2021-01-01,101535,17,,estimated,29456.65,15487.82,66992.45,,,,
2021-01-01,101535,18,,estimated,29456.65,15487.82,66992.45,,,,
2021-01-01,101535,19,,estimated,29456.65,15487.82,66992.45,,,,
2021-01-01,101535,20,,estimated,29456.65,15487.82,66992.45,,,,
2021-01-01,110365,1,,estimated,154439.5,103213.67,247700.51,,,,
2021-01-01,110365,2,,estimated,78622.74,52544.47,126100.47,,,,
2021-01-01,110365,3,,estimated,64925.96,43390.75,104132.64,,,,
2021-01-01,110365,4,,estimated,43307.05,28942.59,69458.77,,,,
2021-01-01,110365,5,,estimated,38944.76,26027.22,62462.23,,,,
2021-01-01,110365,6,,estimated,32062.28,21427.58,51423.65,,,,
2021-01-01,110365,7,,estimated,30653.81,20486.29,49164.66,,,,
2021-01-01,110365,8,,estimated,30653.81,20486.29,49164.66,,,,
2021-01-01,110365,9,,estimated,30653.81,20486.29,49164.66,,,,
2021-01-01,110365,10,,estimated,29367.08,19626.35,47100.91,,,,
2021-01-01,110365,11,,estimated,27958.83,18685.2,44842.26,,,,
2021-01-01,110365,12,,estimated,27698.42,18511.17,44424.6,,,,
2021-01-01,110365,13,,estimated,27698.42,18511.17,44424.6,,,,
2021-01-01,110365,14,,estimated,26530.5,17730.63,42551.41,,,,
2021-01-01,110365,15,,estimated,24066.84,16084.14,38600.02,,,,
2021-01-01,110365,16,,estimated,21553.13,14404.2,34568.37,,,,
2021-01-01,110365,17,,estimated,21553.13,14404.2,34568.37,,,,
2021-01-01,110365,18,,estimated,20712.15,13842.17,33219.55,,,,
2021-01-01,110365,19,,estimated,19480.7,13019.17,31244.46,,,,
2021-01-01,110365,20,,estimated,19480.7,13019.17,31244.46,,,,
2021-01-01,110409,1,,estimated,1086671.78,501472.44,2471387.75,,,,
2021-01-01,110409,2,,estimated,979987.84,452240.41,2228759.39,,,,
2021-01-01,110409,3,,estimated,55088.75,25422.11,125286.82,,,,
2021-01-01,110409,4,,estimated,46265.32,21350.31,105219.94,,,,
2021-01-01,110409,5,,estimated,46265.32,21350.31,105219.94,,,,
2021-01-01,110409,6,,estimated,46265.32,21350.31,105219.94,,,,
2021-01-01,110409,7,,estimated,46265.32,21350.31,105219.94,,,,
2021-01-01,110409,8,,estimated,46265.32,21350.31,105219.94,,,,
2021-01-01,110409,9,,estimated,46265.32,21350.31,105219.94,,,,
2021-01-01,110409,10,,estimated,46265.32,21350.31,105219.94,,,,
2021-01-01,110409,11,,estimated,46265.32,21350.31,105219.94,,,,
2021-01-01,110409,12,,estimated,46265.32,21350.31,105219.94,,,,
2021-01-01,110409,13,,estimated,45343.52,20924.92,103123.51,,,,
2021-01-01,110409,14,,estimated,33588.34,15500.2,76389.03,,,,
2021-01-01,110409,15,,estimated,33588.34,15500.2,76389.03,,,,
2021-01-01,110409,16,,estimated,33588.34,15500.2,76389.03,,,,
2021-01-01,110409,17,,estimated,33588.34,15500.2,76389.03,,,,
2021-01-01,110409,18,,estimated,30205.56,13939.13,68695.68,,,,
2021-01-01,110409,19,,estimated,30205.56,13939.13,68695.68,,,,
2021-01-01,110409,20,,estimated,28127.22,12980.02,63968.96,,,,
2021-01-01,110435,1,,estimated,713880.61,329438.44,1623559.04,,,,
2021-01-01,110435,2,,estimated,108667.5,50147.39,247139.51,,,,
2021-01-01,110435,3,,estimated,108667.5,50147.39,247139.51,,,,
2021-01-01,110435,4,,estimated,108667.5,50147.39,247139.51,,,,
2021-01-01,110435,5,,estimated,108667.5,50147.39,247139.51,,,,
2021-01-01,110435,6,,estimated,68107.5,31429.94,154895.01,,,,
2021-01-01,110435,7,,estimated,68107.5,31429.94,154895.01,,,,
2021-01-01,110435,8,,estimated,68107.5,31429.94,154895.01,,,,
2021-01-01,110435,9,,estimated,68107.5,31429.94,154895.01,,,,
2021-01-01,110435,10,,estimated,43118.63,19898.19,98063.52,,,,
2021-01-01,110435,11,,estimated,43118.63,19898.19,98063.52,,,,
2021-01-01,110435,12,,estimated,38020.28,17545.43,86468.47,,,,
2021-01-01,110435,13,,estimated,38020.28,17545.43,86468.47,,,,
2021-01-01,110435,14,,estimated,38020.28,17545.43,86468.47,,,,
2021-01-01,110435,15,,estimated,38020.28,17545.43,86468.47,,,,
2021-01-01,110435,16,,estimated,38020.28,17545.43,86468.47,,,,
2021-01-01,110435,17,,estimated,38020.28,17545.43,86468.47,,,,
2021-01-01,110435,18,,estimated,38020.28,17545.43,86468.47,,,,
2021-01-01,110435,19,,estimated,36416.39,16805.27,82820.79,,,,
2021-01-01,110435,20,,estimated,36416.39,16805.27,82820.79,,,,
2021-01-01,110632,1,,estimated,254365.09,157421.64,419853.43,,,,
2021-01-01,110632,2,,estimated,254365.09,157421.64,419853.43,,,,
2021-01-01,110632,3,,estimated,254365.09,157421.64,419853.43,,,,
2021-01-01,110632,4,,estimated,231503.49,143273.04,382118.22,,,,
2021-01-01,110632,5,,estimated,90244.41,55850.52,148956.86,,,,
2021-01-01,110632,6,,estimated,90244.41,55850.52,148956.86,,,,
2021-01-01,110632,7,,estimated,90244.41,55850.52,148956.86,,,,
