date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2020-05-01,100181,1,,estimated,62174.28,25589.1,159584.37,,,,
2020-05-01,100181,2,,estimated,38811.03,15973.47,99617.3,,,,
2020-05-01,100181,3,,estimated,32581.74,13409.68,83628.41,,,,
2020-05-01,100181,4,,estimated,26570.9,10935.8,68200.23,,,,
2020-05-01,100181,5,,estimated,23529.6,9684.09,60394.04,,,,
2020-05-01,100181,6,,estimated,20698.76,8519.0,53128.05,,,,
2020-05-01,100181,7,,estimated,18975.31,7809.67,48704.42,,,,
2020-05-01,100181,8,,estimated,17550.09,7223.1,45046.27,,,,
2020-05-01,100181,9,,estimated,15438.88,6354.19,39627.37,,,,
2020-05-01,100181,10,,estimated,15438.88,6354.19,39627.37,,,,
2020-05-01,100181,11,,estimated,14910.18,6136.59,38270.36,,,,
2020-05-01,100181,12,,estimated,14910.18,6136.59,38270.36,,,,
2020-05-01,100181,13,,estimated,14910.18,6136.59,38270.36,,,,
2020-05-01,100181,14,,estimated,14910.18,6136.59,38270.36,,,,
2020-05-01,100181,15,,estimated,14910.18,6136.59,38270.36,,,,
2020-05-01,100181,16,,estimated,14873.15,6121.35,38175.3,,,,
2020-05-01,100181,17,,estimated,14808.79,6094.86,38010.11,,,,
2020-05-01,100181,18,,estimated,14808.79,6094.86,38010.11,,,,
2020-05-01,100181,19,,estimated,14808.79,6094.86,38010.11,,,,
2020-05-01,100181,20,,estimated,14808.79,6094.86,38010.11,,,,
2020-05-01,100487,1,,estimated,84269.72,34646.57,292753.75,,,,
2020-05-01,100487,2,,estimated,52015.38,21385.55,180701.88,,,,
2020-05-01,100487,3,,estimated,43666.8,17953.12,151698.85,,,,
2020-05-01,100487,4,,estimated,35611.0,14641.07,123712.92,,,,
2020-05-01,100487,5,,estimated,31535.0,12965.27,109552.88,,,,
2020-05-01,100487,6,,estimated,27741.08,11405.44,96372.74,,,,
2020-05-01,100487,7,,estimated,25431.29,10455.79,88348.51,,,,
2020-05-01,100487,8,,estimated,24386.93,10026.42,84720.41,,,,
2020-05-01,100487,9,,estimated,21453.32,8820.3,74529.03,,,,
2020-05-01,100487,10,,estimated,21453.32,8820.3,74529.03,,,,
2020-05-01,100487,11,,estimated,20718.68,8518.26,71976.88,,,,
2020-05-01,100487,12,,estimated,20718.68,8518.26,71976.88,,,,
2020-05-01,100487,13,,estimated,20718.68,8518.26,71976.88,,,,
2020-05-01,100487,14,,estimated,20718.68,8518.26,71976.88,,,,
2020-05-01,100487,15,,estimated,20669.89,8498.2,71807.39,,,,
2020-05-01,100487,16,,estimated,20171.26,8293.19,70075.13,,,,
2020-05-01,100487,17,,estimated,20083.98,8257.31,69771.92,,,,
2020-05-01,100487,18,,estimated,20083.98,8257.31,69771.92,,,,
2020-05-01,100487,19,,estimated,20083.98,8257.31,69771.92,,,,
2020-05-01,100487,20,,estimated,19610.74,8062.74,68127.89,,,,
2020-05-01,100992,1,,estimated,156309.05,71853.17,301322.68,,,,
2020-05-01,100992,2,,estimated,98522.56,45289.5,189925.54,,,,
2020-05-01,100992,3,,estimated,73443.37,33760.93,141579.48,,,,
2020-05-01,100992,4,,estimated,59894.41,27532.66,115460.65,,,,
2020-05-01,100992,5,,estimated,53039.04,24381.34,102245.31,,,,
2020-05-01,100992,6,,estimated,46658.08,21448.09,89944.49,,,,
2020-05-01,100992,7,,estimated,42773.27,19662.3,82455.6,,,,
2020-05-01,100992,8,,estimated,41016.78,18854.86,79069.55,,,,
2020-05-01,100992,9,,estimated,36082.78,16586.77,69558.09,,,,
2020-05-01,100992,10,,estimated,32424.77,14905.23,62506.41,,,,
2020-05-01,100992,11,,estimated,28626.8,13159.36,55184.94,,,,
2020-05-01,100992,12,,estimated,28335.06,13025.25,54622.53,,,,
2020-05-01,100992,13,,estimated,26646.92,12249.23,51368.23,,,,
2020-05-01,100992,14,,estimated,24337.82,11187.77,46916.9,,,,
2020-05-01,100992,15,,estimated,23237.36,10681.9,44795.51,,,,
2020-05-01,100992,16,,estimated,22077.47,10148.72,42559.54,,,,
2020-05-01,100992,17,,estimated,21981.94,10104.8,42375.39,,,,
2020-05-01,100992,18,,estimated,21343.17,9811.17,41144.0,,,,
2020-05-01,100992,19,,estimated,20555.27,9448.98,39625.14,,,,
2020-05-01,100992,20,,estimated,20025.54,9205.47,38603.97,,,,
