date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2018-11-01,100487,1,,estimated,84529.37,34753.32,293655.77,,,,
2018-11-01,100487,2,,estimated,52175.65,21451.44,181258.65,,,,
2018-11-01,100487,3,,estimated,43801.35,18008.44,152166.26,,,,
2018-11-01,100487,4,,estimated,35720.72,14686.18,124094.11,,,,
2018-11-01,100487,5,,estimated,31632.17,13005.22,109890.44,,,,
2018-11-01,100487,6,,estimated,27826.55,11440.58,96669.69,,,,
2018-11-01,100487,7,,estimated,25509.65,10488.01,88620.73,,,,
2018-11-01,100487,8,,estimated,24462.07,10057.31,84981.45,,,,
2018-11-01,100487,9,,estimated,21215.83,8722.65,73703.98,,,,
2018-11-01,100487,10,,estimated,21215.83,8722.65,73703.98,,,,
2018-11-01,100487,11,,estimated,20489.32,8423.96,71180.08,,,,
2018-11-01,100487,12,,estimated,20489.32,8423.96,71180.08,,,,
2018-11-01,100487,13,,estimated,20489.32,8423.96,71180.08,,,,
2018-11-01,100487,14,,estimated,20489.32,8423.96,71180.08,,,,
2018-11-01,100487,15,,estimated,20441.07,8404.12,71012.46,,,,
2018-11-01,100487,16,,estimated,19947.96,8201.38,69299.38,,,,
2018-11-01,100487,17,,estimated,19874.32,8171.11,69043.57,,,,
2018-11-01,100487,18,,estimated,19874.32,8171.11,69043.57,,,,
2018-11-01,100487,19,,estimated,19874.32,8171.11,69043.57,,,,
2018-11-01,100487,20,,estimated,19642.62,8075.85,68238.65,,,,
2018-11-01,100992,1,,estimated,156790.66,72074.56,302251.1,,,,
2018-11-01,100992,2,,estimated,98826.12,45429.04,190510.73,,,,
2018-11-01,100992,3,,estimated,73669.66,33864.96,142015.7,,,,
2018-11-01,100992,4,,estimated,60078.96,27617.49,115816.41,,,,
2018-11-01,100992,5,,estimated,53202.47,24456.46,102560.34,,,,
2018-11-01,100992,6,,estimated,46801.84,21514.18,90221.62,,,,
2018-11-01,100992,7,,estimated,42905.06,19722.88,82709.66,,,,
2018-11-01,100992,8,,estimated,41143.16,18912.96,79313.18,,,,
2018-11-01,100992,9,,estimated,35683.34,16403.15,68788.08,,,,
2018-11-01,100992,10,,estimated,32065.82,14740.23,61814.46,,,,
2018-11-01,100992,11,,estimated,28309.9,13013.68,54574.04,,,,
2018-11-01,100992,12,,estimated,28021.39,12881.06,54017.86,,,,
2018-11-01,100992,13,,estimated,26351.93,12113.63,50799.58,,,,
2018-11-01,100992,14,,estimated,24068.39,11063.92,46397.52,,,,
2018-11-01,100992,15,,estimated,22980.12,10563.65,44299.61,,,,
2018-11-01,100992,16,,estimated,21833.06,10036.37,42088.4,,,,
2018-11-01,100992,17,,estimated,21752.47,9999.32,41933.04,,,,
2018-11-01,100992,18,,estimated,21120.37,9708.75,40714.5,,,,
2018-11-01,100992,19,,estimated,20480.49,9414.61,39481.0,,,,
2018-11-01,100992,20,,estimated,20058.1,9220.44,38666.73,,,,
2018-11-01,101020,1,,estimated,112569.26,48698.3,267331.89,,,,
2018-11-01,101020,2,,estimated,75242.81,32550.6,178688.22,,,,
2018-11-01,101020,3,,estimated,59042.36,25542.16,140215.05,,,,
2018-11-01,101020,4,,estimated,48150.09,20830.09,114347.85,,,,
2018-11-01,101020,5,,estimated,36923.36,15973.32,87686.39,,,,
2018-11-01,101020,6,,estimated,32481.19,14051.6,77137.02,,,,
2018-11-01,101020,7,,estimated,29776.74,12881.64,70714.44,,,,
2018-11-01,101020,8,,estimated,28553.94,12352.65,67810.51,,,,
2018-11-01,101020,9,,estimated,24430.22,10568.69,58017.4,,,,
2018-11-01,101020,10,,estimated,23899.69,10339.18,56757.49,,,,
2018-11-01,101020,11,,estimated,22115.83,9567.47,52521.14,,,,
2018-11-01,101020,12,,estimated,22115.83,9567.47,52521.14,,,,
2018-11-01,101020,13,,estimated,21465.43,9286.11,50976.57,,,,
2018-11-01,101020,14,,estimated,20275.03,8771.13,48149.58,,,,
2018-11-01,101020,15,,estimated,19298.52,8348.68,45830.53,,,,
2018-11-01,101020,16,,estimated,18627.97,8058.6,44238.09,,,,
2018-11-01,101020,17,,estimated,18559.2,8028.85,44074.8,,,,
2018-11-01,101020,18,,estimated,18559.2,8028.85,44074.8,,,,
2018-11-01,101020,19,,estimated,18489.53,7998.71,43909.34,,,,
2018-11-01,101020,20,,estimated,18260.97,7899.83,43366.54,,,,
2018-11-01,101535,1,,estimated,92054.27,51325.7,337348.82,,,,
2018-11-01,101535,2,,estimated,66374.24,37007.56,243239.87,,,,
2018-11-01,101535,3,,estimated,57472.24,32044.17,210616.97,,,,
2018-11-01,101535,4,,estimated,46869.62,26132.58,171761.85,,,,
2018-11-01,101535,5,,estimated,41505.01,23141.5,152102.31,,,,
2018-11-01,101535,6,,estimated,36511.65,20357.4,133803.26,,,,
2018-11-01,101535,7,,estimated,33471.62,18662.41,122662.56,,,,
2018-11-01,101535,8,,estimated,32882.28,18333.81,120502.8,,,,
2018-11-01,101535,9,,estimated,28848.83,16084.93,105721.52,,,,
2018-11-01,101535,10,,estimated,28222.35,15735.63,103425.68,,,,
2018-11-01,101535,11,,estimated,26115.86,14561.13,95706.09,,,,
2018-11-01,101535,12,,estimated,26115.86,14561.13,95706.09,,,,
2018-11-01,101535,13,,estimated,25889.79,14435.09,94877.63,,,,
2018-11-01,101535,14,,estimated,24454.05,13634.57,89616.08,,,,
2018-11-01,101535,15,,estimated,23944.29,13350.36,87748.01,,,,
2018-11-01,101535,16,,estimated,23112.33,12886.49,84699.14,,,,
2018-11-01,101535,17,,estimated,23027.02,12838.92,84386.49,,,,
2018-11-01,101535,18,,estimated,22941.64,12791.32,84073.6,,,,
2018-11-01,101535,19,,estimated,22246.59,12403.79,81526.48,,,,
2018-11-01,101535,20,,estimated,21801.3,12155.51,79894.64,,,,
2018-11-01,101954,1,,estimated,62360.63,25665.79,160062.66,,,,
2018-11-01,101954,2,,estimated,38927.35,16021.35,99915.87,,,,
2018-11-01,101954,3,,estimated,32679.39,13449.87,83879.06,,,,
2018-11-01,101954,4,,estimated,26650.54,10968.57,68404.64,,,,
2018-11-01,101954,5,,estimated,23600.12,9713.11,60575.05,,,,
2018-11-01,101954,6,,estimated,20760.8,8544.53,53287.28,,,,
2018-11-01,101954,7,,estimated,19032.18,7833.08,48850.4,,,,
2018-11-01,101954,8,,estimated,17602.69,7244.75,45181.28,,,,
2018-11-01,101954,9,,estimated,15266.68,6283.31,39185.4,,,,
2018-11-01,101954,10,,estimated,15266.68,6283.31,39185.4,,,,
2018-11-01,101954,11,,estimated,14743.89,6068.15,37843.52,,,,
2018-11-01,101954,12,,estimated,14743.89,6068.15,37843.52,,,,
2018-11-01,101954,13,,estimated,14743.89,6068.15,37843.52,,,,
2018-11-01,101954,14,,estimated,14743.89,6068.15,37843.52,,,,
2018-11-01,101954,15,,estimated,14743.89,6068.15,37843.52,,,,
2018-11-01,101954,16,,estimated,14707.26,6053.07,37749.51,,,,
2018-11-01,101954,17,,estimated,14652.97,6030.73,37610.17,,,,
2018-11-01,101954,18,,estimated,14652.97,6030.73,37610.17,,,,
2018-11-01,101954,19,,estimated,14652.97,6030.73,37610.17,,,,
2018-11-01,101954,20,,estimated,14652.97,6030.73,37610.17,,,,
2018-11-01,110365,1,,estimated,90816.12,50153.99,155501.79,,,,
2018-11-01,110365,2,,estimated,66880.33,36935.24,114517.22,,,,
2018-11-01,110365,3,,estimated,57910.46,31981.55,99158.38,,,,
2018-11-01,110365,4,,estimated,47227.0,26081.52,80865.4,,,,
2018-11-01,110365,5,,estimated,40842.73,22555.75,69933.81,,,,
2018-11-01,110365,6,,estimated,35327.8,19510.09,60490.76,,,,
2018-11-01,110365,7,,estimated,32386.34,17885.64,55454.19,,,,
2018-11-01,110365,8,,estimated,30643.66,16923.23,52470.24,,,,
2018-11-01,110365,9,,estimated,27312.79,15083.72,46766.88,,,,
2018-11-01,110365,10,,estimated,26719.66,14756.17,45751.3,,,,
2018-11-01,110365,11,,estimated,24440.21,13497.32,41848.25,,,,
2018-11-01,110365,12,,estimated,23740.92,13111.13,40650.88,,,,
2018-11-01,110365,13,,estimated,22509.7,12431.18,38542.7,,,,
2018-11-01,110365,14,,estimated,21793.37,12035.58,37316.14,,,,
2018-11-01,110365,15,,estimated,20926.21,11556.68,35831.34,,,,
2018-11-01,110365,16,,estimated,20199.11,11155.14,34586.35,,,,
2018-11-01,110365,17,,estimated,20124.55,11113.96,34458.68,,,,
2018-11-01,110365,18,,estimated,20124.55,11113.96,34458.68,,,,
2018-11-01,110365,19,,estimated,19902.57,10991.37,34078.58,,,,
2018-11-01,110365,20,,estimated,19339.82,10680.58,33115.0,,,,
2018-11-01,110435,1,,estimated,106894.53,43994.63,274369.02,,,,
2018-11-01,110435,2,,estimated,81110.37,33382.63,208188.12,,,,
2018-11-01,110435,3,,estimated,70232.02,28905.42,180266.37,,,,
2018-11-01,110435,4,,estimated,57275.49,23572.9,147010.5,,,,
2018-11-01,110435,5,,estimated,54355.82,22371.25,139516.53,,,,
2018-11-01,110435,6,,estimated,50968.79,20977.25,130822.94,,,,
2018-11-01,110435,7,,estimated,49308.0,20293.71,126560.14,,,,
2018-11-01,110435,8,,estimated,48622.97,20011.77,124801.85,,,,
2018-11-01,110435,9,,estimated,44103.69,18151.78,113202.12,,,,
2018-11-01,110435,10,,estimated,44103.69,18151.78,113202.12,,,,
2018-11-01,110435,11,,estimated,41393.59,17036.38,106246.03,,,,
2018-11-01,110435,12,,estimated,40209.25,16548.94,103206.14,,,,
2018-11-01,110435,13,,estimated,38909.27,16013.9,99869.44,,,,
2018-11-01,110435,14,,estimated,37671.07,15504.3,96691.33,,,,
2018-11-01,110435,15,,estimated,35329.82,14540.71,90681.98,,,,
2018-11-01,110435,16,,estimated,34075.12,14024.31,87461.51,,,,
2018-11-01,110435,17,,estimated,33949.34,13972.54,87138.66,,,,
2018-11-01,110435,18,,estimated,32840.64,13516.24,84292.95,,,,
2018-11-01,110435,19,,estimated,31845.7,13106.75,81739.21,,,,
2018-11-01,110435,20,,estimated,30779.07,12667.75,79001.45,,,,
2018-11-01,200181,1,,estimated,67420.67,36220.86,148164.95,,,,
2018-11-01,200181,2,,estimated,38899.44,20898.21,85486.16,,,,
2018-11-01,200181,3,,estimated,33682.26,18095.35,74020.79,,,,
2018-11-01,200181,4,,estimated,27468.4,14757.04,60365.09,,,,
2018-11-01,200181,5,,estimated,25582.06,13743.62,56219.62,,,,
2018-11-01,200181,6,,estimated,23400.32,12571.51,51424.99,,,,
2018-11-01,200181,7,,estimated,22637.82,12161.87,49749.3,,,,
2018-11-01,200181,8,,estimated,21338.24,11463.69,46893.33,,,,
2018-11-01,200181,9,,estimated,18989.82,10202.03,41732.4,,,,
2018-11-01,200181,10,,estimated,18989.82,10202.03,41732.4,,,,
2018-11-01,200181,11,,estimated,18989.82,10202.03,41732.4,,,,
2018-11-01,200181,12,,estimated,18989.82,10202.03,41732.4,,,,
2018-11-01,200181,13,,estimated,18989.82,10202.03,41732.4,,,,
2018-11-01,200181,14,,estimated,18989.82,10202.03,41732.4,,,,
2018-11-01,200181,15,,estimated,18427.05,9899.69,40495.63,,,,
2018-11-01,200181,16,,estimated,17496.7,9399.87,38451.09,,,,
2018-11-01,200181,17,,estimated,17496.7,9399.87,38451.09,,,,
2018-11-01,200181,18,,estimated,17496.7,9399.87,38451.09,,,,
2018-11-01,200181,19,,estimated,17432.5,9365.38,38309.99,,,,
2018-11-01,200181,20,,estimated,17153.25,9215.36,37696.32,,,,
2018-11-01,201184,1,,estimated,172676.67,71068.61,443213.77,,,,
2018-11-01,201184,2,,estimated,95284.8,39216.4,244570.0,,,,
2018-11-01,201184,3,,estimated,82505.43,33956.79,211768.86,,,,
2018-11-01,201184,4,,estimated,82505.43,33956.79,211768.86,,,,
2018-11-01,201184,5,,estimated,82505.43,33956.79,211768.86,,,,
2018-11-01,201184,6,,estimated,82505.43,33956.79,211768.86,,,,
2018-11-01,201184,7,,estimated,82505.43,33956.79,211768.86,,,,
2018-11-01,201184,8,,estimated,82505.43,33956.79,211768.86,,,,
2018-11-01,201184,9,,estimated,82505.43,33956.79,211768.86,,,,
2018-11-01,201184,10,,estimated,82505.43,33956.79,211768.86,,,,
2018-11-01,201184,11,,estimated,82505.43,33956.79,211768.86,,,,
2018-11-01,201184,12,,estimated,75005.75,30870.15,192519.23,,,,
2018-11-01,201184,13,,estimated,72392.71,29794.7,185812.28,,,,
2018-11-01,201184,14,,estimated,63073.64,25959.25,161892.78,,,,
2018-11-01,201184,15,,estimated,63073.64,25959.25,161892.78,,,,
2018-11-01,201184,16,,estimated,63073.64,25959.25,161892.78,,,,
2018-11-01,201184,17,,estimated,61932.72,25489.68,158964.35,,,,
2018-11-01,201184,18,,estimated,50930.9,20961.65,130725.67,,,,
2018-11-01,201184,19,,estimated,49387.91,20326.6,126765.26,,,,
2018-11-01,201184,20,,estimated,49387.91,20326.6,126765.26,,,,
2018-11-01,201351,1,,estimated,172676.67,71068.61,443213.77,,,,
2018-11-01,201351,2,,estimated,95284.8,39216.4,244570.0,,,,
2018-11-01,201351,3,,estimated,82505.43,33956.79,211768.86,,,,
2018-11-01,201351,4,,estimated,82505.43,33956.79,211768.86,,,,
2018-11-01,201351,5,,estimated,82505.43,33956.79,211768.86,,,,
2018-11-01,201351,6,,estimated,82505.43,33956.79,211768.86,,,,
2018-11-01,201351,7,,estimated,82505.43,33956.79,211768.86,,,,
2018-11-01,201351,8,,estimated,82505.43,33956.79,211768.86,,,,
