date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2026-03-01,100181,1,,estimated,44076.46,20942.24,99097.62,,,,
2026-03-01,100181,2,,estimated,44076.46,20942.24,99097.62,,,,
2026-03-01,100181,3,,estimated,44076.46,20942.24,99097.62,,,,
2026-03-01,100181,4,,estimated,44076.46,20942.24,99097.62,,,,
2026-03-01,100181,5,,estimated,44046.48,20928.0,99030.22,,,,
2026-03-01,100181,6,,estimated,44046.48,20928.0,99030.22,,,,
2026-03-01,100181,7,,estimated,44046.48,20928.0,99030.22,,,,
2026-03-01,100181,8,,estimated,41832.24,19875.94,94051.9,,,,
2026-03-01,100181,9,,estimated,39516.47,18775.64,88845.35,,,,
2026-03-01,100181,10,,estimated,37825.62,17972.26,85043.79,,,,
2026-03-01,100181,11,,estimated,37739.02,17931.11,84849.09,,,,
2026-03-01,100181,12,,estimated,37739.02,17931.11,84849.09,,,,
2026-03-01,100181,13,,estimated,37739.02,17931.11,84849.09,,,,
2026-03-01,100181,14,,estimated,37739.02,17931.11,84849.09,,,,
2026-03-01,100181,15,,estimated,36026.13,17117.25,80997.97,,,,
2026-03-01,100181,16,,estimated,28134.55,13367.69,63255.25,,,,
2026-03-01,100181,17,,estimated,28134.55,13367.69,63255.25,,,,
2026-03-01,100181,18,,estimated,28134.55,13367.69,63255.25,,,,
2026-03-01,100181,19,,estimated,28134.55,13367.69,63255.25,,,,
2026-03-01,100181,20,,estimated,28134.55,13367.69,63255.25,,,,
2026-03-01,100487,1,,estimated,171277.01,81379.6,385084.11,,,,
2026-03-01,100487,2,,estimated,106242.59,50479.51,238866.45,,,,
2026-03-01,100487,3,,estimated,77837.88,36983.46,175003.82,,,,
2026-03-01,100487,4,,estimated,71458.8,33952.54,160661.66,,,,
2026-03-01,100487,5,,estimated,71458.8,33952.54,160661.66,,,,
2026-03-01,100487,6,,estimated,63377.98,30113.06,142493.46,,,,
2026-03-01,100487,7,,estimated,63377.98,30113.06,142493.46,,,,
2026-03-01,100487,8,,estimated,63377.98,30113.06,142493.46,,,,
2026-03-01,100487,9,,estimated,61807.83,29367.03,138963.27,,,,
2026-03-01,100487,10,,estimated,59284.05,28167.9,133289.04,,,,
2026-03-01,100487,11,,estimated,59284.05,28167.9,133289.04,,,,
2026-03-01,100487,12,,estimated,56225.04,26714.45,126411.43,,,,
2026-03-01,100487,13,,estimated,56225.04,26714.45,126411.43,,,,
2026-03-01,100487,14,,estimated,50927.37,24197.35,114500.6,,,,
2026-03-01,100487,15,,estimated,50927.37,24197.35,114500.6,,,,
2026-03-01,100487,16,,estimated,50927.37,24197.35,114500.6,,,,
2026-03-01,100487,17,,estimated,49630.91,23581.35,111585.75,,,,
2026-03-01,100487,18,,estimated,49630.91,23581.35,111585.75,,,,
2026-03-01,100487,19,,estimated,49512.2,23524.95,111318.86,,,,
2026-03-01,100487,20,,estimated,49512.2,23524.95,111318.86,,,,
2026-03-01,100992,1,,estimated,698118.69,331700.23,1278709.36,,,,
2026-03-01,100992,2,,estimated,329733.19,156667.59,603955.92,,,,
2026-03-01,100992,3,,estimated,234528.61,111432.62,429574.42,,,,
2026-03-01,100992,4,,estimated,203589.87,96732.55,372905.45,,,,
2026-03-01,100992,5,,estimated,181991.88,86470.61,333345.49,,,,
2026-03-01,100992,6,,estimated,161990.1,76967.07,296709.23,,,,
2026-03-01,100992,7,,estimated,150194.78,71362.71,275104.33,,,,
2026-03-01,100992,8,,estimated,145480.93,69123.0,266470.19,,,,
2026-03-01,100992,9,,estimated,124395.86,59104.75,227849.72,,,,
2026-03-01,100992,10,,estimated,111814.56,53126.95,204805.18,,,,
2026-03-01,100992,11,,estimated,111814.56,53126.95,204805.18,,,,
