date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2026-04-01,100181,1,,estimated,391231.53,161019.33,1004184.31,,,,
2026-04-01,100181,2,,estimated,181992.47,74902.72,467124.89,,,,
2026-04-01,100181,3,,estimated,111664.45,45957.79,286612.1,,,,
2026-04-01,100181,4,,estimated,84880.92,34934.47,217866.09,,,,
2026-04-01,100181,5,,estimated,71317.01,29351.97,183051.26,,,,
2026-04-01,100181,6,,estimated,59471.61,24476.76,152647.35,,,,
2026-04-01,100181,7,,estimated,52157.26,21466.39,133873.42,,,,
2026-04-01,100181,8,,estimated,44294.66,18230.37,113692.29,,,,
2026-04-01,100181,9,,estimated,40686.86,16745.51,104432.04,,,,
2026-04-01,100181,10,,estimated,40158.73,16528.14,103076.46,,,,
2026-04-01,100181,11,,estimated,37262.36,15336.08,95642.28,,,,
2026-04-01,100181,12,,estimated,35589.45,14647.56,91348.38,,,,
2026-04-01,100181,13,,estimated,34108.78,14038.16,87547.89,,,,
2026-04-01,100181,14,,estimated,32668.93,13445.57,83852.22,,,,
2026-04-01,100181,15,,estimated,31830.51,13100.5,81700.21,,,,
2026-04-01,100181,16,,estimated,31325.65,12892.71,80404.39,,,,
2026-04-01,100181,17,,estimated,29411.59,12104.94,75491.5,,,,
2026-04-01,100181,18,,estimated,29076.1,11966.86,74630.4,,,,
2026-04-01,100181,19,,estimated,28311.29,11652.09,72667.33,,,,
2026-04-01,100181,20,,estimated,27930.76,11495.48,71690.62,,,,
2026-04-01,100487,1,,estimated,446836.36,183711.85,1552313.43,,,,
2026-04-01,100487,2,,estimated,202938.13,83435.78,705008.86,,,,
2026-04-01,100487,3,,estimated,124516.05,51193.4,432569.85,,,,
2026-04-01,100487,4,,estimated,94649.99,38914.3,328814.9,,,,
2026-04-01,100487,5,,estimated,79525.01,32695.83,276270.59,,,,
2026-04-01,100487,6,,estimated,66316.32,27265.23,230383.49,,,,
2026-04-01,100487,7,,estimated,58160.16,23911.91,202048.92,,,,
2026-04-01,100487,8,,estimated,51210.61,21054.68,177906.12,,,,
2026-04-01,100487,9,,estimated,47039.52,19339.78,163415.69,,,,
2026-04-01,100487,10,,estimated,46428.92,19088.74,161294.49,,,,
2026-04-01,100487,11,,estimated,43080.34,17712.01,149661.49,,,,
2026-04-01,100487,12,,estimated,41114.06,16903.6,142830.62,,,,
2026-04-01,100487,13,,estimated,39403.55,16200.34,136888.28,,,,
2026-04-01,100487,14,,estimated,37740.21,15516.47,131109.81,,,,
2026-04-01,100487,15,,estimated,36771.64,15118.25,127744.99,,,,
2026-04-01,100487,16,,estimated,36040.49,14817.65,125204.97,,,,
2026-04-01,100487,17,,estimated,33838.34,13912.26,117554.71,,,,
2026-04-01,100487,18,,estimated,33452.36,13753.57,116213.81,,,,
2026-04-01,100487,19,,estimated,33224.09,13659.72,115420.79,,,,
2026-04-01,100487,20,,estimated,31544.24,12969.07,109584.98,,,,
2026-04-01,100992,1,,estimated,895921.22,411842.97,1727100.13,,,,
2026-04-01,100992,2,,estimated,415504.16,191001.69,800982.58,,,,
2026-04-01,100992,3,,estimated,226378.28,104063.06,436397.69,,,,
2026-04-01,100992,4,,estimated,172080.04,79102.88,331724.98,,,,
2026-04-01,100992,5,,estimated,144581.94,66462.38,278715.9,,,,
2026-04-01,100992,6,,estimated,120567.77,55423.39,232422.91,,,,
2026-04-01,100992,7,,estimated,105739.4,48606.98,203837.71,,,,
2026-04-01,100992,8,,estimated,93104.71,42798.98,179481.35,,,,
2026-04-01,100992,9,,estimated,85521.41,39313.05,164862.75,,,,
2026-04-01,100992,10,,estimated,74702.55,34339.76,144006.84,,,,
2026-04-01,100992,11,,estimated,64342.52,29577.39,124035.44,,,,
2026-04-01,100992,12,,estimated,55733.73,25620.05,107439.95,,,,
2026-04-01,100992,13,,estimated,51765.92,23796.1,99791.07,,,,
2026-04-01,100992,14,,estimated,46074.04,21179.62,88818.62,,,,
