date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2024-04-01,100181,1,,estimated,29195.8,13624.86,64013.72,,,,
2024-04-01,100181,2,,estimated,29195.8,13624.86,64013.72,,,,
2024-04-01,100181,3,,estimated,29195.8,13624.86,64013.72,,,,
2024-04-01,100181,4,,estimated,29195.8,13624.86,64013.72,,,,
2024-04-01,100181,5,,estimated,25083.52,11705.78,54997.28,,,,
2024-04-01,100181,6,,estimated,25083.52,11705.78,54997.28,,,,
2024-04-01,100181,7,,estimated,25083.52,11705.78,54997.28,,,,
2024-04-01,100181,8,,estimated,20725.78,9672.14,45442.64,,,,
2024-04-01,100181,9,,estimated,19907.69,9290.36,43648.92,,,,
2024-04-01,100181,10,,estimated,16944.48,7907.52,37151.89,,,,
2024-04-01,100181,11,,estimated,14917.25,6961.46,32707.06,,,,
2024-04-01,100181,12,,estimated,14917.25,6961.46,32707.06,,,,
2024-04-01,100181,13,,estimated,14917.25,6961.46,32707.06,,,,
2024-04-01,100181,14,,estimated,14917.25,6961.46,32707.06,,,,
2024-04-01,100181,15,,estimated,14917.25,6961.46,32707.06,,,,
2024-04-01,100181,16,,estimated,14066.45,6564.42,30841.62,,,,
2024-04-01,100181,17,,estimated,14066.45,6564.42,30841.62,,,,
2024-04-01,100181,18,,estimated,14066.45,6564.42,30841.62,,,,
2024-04-01,100181,19,,estimated,14066.45,6564.42,30841.62,,,,
2024-04-01,100181,20,,estimated,14066.45,6564.42,30841.62,,,,
2024-04-01,100487,1,,estimated,162909.01,76267.49,357188.73,,,,
2024-04-01,100487,2,,estimated,105054.03,49182.1,230337.88,,,,
2024-04-01,100487,3,,estimated,74067.3,34675.35,162397.42,,,,
2024-04-01,100487,4,,estimated,58412.44,27346.37,128073.12,,,,
2024-04-01,100487,5,,estimated,58412.44,27346.37,128073.12,,,,
2024-04-01,100487,6,,estimated,47281.45,22135.29,103667.7,,,,
2024-04-01,100487,7,,estimated,47281.45,22135.29,103667.7,,,,
2024-04-01,100487,8,,estimated,47281.45,22135.29,103667.7,,,,
2024-04-01,100487,9,,estimated,45956.63,21515.06,100762.93,,,,
2024-04-01,100487,10,,estimated,34596.54,16196.72,75855.18,,,,
2024-04-01,100487,11,,estimated,34596.54,16196.72,75855.18,,,,
2024-04-01,100487,12,,estimated,32672.23,15295.83,71636.02,,,,
2024-04-01,100487,13,,estimated,32672.23,15295.83,71636.02,,,,
2024-04-01,100487,14,,estimated,27122.38,12697.62,59467.61,,,,
2024-04-01,100487,15,,estimated,27122.38,12697.62,59467.61,,,,
