date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2020-06-01,100181,1,,estimated,27005.37,12831.18,60716.49,,,,
2020-06-01,100181,2,,estimated,27005.37,12831.18,60716.49,,,,
2020-06-01,100181,3,,estimated,27005.37,12831.18,60716.49,,,,
2020-06-01,100181,4,,estimated,27005.37,12831.18,60716.49,,,,
2020-06-01,100181,5,,estimated,25815.23,12265.71,58040.69,,,,
2020-06-01,100181,6,,estimated,25815.23,12265.71,58040.69,,,,
2020-06-01,100181,7,,estimated,25815.23,12265.71,58040.69,,,,
2020-06-01,100181,8,,estimated,22692.59,10782.03,51020.03,,,,
2020-06-01,100181,9,,estimated,20569.24,9773.15,46246.06,,,,
2020-06-01,100181,10,,estimated,20569.24,9773.15,46246.06,,,,
2020-06-01,100181,11,,estimated,19143.44,9095.71,43040.42,,,,
2020-06-01,100181,12,,estimated,19143.44,9095.71,43040.42,,,,
2020-06-01,100181,13,,estimated,19143.44,9095.71,43040.42,,,,
2020-06-01,100181,14,,estimated,19143.44,9095.71,43040.42,,,,
2020-06-01,100181,15,,estimated,18991.7,9023.61,42699.26,,,,
2020-06-01,100181,16,,estimated,17479.79,8305.25,39300.02,,,,
2020-06-01,100181,17,,estimated,17479.79,8305.25,39300.02,,,,
2020-06-01,100181,18,,estimated,17368.76,8252.5,39050.39,,,,
2020-06-01,100181,19,,estimated,17368.76,8252.5,39050.39,,,,
2020-06-01,100181,20,,estimated,17368.76,8252.5,39050.39,,,,
2020-06-01,100487,1,,estimated,67986.96,32302.95,152855.88,,,,
2020-06-01,100487,2,,estimated,44044.88,20927.24,99026.62,,,,
2020-06-01,100487,3,,estimated,41434.92,19687.16,93158.61,,,,
2020-06-01,100487,4,,estimated,36720.72,17447.28,82559.63,,,,
2020-06-01,100487,5,,estimated,36720.72,17447.28,82559.63,,,,
2020-06-01,100487,6,,estimated,33162.68,15756.73,74560.05,,,,
2020-06-01,100487,7,,estimated,33162.68,15756.73,74560.05,,,,
2020-06-01,100487,8,,estimated,33162.68,15756.73,74560.05,,,,
