date,genre,rank,shop,source,sales,sales_low,sales_high,lower_rank,upper_rank,lower_sales,upper_sales
2019-11-01,100181,1,,estimated,22068.48,10298.74,48386.59,,,,
2019-11-01,100181,2,,estimated,22068.48,10298.74,48386.59,,,,
2019-11-01,100181,3,,estimated,22068.48,10298.74,48386.59,,,,
2019-11-01,100181,4,,estimated,22068.48,10298.74,48386.59,,,,
2019-11-01,100181,5,,estimated,18816.01,8780.9,41255.34,,,,
2019-11-01,100181,6,,estimated,18816.01,8780.9,41255.34,,,,
2019-11-01,100181,7,,estimated,18816.01,8780.9,41255.34,,,,
2019-11-01,100181,8,,estimated,16600.85,7747.15,36398.45,,,,
2019-11-01,100181,9,,estimated,15138.67,7064.79,33192.53,,,,
2019-11-01,100181,10,,estimated,14949.82,6976.66,32778.47,,,,
2019-11-01,100181,11,,estimated,12559.1,5860.98,27536.66,,,,
2019-11-01,100181,12,,estimated,12559.1,5860.98,27536.66,,,,
2019-11-01,100181,13,,estimated,12559.1,5860.98,27536.66,,,,
2019-11-01,100181,14,,estimated,12559.1,5860.98,27536.66,,,,
2019-11-01,100181,15,,estimated,12559.1,5860.98,27536.66,,,,
2019-11-01,100181,16,,estimated,10278.17,4796.53,22535.57,,,,
2019-11-01,100181,17,,estimated,10278.17,4796.53,22535.57,,,,
2019-11-01,100181,18,,estimated,10278.17,4796.53,22535.57,,,,
2019-11-01,100181,19,,estimated,10278.17,4796.53,22535.57,,,,
2019-11-01,100181,20,,estimated,10278.17,4796.53,22535.57,,,,
2019-11-01,100487,1,,estimated,78909.87,36942.45,173015.07,,,,
2019-11-01,100487,2,,estimated,52895.1,24763.37,115975.99,,,,
2019-11-01,100487,3,,estimated,47058.46,22030.89,103178.76,,,,
2019-11-01,100487,4,,estimated,36518.08,17096.3,80068.29,,,,
2019-11-01,100487,5,,estimated,36518.08,17096.3,80068.29,,,,
2019-11-01,100487,6,,estimated,28815.7,13490.36,63180.32,,,,
2019-11-01,100487,7,,estimated,28815.7,13490.36,63180.32,,,,
2019-11-01,100487,8,,estimated,28815.7,13490.36,63180.32,,,,
2019-11-01,100487,9,,estimated,27855.39,13040.78,61074.77,,,,
2019-11-01,100487,10,,estimated,23597.83,11047.56,51739.8,,,,
2019-11-01,100487,11,,estimated,23260.6,10889.68,51000.39,,,,
2019-11-01,100487,12,,estimated,22268.0,10424.99,48824.04,,,,
2019-11-01,100487,13,,estimated,22268.0,10424.99,48824.04,,,,
2019-11-01,100487,14,,estimated,19910.48,9321.29,43655.05,,,,
2019-11-01,100487,15,,estimated,19910.48,9321.29,43655.05,,,,
