date,shop,genre,item,sales,units
2020-07-01,23590,566403,58668276,396120,13
2020-07-01,23590,566403,50379654,331800,7
2020-07-01,23590,566403,58668261,251920,8
2020-07-01,23590,502835,29764541,218420,5
2020-07-01,23590,566403,50379637,192760,4
2020-07-01,23590,566403,50379626,175760,3
2020-07-01,525,567664,56739388,140800,16
2020-07-01,34820,507843,49654126,137880,18
2020-07-01,11018,206440,41868298,137700,43
2020-07-01,23590,566403,58668294,123460,4
2020-07-01,11018,206440,30218651,103500,35
2020-07-01,525,567662,63222928,99800,10
2020-07-01,31464,566647,46123875,98000,10
2020-07-01,47281,555421,59229506,87184,8
2020-07-01,525,567662,63223070,84660,17
2020-07-01,525,567664,57803149,84660,14
2020-07-01,32809,509434,53865282,82600,62
2020-07-01,19199,506539,56366450,70200,8
2020-07-01,34820,507843,49662807,68800,5
2020-07-01,525,567662,78359656,63840,8
2020-07-01,525,567664,56735629,62820,9
2020-07-01,525,567664,78359655,62820,9
2020-07-01,147,206363,47377546,59500,7
2020-07-01,22714,216158,1419512,58650,23
2020-07-01,44222,502835,83552513,54648,2
2020-07-01,21825,201351,25546311,52800,10
2020-07-01,11018,206440,30218631,51200,14
2020-07-01,147,206363,42296264,49500,9
2020-07-01,11018,206440,30234709,48400,21
2020-07-01,525,567662,56729173,47880,6
2020-07-01,18832,100487,32780755,46500,3
2020-07-01,11503,206471,14477097,45870,25
2020-07-01,23774,201184,59245701,44000,4
2020-07-01,47281,555421,59229499,43130,2
2020-07-01,31282,502280,50093020,43120,4
2020-07-01,34820,507843,49723247,41880,6
2020-07-01,525,563342,48765669,41040,15
2020-07-01,34820,507843,49662808,40680,2
2020-07-01,525,567662,78359601,40000,2
2020-07-01,525,567662,78359643,39920,4
2020-07-01,12356,110435,44233558,37600,1
2020-07-01,11018,206440,50932812,37000,26
2020-07-01,525,563342,48765670,36930,3
2020-07-01,34820,507843,49669305,36400,4
2020-07-01,44222,564895,25363567,36080,1
2020-07-01,525,567662,56749821,35880,6
2020-07-01,32138,558846,52173,35640,2
2020-07-01,11018,206471,79494795,35200,15
2020-07-01,525,567664,56742705,35200,2
2020-07-01,5829,551180,78942243,35000,1
2020-07-01,147,206363,47377548,34000,4
2020-07-01,525,563339,38585948,32800,1
2020-07-01,11503,206440,1647295,32109,21
2020-07-01,525,567662,78359614,31920,4
2020-07-01,23590,566403,58668243,31530,1
2020-07-01,11018,206440,40696211,30500,11
2020-07-01,27841,551180,42152769,30400,8
2020-07-01,18832,100487,27493659,30000,3
2020-07-01,17904,402279,48755555,29700,11
2020-07-01,21707,206440,31327316,29700,3
2020-07-01,23774,201184,59245703,29280,6
2020-07-01,525,563339,36752311,27600,5
2020-07-01,525,567662,78359664,27000,2
2020-07-01,525,563339,38585899,26820,5
2020-07-01,32138,502280,51479,26820,1
2020-07-01,16833,507843,16715796,26730,1
2020-07-01,27841,551180,42152767,26600,7
2020-07-01,525,567664,56729222,26400,3
2020-07-01,27841,558873,24184306,24800,1
2020-07-01,18832,100487,32763226,24000,2
2020-07-01,11018,206440,30224484,23000,10
2020-07-01,27841,558873,23267301,21800,1
2020-07-01,23774,564647,10562750,21420,5
2020-07-01,525,567662,56742670,20940,3
2020-07-01,44222,564895,25363627,20880,1
2020-07-01,44222,564895,25363623,20880,1
2020-07-01,21707,206440,31328752,20790,2
2020-07-01,22714,216158,57037748,20400,8
2020-07-01,28228,502835,1638478,20160,12
2020-07-01,42149,206471,3739948,20000,2
2020-07-01,147,206363,42296262,19800,5
2020-07-01,27841,551180,48126056,19000,4
2020-07-01,525,563339,55230784,18760,5
2020-07-01,34820,507843,49669309,17980,1
2020-07-01,3759,565724,19633089,17974,2
2020-07-01,14564,551180,41371179,17940,5
2020-07-01,16833,567538,16715739,17820,1
2020-07-01,11018,206440,51563272,17500,5
2020-07-01,11018,206440,53877698,17500,5
2020-07-01,9435,558846,34944429,17160,4
2020-07-01,31464,566647,46123877,16800,1
2020-07-01,11018,206440,41849835,16300,6
2020-07-01,6817,510003,38668336,16200,1
2020-07-01,11018,206440,50932789,16000,12
2020-07-01,11018,206440,50932831,16000,8
2020-07-01,28488,551180,26124656,16000,2
2020-07-01,37719,563689,19476846,16000,2
2020-07-01,28228,502835,1638485,15960,7
2020-07-01,525,567662,78359633,15960,2
2020-07-01,39701,551180,9735576,15900,2
2020-07-01,16833,567538,16715724,15840,2
