date,shop,genre,item,sales,units
2022-03-01,29191,558873,4121491,155000,1
2022-03-01,4643,558873,9510232,137500,1
2022-03-01,52256,564286,43937315,128000,1
2022-03-01,39441,205582,45957260,102340,33
2022-03-01,52256,564286,43848656,99998,1
2022-03-01,34820,507843,49654126,89760,12
2022-03-01,22714,216158,1419512,84150,31
2022-03-01,4643,558873,9608964,77000,1
2022-03-01,32809,509434,53865282,76570,63
2022-03-01,49388,558873,30582147,66680,4
2022-03-01,39441,205611,45957240,62580,19
2022-03-01,34820,507843,49733647,59240,4
2022-03-01,52256,564286,43862140,53839,1
2022-03-01,39441,551228,43960201,53820,9
2022-03-01,21825,201351,25546311,43200,9
2022-03-01,1918,101535,23426864,36968,8
2022-03-01,29191,558873,4154781,35000,1
2022-03-01,39441,205582,43960372,34240,8
2022-03-01,44222,564895,16861652,32616,1
2022-03-01,32809,509434,34615027,31920,4
2022-03-01,39441,205611,45957237,31680,14
2022-03-01,21707,551736,49977045,28800,2
2022-03-01,29191,558873,4180469,28000,1
2022-03-01,12356,110435,56681440,27520,2
2022-03-01,39441,551228,43960194,26820,9
2022-03-01,16833,507843,16715789,26730,1
2022-03-01,29191,558873,4180295,25000,1
2022-03-01,525,567662,56729107,23600,2
2022-03-01,22714,216158,57037748,22950,8
2022-03-01,27985,567623,45262660,22800,3
2022-03-01,42258,100487,53889257,22000,1
2022-03-01,34820,507843,49733648,21840,1
2022-03-01,29191,558873,4018257,20800,1
2022-03-01,18788,205611,41682017,20000,1
2022-03-01,12356,110435,56681449,19960,2
2022-03-01,49388,558846,36882620,19800,2
2022-03-01,21825,201351,25552000,18000,3
2022-03-01,32138,558846,52166,17800,1
2022-03-01,27985,567623,41069845,17800,1
2022-03-01,32138,558846,52173,17800,1
2022-03-01,19199,506539,56366450,17550,9
2022-03-01,31464,566647,46169691,17360,1
2022-03-01,21016,100487,55013630,16800,1
2022-03-01,52214,509417,44986003,16280,1
2022-03-01,22714,216158,1420594,15480,4
2022-03-01,49388,551180,13927818,15200,1
2022-03-01,32809,509434,34615043,14940,3
2022-03-01,525,567664,57803149,14940,3
2022-03-01,39441,551228,43960203,14940,3
2022-03-01,8460,216424,41606745,14300,1
2022-03-01,525,567662,56729813,13960,2
2022-03-01,34820,567623,49763637,13960,2
2022-03-01,27985,567623,47852339,13900,3
2022-03-01,34820,507843,49689257,13760,1
2022-03-01,21825,201351,25573993,13600,2
2022-03-01,37719,205582,19477141,13200,1
2022-03-01,39441,205611,45245638,12800,5
2022-03-01,28488,558873,27007207,12708,2
2022-03-01,27985,567623,42703861,12300,3
2022-03-01,10801,402279,33072869,12210,3
2022-03-01,39441,551228,43960202,11960,2
2022-03-01,21707,551732,51850053,11475,1
2022-03-01,34820,567623,49762613,11438,2
2022-03-01,9435,558873,42045936,11430,1
2022-03-01,34820,567623,49662759,11298,1
2022-03-01,27985,567623,41069821,11120,4
2022-03-01,22714,216158,1419629,10900,4
2022-03-01,22714,216158,57037773,10800,3
2022-03-01,10801,201925,33070261,10560,1
2022-03-01,1918,207774,24791828,10500,3
2022-03-01,28488,558846,27852544,10500,1
2022-03-01,12234,567645,39695216,10300,1
2022-03-01,34820,201486,49762650,10140,3
2022-03-01,9435,558873,55518352,10000,1
2022-03-01,18788,205611,41682021,10000,1
2022-03-01,28488,558873,26999391,9991,1
2022-03-01,32809,509434,34615059,9900,4
2022-03-01,21707,551732,12052085,9900,1
2022-03-01,31464,566647,46123875,9800,1
2022-03-01,44222,502835,21506192,9757,1
2022-03-01,34820,567645,49654206,9680,1
2022-03-01,10801,402279,33072849,9350,1
2022-03-01,1918,101535,56140248,9242,2
2022-03-01,12356,110435,51576558,8980,1
2022-03-01,525,567664,56729580,8800,1
2022-03-01,28488,558846,23541335,8500,1
2022-03-01,22966,206471,2327070,8364,1
2022-03-01,28488,558873,25016610,8000,1
2022-03-01,525,567664,56739388,8000,1
2022-03-01,57147,566647,55366191,7996,2
2022-03-01,39359,205582,52850311,7960,2
2022-03-01,39441,551228,43960190,7960,2
2022-03-01,10801,402279,33072885,7700,2
2022-03-01,22966,206471,1568490,7692,2
2022-03-01,52214,558873,56198512,7678,1
2022-03-01,34820,216424,49638490,7620,1
2022-03-01,22714,216158,57037749,7600,2
2022-03-01,37621,304080,61264601,7480,1
2022-03-01,16833,507843,16715817,7425,1
2022-03-01,12234,101020,26736364,7400,1
2022-03-01,12234,214781,27872130,7200,2
2022-03-01,34820,507843,49689254,6980,1
2022-03-01,34820,507843,49779538,6880,1
2022-03-01,42258,100487,48865275,6800,1
2022-03-01,48461,207288,24306841,6800,1
2022-03-01,34820,507843,49723245,6680,1
2022-03-01,49388,502280,37608214,6660,1
2022-03-01,44222,560271,2043890,6600,1
2022-03-01,3032,205761,24365585,6500,1
2022-03-01,27985,567623,32841706,6500,1
2022-03-01,1918,101535,56140249,6463,1
2022-03-01,34820,507843,49751473,6380,1
2022-03-01,525,563339,42856561,6360,1
2022-03-01,28488,558873,27007208,6354,1
2022-03-01,1918,101535,23426867,6297,1
