date,shop,genre,item,sales,units
2023-06-01,193,560271,17674074,848000,254
2023-06-01,23590,566403,58668136,682352,7
2023-06-01,1610,301577,57532599,264495,5
2023-06-01,23590,502835,29764626,255353,7
2023-06-01,193,560271,17674112,237000,78
2023-06-01,23590,566403,58668147,209135,5
2023-06-01,525,567664,56739388,184800,21
2023-06-01,55035,566647,44833667,180840,32
2023-06-01,55059,110435,36161783,161920,17
2023-06-01,1610,301577,57532601,155697,3
2023-06-01,33794,564286,37344490,143320,2
2023-06-01,34698,304763,18401803,134480,40
2023-06-01,23590,566403,58668120,128322,3
2023-06-01,193,560271,17674194,120000,39
2023-06-01,1610,301577,55169290,119999,1
2023-06-01,1610,301577,57532598,118796,4
2023-06-01,1610,301577,57532602,117998,2
2023-06-01,193,560271,17674170,112000,40
2023-06-01,1610,216173,57789383,93849,18
2023-06-01,23590,566403,58668150,91358,2
2023-06-01,525,567662,56729813,90740,13
2023-06-01,24867,205582,59526753,89100,3
2023-06-01,29222,301577,3743876,85600,20
2023-06-01,1610,215913,58335666,82796,4
2023-06-01,1610,301577,55169345,81999,1
2023-06-01,38293,214099,83313334,80000,8
2023-06-01,23590,564895,48692784,79954,2
2023-06-01,61982,507515,52676761,79840,7
2023-06-01,1610,502280,60698349,79598,2
2023-06-01,1610,301577,55169342,77999,1
2023-06-01,29222,301577,3732992,75680,10
2023-06-01,6105,566647,25679487,74800,10
2023-06-01,2326,207966,10558108,73600,2
2023-06-01,23590,502835,29765159,73095,3
2023-06-01,1610,301577,30679481,71596,4
2023-06-01,37991,205582,83306721,71000,1
2023-06-01,23590,566403,50379670,70350,1
2023-06-01,525,567664,57803149,69720,12
2023-06-01,4643,502221,9642180,68310,1
2023-06-01,13031,502280,59838362,67790,1
2023-06-01,1610,502280,60698334,67699,1
2023-06-01,6105,566647,28712855,66500,4
2023-06-01,13031,304080,52404903,64800,1
2023-06-01,21649,567434,35489064,64724,4
2023-06-01,29222,301577,3728369,64680,11
2023-06-01,34698,304763,18401813,64460,11
2023-06-01,23590,564895,48695877,64225,1
2023-06-01,1610,558846,55124294,62016,12
2023-06-01,1610,558846,36524171,61586,12
2023-06-01,4541,206440,46729926,60000,3
2023-06-01,13031,502280,60725918,59800,1
2023-06-01,13261,558846,17246285,59800,1
2023-06-01,13031,408789,53498531,59200,4
2023-06-01,525,567662,56729107,59000,5
2023-06-01,52256,564286,43862140,56800,1
2023-06-01,33794,564286,37346468,56800,1
2023-06-01,48461,408789,2126135,56100,3
2023-06-01,1610,502221,60698351,55899,1
2023-06-01,1918,101535,65253459,55290,15
2023-06-01,2326,204964,4405693,54802,6
2023-06-01,1610,215913,58336125,54597,3
2023-06-01,2326,204934,11393545,54000,1
2023-06-01,1610,502280,32385134,53998,2
2023-06-01,193,560271,17674094,51000,16
2023-06-01,21649,567434,35489079,50180,4
2023-06-01,18357,205272,45917626,49999,1
2023-06-01,193,560271,17674013,49400,19
2023-06-01,193,560271,17674247,49400,13
2023-06-01,21825,201351,25546311,48000,9
2023-06-01,1610,558846,53392575,47192,7
2023-06-01,58523,502280,55487351,46760,7
2023-06-01,37719,563689,19477097,46750,1
2023-06-01,1610,551180,44205677,46497,2
2023-06-01,1610,201925,51680598,45999,1
2023-06-01,38864,567538,21156113,45400,2
2023-06-01,23590,566403,58668151,45000,1
2023-06-01,193,560271,17674075,44800,13
2023-06-01,32798,567664,56739388,44000,5
2023-06-01,1610,301577,30679477,43798,2
2023-06-01,525,567662,56729468,43500,3
2023-06-01,525,567662,56729173,42500,5
2023-06-01,1610,407120,34893548,42495,5
2023-06-01,6174,551180,4755111,41790,18
2023-06-01,38293,214099,29067199,40000,2
2023-06-01,1610,402279,55525519,39990,9
2023-06-01,525,567662,63222928,39920,4
2023-06-01,1610,205611,45073442,39798,2
2023-06-01,52256,208532,17851002,39479,1
2023-06-01,37719,563689,19477286,38500,1
2023-06-01,525,567664,56744854,38400,4
2023-06-01,1610,502221,57532557,37999,1
2023-06-01,21649,567434,35489073,37635,3
2023-06-01,193,110365,17674218,37400,16
2023-06-01,29222,301577,3713084,36960,7
2023-06-01,193,560271,17674238,36000,8
2023-06-01,6105,566647,27587294,35880,6
2023-06-01,23590,502835,29764627,35449,1
2023-06-01,1610,301577,57532622,35399,1
2023-06-01,193,110365,17674128,35200,40
2023-06-01,193,560271,17674220,35000,6
2023-06-01,29222,301577,3744892,34650,9
2023-06-01,13031,558846,58364154,34600,1
2023-06-01,38864,567538,21156104,33600,3
2023-06-01,2326,207966,4506580,33455,1
2023-06-01,1918,101535,60180116,33282,6
2023-06-01,193,560271,17674098,33000,11
2023-06-01,4541,560271,29776586,32000,4
2023-06-01,6105,566647,28712257,31800,6
2023-06-01,23590,564895,48692779,31800,1
2023-06-01,1610,301577,30679475,31798,2
2023-06-01,6105,566647,25679489,31500,3
2023-06-01,1610,201925,51680594,31299,1
2023-06-01,61731,216424,59596964,31200,12
2023-06-01,1610,401534,46701133,29920,3
2023-06-01,525,567662,63223070,29880,6
2023-06-01,2326,204964,4360562,29784,3
2023-06-01,24867,205582,59526755,29700,1
2023-06-01,69373,507843,49654126,29520,4
2023-06-01,21825,201351,25589540,28800,3
2023-06-01,36477,101535,3769027,27960,4
2023-06-01,39701,551180,12926933,27960,2
2023-06-01,6105,566647,28712358,27900,3
2023-06-01,402,510003,28663177,27680,5
2023-06-01,6105,566647,28712850,27500,5
2023-06-01,202,558846,2979007,27378,5
2023-06-01,29222,301577,3728710,26900,5
2023-06-01,193,560271,17674068,26600,7
2023-06-01,34698,304763,18401805,25920,3
2023-06-01,1610,205272,35676144,25899,1
2023-06-01,23590,502835,29765155,25889,1
2023-06-01,55059,110435,36161785,25760,7
2023-06-01,23590,502835,29765156,25677,1
2023-06-01,193,560271,17674099,25600,7
2023-06-01,32809,509434,53865282,25445,20
2023-06-01,1610,407120,34893547,25196,4
2023-06-01,21649,567434,35489088,25090,2
2023-06-01,525,567664,56749226,24900,5
2023-06-01,65145,560271,33710513,24900,4
2023-06-01,23590,502835,29765157,24380,1
2023-06-01,21825,201351,25552000,24000,4
2023-06-01,4541,560271,29776585,24000,3
2023-06-01,4541,560271,29776526,24000,3
2023-06-01,38864,567538,2115159,24000,2
2023-06-01,21649,567434,35489080,24000,2
2023-06-01,1610,215913,58335667,23799,1
2023-06-01,1610,200181,53612525,23677,3
2023-06-01,2326,506012,12704313,23456,2
2023-06-01,1610,205272,45917623,23397,3
2023-06-01,1610,558846,53392576,23395,5
2023-06-01,4643,551180,9742804,23100,3
2023-06-01,1610,301577,30679471,22999,1
2023-06-01,193,560271,17674228,22800,6
2023-06-01,31464,566647,46169696,22800,1
2023-06-01,22966,206471,1457543,22590,3
2023-06-01,525,567664,56744928,22500,3
2023-06-01,1610,502221,57532553,22299,1
2023-06-01,31464,566647,46123877,21900,1
2023-06-01,18356,301577,30679477,21899,1
2023-06-01,53386,216173,25672788,21840,11
2023-06-01,525,563342,48765669,21600,7
2023-06-01,50839,205761,8184932,21600,6
2023-06-01,21649,567434,35489078,21454,2
2023-06-01,37719,563689,19477296,20900,1
2023-06-01,61240,206440,39265281,20700,1
2023-06-01,193,560271,17674172,20400,6
2023-06-01,4541,206440,46729818,20000,1
2023-06-01,38293,201351,83313392,20000,1
