date,shop,genre,item,sales,units
2021-10-01,23590,566403,50379654,520350,9
2021-10-01,37991,205582,83306721,320000,4
2021-10-01,525,567664,56739388,304000,37
2021-10-01,47281,555421,59229506,159824,13
2021-10-01,37991,205582,83306692,135000,3
2021-10-01,47281,555421,59228691,115700,5
2021-10-01,147,206363,42296264,108900,20
2021-10-01,23590,566403,50379631,102000,2
2021-10-01,525,567662,56729107,82600,7
2021-10-01,52256,564286,43877224,79470,1
2021-10-01,34820,507843,49654126,74800,10
2021-10-01,525,567662,56749821,71760,11
2021-10-01,525,567664,57803149,59760,10
2021-10-01,26881,508456,31034964,56620,19
2021-10-01,23590,564895,47447347,55800,1
2021-10-01,23590,502835,29764541,54800,2
2021-10-01,16833,507843,16715796,53460,2
2021-10-01,23590,566403,50379626,52930,1
2021-10-01,147,206363,47377546,51000,6
2021-10-01,525,567662,63222928,49900,5
2021-10-01,525,567662,56729813,48860,7
2021-10-01,39441,205611,45957240,44700,12
2021-10-01,23774,201184,59245703,43920,9
2021-10-01,22714,216158,1419512,43350,17
2021-10-01,21825,201351,25546311,43200,9
2021-10-01,32809,509434,53865282,40052,31
2021-10-01,525,563342,38585496,38200,5
2021-10-01,57998,510003,57403344,35880,6
2021-10-01,22714,216158,57037748,35700,14
2021-10-01,49388,558873,30582147,35600,2
2021-10-01,23774,201184,59245701,33000,3
2021-10-01,37719,563689,19476831,33000,1
2021-10-01,32798,567664,56739388,32000,4
2021-10-01,525,567662,56744703,31920,4
2021-10-01,525,567662,56729173,31920,4
2021-10-01,47281,555421,59228697,29950,1
2021-10-01,19199,506539,56366450,29700,11
2021-10-01,39701,551180,10355264,29700,3
2021-10-01,34820,507843,49733647,29520,2
2021-10-01,147,206361,56257273,28800,4
2021-10-01,525,567662,56729392,28800,4
2021-10-01,24119,509434,51915163,28768,12
2021-10-01,29222,301577,3744892,28640,8
2021-10-01,35913,511293,4087078,28500,3
2021-10-01,525,567664,56744710,27920,4
2021-10-01,1918,101535,23426864,27726,6
2021-10-01,21707,551736,49977045,26925,1
2021-10-01,32809,509434,34615039,26820,8
2021-10-01,525,567664,56742705,26400,3
2021-10-01,44222,564895,25430852,25800,2
2021-10-01,39701,558873,11988292,25750,1
2021-10-01,525,563339,37046952,25160,3
2021-10-01,27841,558873,23264198,24800,1
2021-10-01,12080,205582,51905358,24000,3
2021-10-01,27841,558873,23263826,23800,1
2021-10-01,32138,502221,51000,23000,1
2021-10-01,23590,566403,58668276,22290,1
2021-10-01,27985,567623,41069821,22240,4
2021-10-01,29191,558846,4165372,22000,1
2021-10-01,23590,566403,58668250,21570,1
2021-10-01,29191,551180,4165556,20900,2
2021-10-01,18832,100487,27493659,20000,2
2021-10-01,12356,110435,51576558,19960,2
2021-10-01,525,567664,56749226,19920,3
2021-10-01,29191,558846,3759321,19000,1
2021-10-01,525,563339,38585720,18800,1
2021-10-01,525,563339,38586304,18000,2
2021-10-01,525,563339,36752317,17940,6
2021-10-01,12356,110435,51576576,17880,2
2021-10-01,147,206363,41486031,17800,2
2021-10-01,39701,558846,9766234,17750,1
2021-10-01,32138,558873,30584498,17700,1
