date,shop,genre,item,sales,units
2023-08-01,193,560271,17674074,1158400,347
2023-08-01,63877,101384,82943044,500000,1
2023-08-01,525,567664,56739388,325600,36
2023-08-01,55799,501098,28663350,325000,23
2023-08-01,193,560271,17674112,321000,106
2023-08-01,1610,301577,57532599,317394,6
2023-08-01,60052,508456,45530031,300000,3
2023-08-01,63877,101384,82943047,300000,1
2023-08-01,54108,204586,45977679,294030,9
2023-08-01,48324,564895,1739108,270000,1
2023-08-01,1610,205272,35676147,255992,8
2023-08-01,60052,200181,84258674,210000,1
2023-08-01,55799,501098,84101160,208000,16
2023-08-01,60052,508456,45530469,200000,1
2023-08-01,193,560271,17674170,173600,58
2023-08-01,60052,101384,32057814,167000,1
2023-08-01,18357,205272,35676147,154995,5
2023-08-01,1610,301577,30679477,153293,7
2023-08-01,63877,101384,82943046,150000,1
2023-08-01,1610,301577,60698344,147999,1
2023-08-01,193,560271,17674194,144000,46
2023-08-01,23590,564895,48693252,137397,3
2023-08-01,34263,210022,23886634,135162,6
2023-08-01,60052,215913,31955189,121000,1
2023-08-01,1610,301577,57532598,118796,4
2023-08-01,1610,301577,57532602,117998,2
2023-08-01,1610,502221,60698351,113798,2
2023-08-01,1610,407120,34893548,110487,11
2023-08-01,23590,566403,58668150,93994,2
2023-08-01,193,560271,17674013,93600,32
2023-08-01,1610,201925,30148093,90993,7
2023-08-01,23590,566403,58668126,88200,2
2023-08-01,7867,100487,48989146,85910,1
2023-08-01,193,560271,17674286,83600,22
2023-08-01,23590,566403,58668120,82890,2
2023-08-01,525,567662,56729107,82600,7
2023-08-01,23590,566403,58668136,82414,2
2023-08-01,61982,507515,52676761,79840,8
2023-08-01,193,560271,17674075,76800,23
2023-08-01,1610,301577,55169342,75999,1
2023-08-01,29222,301577,3743876,72760,17
2023-08-01,55799,501098,84101163,72000,6
2023-08-01,525,567664,56729580,72000,6
2023-08-01,39701,551180,12905364,71600,2
2023-08-01,1610,301577,57532622,70798,2
2023-08-01,55799,501098,28669593,68000,4
2023-08-01,60430,101384,68699400,67000,1
2023-08-01,60052,101384,45943469,67000,1
2023-08-01,23590,564895,48695877,65799,1
2023-08-01,61731,216424,59596964,65000,23
2023-08-01,68130,214781,15567951,62860,7
2023-08-01,1610,215913,58335666,62097,3
2023-08-01,1610,201925,51680596,61998,2
2023-08-01,193,110365,17674218,61600,25
2023-08-01,525,567664,57803149,59760,12
2023-08-01,17497,207802,58492861,58500,5
2023-08-01,1610,216173,57789383,58097,12
2023-08-01,38864,567538,2115146,56000,8
2023-08-01,6174,551180,4755111,55720,24
2023-08-01,10801,201925,33072846,55200,4
2023-08-01,29222,301577,3744892,53900,13
2023-08-01,1610,301577,30679476,53697,3
2023-08-01,1610,301577,57532601,51899,1
2023-08-01,34263,210022,23974387,51414,2
2023-08-01,193,560271,17674099,51200,16
2023-08-01,193,560271,17674094,51000,17
2023-08-01,34263,210022,32427602,50084,2
2023-08-01,60052,566647,29267781,50000,2
2023-08-01,37331,101384,82834209,50000,1
2023-08-01,60052,101384,82943046,50000,1
2023-08-01,1610,407120,34893546,49489,10
2023-08-01,1610,558846,36524171,49489,7
2023-08-01,525,567662,56729813,48860,7
2023-08-01,525,567662,56749821,47840,8
2023-08-01,58523,502280,55487351,47460,7
2023-08-01,1610,215913,46580645,46598,2
2023-08-01,13031,558846,58363976,45800,1
2023-08-01,48461,408789,26739239,45000,1
