date,shop,genre,item,sales,units
2021-12-01,37991,205582,83306692,585000,13
2021-12-01,37991,205582,83306721,448000,7
2021-12-01,525,567664,56739388,400000,50
2021-12-01,12356,110435,51576558,251440,25
2021-12-01,13261,558873,28430771,118500,3
2021-12-01,39441,205611,45957237,93060,36
2021-12-01,525,567662,56749821,89700,10
2021-12-01,12356,110435,51576589,83580,21
2021-12-01,525,567662,56729107,70800,6
2021-12-01,525,567664,57803149,64740,13
2021-12-01,12356,110435,56681440,61920,9
2021-12-01,34820,507843,49654126,59840,8
2021-12-01,12356,110435,56681451,49900,5
2021-12-01,525,567662,63222928,49900,5
2021-12-01,12356,110435,55612804,49900,5
2021-12-01,52256,564286,43862140,49570,1
2021-12-01,525,567662,56729173,47880,6
2021-12-01,39441,205611,45957240,47680,13
2021-12-01,12356,110435,55608837,46800,5
2021-12-01,1918,101535,23426864,46210,7
2021-12-01,42258,100487,53889257,44000,3
2021-12-01,14293,205761,47455447,43520,1
2021-12-01,19199,506539,56366450,40500,16
2021-12-01,525,567662,56744797,39920,4
2021-12-01,39441,205582,43960372,39800,10
2021-12-01,525,563339,38586304,39000,2
2021-12-01,12356,110435,44233558,37600,3
2021-12-01,37719,563689,19476842,36300,3
2021-12-01,12356,110435,55616583,36000,3
2021-12-01,32809,509434,53865282,35310,26
2021-12-01,525,567664,56729580,35200,4
2021-12-01,525,567662,63223070,34860,7
2021-12-01,26881,508456,31031868,34240,8
2021-12-01,12356,110435,55616586,34000,5
2021-12-01,22714,216158,1419512,33150,9
2021-12-01,26881,508456,31034964,32780,11
2021-12-01,18788,205611,41682000,31000,1
2021-12-01,525,563339,36752321,30360,8
2021-12-01,525,567664,56742901,30000,3
2021-12-01,28488,558873,23521695,30000,1
2021-12-01,12356,110435,55608870,29200,4
2021-12-01,525,567664,56735629,27920,4
2021-12-01,12356,110435,44233555,26800,3
2021-12-01,34820,507843,49662808,26340,1
2021-12-01,39441,205582,45957260,26180,8
2021-12-01,27985,567623,41069821,25020,3
2021-12-01,29191,558846,4133009,23800,1
2021-12-01,525,567662,56744792,23600,4
2021-12-01,29191,558873,4150202,23400,2
2021-12-01,525,563342,38585496,23250,3
